TARA_145	TARA_146	TARA_147	TARA_150	TARA_151
1278456_1	34	13	50	76	16
1278456_2	34	13	50	76	16
3153065	31	12	29	72	14
4720440	17	12	29	71	17
2200754	22	10	23	59	16
3085949	29	13	31	69	10
2275346	27	12	33	91	12
401907	27	19	35	100	15
4424466	35	23	38	91	11
3878035	16	14	25	64	9
939747	20	10	23	57	11
61810_1	20	14	40	86	16
61810_2	20	14	40	86	16
2912449	20	20	28	70	20
4538444	20	13	28	80	10
882984	16	14	34	76	12
1703348	23	12	34	66	13
6466946_1	18	15	34	69	11
6466946_2	18	15	34	69	11
1162458	23	23	52	95	11
4513533	23	23	34	78	19
3726702	14	11	30	78	13
2101783_1	10	11	33	68	12
2101783_2	10	11	33	68	12
3146643	28	19	42	96	18
4239207	25	13	33	67	15
5189214	19	16	37	74	9
5258975	31	10	36	67	10
5308941	23	18	37	88	13
500395	17	11	21	53	11
3123518	25	18	26	77	20
3340945	17	12	38	74	12
174718	30	14	25	75	11
4426723	30	18	41	87	12
5951549	36	9	25	70	15
6528769	27	20	24	57	9
75364	17	16	37	70	12
1751623_1	11	12	16	48	12
1751623_2	11	12	16	48	12
271007	21	15	39	96	17
3642463	33	12	29	85	12
4206796	28	21	38	102	19
4164016	15	12	22	42	11
6502021	30	13	37	89	15
1745706	31	19	27	92	11
6336062	19	9	28	57	17
6464477	31	11	28	64	10
6508820	18	16	47	88	13
3379120	20	10	20	65	9
4683368	21	18	38	94	16
1454863	18	20	34	75	20
6234286_1	25	9	34	65	15
6234286_2	25	9	34	65	15
3397773	9	9	20	38	10
5824493	17	17	26	74	10
2450179_1	21	17	20	48	10
2450179_2	21	17	20	48	10
5254454	35	12	38	93	12
2239691	28	16	48	91	13
3032710	21	17	29	78	15
3562275_1	25	12	29	72	9
3562275_2	25	12	29	72	9
1458246	19	10	37	58	9
2959225	23	16	24	70	11
1409588	20	13	17	37	10
3014361	21	22	49	82	13
5264243	19	19	32	56	11
3002719_1	19	20	34	65	15
3002719_2	19	20	34	65	15
4000979	18	20	38	100	11
1937407	25	10	27	67	18
3971060	30	17	35	64	15
3902529	23	18	23	81	9
1756984_1	24	12	39	73	11
1756984_2	24	12	39	73	11
6038078	29	19	39	72	10
3449110	22	10	30	55	16
5085439	24	11	28	53	18
3287147	21	17	40	75	9
3107628	17	10	32	74	12
2069962	21	14	22	63	17
2183965	28	15	45	93	20
4371811	25	11	27	79	10
5648065	24	22	39	61	18
4078963	28	12	31	72	10
1897232	23	12	44	64	12
1624360	35	16	45	86	14
4790906	21	17	36	80	16
3147125_1	27	15	46	82	19
3147125_2	27	15	46	82	19
542261	24	9	33	68	17
6515093	33	15	43	80	18
401171_1	20	12	28	61	17
401171_2	20	12	28	61	17
4739341	18	22	30	70	12
5924030	21	15	28	55	10
1428031	19	15	41	75	11
5472933	30	19	46	95	16
1242059	25	11	27	88	12
2888911	23	10	33	90	18
5958425	16	17	40	80	9
3360656	30	9	35	80	15
4268702	21	15	37	61	9
4414552_1	27	15	35	93	21
4414552_2	27	15	35	93	21
2197758	13	21	22	57	12
2306485	27	11	31	61	11
1569671_1	13	11	27	71	17
1569671_2	13	11	27	71	17
1569671_3	13	11	27	71	17
3800114_1	29	17	41	93	10
3800114_2	29	17	41	93	10
3800114_3	29	17	41	93	10
3578871	25	16	38	57	15
6470215	23	15	39	62	12
2406984_1	17	13	23	52	10
2406984_2	17	13	23	52	10
2406984_3	17	13	23	52	10
4803935	19	17	34	64	12
1685096	34	20	49	105	20
6451872	27	23	28	79	10
4828622	24	22	51	101	13
4057826	26	14	46	67	12
2935849	28	14	42	81	10
1323169	20	13	40	67	13
3697020	28	13	28	76	12
229542	27	16	34	101	10
5585447	16	12	17	58	10
3070997_1	28	10	34	76	15
3070997_2	28	10	34	76	15
1926796	14	14	28	61	12
4460196_1	19	12	48	80	21
4460196_2	19	12	48	80	21
3367721_1	27	13	26	67	9
3367721_2	27	13	26	67	9
3367721_3	27	13	26	67	9
2481326_1	19	16	38	76	19
2481326_2	19	16	38	76	19
2265574	27	15	29	79	9
61698_1	25	22	38	80	18
61698_2	25	22	38	80	18
3142861	30	17	37	65	17
5855562	31	16	37	103	16
834730	35	12	34	79	18
3200279	33	20	42	101	16
6039325	21	12	44	67	11
6050718	28	23	45	86	14
4596881	21	12	48	81	16
6195197	19	19	34	80	9
412504	34	14	47	87	16
505349_1	30	15	38	64	11
505349_2	30	15	38	64	11
1315880	25	18	46	87	21
2200565	16	12	25	66	13
4338849	22	15	24	59	11
3689779	18	17	30	67	9
3663542	29	19	38	61	10
577505	13	11	37	60	9
2889718	32	17	44	90	20
4015265	22	10	36	57	19
3293713	16	13	35	72	11
405362	16	15	38	90	15
6618381	26	11	27	71	16
2104294	25	13	39	67	14
1606101	34	22	35	95	17
6059461	16	18	39	81	13
5764702	32	14	20	71	16
1550439	32	14	40	102	12
4040829	25	18	44	74	15
1239518	36	12	49	81	17
5925799	28	12	42	77	21
5334619	15	21	32	60	15
5853329	29	13	43	81	14
3422237	29	16	34	82	18
3969123	35	14	38	84	10
6144825	21	17	34	86	15
5189022	19	12	26	61	10
6081458	34	19	39	79	10
1330856	22	18	40	63	15
4068513	27	23	49	87	13
4082026	31	20	41	91	11
6433495	28	22	51	104	17
2251919	22	21	41	87	15
1269185	24	12	28	75	14
6039577	22	18	35	76	10
5429084	22	18	38	76	9
6320909	19	10	17	64	9
1446394	22	19	37	82	10
6459697	24	20	33	79	11
2966858	19	11	36	63	12
4102121	33	22	46	104	18
4407652_1	29	9	24	75	11
4407652_2	29	9	24	75	11
3444438	15	11	40	56	9
1730255	22	13	23	61	11
1368844_1	17	14	18	53	17
1368844_2	17	14	18	53	17
1368844_3	17	14	18	53	17
1742047	17	10	40	63	9
5343340	26	21	32	71	9
3930193	15	13	28	60	11
4525749	22	17	39	88	15
1553864	21	14	33	70	11
4677972_1	25	20	31	83	12
4677972_2	25	20	31	83	12
1251050	14	18	27	69	9
3541153	25	12	45	67	16
6363198_1	36	23	48	105	10
6363198_2	36	23	48	105	10
6363198_3	36	23	48	105	10
592892	22	14	31	76	11
4550574	19	13	38	65	13
4876372	24	14	52	93	10
4587840	17	12	21	73	13
3487425	14	10	36	48	11
2324189	32	12	44	97	9
4431074	20	10	44	75	17
5360071	20	18	44	73	13
4583437	27	11	28	67	9
5915520	24	13	34	82	11
3256334	16	13	28	78	9
4805647	35	22	51	95	13
5311193	24	15	27	70	13
5947547	16	17	40	80	13
1884966	28	18	35	100	11
1940162_1	22	14	42	78	21
1940162_2	22	14	42	78	21
1940162_3	22	14	42	78	21
4355230	27	14	40	75	17
2926743	23	10	39	103	19
1833331	23	19	49	87	11
4682985	23	13	24	75	15
2957309	26	12	35	69	12
3843832	25	9	25	74	10
5343720	24	13	27	69	12
3035352	31	17	51	92	19
3172201_1	17	13	23	83	10
3172201_2	17	13	23	83	10
6142633	34	15	34	80	20
5391723	30	21	32	73	11
4750710	21	10	26	53	9
2052155	22	15	36	101	9
1756794	21	21	34	77	10
1869316	30	9	39	64	18
6098879	15	14	32	55	13
2604792	27	19	33	68	17
1697080	17	16	34	65	11
5343625_1	21	13	19	71	20
5343625_2	21	13	19	71	20
1614386_1	27	17	52	96	13
1614386_2	27	17	52	96	13
1268539	27	20	42	80	13
4812459	23	20	36	79	14
1164930	27	18	32	66	9
5191453	15	15	24	49	9
1175554_1	29	21	52	101	14
1175554_2	29	21	52	101	14
1175554_3	29	21	52	101	14
4434119	29	20	26	74	12
4868017	33	11	40	92	19
3689327	17	11	28	57	11
6478583	28	15	45	78	17
3975868	18	13	36	73	12
610366	24	9	31	70	14
6134839	27	15	41	93	14
1228223	24	18	42	102	10
896391_1	26	16	46	90	15
896391_2	26	16	46	90	15
2968606	30	14	30	91	12
4636974	13	15	29	60	14
2913615	24	16	43	95	15
5328314	35	18	40	88	16
5336077	27	20	47	86	10
5842902	18	12	31	51	9
4585113	21	12	31	67	11
2534990	26	21	40	94	16
763446	29	16	40	87	15
1694725	21	10	27	55	9
1334315	27	11	28	70	13
1679566	22	12	15	58	17
1622462	23	15	31	80	12
6243961	31	15	43	93	11
1399027_1	19	12	38	79	18
1399027_2	19	12	38	79	18
1399027_3	19	12	38	79	18
4797120	17	16	49	69	14
1651340	24	19	37	81	13
5064999	22	22	46	87	14
3634194	22	15	26	58	12
3638322	20	12	26	74	12
6493063	32	18	41	77	17
4798622	16	16	27	47	9
205781	22	15	34	74	11
3481154_1	21	16	34	62	14
3481154_2	21	16	34	62	14
3978638_1	16	11	26	65	10
3978638_2	16	11	26	65	10
1292458	17	18	37	63	16
4215944_1	30	9	47	86	12
4215944_2	30	9	47	86	12
4215944_3	30	9	47	86	12
2835991_1	17	16	25	70	11
2835991_2	17	16	25	70	11
5278985	20	16	33	74	12
2493592	36	14	37	92	17
3213979	26	22	32	105	21
5863503	25	18	45	81	16
3613510	33	17	41	88	20
830309	32	17	40	107	15
3459757	20	18	31	86	9
1153503	20	14	48	80	14
1518122	13	15	30	67	15
1325317	25	14	34	63	13
4163210	29	18	38	107	15
6518510	16	15	23	71	9
6606727	24	12	39	92	15
3727650_1	26	12	36	94	11
3727650_2	26	12	36	94	11
5417973	18	12	30	69	11
2855328	35	12	51	91	11
4341547	34	12	41	77	10
6356908	22	13	45	73	13
4611402_1	26	10	31	80	20
4611402_2	26	10	31	80	20
2119863	23	20	38	85	12
1395382	25	11	21	33	11
3056521	35	14	47	101	13
1277380_1	24	22	37	75	21
1277380_2	24	22	37	75	21
1277380_3	24	22	37	75	21
4185213	24	15	30	56	11
1726698	36	19	44	97	18
3693575	16	14	43	80	17
2202605	18	18	21	54	14
6081796	28	9	38	86	16
3114930_1	27	13	26	68	10
3114930_2	27	13	26	68	10
2495197	25	22	48	75	15
1592490	26	19	41	96	21
5756624	13	16	22	39	11
1705781	24	18	46	91	19
3070878	18	15	32	62	10
1140986	16	23	40	88	12
4246862	21	9	24	64	13
3618871	16	13	28	61	19
3433511	35	20	39	84	17
4288699_1	33	20	48	105	19
4288699_2	33	20	48	105	19
2769155	26	17	44	77	15
4647799	34	14	32	95	16
3550276	27	21	46	85	15
2746341	36	20	35	93	15
3461501	24	13	43	64	14
1895243	18	11	38	103	14
5965106	27	10	34	63	16
1321178	17	10	27	63	14
3294666	24	12	40	92	16
2083577	36	11	41	84	10
6182374_1	27	20	43	73	9
6182374_2	27	20	43	73	9
320120	18	10	27	66	9
5047120	20	12	31	76	13
2349354_1	28	17	41	85	17
2349354_2	28	17	41	85	17
2349354_3	28	17	41	85	17
4490928	22	15	30	59	13
1597442	16	10	35	63	9
5410654	21	16	38	100	17
3359385	25	18	36	83	13
3918981	33	12	30	78	13
2739518	34	16	44	106	12
3561889	17	10	26	44	12
6340427	26	10	32	68	10
3049300	28	9	41	92	15
3987462	21	16	41	85	12
3677674	19	15	41	86	15
6512739	28	11	42	87	20
2888122	33	11	43	94	19
1437801	23	9	35	68	14
2705617	31	13	51	86	14
1555379	22	14	23	61	16
503011	17	16	37	87	9
5327546	11	10	27	51	10
3434942	16	13	31	60	10
839363	20	16	45	82	10
1135401_1	14	15	28	48	9
1135401_2	14	15	28	48	9
1135401_3	14	15	28	48	9
5396595	27	22	43	102	14
