TARA_145	TARA_23	TARA_66	TARA_70
3067079	36	25	9	15
909065	30	16	12	13
351672	47	34	17	19
2226217	17	12	16	11
70134	43	30	20	10
3825647	40	10	10	13
3638800	31	25	9	16
6246735	31	18	13	20
6437539	32	14	13	22
2294427	27	31	16	14
302794	22	14	11	14
4884955	28	25	13	13
1540804	36	13	9	20
3639442	46	30	20	18
5579481	39	25	18	23
3629109	29	21	12	17
5463702	15	29	9	17
6333813	49	14	15	14
1884041	21	15	11	12
1140555	28	21	11	12
4907535	25	20	12	22
5762941	31	29	18	22
4888055	38	26	15	13
644493	35	34	16	14
5879594	22	19	9	17
6505649	46	28	19	19
2764578	48	19	13	24
4319014	34	16	15	21
6382396	27	20	10	21
4291420	31	20	21	18
1989541	32	22	14	23
2272991	52	31	12	15
5121574	36	30	17	11
3911509	43	21	17	24
2271964	34	35	9	15
3993504	30	18	12	14
3311778	24	37	16	12
2886661	26	14	14	14
3246249	39	14	11	21
3883363_1	31	37	16	22
3883363_2	31	37	16	22
3633534	50	38	13	20
3469469	42	23	12	13
2365713	39	21	17	12
2899918	30	13	13	12
1323491	50	25	13	22
2998315	40	28	14	10
4302699	37	24	18	22
6372239	39	34	12	10
753679	32	28	12	12
906270	45	28	13	22
6352866	47	25	12	18
3783698	29	21	10	10
3210402_1	21	22	9	12
3210402_2	21	22	9	12
3210402_3	21	22	9	12
3824896	24	14	14	17
3981503	46	16	14	14
5918613	28	30	13	17
244544	45	31	18	11
2748437	47	34	17	15
4941950	44	26	9	15
1947639	24	33	10	10
5687429	31	25	13	11
4932681	21	9	16	15
4715723	49	31	19	17
4153317	45	31	9	17
1621221	38	15	11	16
5848276	52	15	12	18
907294	37	13	13	11
3317888_1	44	28	15	10
3317888_2	44	28	15	10
1985806	28	16	16	15
5004255	52	32	20	11
5358450	33	38	12	9
4212088	34	33	17	12
2025758	26	38	12	12
1698629	38	29	10	23
805422	38	12	14	13
1806853	29	15	13	12
3396375	32	16	15	10
1498457	42	30	19	21
3016964	32	20	14	14
3013773	17	31	16	16
4672910	40	19	15	22
4964409	46	26	20	23
861745	28	24	17	10
3925835	32	15	20	22
3226990	40	14	9	17
2182898	40	17	15	14
945068	36	31	15	17
6289668	28	29	16	20
4020820	24	21	19	18
2793382	40	24	12	23
1205586	53	22	19	20
6127140	37	34	13	13
1832919	48	13	15	13
6504769	49	21	10	19
3314927	35	22	9	22
4801379	44	31	19	12
3557547	34	25	14	16
4400380	35	10	13	23
4892408	46	23	16	17
4920329	32	26	9	21
2715542	40	20	11	23
6148613	35	11	11	24
4959266	42	17	11	19
5790149	53	20	16	19
3683854	48	29	17	16
4090878_1	48	33	16	14
4090878_2	48	33	16	14
2184794	30	13	10	24
6145123	38	18	15	19
5150807	29	34	15	12
3434188_1	22	20	12	20
3434188_2	22	20	12	20
957692	43	25	11	12
2045235	32	38	13	10
6020202	27	26	9	18
2871434	42	31	9	14
3614147	44	30	11	17
1511132	40	37	13	13
4988570	26	36	13	19
524465	32	18	17	12
5650427	33	28	21	11
4344179	33	22	12	22
5715865	44	26	17	22
4223904	30	24	9	12
5769003	37	18	20	14
5225809	16	22	13	12
6548333	35	29	11	19
1640662	27	38	21	14
2534584	42	22	12	21
3325123	40	24	11	22
1503411	46	26	19	19
6474391	39	33	15	10
6225797	46	32	13	17
3303672	31	33	11	13
2730535	18	25	13	23
2042116	39	20	11	18
5748561	47	27	18	16
6062750	46	28	13	15
6344410	41	30	17	16
5626288_1	51	16	17	15
5626288_2	51	16	17	15
385408	46	25	11	24
6379660	45	28	12	23
3511423	50	38	12	14
5595955	50	30	13	17
3556162	43	34	9	13
345339	42	33	17	9
6627372	40	38	19	18
2827323	35	14	10	21
3712751	47	17	9	16
5567625	44	15	12	12
3056231	25	21	13	18
5884526	43	22	9	20
2969128	32	19	14	9
1561869	32	35	9	9
1502213	31	33	14	14
4891225	45	30	11	13
1856460	24	23	9	12
1338441	43	32	14	18
6318803	48	22	10	17
4649122	40	36	15	24
3267255	52	25	16	12
246410	42	14	16	15
3470437	48	28	9	12
3764729	40	19	11	12
654353	36	28	13	18
1089088	29	17	19	16
