TARA_82	TARA_83	TARA_84	TARA_85
2579191_1	40	20	13	30
2579191_2	40	20	13	30
2711841	39	15	12	10
5962095	27	14	18	31
5382645	31	14	17	19
5216710	45	11	9	16
728292	33	11	19	18
2374530_1	34	18	18	25
2374530_2	34	18	18	25
2374530_3	34	18	18	25
3148779_1	29	13	16	30
3148779_2	29	13	16	30
77893	23	9	9	16
5926964	40	15	13	31
1476561	35	10	11	21
5628273	25	16	13	29
1123315	24	17	9	12
5253429	24	11	10	17
5600149_1	33	22	11	17
5600149_2	33	22	11	17
2645050	38	16	12	16
2427144	48	11	18	18
2840917	26	19	9	26
2215730	30	12	10	19
1901789	30	12	11	17
2124632	29	19	9	18
6046036	39	13	15	13
788469	37	13	9	16
3363991	24	20	14	20
4892228	39	14	10	21
6254436	32	16	17	15
2632423	46	13	13	15
5320135_1	35	14	19	20
5320135_2	35	14	19	20
5320135_3	35	14	19	20
4666903	36	22	16	17
2516150_1	31	18	12	11
2516150_2	31	18	12	11
1208210	29	12	19	30
1000551	40	17	11	20
4942238_1	31	18	13	11
4942238_2	31	18	13	11
1831897_1	34	17	16	18
1831897_2	34	17	16	18
167434_1	33	19	12	18
167434_2	33	19	12	18
4074216	27	15	9	31
447022	26	12	16	19
2735693	25	20	14	22
5811001_1	39	15	10	18
5811001_2	39	15	10	18
4615422	29	14	14	22
5118572	36	21	9	14
11801	45	20	12	16
1425587	29	15	11	16
6485305	33	10	9	15
4246244	31	10	14	14
2538272	38	19	12	10
255087_1	28	15	12	28
255087_2	28	15	12	28
255087_3	28	15	12	28
5220863_1	47	19	16	17
5220863_2	47	19	16	17
2521788	29	11	10	16
94030_1	27	20	10	18
94030_2	27	20	10	18
94030_3	27	20	10	18
6542596	44	9	10	26
1110751	36	14	11	15
3178384_1	43	13	14	25
3178384_2	43	13	14	25
4938931	41	9	14	12
3249693	33	9	10	26
2513873	24	17	14	14
921243_1	46	18	18	25
921243_2	46	18	18	25
1274544	26	14	9	21
2476916	22	11	13	17
2201406	26	14	11	15
5116163	41	17	17	17
3601648	22	9	12	23
1156808	45	16	13	22
98683_1	44	13	16	20
98683_2	44	13	16	20
98683_3	44	13	16	20
2031182	22	16	11	18
5936817_1	42	17	17	26
5936817_2	42	17	17	26
5936817_3	42	17	17	26
1811832_1	37	20	19	14
1811832_2	37	20	19	14
1811832_3	37	20	19	14
1005825	32	19	22	26
868703	43	12	10	14
5795529	29	16	20	14
671293	33	10	11	24
28193	39	15	13	25
5959066_1	35	14	12	15
5959066_2	35	14	12	15
3926828	46	17	15	13
3892356	33	9	10	27
4941263	30	13	13	28
2359503	34	10	12	19
2372897	34	16	10	15
5308599	25	12	15	22
5747430_1	32	19	16	22
5747430_2	32	19	16	22
5003926	24	12	13	18
2112960	36	13	9	29
2476683_1	38	13	12	20
2476683_2	38	13	12	20
1297499	43	22	17	17
5619508	49	14	10	21
4995933	22	19	13	21
1329435	32	19	9	15
2343135	28	14	15	23
1297379	34	17	11	21
2563642_1	30	16	11	16
2563642_2	30	16	11	16
816306	26	18	17	21
529631	30	17	15	13
4979254	24	10	18	18
515546_1	45	13	11	22
515546_2	45	13	11	22
5770093	28	13	11	17
5056323	31	21	12	30
1962573	28	18	14	21
191871	30	14	14	21
5179683_1	26	15	17	22
5179683_2	26	15	17	22
5816637_1	26	15	9	17
5816637_2	26	15	9	17
1605665	30	16	18	25
2736845	26	16	9	13
5221399	40	10	9	17
5104062	36	17	15	19
4935639	24	11	15	14
5943069	28	14	14	26
926498	48	20	16	24
4244332_1	32	11	10	21
4244332_2	32	11	10	21
4952240	34	9	9	20
5457288	28	11	12	17
166144	41	17	13	17
661077	30	16	15	19
209367	31	19	9	12
3918950	22	14	15	14
2765618	40	11	17	21
64045	29	16	10	25
2282464	37	19	15	17
138392	41	16	20	26
340865	27	13	10	19
629886	40	11	22	17
1034474	42	16	16	24
9800	38	16	12	15
2475650	32	14	9	10
205990	47	13	14	22
5188820	25	10	10	18
2234903	36	16	15	19
6098117	28	18	17	26
2996600	27	12	13	17
736457	27	13	12	25
4955292	37	14	12	10
3303085	36	10	12	15
3236599	47	12	12	21
6570875	25	22	20	22
4931578	37	9	12	18
503139	44	20	14	12
870185	45	15	12	29
108780	30	17	11	19
4901770	36	13	12	16
1582674	38	15	11	17
1798016	30	15	9	13
3971990	40	12	13	15
1170013	44	12	13	18
1602652	49	15	11	16
5475194	32	21	16	21
5842470	24	13	13	22
545020	39	13	10	15
6058260	31	20	10	19
842326	25	12	15	9
1240111	35	13	12	14
1547050	45	12	14	13
6352139	27	22	19	22
4175731	44	13	14	17
2039648_1	32	14	11	27
2039648_2	32	14	11	27
6567472	32	12	10	12
2096481	44	15	12	16
1208162	45	15	10	12
4657075	46	20	13	12
5036082	45	12	17	27
2256365	27	11	15	15
632916	43	14	10	24
2297427	29	12	17	23
629751	47	13	15	15
1915686	46	20	16	15
3441678	26	11	12	16
25783	42	16	13	26
5935612	38	15	9	30
3533377_1	40	15	10	15
3533377_2	40	15	10	15
3533377_3	40	15	10	15
1116583	36	10	12	17
203442_1	45	20	13	14
203442_2	45	20	13	14
4288861	40	15	16	28
1253386	48	21	13	22
3909649	30	10	21	11
1050275	44	13	10	20
3436458	32	10	12	14
6387353	34	20	10	27
4912241	31	19	9	18
3055031	36	13	21	27
2704356	37	22	18	27
2022868_1	29	11	12	16
2022868_2	29	11	12	16
5112013	36	9	11	26
3619169	39	17	17	15
673929	38	21	11	16
2915826	27	11	21	22
5785428	25	22	11	16
3562904	29	15	11	18
310335	36	9	13	11
5930514	37	15	12	17
657685	44	18	9	10
2149976	22	17	13	24
324126	29	18	13	19
5737264	41	19	15	22
452973	34	16	9	16
670404	39	16	11	18
6295460	33	12	19	25
4252861	43	13	10	13
1128546	46	22	9	19
4468875	44	13	19	16
3053475	26	11	20	17
6235847	33	15	12	28
3152823	38	16	9	10
1208603	42	16	17	24
270817	37	13	15	12
568911	44	12	16	17
6030498_1	27	10	18	14
6030498_2	27	10	18	14
3599148	34	9	11	13
4218559	24	15	14	14
2928866	32	12	13	22
5049498	40	9	11	18
4207199	37	17	9	17
5833513	43	19	11	18
2924735	29	22	15	12
3180148	29	14	10	14
2951614	38	15	13	26
4906758	42	19	16	20
721577	29	18	14	22
682771	30	12	10	16
2068219	44	17	10	14
5205787	30	10	12	14
38846	45	9	10	23
4948891	34	14	11	10
5482092	26	14	14	11
3208055	23	18	16	20
6505966	30	18	13	28
3999839	21	22	13	22
5015207	33	16	11	14
3150961	39	16	11	31
1036553	33	15	14	13
4065868_1	25	14	16	24
4065868_2	25	14	16	24
4065868_3	25	14	16	24
906855	36	19	12	13
1629044	41	16	10	9
1256275	42	17	15	24
3050378	36	14	19	12
3551637	27	21	9	19
6055159	40	19	12	15
5158568	24	10	19	17
2591503	39	15	11	30
3826241	45	20	19	18
705218	37	14	16	24
2139630	33	17	19	29
1764121	43	15	16	23
1860488	30	17	10	14
1547465	44	20	10	23
3748056	36	13	12	22
583723	48	16	14	22
6006101	43	22	12	23
1884651_1	45	16	10	26
1884651_2	45	16	10	26
5929370	33	15	22	31
2890486	32	16	13	18
3199666	28	13	9	10
3742819	31	12	10	14
5363043	32	18	9	12
2677884	25	17	17	19
2118124	30	17	15	21
2667535	40	13	14	20
5675591	38	13	13	24
1791908	38	18	9	15
5836180	25	13	16	22
5217754	30	15	13	17
291109	40	9	11	12
2874611	25	16	17	29
120109	38	14	15	12
597528	34	17	11	12
1203221	32	11	17	22
3822032	45	21	17	17
4398452	21	12	10	20
2927436	28	14	16	29
5343640	30	19	10	28
3379331	41	13	15	24
5892206	22	9	11	11
1396824	37	12	10	18
3284085	26	9	9	24
4597199	33	10	19	15
1605903	44	16	18	30
3173870_1	49	13	9	24
3173870_2	49	13	9	24
2276383	39	13	11	21
4045569	32	16	10	12
4604547	38	22	18	13
5193419	21	20	17	22
4218846	46	19	14	19
5840789	30	9	11	17
825375	42	18	14	11
6475443	39	12	14	17
2571517	44	20	16	18
1849720	27	10	10	16
3137232	32	9	11	22
5916329	39	9	10	12
6234006	24	12	16	18
3097785	47	13	15	16
6272864	49	21	11	20
5909296	38	14	21	27
188182	46	12	14	21
63465	48	14	14	23
1058395_1	37	14	18	23
1058395_2	37	14	18	23
2673715	27	19	15	19
2718513_1	42	13	9	15
2718513_2	42	13	9	15
479723	33	16	21	29
220585	30	22	19	16
3382997	49	13	12	17
3400942_1	29	19	16	10
3400942_2	29	19	16	10
2714999_1	27	22	18	21
2714999_2	27	22	18	21
5326341	37	20	15	20
5195867	34	11	11	23
110603	30	13	11	29
199582	27	18	14	12
3349373	36	20	18	26
3828588	27	16	16	28
5768700	42	19	21	22
1164379	28	13	10	15
3153761	41	14	9	10
1513233	35	17	10	24
3667693	34	17	14	9
854699	31	18	15	29
5562883	30	12	21	27
3002878	46	21	10	18
3596706_1	35	9	17	17
3596706_2	35	9	17	17
1241478	36	12	17	13
5781489	31	12	13	18
1278304	30	16	18	16
2994490	42	12	14	15
2515275_1	35	22	11	15
2515275_2	35	22	11	15
4382819	21	19	14	24
2086647	36	21	20	28
1124399	37	9	10	22
6145524_1	28	17	16	14
6145524_2	28	17	16	14
621920	32	11	13	19
1608345	45	19	16	17
2128390	28	19	13	12
5141784	31	17	20	29
4955112	47	22	9	16
350293	40	17	12	25
2701753	27	13	21	17
5198465	38	17	11	13
5154859_1	38	19	13	23
5154859_2	38	19	13	23
5154859_3	38	19	13	23
158714	23	9	10	17
5201203	47	14	9	20
2856204	43	17	14	29
6015243	32	17	9	12
2446435	31	16	21	30
3673919	30	15	11	14
2844698	25	13	14	27
1833352	33	11	14	25
254267	36	21	12	29
1592824	37	15	9	30
2035100	21	14	13	14
5042215_1	36	17	15	19
5042215_2	36	17	15	19
5042215_3	36	17	15	19
2819303	30	21	13	15
3239359	34	20	13	20
1931173	32	17	16	29
1115116	46	12	19	14
5674010	40	17	21	25
2716678	46	19	18	22
4938080	33	11	13	27
1429701	38	14	18	14
3128636	32	20	18	22
3823195	32	11	11	27
6383721	26	21	19	30
4363398	29	14	12	17
1208327	43	10	12	20
2701902	41	16	15	18
3993731	42	14	20	13
5488694	39	19	10	13
4750549	37	17	17	24
3359766	40	19	11	21
4081224	27	17	12	24
3139824	43	18	13	14
1860489	33	11	19	20
2638679	26	18	18	19
121174	23	21	14	23
5638430_1	29	15	9	13
5638430_2	29	15	9	13
5859171_1	27	21	15	23
5859171_2	27	21	15	23
2183422	36	11	19	15
4737699	28	13	19	16
1309132	29	18	16	14
3536038	35	16	11	9
1841851	40	9	12	22
2087730	38	13	21	28
2449005	28	21	13	23
837264	30	19	17	22
5503576	36	15	21	18
898907	31	16	11	24
790803_1	31	13	20	13
790803_2	31	13	20	13
5990315	30	17	20	24
3138807_1	46	17	14	30
3138807_2	46	17	14	30
5137552	33	14	12	18
6597999	27	19	14	22
1824918	39	14	12	22
6384259	43	20	21	29
6091895	34	17	18	15
2807515_1	27	9	13	24
2807515_2	27	9	13	24
5144845	43	20	12	15
3726503_1	40	17	12	23
3726503_2	40	17	12	23
2685180	32	18	20	15
2878280	29	21	21	29
6274039	21	12	18	24
5027544	43	21	12	18
5440646	35	14	10	21
1273816	40	11	11	17
505069	27	16	12	27
253077_1	24	19	12	19
253077_2	24	19	12	19
253077_3	24	19	12	19
213614	23	11	12	11
5200104	46	17	9	26
5290893	44	16	16	19
2235097	38	10	13	11
1100412	30	15	9	14
6573600	36	18	14	17
365426_1	28	9	12	24
365426_2	28	9	12	24
4358736	39	9	11	22
6102198	37	20	20	24
4988667	31	11	11	13
137947	38	11	22	31
6418477	38	19	10	10
6213838	34	16	14	16
2479279	32	9	13	28
801748	38	15	22	26
61941	28	12	13	24
901076	33	16	13	18
2850200_1	39	10	9	14
2850200_2	39	10	9	14
2184345_1	36	11	11	15
2184345_2	36	11	11	15
2307981	38	15	19	15
2669666	37	14	14	21
1565574	23	12	11	20
5232053	33	11	13	23
5627908	34	15	9	20
3362859	39	12	19	25
5878216	36	16	15	14
5934085	27	10	16	18
2904287	24	15	15	28
2289596_1	39	13	10	15
2289596_2	39	13	10	15
2289596_3	39	13	10	15
2984634	42	13	11	11
1035309	31	17	14	15
1118079	29	22	20	23
4559395	27	16	19	31
1186272	27	10	14	30
5176227	34	17	20	28
1962743	22	12	9	18
1365356	37	11	19	23
3628684	36	11	12	15
4567801	34	16	9	31
2332293	38	14	9	12
2751826	30	12	15	15
6428136	33	11	13	14
203934	46	14	9	16
1335064_1	42	22	13	27
1335064_2	42	22	13	27
1335064_3	42	22	13	27
59528	33	12	11	20
5454601	38	17	9	27
840733	24	14	11	19
1928419	41	18	18	31
513063	33	19	20	23
6185065	47	20	9	14
1574397	30	16	16	21
2847575	23	15	10	14
1118469	45	15	14	20
3533117_1	47	10	12	18
3533117_2	47	10	12	18
2337168	39	15	13	13
4090290	47	10	11	26
5377224	35	19	16	19
269562	36	12	14	22
161528	46	19	16	29
1843786	33	13	15	23
5679251	32	17	20	12
464882_1	44	17	17	24
464882_2	44	17	17	24
3469810	44	11	19	18
2971569	42	20	9	23
1258306	37	13	9	28
1405108	39	10	17	25
2150539	47	13	17	25
697614	43	14	21	24
5880778	33	15	20	24
2578936	28	21	13	31
1241094	40	19	13	20
537012_1	44	16	12	22
537012_2	44	16	12	22
5744304	41	19	17	22
667763	28	10	15	25
780196	46	16	18	29
1174634	44	13	19	26
1752622	35	18	21	16
3813196	44	19	13	18
2303458	36	14	18	27
885816	33	13	15	16
3085721	36	19	21	30
3938540	35	20	18	21
111426	40	18	16	16
5919021	44	17	14	12
1559300	29	12	13	24
5704787	36	12	21	23
1537123_1	29	13	19	24
1537123_2	29	13	19	24
1537123_3	29	13	19	24
2138487	44	20	9	24
5999466	42	15	16	17
1710859	46	16	9	13
3352391_1	39	16	19	24
3352391_2	39	16	19	24
722709	29	14	14	10
1965641	42	19	18	11
1276900	39	12	17	22
4898747	33	11	11	21
6335897	47	15	14	29
3304794	42	16	13	27
6281752_1	40	17	14	15
6281752_2	40	17	14	15
6281752_3	40	17	14	15
724514	45	22	19	24
4766512	47	15	18	26
1157848	43	16	11	11
5345241	35	16	12	23
5145513	40	18	19	18
5329456_1	37	14	16	18
5329456_2	37	14	16	18
3291657	33	17	20	10
6598040	40	13	11	19
3141221	32	11	12	18
480392	36	18	15	21
831585	45	14	15	22
3177435	40	21	11	13
268176	42	13	10	27
1133432	29	15	11	17
3678142	31	11	18	20
5389423	25	14	13	21
1802019	45	17	12	18
5844591	48	12	15	20
1486705	46	12	14	22
2693949	30	14	21	21
5862165	35	15	12	18
2639378	30	14	17	22
2845516	31	15	22	26
2257413	42	14	14	20
2628168	49	17	16	14
121796	44	12	9	16
2179141	35	9	11	14
4935936	40	16	22	23
3242511	29	19	14	18
6521425	28	15	17	24
3050350	47	19	12	15
3332924	44	9	9	22
2419260	35	18	12	11
3145389	44	20	14	21
414321	31	21	16	11
5314817	23	15	19	23
2676403_1	25	12	16	20
2676403_2	25	12	16	20
2564403	35	20	17	16
3724547	29	16	15	21
5221421	41	18	9	19
1004784	40	14	20	30
2150772	37	18	14	31
4536081	44	21	13	15
4537926_1	32	18	13	17
4537926_2	32	18	13	17
1268438	45	10	14	15
2903816	28	22	18	22
2854917	45	13	15	19
2689265	40	12	12	16
4390966_1	32	13	12	16
4390966_2	32	13	12	16
4390966_3	32	13	12	16
4029536	47	21	16	19
4330622	37	11	16	23
3637331	40	17	17	28
3648431	29	19	12	10
2237956	40	17	17	9
2162736	30	17	16	19
2806090	29	10	17	30
5621102	23	16	14	27
4129342	29	17	21	18
19134_1	40	11	16	26
19134_2	40	11	16	26
296758	35	15	10	15
2320928	41	13	19	19
5567509	35	12	13	23
5576414_1	38	19	21	30
5576414_2	38	19	21	30
1373493	45	20	19	27
2857244	40	19	20	27
5862715_1	32	10	12	12
5862715_2	32	10	12	12
5862715_3	32	10	12	12
2672205	33	15	12	25
2591619	37	15	20	21
4800264	24	14	18	16
2105127	37	15	13	17
4475048	38	12	18	22
1361071	30	15	21	24
5823714	22	12	17	21
4613379	25	12	14	25
5638131	26	15	13	23
1699354	46	17	19	24
339189	34	14	21	21
1914775	23	16	18	29
5474165	42	13	13	31
5836487	30	17	20	31
5447908	35	20	12	22
1425325	40	17	19	22
2549027	45	22	11	21
50838	42	19	10	15
2885582	42	12	15	17
414523	23	19	13	16
5430789	41	15	9	15
5270150	38	15	12	17
3512319	33	20	21	21
2643745	22	11	20	22
6007137	33	15	14	15
705019	40	13	16	16
5938953	39	13	22	24
1502168	46	12	18	27
862664	49	22	11	16
4720312	43	21	9	10
5963652	29	16	17	18
215327	41	16	19	28
6260109	47	21	17	19
5451309	32	9	19	13
5742644	43	13	12	22
1235140	34	18	22	31
4387732	30	11	15	25
1040382	41	20	21	29
1067443	35	13	17	17
3613302	32	13	22	18
2947766_1	36	16	19	28
2947766_2	36	16	19	28
2947766_3	36	16	19	28
3040402	47	14	18	26
2937785	37	20	22	28
4227654	30	15	20	14
6213573	31	9	18	21
5296797	37	18	19	31
720210	27	21	15	28
83045	32	11	19	19
2259259	37	19	17	24
1482940	27	14	15	22
1210583	31	19	20	17
3660479	44	15	19	24
3162424	29	19	19	29
5742444	45	21	16	22
3177772_1	43	14	22	29
3177772_2	43	14	22	29
1939252	35	13	20	25
2345952	37	12	17	26
3751324	38	17	16	29
2702432	31	16	14	15
628608	42	19	15	24
3905856	40	19	19	28
2774133	42	11	12	21
1339205	47	18	20	19
3077737	31	14	18	25
1891096	39	18	16	27
5846185	30	20	19	21
6251348	26	17	20	23
2260508	34	14	17	22
1172165	29	12	17	28
846434	30	15	22	21
2950779	42	17	20	16
6511064	26	19	15	14
360789	45	13	21	27
5750976	28	17	18	25
1430749	40	15	22	27
3746076	32	15	21	23
2708382	46	17	21	31
382455_1	43	21	17	13
382455_2	43	21	17	13
3278084	47	16	20	25
2466954	43	9	20	22
3594621	26	20	18	15
35159	31	19	19	17
4232882	44	15	21	25
1178653	38	22	15	30
443946	36	19	21	24
5603700	41	20	20	27
1135152	40	18	16	31
5942492	44	15	18	21
6071484	37	19	22	20
3631800	43	15	22	28
6008681	32	15	19	28
5039702	47	16	21	28
1506616	25	18	13	27
