TARA_146	TARA_147	TARA_148	TARA_149	TARA_150	TARA_70
2590898	45	17	58	14	30	10
2808620_1	36	16	50	13	35	9
2808620_2	36	16	50	13	35	9
693188	36	14	60	12	39	9
2635518	39	13	34	20	31	10
1900093	45	21	60	22	39	10
1661041	36	14	51	19	33	9
655271_1	40	18	51	17	28	12
655271_2	40	18	51	17	28	12
1614071	38	15	51	12	30	9
1751328	23	12	47	12	24	9
2902500	24	14	29	22	17	11
2935631	44	14	54	16	36	11
2856279	25	13	50	17	25	11
924604	36	18	44	19	29	12
2229359	33	14	41	18	18	12
2647140	26	16	46	13	23	9
1391693	34	11	37	16	25	9
2830453	33	13	32	15	26	9
1744289	23	11	50	16	28	9
979285	29	13	36	17	20	9
2203693	32	20	44	9	30	12
2829147	32	13	42	12	18	11
621714	20	11	38	9	16	26
2156722	34	15	41	9	14	12
2891118	41	17	60	13	27	10
1034035	34	15	34	17	30	9
1741804	32	16	44	16	28	10
909116	39	12	53	16	26	12
2560385	22	12	44	11	16	24
2374455	44	16	49	21	31	11
1183522	42	20	59	21	31	12
2726035	35	11	55	20	27	10
2766890	31	13	46	15	30	11
2024951	40	14	55	20	32	12
2929395_1	21	13	34	10	30	9
2929395_2	21	13	34	10	30	9
2202115_1	41	22	54	18	38	13
2202115_2	41	22	54	18	38	13
2202115_3	41	22	54	18	38	13
2776248	24	12	32	12	14	29
2539960	46	19	47	19	34	11
1882299	38	18	49	22	31	14
2330874_1	44	15	48	22	33	12
2330874_2	44	15	48	22	33	12
2330874_3	44	15	48	22	33	12
2586108	19	9	35	10	16	31
172248	40	12	43	12	20	10
1801814	34	15	41	16	31	10
2714044	34	15	50	9	22	10
2779233_1	27	14	44	12	17	11
2779233_2	27	14	44	12	17	11
894361	46	10	49	22	28	11
904359	34	20	45	23	28	13
2684698	23	9	24	11	16	21
590207	18	9	29	9	19	10
1568747	32	21	57	19	36	15
934591	46	16	43	16	35	9
1749196	38	18	56	19	29	9
1152431	39	21	54	11	35	10
951917	43	14	37	18	28	10
2543716	35	16	56	18	36	9
