TARA_143	TARA_144	TARA_20	TARA_22	TARA_25
6925700	35	100	11	15	42
6888335	40	93	20	18	62
269485	32	87	18	23	37
4781633	26	55	14	13	41
2083622	17	46	11	9	26
4212190_1	25	62	12	23	40
4212190_2	25	62	12	23	40
6965463_1	18	34	15	11	42
6965463_2	18	34	15	11	42
2097797	26	55	16	13	37
6054923	23	61	12	22	62
1036895	23	44	13	11	52
3168629	21	68	9	19	25
2399854	16	63	19	15	58
4532435	22	72	13	13	39
2891135	18	60	14	20	41
2703894	25	73	10	9	22
2068186_1	31	73	16	19	62
2068186_2	31	73	16	19	62
2068186_3	31	73	16	19	62
1588071	42	106	22	15	35
1360145	36	52	21	9	36
4643319	23	52	13	13	59
3586980_1	26	49	11	24	30
3586980_2	26	49	11	24	30
112078	29	52	13	11	55
2114114	17	55	18	15	40
657007	25	51	14	11	30
6507779	28	51	18	11	34
4111910	41	74	9	9	26
1222018	36	95	13	10	25
4250574	47	85	14	10	37
2656268	32	81	13	17	46
4344080	38	78	15	18	56
1207613	37	76	14	14	49
1625393	39	79	17	14	49
3520391	23	63	13	19	35
5439217	23	48	21	19	45
5751268	34	75	10	11	32
345633	40	57	19	14	52
165698	42	86	11	13	54
1761157	18	46	10	21	62
1787882	24	89	10	18	37
2824766	27	64	11	10	34
587241	39	100	9	21	28
6683819_1	30	88	14	21	39
6683819_2	30	88	14	21	39
1869638_1	31	76	13	13	27
1869638_2	31	76	13	13	27
4196944	32	93	13	11	44
3375718	40	95	19	17	50
2350399	46	68	21	14	55
867531	42	71	9	11	36
3071759	41	85	10	21	44
5506870	40	82	10	11	43
171950	23	73	18	9	41
103563	27	55	12	21	30
2533707	28	87	16	18	64
5512410	37	73	15	13	49
1054004	38	57	14	12	52
935732	45	107	11	19	54
1440061	24	78	10	9	32
6774596	31	67	15	12	50
5528605	29	75	19	13	59
268106	14	37	14	13	28
1840400	26	79	11	15	36
1171050	36	76	12	14	47
1972604	46	110	13	9	24
127712	24	71	13	14	33
2999095	34	113	11	10	52
3351255_1	26	59	16	9	21
3351255_2	26	59	16	9	21
3351255_3	26	59	16	9	21
6060438	44	56	14	14	23
3172373	29	41	9	12	34
290079	33	81	18	10	59
2794382	43	74	10	21	43
884073	39	83	9	9	36
590903	29	81	14	11	55
1576643	34	66	13	13	32
2307830	35	85	11	11	64
661716	23	86	17	10	37
5010880	41	44	15	12	31
3016274_1	33	69	11	13	19
3016274_2	33	69	11	13	19
455037	34	110	11	17	49
3524782	21	59	10	11	30
669677	26	50	13	15	36
6816430	21	67	19	12	59
6370750_1	24	42	11	9	37
6370750_2	24	42	11	9	37
3491158	34	59	15	14	44
2991315	27	72	20	11	47
2158396	42	93	10	10	54
4200429	18	79	9	9	23
584218	29	93	13	23	32
546691	22	72	13	14	36
6534143	17	32	11	22	34
733530	28	92	9	15	41
3205417	21	55	9	23	26
1402602	31	60	19	24	48
7117098_1	43	67	19	24	53
7117098_2	43	67	19	24	53
4350526	36	70	22	16	41
6448043	32	83	21	17	45
6481112	48	73	16	11	46
1908001	27	50	18	18	42
2405650	31	80	22	12	53
808037	16	51	17	14	50
170210	42	83	17	26	49
1004345	22	49	20	11	49
5339374	23	78	17	17	33
6204697	43	79	17	17	47
2314500	28	108	9	13	30
3244008	39	84	10	9	27
5605120	45	100	16	20	56
4981275	21	53	15	18	26
1486216_1	31	75	13	23	56
1486216_2	31	75	13	23	56
4116695	33	63	16	17	45
2512646	30	110	9	21	42
6087553	34	51	13	16	46
3015536	20	65	13	14	29
6707127	29	91	9	12	55
6308537	29	74	14	13	44
1404523	18	35	10	14	25
711614	25	61	17	21	35
106452	37	68	19	12	56
614876	39	95	15	23	63
2712927	24	54	14	10	55
1167286	12	44	12	20	32
662312	37	62	18	23	44
1266818	27	71	13	12	53
5328291	33	80	17	10	47
988756	42	75	9	18	35
3287810	22	46	15	11	47
6652809	22	59	11	18	35
3275174	32	90	10	19	23
3110064	30	63	17	22	47
5126856	43	70	14	14	31
3103653	19	58	18	10	33
651528	36	77	17	10	63
6109806	33	64	16	10	46
168091	26	86	18	19	60
3869562	32	62	16	10	30
267683	23	65	15	9	35
6005350	36	92	18	18	54
5406124	23	80	17	15	29
2110859	25	47	9	20	35
80908	32	51	15	16	62
3067843	34	68	16	13	33
1592308	31	56	11	19	38
1089722	17	65	18	13	41
5583777	30	73	11	14	41
3257527	25	63	15	19	35
6989111	20	55	9	21	31
6380472	43	68	15	10	32
999336	26	69	11	14	49
615285	46	82	15	13	50
2401621	34	96	9	22	47
6356387	40	83	13	13	60
2533011	26	63	20	9	43
6947074	31	92	12	22	32
71375	25	68	18	16	33
1422966	36	107	17	15	48
5846987	26	66	22	20	39
917758	42	100	16	11	42
2853226	20	66	15	20	49
189298	43	98	15	11	53
1730911	29	83	12	12	58
163538	34	109	15	20	61
360889_1	35	73	11	9	41
360889_2	35	73	11	9	41
1908223	34	63	13	11	35
1204574	33	45	11	15	30
2153385	27	70	9	19	40
4135941	37	85	13	21	46
6756134	30	75	17	15	42
1426907	30	62	10	16	35
3798844	37	81	10	13	63
1026692	30	84	11	24	30
3503146	27	55	21	9	55
194357	50	73	11	15	61
5451151	39	78	19	11	49
4522423	36	90	13	15	42
5242831	39	79	14	13	49
92932	37	76	11	13	62
808105	38	64	19	14	56
2487673	49	100	11	23	38
3595508	28	72	9	9	20
155192	11	44	10	15	39
588118	28	49	12	13	43
184899	26	79	21	12	43
1894054	41	73	9	17	32
1545336_1	29	102	12	15	50
1545336_2	29	102	12	15	50
1052863	20	75	12	13	40
1719393	26	76	17	14	48
5688611	49	96	20	13	31
4888642	30	100	20	19	57
1618420	29	83	16	12	57
6479083	32	60	20	9	60
322659	26	53	15	11	25
5183040	38	81	13	13	25
6581397	37	81	10	9	64
3506794_1	23	63	12	22	31
3506794_2	23	63	12	22	31
3573548	12	58	13	9	32
5054583	29	65	20	20	42
280269	37	67	17	24	57
245557	32	52	13	12	53
2851344	34	102	11	21	40
4036942	44	68	9	11	59
14645	38	112	18	13	41
6153603	47	100	15	23	52
5316046	42	108	13	11	50
3649058	25	75	12	19	49
993385	28	99	12	14	61
785491	44	113	15	15	44
6165082	28	79	12	12	34
2845259_1	28	68	20	19	54
2845259_2	28	68	20	19	54
3860409	37	85	21	10	54
1476126_1	27	52	15	18	56
1476126_2	27	52	15	18	56
4626383	36	95	16	23	45
6033416	23	82	9	14	39
5010993	37	60	18	17	36
1977218	42	90	13	21	54
3295826	30	67	15	12	47
2291277	42	89	11	21	42
2379882	46	99	19	19	49
6531385	33	97	22	14	43
2598798	32	96	11	25	31
5489671	30	98	9	22	32
2703566	30	85	11	17	33
3215680	43	72	9	21	29
5503836	35	70	13	12	30
3751011	46	89	14	11	36
3242959	19	46	17	13	21
6218610	47	78	16	13	60
7112250	24	88	9	24	27
6343305_1	29	70	21	22	64
6343305_2	29	70	21	22	64
3783872	42	84	14	18	46
6566859	37	99	9	11	56
41620	31	56	15	11	29
4594759	41	88	19	18	57
4136910_1	42	64	13	11	42
4136910_2	42	64	13	11	42
4136910_3	42	64	13	11	42
1099476	35	91	14	9	34
5446460	41	82	16	14	40
1176772	32	76	13	20	60
3301866	29	81	16	10	35
5388158	29	46	17	10	28
2473442	43	85	14	26	56
1550039	25	85	14	15	53
3605608	21	72	9	9	61
6629166	38	79	13	11	54
5007934	28	75	11	18	42
5578432	21	101	13	17	25
670244	25	75	19	23	31
258866	22	53	14	16	37
6306713	38	77	22	22	54
1891086	28	86	20	26	61
204994	25	61	17	11	36
590665	22	80	16	16	63
3335522	39	98	19	16	57
3951265_1	34	71	11	21	63
3951265_2	34	71	11	21	63
3692242	39	97	11	23	49
6694820	19	57	10	16	35
4578483	36	67	18	15	43
1310929	28	105	9	15	55
327412	44	103	10	19	39
528070	37	80	15	10	41
4219662	38	80	20	14	58
4785963	42	106	21	19	41
7072043	34	105	15	27	36
3947722	24	92	17	19	47
137938	31	77	13	20	48
2741167	45	79	18	15	55
2829724	45	78	14	15	42
6843633	25	110	21	12	46
4457543	18	62	13	21	50
229831	29	52	17	16	26
2998821	34	71	21	16	48
5326792	29	82	9	15	26
6265126	26	60	9	19	31
5603989_1	40	69	13	27	46
5603989_2	40	69	13	27	46
965816_1	40	92	10	14	38
965816_2	40	92	10	14	38
599936	33	106	17	11	38
448820	35	61	11	12	52
172240	22	85	21	20	45
