TARA_7	TARA_9	TARA_18	TARA_22	TARA_23	TARA_25
3668775_2	15	46	17	35	51	17
5754689	13	60	14	33	54	22
6501510_1	22	43	13	19	52	17
6501510_2	22	43	13	19	52	17
3022803	23	47	19	39	64	26
6233462	16	53	9	27	58	27
3451176	23	70	19	35	67	20
1176082_1	15	53	18	26	57	24
1176082_2	15	53	18	26	57	24
2943920	22	54	17	28	55	21
3709280	18	42	10	28	44	19
1375900	24	61	21	34	66	25
3295620	17	44	16	21	54	27
5321995	19	49	15	30	62	17
1299298	19	51	13	23	53	18
3743255	24	63	17	27	56	27
4852380	24	57	21	31	71	21
6124838	14	43	9	24	49	16
4039509_1	24	49	16	41	68	24
4039509_2	24	49	16	41	68	24
1068405	18	47	13	30	59	27
5046899	21	69	19	29	68	23
1746470	22	53	19	42	67	21
4683052	19	59	13	29	64	25
2928157	21	44	14	19	47	16
3620992_1	11	44	14	30	67	24
3620992_2	11	44	14	30	67	24
6388026	16	43	16	33	71	19
5297299_1	24	51	20	29	59	23
5297299_2	24	51	20	29	59	23
1377822	23	55	17	30	58	22
6445638	22	59	15	35	56	24
6361452	19	57	18	26	65	23
4593171	18	57	14	27	57	25
2358860	15	40	11	30	49	14
3524894	11	39	12	29	51	17
3646582	17	59	15	26	58	24
5322841_1	20	64	15	35	74	27
5322841_2	20	64	15	35	74	27
5032652	20	56	15	34	71	29
3202606	22	57	12	31	50	28
5999694	17	57	13	20	44	21
4058727	20	57	19	36	57	27
4138700	12	49	10	22	47	18
585741	14	55	12	25	48	17
867033	20	60	15	34	57	19
3777125	18	54	14	35	56	27
2121633	21	59	15	32	73	21
4511077	17	56	13	39	62	19
5833221	12	63	12	30	60	20
5943282	14	61	17	38	60	24
4349052	18	61	20	33	61	22
2826849	19	57	22	38	71	28
2200272_1	20	64	16	36	69	21
2200272_2	20	64	16	36	69	21
2052395	18	48	11	28	60	22
1736014	21	50	15	43	63	21
4020557	18	59	16	37	53	29
5976439	12	53	16	39	55	29
6370587	18	54	20	25	58	20
5602036_1	18	67	16	38	56	22
5602036_2	18	67	16	38	56	22
2730021_1	15	60	22	23	60	24
2730021_2	15	60	22	23	60	24
2730021_3	15	60	22	23	60	24
6313373	22	45	13	22	47	16
2393138	20	52	14	20	50	24
3556432_1	23	53	11	30	64	18
3556432_2	23	53	11	30	64	18
734916_1	22	56	16	43	57	26
734916_2	22	56	16	43	57	26
3008620	16	42	10	34	46	22
6310342	16	49	13	21	49	16
4061044	21	48	15	24	48	16
4782805	16	45	12	36	62	22
4375807	21	52	14	21	70	24
1365287	25	56	22	29	68	23
2274596	16	43	12	26	51	15
3409875	14	39	13	31	50	21
312119_1	14	48	13	29	50	24
312119_2	14	48	13	29	50	24
4940156_1	20	60	17	32	54	16
4940156_2	20	60	17	32	54	16
2643149	16	63	12	31	53	28
5479776	20	55	18	38	66	20
6492279	21	60	21	29	73	21
3639594	20	43	13	22	51	16
6328013	14	61	17	38	66	21
2452329	22	64	21	29	67	24
5271091	19	40	19	22	53	23
453115	23	50	14	26	57	20
3478318	21	46	17	38	62	21
4611865	22	47	21	38	65	24
5908546_1	19	55	14	24	53	19
5908546_2	19	55	14	24	53	19
1075325	23	56	9	28	62	20
4082768	19	45	11	20	47	23
4184210	21	62	12	37	51	22
4617137_1	17	68	18	36	64	23
4617137_2	17	68	18	36	64	23
3486282	23	64	13	33	51	26
4630685	15	41	14	37	50	24
3482242	25	55	15	38	65	21
6135829	22	67	17	38	66	29
3471539	11	46	12	19	50	19
2762729	14	60	18	32	69	26
6115137	20	54	11	32	68	18
5642417	22	58	17	30	58	22
904227	15	51	9	23	45	15
6004397	11	43	9	23	56	21
2700640	14	66	15	31	62	19
2653661_1	15	54	20	21	55	19
2653661_2	15	54	20	21	55	19
5696346	20	54	15	21	48	15
3284069	20	39	16	37	65	24
3597337	17	56	13	32	64	25
731908	18	44	11	27	46	15
1753417_1	19	69	19	35	66	25
1753417_2	19	69	19	35	66	25
5325785	12	48	15	26	44	15
4593735	22	57	14	19	67	28
3598093	17	47	15	33	58	19
5957785	14	56	17	35	59	28
5974691	17	62	10	24	63	25
1689914	18	59	13	34	55	19
1338967	24	62	19	28	58	19
5965846	18	42	16	43	65	22
286103	22	43	16	38	64	21
3956665	21	71	18	35	66	28
6249718	16	53	14	21	58	18
2966734_1	17	71	20	33	67	30
2966734_2	17	71	20	33	67	30
5227113	14	42	18	33	70	19
2444294_1	15	42	11	31	64	24
2444294_2	15	42	11	31	64	24
446754	19	60	10	27	59	22
3706939_1	20	51	13	33	68	27
3706939_2	20	51	13	33	68	27
3522097	13	45	9	21	47	16
5527156_1	19	58	14	25	71	24
5527156_2	19	58	14	25	71	24
5527156_3	19	58	14	25	71	24
6202650	16	46	17	24	47	19
3791259_1	17	52	15	37	68	24
3791259_2	17	52	15	37	68	24
6525623	18	44	21	26	48	14
4525487	16	44	13	30	55	15
4624026	24	57	20	30	67	25
5455872	18	63	14	40	66	17
3050779	21	66	14	31	65	26
455261	21	49	9	21	54	15
4386762	16	51	12	28	55	19
5027171	13	52	17	18	63	21
1342399	23	57	19	36	65	24
3185797	15	40	15	22	46	14
3692340	14	43	13	23	51	20
5174116	15	41	16	21	57	19
3704626	15	50	13	22	50	24
3171483_1	17	51	12	19	44	20
3171483_2	17	51	12	19	44	20
1883205	20	60	18	41	70	20
5937132	17	39	10	25	47	16
3503758	14	65	17	37	56	17
1501768	12	44	10	21	46	20
1135891	24	63	16	36	60	23
4033760	25	60	21	37	70	23
5489020	21	64	22	30	59	27
460333	15	39	13	19	53	21
3632057	14	48	9	26	43	14
2081050	19	45	15	33	67	26
6377240	13	61	14	34	52	15
6495293	19	61	17	37	71	22
4777443	18	58	18	18	50	19
2156510_1	19	64	18	23	58	18
2156510_2	19	64	18	23	58	18
2156510_3	19	64	18	23	58	18
4104466	16	41	12	32	47	18
3976410	21	55	22	32	68	19
6126863_1	15	56	16	36	51	30
6126863_2	15	56	16	36	51	30
3158783	22	65	17	25	54	23
2112630	21	56	12	42	65	23
2091043	15	55	16	30	57	29
6002070	19	43	13	18	54	21
1308877	23	56	14	32	62	25
2081815	16	44	19	20	46	14
1912750	19	64	14	39	56	28
982634	13	51	13	35	65	26
4451776_1	21	56	21	26	68	21
4451776_2	21	56	21	26	68	21
4451776_3	21	56	21	26	68	21
4288702	15	58	20	24	67	23
3866825_1	15	49	12	37	70	21
3866825_2	15	49	12	37	70	21
46486	15	51	20	35	63	26
3974544	25	56	18	37	52	25
3810898	18	42	13	34	60	17
4652225	17	61	15	21	59	21
5314717	14	57	11	29	70	24
2187825	24	57	11	28	57	24
3825271	15	63	18	38	61	19
3299068	23	54	11	31	60	25
6340040	18	56	13	23	68	27
4610683	25	55	14	39	67	28
4638366	20	58	21	40	69	25
1930478_1	24	62	17	31	59	22
1930478_2	24	62	17	31	59	22
3244653	23	63	12	38	59	24
2419792	13	43	17	29	55	15
2659923_1	23	56	21	39	63	22
2659923_2	23	56	21	39	63	22
2659923_3	23	56	21	39	63	22
4818509	23	63	13	27	57	21
4532708	17	59	12	35	68	24
2790407	14	57	19	35	53	28
1332688	20	43	11	18	46	20
6394990	20	66	21	36	66	26
2140243	23	57	9	31	57	26
5795592	24	49	17	25	59	26
2975582	16	57	20	21	56	18
1813003	15	61	12	27	68	28
2458148	15	64	10	34	53	21
6176006	14	65	14	33	58	16
5553118_1	19	61	11	38	52	18
5553118_2	19	61	11	38	52	18
2920568	21	55	19	36	68	18
3167444_1	25	54	20	28	68	22
3167444_2	25	54	20	28	68	22
2621590	21	65	19	29	54	22
3992671	21	60	19	28	61	26
6593577	17	61	13	21	61	24
2450615_1	18	62	14	30	54	24
2450615_2	18	62	14	30	54	24
2457415	19	63	17	23	65	25
2108700	20	66	21	36	66	20
6595645	21	69	17	38	65	26
2092475	21	51	21	34	60	23
2919428	25	57	19	37	65	24
1895398_1	15	64	13	32	53	16
1895398_2	15	64	13	32	53	16
2100401	20	65	19	34	69	29
2915993	18	42	14	34	64	25
3864487	16	61	13	29	50	23
5689842	20	55	19	33	67	23
3544510	11	39	13	24	50	24
3460584	23	44	19	38	67	25
4853830	21	60	13	24	70	24
3355370	16	57	14	22	63	16
181679_1	19	55	18	25	65	26
181679_2	19	55	18	25	65	26
1472620	21	67	16	32	72	20
1225909	14	55	12	21	49	25
2586261	19	55	17	42	70	22
4167773	18	55	14	25	59	18
5844435	18	53	20	38	64	21
6560362	17	51	16	25	63	24
2651912	16	57	15	37	56	26
3347932	18	55	17	27	70	19
6574780	23	58	18	22	52	20
5020939	24	58	15	39	60	24
4135268	17	60	16	26	63	22
5329674	21	45	17	36	63	23
360960	16	44	17	24	54	26
4634589_1	15	44	14	21	52	26
4634589_2	15	44	14	21	52	26
6530828	22	50	14	40	67	19
4013560	22	41	16	22	53	15
1592031_1	18	59	16	32	50	25
1592031_2	18	59	16	32	50	25
1645494	18	39	20	31	65	22
3865020	14	57	11	26	61	29
2627360	17	40	13	23	48	16
2736312	20	61	18	33	63	20
5191321	18	60	16	35	71	24
4418314	23	62	22	37	69	26
3395671	20	66	19	36	54	17
6289666	17	62	18	32	57	20
2620200	13	55	18	36	66	30
3282878	15	40	14	30	55	24
383208	20	52	11	25	45	19
6607093	21	57	19	28	64	27
958432	16	50	13	34	64	28
4101051	18	46	16	31	61	16
5836171	12	53	13	34	63	24
3486553	23	48	17	26	47	15
1455669	14	53	18	21	72	23
475208	16	54	9	30	69	22
1107008	16	45	18	25	46	18
3055913	21	52	19	24	73	23
5331615	20	48	15	18	45	18
975428	16	55	17	18	64	27
5798027	22	39	13	25	47	16
3571831	16	58	14	30	70	23
4423115	14	64	10	35	52	22
6222024	17	45	16	24	53	26
953447	21	60	12	37	51	21
4425841	15	55	15	21	58	23
5989345	18	54	10	19	50	21
1373520_1	18	48	12	29	64	19
1373520_2	18	48	12	29	64	19
2745187	16	48	17	37	62	19
1919134	23	55	20	28	64	23
3445383_1	17	59	12	28	70	25
3445383_2	17	59	12	28	70	25
2334878_1	23	57	15	20	72	20
2334878_2	23	57	15	20	72	20
4249218	15	49	12	28	45	21
5826119	22	59	9	41	63	22
3183366_1	19	61	16	31	54	23
3183366_2	19	61	16	31	54	23
6319861	22	61	16	33	68	27
741030_1	19	43	9	23	50	19
741030_2	19	43	9	23	50	19
741030_3	19	43	9	23	50	19
3390248_1	15	54	15	21	48	30
3390248_2	15	54	15	21	48	30
1368882	14	64	14	39	59	16
2891518	15	58	17	33	55	30
4514469_1	19	55	12	18	52	26
4514469_2	19	55	12	18	52	26
4514469_3	19	55	12	18	52	26
4072390	18	61	12	27	62	18
1648365	19	63	14	28	51	21
5345962	19	63	20	40	61	24
6124904	25	61	10	30	54	28
1432475	20	69	19	27	65	25
4170333	23	61	20	37	64	23
5362915	19	66	18	37	71	16
3989523_1	13	41	15	32	52	18
3989523_2	13	41	15	32	52	18
2055318	15	54	13	25	56	25
1247569	17	64	20	31	61	24
5324512	19	67	21	29	55	25
2759376	20	51	16	23	60	23
3585393	17	58	18	22	53	22
4427904	23	68	17	33	70	19
2442136	19	62	14	32	66	24
469942	14	66	17	37	56	25
5626060	20	59	16	37	68	25
2826960	19	54	17	34	70	23
6140851	22	60	21	25	74	19
3697947	12	50	9	33	57	19
3188264	16	39	11	23	58	22
5927551	18	56	13	27	56	24
6597576	16	55	15	22	63	24
6403659	18	55	14	21	69	22
6591837	21	55	16	36	66	25
3120169	19	59	16	30	69	22
3668325	20	65	18	28	59	28
761073	15	56	14	33	54	25
3047532	21	55	12	30	60	28
4520730	21	63	22	31	69	27
1944508_1	19	52	14	38	58	24
1944508_2	19	52	14	38	58	24
5462550	23	62	18	34	57	21
1948773	19	61	12	36	60	22
3510898	22	56	13	35	69	30
6089556	22	56	13	19	63	26
3557434	19	45	19	23	50	26
2338408	21	42	9	31	45	20
6234249	22	48	17	20	51	16
2575773_1	11	60	14	36	66	21
2575773_2	11	60	14	36	66	21
947279	21	66	21	34	58	25
3680386	19	45	15	20	48	18
3453052	19	51	11	23	61	17
3692939	17	58	14	35	62	28
3013087	19	65	18	39	59	29
1417885	19	40	17	30	63	22
1364965	17	43	14	33	61	22
5888226_1	18	45	10	17	46	17
5888226_2	18	45	10	17	46	17
986594	21	50	17	24	47	16
5085563	22	41	14	33	62	23
4824308	24	55	14	20	74	24
5596739	19	67	14	34	56	14
5360255	17	54	14	17	47	29
4046138	12	58	18	30	55	27
614359	22	51	12	37	61	27
4527307	16	56	15	42	62	24
3749971	19	56	19	36	55	21
3680471	20	43	14	21	58	28
3123333	16	58	15	26	67	20
6384062	18	48	15	27	66	23
5414114	18	57	22	39	69	24
4823488	20	63	15	25	53	22
696897	15	50	12	26	54	19
3592588	19	62	13	40	55	21
3241176	24	56	11	31	55	19
4146196_1	21	53	12	28	62	24
4146196_2	21	53	12	28	62	24
197856	15	47	16	28	64	19
2349715	15	43	18	30	49	19
1252073	20	56	14	23	68	27
6376181	20	46	13	38	67	28
5777482	21	53	16	38	65	28
2209094_1	21	40	9	18	46	22
2209094_2	21	40	9	18	46	22
4251957	19	58	11	33	55	28
4678773	23	54	13	38	61	24
2893807_1	19	55	18	22	74	19
2893807_2	19	55	18	22	74	19
3024598	25	51	19	32	64	23
3396908	21	57	19	20	63	27
2121693	17	43	19	32	66	22
2303605	13	43	14	29	60	29
3216110	16	52	10	21	55	22
5817770	19	69	18	32	56	22
3890300	16	62	19	37	61	17
4014412	21	56	18	29	55	21
2861787	21	53	16	42	68	27
1873224	24	46	21	40	67	23
4105370	14	40	12	32	61	20
4049886	17	51	21	43	69	23
3002468	12	46	11	28	64	15
5551543	18	57	15	39	58	19
1265566	18	55	9	34	52	21
6578459	11	43	9	31	63	19
2444737_1	18	45	18	22	46	22
2444737_2	18	45	18	22	46	22
2132195	14	42	14	34	51	20
2653804	20	70	17	38	67	22
6403762	22	56	22	38	71	27
3941798	19	53	10	23	72	27
6449762	12	57	10	30	67	24
2784968	23	45	15	32	64	25
3721639_1	12	51	15	22	61	25
3721639_2	12	51	15	22	61	25
2033561	23	63	18	41	62	26
2336215	13	53	18	32	70	29
6350390	24	61	13	36	53	28
5734654	21	57	20	24	62	21
3692600	21	63	17	30	55	24
6399153	24	55	15	26	52	18
3182870	14	47	17	37	61	23
1433822_1	20	49	18	36	65	27
1433822_2	20	49	18	36	65	27
4680284	14	50	12	27	56	18
3478793	19	61	13	33	72	22
4441534	25	48	15	38	67	26
2772149_1	24	60	15	32	54	28
2772149_2	24	60	15	32	54	28
2772149_3	24	60	15	32	54	28
5330423_1	24	47	13	32	66	25
5330423_2	24	47	13	32	66	25
6290742	13	41	15	32	47	16
3678355	19	64	14	31	49	21
6495936_1	12	39	9	32	46	20
6495936_2	12	39	9	32	46	20
3917394	21	50	18	21	65	20
3001665_1	11	45	13	30	61	18
3001665_2	11	45	13	30	61	18
6108999	13	40	12	22	54	22
4104764	16	57	15	37	70	28
1737544	13	54	14	24	46	18
4161904	19	61	14	27	75	24
6518388	14	47	12	37	64	22
4519468	14	59	13	35	61	26
3342707	20	62	10	29	60	22
3788704	14	67	12	39	56	21
3106206	20	54	22	29	72	22
4638635_1	11	48	18	29	60	21
4638635_2	11	48	18	29	60	21
442844	20	60	22	29	62	22
763400	15	58	14	29	63	18
5280312	15	43	14	39	50	15
455272	14	45	17	36	68	28
5540013	18	55	21	25	51	23
4010172	19	54	9	31	69	22
4520861	17	64	12	32	72	25
6001392	17	61	12	31	60	17
5318512	15	43	14	35	51	24
562308	19	65	20	31	60	25
3488203	14	39	13	37	46	22
3727994	15	67	14	30	56	21
5313296	22	48	14	40	67	28
5755220	18	52	19	36	65	25
3414369_1	19	57	10	27	58	23
3414369_2	19	57	10	27	58	23
4145392	18	65	16	38	67	23
898800_1	20	54	20	27	69	27
898800_2	20	54	20	27	69	27
5429639	19	71	16	34	55	24
6421486	16	43	13	32	68	21
5468103	16	68	15	30	58	20
4428545	21	54	15	20	49	15
3366081_1	13	53	14	29	57	15
3366081_2	13	53	14	29	57	15
3366081_3	13	53	14	29	57	15
2549441	17	53	11	26	46	22
3911263	17	51	15	21	50	19
1746872	16	60	17	36	51	29
5338997_1	20	65	12	37	55	20
5338997_2	20	65	12	37	55	20
4596284	19	56	13	39	65	30
4417910	19	65	16	38	63	20
3069140	21	58	19	32	56	27
3192012	24	50	16	27	60	22
2538206	18	57	18	31	62	26
2124752	13	44	18	31	63	24
1350858_1	15	66	16	37	54	27
1350858_2	15	66	16	37	54	27
3347024	13	51	15	26	50	17
5421888	16	66	20	23	58	20
3910505	25	61	16	32	56	29
3214523	17	58	18	31	54	30
2663948	18	65	18	29	64	26
3645669_1	15	48	12	40	60	22
3645669_2	15	48	12	40	60	22
3645669_3	15	48	12	40	60	22
6236654	13	41	13	35	55	23
4565804	16	55	13	27	67	25
2915206	20	70	14	35	64	22
3909206	20	56	16	21	63	22
4722329_1	21	61	14	32	53	22
4722329_2	21	61	14	32	53	22
2982618	15	51	13	20	50	20
5534291	14	44	16	18	49	19
1322529	17	43	13	40	62	26
4043835	18	65	15	39	59	23
4525446	21	55	19	19	72	24
3790450	17	52	19	25	72	22
6359023	20	41	13	33	52	20
4081941	17	44	14	30	45	22
3337578	16	51	19	24	57	24
1385821	23	68	17	30	53	24
6310021	23	65	16	41	65	19
2519541	11	65	12	31	53	16
5587806_1	15	63	14	27	72	26
5587806_2	15	63	14	27	72	26
3395857	23	63	11	37	68	25
6390655	23	56	16	41	62	28
6031596	19	59	16	36	59	23
4122915	25	65	14	34	65	25
4181132	20	61	17	30	72	27
6597237	15	56	13	25	55	14
5799972	12	43	14	34	51	22
3203767	16	43	14	30	47	14
3792736	21	62	12	31	65	18
4182265_1	20	62	16	35	70	17
4182265_2	20	62	16	35	70	17
3766865	15	57	12	27	58	16
4023845_1	21	61	15	37	57	28
4023845_2	21	61	15	37	57	28
4023845_3	21	61	15	37	57	28
1946899	20	51	17	18	45	21
1389652	20	54	21	36	70	28
6387124	16	56	20	22	67	22
3043430	22	60	16	38	71	27
5932436	18	56	12	20	54	25
2325045_1	16	55	17	21	57	23
2325045_2	16	55	17	21	57	23
2722648	18	55	10	35	57	29
2239167	23	61	18	27	66	29
3356262	18	58	13	30	59	15
3069628	15	56	10	23	68	24
6499696	23	51	11	28	68	23
2184921	17	64	19	23	55	24
1723778	17	59	13	30	55	28
3176512	19	47	18	40	65	22
4185387	16	62	12	26	59	24
3737218	19	67	13	28	64	21
4355964_1	24	56	17	38	66	26
4355964_2	24	56	17	38	66	26
4355964_3	24	56	17	38	66	26
2750054	22	53	13	24	64	28
2924728	15	44	16	34	65	17
6400347	21	61	16	28	64	25
1147514	16	50	12	27	68	28
424354	22	43	15	29	46	16
588224	15	51	14	21	62	19
4882245_1	14	61	17	27	63	21
4882245_2	14	61	17	27	63	21
3994325	25	58	15	29	57	30
6508895	23	60	13	24	68	26
4675690	23	49	18	20	62	25
1295541	15	60	19	32	58	15
5863638	19	54	16	24	56	16
5830081	20	54	16	36	66	29
516101	25	60	15	41	63	28
4473068	23	40	16	18	46	17
4852605_1	22	49	20	21	45	18
4852605_2	22	49	20	21	45	18
1435951	19	43	13	18	56	24
5355684	19	56	17	17	50	22
2345465	23	61	12	34	61	25
2517161_1	20	52	13	26	61	19
2517161_2	20	52	13	26	61	19
5505324	17	56	14	28	71	23
4762156	21	57	14	28	55	20
4817020	22	52	18	34	72	18
940069	12	41	11	34	61	17
4858552_1	18	55	17	40	60	22
4858552_2	18	55	17	40	60	22
3019683	22	55	15	26	59	19
2120568	24	59	13	36	63	23
6220700	14	48	10	28	62	25
4440842	18	46	12	34	52	20
2883656	24	62	18	25	70	19
533727_1	18	51	12	22	48	16
533727_2	18	51	12	22	48	16
2868821	16	55	15	29	60	16
4544445	20	58	10	23	54	23
3590226	15	51	15	37	55	26
6375287	22	54	13	42	62	30
4248776	21	46	15	35	65	24
1647501	13	45	11	31	58	17
410359	23	62	13	30	55	17
3416751	17	56	10	29	62	16
1318717	21	55	15	28	49	21
2744824	17	58	16	22	73	19
4313906	14	63	17	28	63	20
3376526_1	17	43	17	37	67	24
3376526_2	17	43	17	37	67	24
3376526_3	17	43	17	37	67	24
2500877	20	59	10	26	64	28
5339806	15	43	13	21	56	14
1097966	21	42	17	23	48	15
1436022	17	58	13	33	57	23
3628027	21	58	12	31	57	24
1736233	19	50	13	29	62	22
2766241	22	68	12	40	55	25
4299760	24	56	14	26	67	25
5804604	19	42	12	29	58	23
3041548	21	70	19	39	65	27
2217684_1	13	54	14	17	56	25
2217684_2	13	54	14	17	56	25
4402413	18	57	21	22	55	19
2069399	24	65	15	26	64	21
2451177	15	40	10	31	47	20
2967563	15	39	19	21	51	27
2216485	24	56	14	40	68	30
2394174	19	57	12	30	59	26
5334804	21	65	14	36	66	16
2954271	22	67	17	37	68	24
2329540	16	69	14	36	54	18
1177698	21	54	16	33	67	26
24298	16	41	13	36	48	20
2609168_1	19	59	9	22	57	18
2609168_2	19	59	9	22	57	18
5090218	21	61	14	33	66	19
3387308	14	45	13	30	62	23
2734970	22	61	20	32	61	27
3290817	22	63	12	36	52	20
3706041_1	17	46	14	17	47	19
3706041_2	17	46	14	17	47	19
1891822	15	42	18	29	67	17
2656329	22	50	12	40	69	27
3018219	12	61	17	22	51	21
5251906	17	48	12	30	49	19
1058225	18	68	12	31	58	19
6501929	19	66	14	36	73	22
6467772_1	14	66	15	36	60	19
6467772_2	14	66	15	36	60	19
5702739	21	55	20	39	69	23
3426359	23	65	15	42	60	23
525659	19	49	18	24	73	22
1896900	23	66	21	27	70	24
723919	24	64	16	35	51	26
5490644	17	50	14	23	58	20
4886712	12	64	13	38	58	16
4406882	25	65	17	33	67	23
3698692	18	62	12	23	59	21
2803000	19	64	17	23	56	21
1028739	15	45	10	32	55	22
3024077	17	55	17	27	70	22
5810178	21	56	18	30	56	28
2616444	15	61	16	37	51	18
5765912	24	56	17	33	73	23
3339940	19	47	12	24	52	18
2747794	17	65	18	23	59	25
5683509	19	45	16	23	49	16
1362477	24	65	20	31	63	24
4722518_1	13	46	11	26	48	17
4722518_2	13	46	11	26	48	17
956778	14	39	14	34	49	27
6118246	22	64	21	25	63	23
3243049	21	56	18	20	72	17
1928462_1	18	56	17	22	47	21
1928462_2	18	56	17	22	47	21
5414032	19	39	15	26	44	17
3593076	16	55	13	21	46	22
6285276	12	41	12	28	65	16
3558362	19	63	16	21	50	20
978040_1	23	58	17	24	58	26
978040_2	23	58	17	24	58	26
4469270	15	62	12	32	55	19
954587	16	63	20	28	69	23
5325117_1	19	40	19	34	68	25
5325117_2	19	40	19	34	68	25
4014360_1	21	50	9	25	49	20
4014360_2	21	50	9	25	49	20
4257745	19	66	15	30	58	16
