TARA_146	TARA_147	TARA_150	TARA_18	TARA_25	TARA_30
2691593	10	26	17	11	55	23
2510996	15	13	10	12	38	23
2943093	17	21	19	14	39	24
449788	9	12	15	13	35	27
750532	19	15	16	13	50	28
1369995	20	23	21	10	42	17
686211	17	18	10	10	56	21
2112243	18	16	17	12	45	21
2389786	10	15	10	15	47	21
1590121	22	13	18	12	38	15
317784	23	17	13	11	56	16
2528054_1	14	23	15	9	33	14
2528054_2	14	23	15	9	33	14
2795546	22	24	15	10	34	21
1171657_1	15	22	19	18	44	23
1171657_2	15	22	19	18	44	23
154269	12	13	9	14	49	27
2741896	12	22	17	17	54	21
1309972	15	15	15	15	55	23
2525246	11	20	18	11	41	17
2540092	14	24	16	10	47	11
2780534	22	14	15	13	42	23
97672	16	18	19	15	34	22
2905414	9	17	10	10	49	20
2490845	21	24	15	15	59	18
527457	10	19	16	13	37	18
157737	21	22	11	11	45	15
2002651	20	12	21	11	53	18
435517	13	14	12	15	47	24
1626511	19	15	19	15	46	15
1058623	19	17	13	11	45	13
1841643	18	14	14	9	35	15
2666221	16	14	10	18	53	25
2324235	15	12	14	18	47	21
2374997	11	12	16	16	48	19
131125	10	24	21	10	54	24
1189306_1	12	15	15	14	42	19
1189306_2	12	15	15	14	42	19
1255706	20	13	16	15	47	19
1607370	17	15	15	12	40	12
639345	12	11	15	10	46	21
243731	15	14	16	10	43	14
550875	12	12	15	9	31	19
1751216	10	14	16	13	48	25
476720	16	16	15	14	59	27
818295	10	26	13	14	54	22
2122526	12	14	10	17	53	27
782312	12	17	11	13	45	24
2093024	11	14	19	16	49	23
1212566	12	17	15	12	53	14
211452	12	14	14	18	54	27
26786	11	26	9	9	45	15
1971599	12	22	16	13	45	14
1603514	13	14	18	12	50	18
2701343	15	13	17	15	35	25
1406978	18	26	11	13	39	14
1549885	15	15	17	9	44	21
2524610	15	11	13	10	38	20
92204	23	17	13	10	50	28
2536428	16	17	18	11	51	26
892247	14	11	11	10	37	21
2165947	14	16	19	13	41	14
1353887	18	20	14	10	37	17
2406779	9	22	17	11	45	14
629069	19	12	12	10	41	14
2871231	20	23	16	12	56	26
2734859	11	16	9	12	42	19
2881258	23	23	13	11	45	12
767445	11	16	17	12	52	21
210936	15	24	17	13	40	12
1218613_1	15	23	16	15	48	27
1218613_2	15	23	16	15	48	27
2456548	18	25	18	9	53	19
481348	17	24	12	17	42	24
52527	22	20	13	10	50	23
303176	17	14	14	14	36	20
692497_1	15	19	17	16	40	24
692497_2	15	19	17	16	40	24
1057561	16	14	14	16	46	21
129557	9	17	20	11	48	21
2767208	19	22	22	11	36	25
1164869	16	13	20	11	46	20
785268	12	17	19	18	45	21
1885293	18	18	15	9	50	21
2828743	18	16	13	10	32	21
1743111	18	20	15	10	40	19
395208	13	26	21	11	46	23
252709	15	25	13	14	48	15
2215953	11	17	15	15	37	19
697977	16	26	17	13	48	26
2853681	17	19	13	13	53	26
2548550	13	22	17	17	55	20
1483461	19	19	16	12	31	14
1104718	13	12	10	10	33	15
1554366	22	22	10	11	47	21
270282	12	19	15	15	46	21
2149162	14	18	20	9	36	26
1334942	15	22	16	14	49	23
2150146	11	20	13	11	43	17
1856566	18	18	14	10	57	22
3511	18	16	22	10	47	24
2605005	14	15	14	9	35	13
2089367_1	22	21	18	9	45	23
2089367_2	22	21	18	9	45	23
95589	14	18	9	15	42	21
286103	17	22	17	12	37	13
239123	10	13	14	10	38	14
2257170	13	14	11	13	42	22
2671849	18	17	12	13	59	22
2541444	19	24	16	10	35	24
870942	12	14	15	9	38	21
802581	16	21	17	12	38	26
470323	15	20	22	13	57	23
2062580	12	11	10	16	46	19
2444709	11	21	12	17	44	22
1890583	22	20	20	10	56	26
2150562	21	17	13	9	46	24
1715282	15	15	20	14	39	20
202773	18	14	17	11	53	28
2929640	17	15	15	11	43	28
1307446	22	19	19	14	54	24
444700	15	19	13	12	40	17
343320	19	17	12	14	49	25
547191	19	16	12	10	41	16
1068947	17	20	20	17	52	20
195807	17	15	11	13	52	24
1411395	17	22	13	13	53	17
2881923	15	13	17	9	36	18
2404772	11	16	9	10	35	14
1759891	11	23	20	15	46	17
298337	11	17	10	9	35	15
547789	15	14	20	10	40	15
1651114	19	20	14	10	47	13
473340	19	26	14	10	40	21
2858145_1	20	16	14	12	46	27
2858145_2	20	16	14	12	46	27
2796344	16	22	16	11	54	19
711520	16	14	18	9	49	17
2885029	23	18	14	18	47	18
2890704	16	14	16	10	48	14
1921838	12	12	13	14	41	24
485035	13	21	21	9	43	18
872450	14	14	19	13	54	23
556383	18	21	11	12	59	22
204282	9	13	17	15	39	25
1555526	9	16	14	13	51	24
1368356	17	26	14	12	53	18
1442570	18	19	17	18	46	18
1951292	19	11	18	10	56	17
427409	9	13	11	10	39	25
1361133	9	18	17	16	45	14
1790968	10	24	10	9	41	13
2773601	13	16	14	14	42	22
862572	10	16	14	10	56	23
474227	14	11	14	11	46	22
1021497	11	20	17	16	54	20
1576958	23	16	15	14	44	19
2746954	11	16	15	14	40	16
503973	21	21	22	17	47	22
1635420	11	17	11	9	32	23
488618	17	12	18	11	45	27
639596	15	22	19	15	54	29
1518326	17	19	17	16	34	26
1185915	14	25	17	16	41	20
776447	16	20	19	9	55	24
2457857	15	19	19	10	42	27
1230618	18	24	11	12	37	26
786049	19	20	12	11	32	17
1040088	17	14	15	9	54	28
677843	11	15	15	12	33	16
2584969	14	19	11	10	50	18
635977	22	13	13	12	40	15
2526342	14	13	10	9	41	15
2859393	17	19	21	12	33	18
1237402	15	15	22	17	56	15
268697_1	15	17	16	10	50	28
268697_2	15	17	16	10	50	28
2353495_1	11	18	13	16	53	21
2353495_2	11	18	13	16	53	21
1207966_1	18	21	19	17	39	16
1207966_2	18	21	19	17	39	16
2537451	13	12	18	13	58	19
993105	15	17	14	15	49	14
1274931	15	19	14	12	55	27
2653596	14	24	10	11	53	25
2171918	14	11	14	9	42	12
1656911	18	22	17	15	47	23
2167635	19	16	16	10	41	26
775844	16	16	16	9	36	20
592816	10	24	19	15	45	13
2732469	21	19	22	12	56	12
1212924	16	20	10	17	51	24
2805974	18	25	9	11	38	20
2926757	15	14	14	11	58	17
2036288	15	15	17	12	50	14
2464669	17	19	19	9	53	20
1548124	9	20	15	10	43	20
1108861	20	17	18	14	55	18
1236305	11	14	18	9	52	17
1344215	19	17	17	14	57	17
1349757	12	14	17	10	48	20
1206475	20	16	10	11	38	18
1891791	14	22	12	15	54	22
642833	14	16	17	10	33	12
1579179	22	15	9	9	41	22
1822842	10	17	12	14	49	17
739210	15	12	12	15	36	24
283153	17	22	14	13	51	17
258038	15	19	21	10	43	22
2723288	10	21	17	17	50	20
1975396	23	22	17	11	54	16
2249918	18	19	18	12	35	25
1589174	20	16	16	11	43	27
447774	19	13	18	13	58	20
2806469	13	23	16	11	37	15
1828255	13	15	11	15	48	29
1193930	11	17	10	14	47	23
2259529	12	25	14	17	42	25
1474019	14	21	20	13	46	23
1310652	16	15	21	16	47	14
1013782	11	14	14	17	43	16
2164276	22	16	19	10	38	14
1821889	19	13	16	12	32	13
852915	18	17	17	10	46	20
1105647	18	15	19	9	46	26
1952904	16	23	22	14	53	16
1505343	9	15	10	14	40	27
451032	18	19	19	11	31	24
720142	18	19	19	12	55	20
2935517_1	10	19	18	13	44	20
2935517_2	10	19	18	13	44	20
955762	13	18	13	15	36	21
1770730	10	12	11	16	47	25
2861193	10	14	15	12	38	26
1777571	16	22	11	14	50	17
533094	19	14	17	12	47	19
1594012	9	20	16	14	42	18
1220731	13	24	15	11	43	20
804273	10	20	16	11	35	17
936611	11	10	15	15	44	25
1215876	14	15	15	9	44	25
2367750	9	22	11	14	39	17
2683455	14	14	13	12	43	23
819670	9	23	10	10	40	20
646349	9	19	16	14	52	22
1088116	14	15	13	17	40	20
386063	15	17	11	13	42	12
1975627	13	12	12	13	39	21
2107837	18	19	15	10	35	14
1421568	19	19	19	15	58	15
2257456	16	18	17	11	56	13
1909892	16	22	21	10	37	26
2521746	16	18	18	15	48	19
356795_1	14	20	10	17	37	29
356795_2	14	20	10	17	37	29
1782942	14	17	15	16	57	26
753921_1	22	20	21	12	49	22
753921_2	22	20	21	12	49	22
753921_3	22	20	21	12	49	22
1102727	9	19	12	14	55	21
109521	19	13	11	11	47	22
1175417	22	23	21	11	44	17
1622279	12	22	18	18	37	19
2660092	13	22	17	10	46	12
2755486	19	19	20	10	42	16
1154439	13	10	12	13	48	16
1376675	19	14	13	10	42	21
2206260	15	19	16	17	58	17
217896	13	22	14	17	37	16
637625	9	11	12	9	45	21
2910449	10	20	19	11	50	26
1422149	16	19	17	14	51	22
175296	20	17	20	12	51	21
2679618	10	18	16	10	38	13
573572	12	20	15	9	45	26
1013285	21	26	14	11	37	19
2815588	16	18	21	16	53	23
756785	20	25	16	10	55	20
1578794	18	23	21	14	49	24
1540443	16	19	20	13	45	12
825831	12	20	9	16	36	18
74773	16	21	13	13	57	26
1761567	13	23	14	11	50	15
1361647	14	23	18	11	47	20
710957	14	17	17	12	47	15
1203894	11	20	15	12	34	24
2044957	16	15	21	11	48	20
2811504	15	12	12	14	35	18
520361	20	19	10	9	38	23
630173	14	22	15	16	38	29
2545462	17	22	12	13	46	20
1676241	16	18	20	14	47	23
2828050	20	19	21	11	39	12
2915043	17	19	13	12	45	15
786360	15	21	18	12	41	24
727402	15	13	12	11	53	27
1289986	14	11	19	10	32	16
785689	18	11	17	13	47	17
842676	21	17	18	9	56	19
671167	16	14	13	11	36	13
2911170	14	20	15	11	35	16
1017564	10	13	15	10	45	18
1519690_1	14	18	15	9	57	22
1519690_2	14	18	15	9	57	22
1223428	22	25	19	11	54	17
2620388	12	21	16	13	40	14
115925	20	19	11	16	48	18
2379098	12	20	13	17	40	21
1872486	10	24	14	10	41	19
2521923	17	12	15	11	42	22
917032	10	13	11	16	40	15
621613_1	15	12	9	14	42	20
621613_2	15	12	9	14	42	20
1200332	18	18	15	17	37	24
909131	18	17	11	9	54	19
32618	11	13	10	10	55	21
699186	15	21	19	12	48	19
1075209_1	22	24	18	11	57	20
1075209_2	22	24	18	11	57	20
957269	12	22	10	13	39	13
1050980	14	18	14	10	40	18
384116	12	22	15	11	43	23
2181612	15	14	18	9	56	21
2550632	15	14	18	11	34	12
1302949	16	19	19	11	33	14
187129	14	14	18	11	39	17
2789467	9	14	15	16	48	23
1987544_1	14	18	18	13	46	29
1987544_2	14	18	18	13	46	29
567340	10	17	11	14	37	23
1535412	17	18	11	16	45	28
2501667	22	16	16	13	43	14
2476328	12	22	14	13	44	28
1340007	12	13	21	14	36	22
2490636	13	24	10	9	53	23
1377953	23	19	15	12	50	16
125343	21	21	20	9	58	18
504683	19	23	22	15	52	23
1253985	13	14	9	13	34	23
2433900	20	16	19	10	40	15
1565414	18	17	17	15	44	19
1691928	21	24	20	13	59	18
2260113_1	13	18	19	17	51	28
2260113_2	13	18	19	17	51	28
768267	21	16	14	12	44	24
1030203	13	15	13	12	48	21
1603740	17	24	20	12	55	14
293159_1	15	23	22	10	51	25
293159_2	15	23	22	10	51	25
1689879	10	17	16	9	52	27
30725	16	15	14	11	48	18
1788839	21	23	11	16	51	20
855446	11	25	12	12	34	21
1090019	19	25	17	11	50	25
1107084	17	18	22	18	58	20
831297_1	12	18	16	11	49	22
831297_2	12	18	16	11	49	22
831297_3	12	18	16	11	49	22
199705	17	12	15	9	34	24
2886852	18	13	13	13	52	17
281563	16	26	15	14	48	14
160097	12	21	16	9	50	29
1270788	11	23	17	15	41	15
432178	11	21	19	17	49	17
1651335	18	19	21	12	43	24
2724930	10	14	19	12	35	15
1975964	17	11	15	12	42	15
2876461	19	21	21	15	54	21
1227219	17	15	16	13	38	14
2674913	18	18	13	11	40	24
2806545	9	13	20	9	42	21
2752082	11	16	14	9	55	25
1206952	17	21	14	15	44	19
877981	14	25	17	11	50	20
2702178	9	24	18	9	40	18
780194	12	19	18	14	41	26
104975	18	23	22	15	44	24
310228_1	17	18	15	9	44	21
310228_2	17	18	15	9	44	21
499800	14	18	21	15	44	21
1706616	18	19	14	10	44	17
1727724	19	25	11	12	54	23
1820744	22	22	19	9	36	15
2644902	23	22	18	14	39	15
1425239	13	17	12	13	46	28
330825	9	15	17	13	43	21
2359991	14	14	9	13	53	23
1374089	16	19	11	16	38	25
1173298	18	18	16	14	56	18
2148256	12	13	15	16	52	24
1174625	18	22	16	15	46	19
1145672	15	14	9	9	41	16
2784770	12	26	12	11	48	22
1246308	10	14	16	11	38	19
2549648	14	22	16	11	46	29
1677749	15	19	20	13	39	21
2710540	16	18	15	9	52	22
2915055	11	22	18	13	59	21
892801	15	15	19	12	31	21
2025918	21	26	16	10	44	20
2337344_1	18	15	18	16	43	19
2337344_2	18	15	18	16	43	19
2147553	13	18	17	12	48	22
1245532	17	24	19	11	59	24
2336152	15	25	21	14	43	16
1621230	11	15	16	12	57	18
2875040	21	22	18	13	55	15
509935	17	24	18	13	48	19
117287	16	10	10	15	51	23
2800382	13	18	11	14	34	16
978575	21	19	21	17	54	13
295481_1	17	17	21	14	40	14
295481_2	17	17	21	14	40	14
295481_3	17	17	21	14	40	14
2268402	14	13	18	9	57	17
1720230	13	23	9	15	52	21
2350255	17	19	21	17	52	25
1487025	13	14	18	15	38	15
2148904_1	19	20	15	14	51	20
2148904_2	19	20	15	14	51	20
44314	13	24	10	12	46	23
734051	14	18	20	17	38	28
2910009	22	22	13	16	36	22
2741341	13	10	15	9	33	17
2445865	12	17	12	13	41	23
2307306	17	13	13	12	44	22
878571	20	19	22	16	43	12
650153	18	15	18	14	45	18
1277977	11	13	12	16	41	13
2871597	19	16	14	9	46	21
710232	15	20	21	9	48	18
353573	14	20	15	10	52	22
2785956	22	15	15	15	52	26
1405186	14	13	12	13	41	29
1255059	10	11	15	12	39	23
2591578	14	16	19	11	53	17
1814315	11	13	11	14	54	19
476378	18	16	14	10	33	15
2338872	14	19	16	10	41	17
1184135	10	20	11	14	47	27
1850276	15	15	13	17	47	27
1658933	14	19	16	15	41	19
1376710	19	24	14	9	52	22
2222845	19	22	17	16	50	27
1809080	15	20	18	11	43	11
2435482	22	11	14	10	44	16
1960040	22	19	18	11	56	17
43913	19	18	21	14	47	21
1354065	16	21	15	15	44	16
498632	10	22	12	9	52	24
1118394	11	21	21	11	50	23
803449_1	19	19	17	12	45	24
803449_2	19	19	17	12	45	24
1641883	11	16	9	13	53	28
135191	16	15	18	9	36	17
1659718	17	18	15	12	53	20
1646619	14	17	19	9	50	21
1119506	16	12	11	12	34	16
1917350	11	21	13	13	45	11
1926290	15	20	21	12	36	18
1552238	22	11	22	13	49	20
1768631	20	20	13	12	47	21
176817_1	10	18	17	13	53	17
176817_2	10	18	17	13	53	17
231363	13	16	14	11	47	25
469523	14	23	14	14	35	17
2452207	22	14	21	16	51	19
829177	11	14	12	13	39	19
1526106	12	15	9	12	38	22
587560	15	18	20	14	52	18
554759	11	12	11	12	48	16
220708	17	21	15	14	50	12
1134322	15	18	11	9	49	20
1296295	12	14	12	9	44	19
1344313	9	18	21	13	54	27
1730278	16	24	18	13	46	19
1298269	18	19	9	13	41	12
1360165	15	17	13	14	32	25
2447115	16	18	16	16	56	26
1466633	13	19	18	18	47	24
1725799	21	25	16	14	52	19
2635013	20	18	19	12	57	28
2248737	21	23	18	14	58	23
647717_1	16	16	17	14	55	21
647717_2	16	16	17	14	55	21
1658143	15	18	16	16	50	19
2467958	18	20	15	10	40	29
2653310	13	20	13	9	36	16
1702717	14	15	15	11	43	12
1093084	12	23	10	12	53	20
1247036	11	17	22	10	47	19
659762	19	20	20	13	59	12
1600132_1	17	20	14	15	34	21
1600132_2	17	20	14	15	34	21
1631791	11	19	22	11	54	24
2867605	17	20	12	12	54	26
303925	15	16	12	13	54	20
68586	16	14	16	11	45	20
1532746	17	13	21	16	59	19
1670107	21	25	16	12	55	24
2846132	12	22	13	15	53	28
1528623	15	22	9	11	48	21
2440536	11	17	9	12	48	28
655961	14	17	19	14	39	15
2525908	10	21	18	16	43	21
2122707	17	19	22	17	56	23
1855369	15	11	9	13	46	19
2144205_1	20	13	17	9	59	17
2144205_2	20	13	17	9	59	17
1369502	11	18	13	17	41	20
481922	14	18	17	13	54	28
1435651	13	24	20	10	54	15
2113861	19	22	18	13	43	27
1745549	15	19	17	11	46	16
2723749	14	20	15	15	37	14
1977074	17	19	16	11	51	21
2902196	21	15	17	9	42	20
1016184	11	14	15	13	53	27
2876642	10	14	13	11	53	18
1180055	18	21	12	15	51	15
1470312	10	15	10	14	50	24
1690159	11	19	16	11	57	23
978066	9	14	15	15	38	16
1485091	17	13	9	9	48	23
1489621	18	18	18	14	53	23
2186653	11	20	15	12	59	17
812293	12	26	15	15	47	19
331869	19	15	11	15	41	20
297471	14	13	9	13	42	29
551990	11	16	10	10	42	27
2095459	11	11	12	14	49	20
878226_1	14	14	15	9	43	25
878226_2	14	14	15	9	43	25
522887	13	20	16	12	50	23
1984394_1	17	23	17	11	49	12
1984394_2	17	23	17	11	49	12
1166928_1	19	22	21	10	39	22
1166928_2	19	22	21	10	39	22
1053731	19	17	16	16	59	20
1959193_1	15	14	13	15	49	15
1959193_2	15	14	13	15	49	15
821683	10	15	15	15	40	19
2293437	17	20	12	13	59	18
2916552	15	19	17	16	47	17
1199275_1	15	17	12	13	43	24
1199275_2	15	17	12	13	43	24
611509	14	21	15	14	44	21
2230290	19	24	17	12	46	16
2598959	20	14	11	14	39	27
1277042	19	19	22	12	34	17
1072190	19	18	16	13	51	28
2041064	21	19	16	11	46	18
2046849	17	23	13	12	57	25
1198463	10	21	17	16	52	14
1382109	19	17	21	9	40	24
2837326	10	18	19	15	51	16
120107	21	16	17	12	52	16
1329191	15	24	17	12	47	24
1589373	14	17	15	16	56	17
1187527	16	18	11	10	44	29
1799920	19	13	19	10	37	18
1170522	13	14	16	10	49	25
24108	19	23	21	14	56	22
1416244	19	24	15	15	55	23
357049	18	24	12	12	49	25
991453	10	15	11	18	51	26
2296546	19	21	22	13	56	25
2693997	22	19	13	13	43	18
2254858	12	13	12	10	45	17
1468140_1	16	14	20	10	32	17
1468140_2	16	14	20	10	32	17
1077840	16	18	18	9	52	12
850141	20	20	19	18	49	22
813786	20	20	11	9	46	16
358450	9	13	18	13	44	23
1199922	18	18	13	16	46	21
