TARA_149	TARA_150	TARA_151	TARA_7	TARA_78
631856_2	16	22	10	58	37
4118250	22	31	11	55	46
2245094	9	26	11	86	64
2634027	17	26	12	61	69
607293_1	18	40	10	63	80
607293_2	18	40	10	63	80
1081137	13	35	14	56	81
518503	18	32	14	59	75
5014049	19	17	12	50	52
209197	15	23	11	50	82
291263	13	22	14	58	48
3331241	20	32	15	67	31
5226279	15	23	10	56	55
5066745	10	18	14	43	60
610619	11	26	12	39	56
6222695	9	24	19	94	57
785629	21	18	14	53	70
4002490	17	32	15	57	70
6056541	18	39	11	76	61
3960528	11	24	12	50	46
6192516	26	39	14	67	58
5443877	16	31	9	71	81
1916810	12	18	11	56	50
3387871_1	18	24	10	71	23
3387871_2	18	24	10	71	23
3387871_3	18	24	10	71	23
3741220	18	38	14	69	78
798287	22	28	11	79	82
5936899	21	31	15	45	61
3368494	11	14	13	28	61
5681121	12	20	10	44	66
511854	10	30	13	56	45
5412825	20	27	9	62	71
1138336	12	28	12	83	62
3902385	27	36	15	56	76
1122681	20	39	11	51	50
1359070	10	11	11	47	24
4447596	15	30	14	46	37
1854322	18	28	10	75	62
534565	13	30	15	49	79
2643852	13	31	20	68	57
3316062	17	28	13	81	81
3469918	12	36	17	52	67
678072	17	26	20	74	68
4530010	13	40	15	69	62
6510017	10	25	17	42	53
6478678	14	28	9	51	69
5390209	13	31	12	54	74
2839472	11	28	13	55	54
4774635	16	23	11	76	82
6280078_1	20	15	13	60	58
6280078_2	20	15	13	60	58
5278885	14	27	9	40	74
4521575	12	13	12	57	61
4275358	24	16	12	58	53
5286204	11	29	15	56	72
564470	12	27	13	69	65
5079244	16	36	12	71	80
3009194	12	21	16	61	23
5679030	13	38	17	64	67
2408091	19	35	12	46	59
1323109	16	33	14	78	73
2200449	13	21	12	74	54
6167820_1	14	21	14	54	62
6167820_2	14	21	14	54	62
4730875	14	23	11	57	71
1288617	20	41	15	71	70
701347	14	28	16	77	74
3842283_1	11	20	13	76	74
3842283_2	11	20	13	76	74
