TARA_7	TARA_9	TARA_18	TARA_80
798517_1	73	21	13	15
798517_2	73	21	13	15
2190502	44	24	18	9
1271872	54	36	12	12
4142974	62	25	15	17
2556677	42	20	18	13
1808432	41	16	17	16
2963595	45	17	22	15
766865	45	18	20	17
2054566	48	22	11	15
3561741	54	22	17	20
3148839	61	17	13	13
437738	45	20	10	19
2812441	47	24	21	13
1812469	49	26	20	18
5644773_1	60	23	10	9
5644773_2	60	23	10	9
521249	53	15	15	9
5902854	50	33	22	12
5479271	61	23	19	22
519081_1	51	27	18	15
519081_2	51	27	18	15
5255290	53	16	13	12
2994368	43	24	14	10
5940141	52	16	15	14
4990235	79	26	11	15
1254972_1	64	36	22	11
1254972_2	64	36	22	11
4280568	80	20	10	12
812033	64	20	14	21
1478631	43	16	13	9
3216336	42	19	14	14
1137256	38	13	17	11
272207	46	22	23	15
1546036	44	20	20	17
2031495	69	26	25	10
3401078	59	19	21	19
2135975	48	28	15	9
497115	71	28	9	13
568957	67	33	14	19
4940190	45	26	14	12
5962863	43	17	14	17
839126	47	15	16	12
651974	61	29	14	17
742491	55	27	16	10
2682498	64	31	14	21
2902475	60	37	14	11
1553398	63	23	11	11
2531537	59	20	20	12
2287511	47	15	16	13
1531051	50	27	23	15
1312054_1	63	25	21	18
1312054_2	63	25	21	18
1312054_3	63	25	21	18
1150553	55	24	17	18
3901517	69	25	13	15
41351	58	16	14	24
596215	43	20	17	16
4909605	57	33	22	16
458290	45	13	19	17
5139955	57	28	11	13
6566876_1	57	30	21	20
6566876_2	57	30	21	20
5034085	57	24	16	17
2426944_1	61	24	15	17
2426944_2	61	24	15	17
6078381	59	23	23	15
1791380	64	25	25	20
906152	64	32	21	15
3134188	72	27	24	17
1010337_1	48	29	22	10
1010337_2	48	29	22	10
3537534	56	13	15	10
114994	72	29	13	14
63779	43	23	22	19
843840	42	25	14	9
1154705	40	19	17	21
718670	63	30	15	14
3703671	41	26	19	16
1749106	68	19	15	15
2390673	70	25	21	16
3697367	51	24	16	13
1827758	67	21	14	18
752286	69	32	13	19
4972818_1	71	35	22	15
4972818_2	71	35	22	15
5786136	64	30	23	15
161599	60	29	13	15
1983430	69	17	16	12
2055094	76	26	21	17
71025	57	26	14	12
4196726	48	20	10	10
506879	37	16	15	15
1032737	52	21	15	14
5237328	57	20	22	10
463259	41	16	15	10
242057	67	28	15	12
5607490	44	16	14	10
520368	55	20	15	16
781073	75	31	11	13
5737635	67	34	24	20
2170291	73	33	17	22
800014	69	31	16	16
2225978	44	14	19	10
3459310	50	16	13	17
5820816	67	23	20	12
1155039	59	29	23	11
5209154	50	31	17	19
3238124	68	23	9	15
2986913	60	23	10	10
21806	44	17	18	16
138849	43	24	21	12
3960587	66	24	23	24
282961	49	26	14	10
5944048	43	31	15	16
5444094	59	31	20	12
87009	71	30	26	18
4919514	56	21	10	11
707552	47	20	14	12
330459	55	27	18	11
839018	65	26	17	19
6362680	64	23	22	13
3976146	54	20	19	18
4952433	73	28	17	24
2683377	62	30	15	19
2016657	69	28	13	23
471478	68	21	13	14
2002432	56	31	18	14
278088	61	34	15	21
2788365	71	30	16	23
3935736	49	28	25	15
1838585	51	32	12	9
160827	69	24	23	22
946653_1	61	26	25	9
946653_2	61	26	25	9
313550	58	28	17	13
5003525	58	19	19	19
4456633	62	35	24	11
3645000	54	22	13	18
2733214	75	35	25	19
4411455	53	28	20	17
307390	66	16	17	15
5327202	49	16	16	21
5957530	45	19	19	12
2148615	48	20	16	13
3536685	51	26	13	17
1590613	68	17	15	16
5019	58	27	24	13
2549179	61	20	18	9
222207_1	60	22	23	11
222207_2	60	22	23	11
4902942_1	70	36	24	19
4902942_2	70	36	24	19
473431_1	57	30	20	13
473431_2	57	30	20	13
473431_3	57	30	20	13
1792946	71	25	22	16
2012641	51	25	17	13
1380986_1	69	25	13	19
1380986_2	69	25	13	19
424826	61	22	10	10
2471852	69	25	13	9
667806	41	17	19	19
394720	59	33	14	12
300783	67	33	13	11
1001541	75	25	14	16
783764	65	21	16	18
5479428	47	26	23	9
3246761	70	23	15	13
5077278	72	28	10	21
6074529	64	25	17	22
5192	54	22	22	16
1245949_1	46	19	23	20
1245949_2	46	19	23	20
1915896	66	19	23	21
2265619	40	21	17	14
251610	58	22	18	20
1509642	53	32	18	12
106626	57	32	19	9
5012913	41	20	19	12
250938	71	28	15	14
3219290	67	24	21	14
1598922	59	20	11	13
3629691	70	22	13	17
6188743	43	24	14	10
12836	63	28	22	25
263643	74	32	14	13
5783186	53	33	16	13
5103666	47	29	12	9
4505386	65	28	19	12
6053328	56	35	23	18
1011817	56	30	21	11
2670502	63	26	21	19
5211701	40	18	13	9
3206482	51	28	22	9
928520	49	31	25	11
608411_1	56	20	18	19
608411_2	56	20	18	19
702026	52	31	26	12
1776320	61	13	21	21
5137853	66	20	22	9
1865281	59	30	19	12
3647932	65	31	12	20
2738575	51	17	20	13
5221408	80	37	11	17
5505155	73	28	14	25
1694663	41	19	16	17
5368665	80	34	15	12
6020130	45	22	14	14
3541754_1	43	32	17	15
3541754_2	43	32	17	15
31533	79	18	12	19
709242_1	75	20	13	22
709242_2	75	20	13	22
951683	74	23	13	20
1258959	61	14	16	18
2149071	55	23	16	21
24311	41	21	18	21
360752	60	23	18	12
237630	57	17	13	12
5735705	59	20	22	13
5185545	76	20	11	13
3045590	47	20	22	17
552469	61	24	17	15
4915499	69	20	16	12
50550	56	18	17	17
5562877	53	18	25	25
1971148	53	31	23	11
2129433	62	24	19	11
5479594	77	24	14	17
1397085	60	24	10	13
216962_1	43	22	14	17
216962_2	43	22	14	17
2102426	58	27	16	12
471988	61	20	25	12
481348	56	27	18	17
1113557	67	25	19	14
5231828	60	29	15	21
2280159	57	32	21	17
1560170	52	18	22	24
6182929	62	30	17	23
1823662_1	70	25	20	13
1823662_2	70	25	20	13
1823662_3	70	25	20	13
1821056	58	19	11	25
677067	58	20	20	9
56950	56	33	17	15
6486118	72	19	11	21
1815915	55	32	13	13
948680_1	72	28	26	20
948680_2	72	28	26	20
759490	54	29	11	22
1495334	60	19	13	19
2705014	80	32	21	14
648051	47	22	17	15
653177	60	36	26	15
4368806	59	25	14	12
96862_1	53	25	19	21
96862_2	53	25	19	21
772757	74	26	16	21
1776041	45	22	16	9
3237100	57	26	20	12
1952988	64	25	16	25
637195	62	22	17	13
2395160	59	18	19	11
5267186	54	24	18	24
5273247	61	34	15	12
194609	73	27	13	22
5387443	77	27	19	11
3901258	66	28	14	15
446163	53	30	17	18
2020423	56	33	18	19
1202664	64	19	19	20
3892627	55	27	16	16
287137	48	23	18	11
1963496	61	25	14	13
6584303	69	31	15	11
1155040	59	21	22	10
755358	71	23	13	11
2026174	76	21	21	24
33998	63	28	13	15
751870	38	17	18	21
746898	58	14	14	17
440862	58	32	18	18
165208	63	24	24	15
743847	55	17	18	25
3674148	55	32	19	9
267252	59	27	26	15
384523	41	26	18	13
5479557_1	57	26	25	13
5479557_2	57	26	25	13
5549367	41	19	16	24
4211418	72	22	18	11
2001082_1	56	24	18	18
2001082_2	56	24	18	18
3155199	62	18	9	21
1548817	63	25	21	17
1216724	53	28	18	13
2669186	41	17	14	9
3311417	59	30	25	14
125655	52	31	15	21
4921160	77	17	11	21
1004506	51	31	24	10
5101773	64	16	16	10
329163	54	14	12	14
5485138	62	24	19	19
1574748	43	22	16	23
3131272	68	23	14	14
773932	72	36	15	22
221463	68	26	21	23
1635262	50	31	16	21
3907302	60	27	19	23
3534710	59	29	25	12
4927183	59	26	20	23
738358	75	29	21	15
5734071	73	29	24	13
788650	56	31	21	20
404016	48	22	23	12
2057710	54	29	16	13
4978168	66	25	16	17
2337620	73	22	22	22
5626770	58	32	25	18
953297	67	25	12	13
3243945	75	30	15	20
4933288	54	35	13	10
2376216	57	15	21	17
5122946	46	15	14	20
2726903	64	16	17	22
718653	78	20	14	14
520886	44	21	21	14
550003	53	22	19	12
73056	62	27	19	16
6215992	68	23	17	21
1314467	57	22	12	21
69933	59	24	19	16
5443765	62	23	18	20
5134992	40	29	19	18
1545653_1	54	19	15	18
1545653_2	54	19	15	18
5607780	72	20	12	13
99428_1	51	24	16	11
99428_2	51	24	16	11
6648_1	77	34	19	14
6648_2	77	34	19	14
5175627	44	28	17	18
894184	67	22	17	24
797739	51	17	14	17
3330800	53	32	24	10
323538	65	21	11	21
5111803	67	21	23	12
5096628	75	23	9	13
3171908	67	28	22	13
4988764	60	17	14	15
767616	77	24	19	17
327112	49	19	18	9
2231802	71	20	16	17
4411648	70	27	17	15
1823822	67	21	24	12
1871761	75	22	22	23
3534786	71	22	18	17
5046807	56	33	20	16
4244261	50	17	18	20
2461260	61	22	20	19
103059	41	20	19	9
1959755	69	31	15	18
1377418	77	33	17	11
2478013	50	37	21	17
1010099	70	22	23	11
4958986	77	17	14	19
3233778	68	27	15	17
5633630	63	23	14	17
630249_1	45	30	13	12
630249_2	45	30	13	12
478954	67	29	11	16
5695413	59	24	13	15
6341801	62	21	13	19
1167799	79	36	19	22
37837_1	47	24	21	10
37837_2	47	24	21	10
422497	52	21	17	11
2204393	50	23	13	15
1839293	58	19	12	25
4921219	53	23	17	16
4450453	65	25	18	13
132009	39	21	13	9
147436	64	26	19	18
5325108	68	30	22	11
1566764	67	29	11	25
5239215	62	24	21	16
148875	60	25	10	12
785939	76	19	15	12
4376719	78	23	19	25
2612161	78	22	14	22
3128807	77	19	11	14
4464625	66	27	23	21
4991557	47	20	19	11
1040610_1	58	34	22	21
1040610_2	58	34	22	21
1780076	63	26	24	9
6494989	55	21	21	12
5156714	68	26	16	16
2239758	72	37	22	13
5609088_1	62	18	14	19
5609088_2	62	18	14	19
1957515	78	33	21	12
1694029	64	34	21	13
1837689	45	18	19	17
328502	76	24	16	15
4923400	79	28	19	13
1250643	54	31	16	22
778127	67	17	21	22
829757	56	20	14	9
291013	66	24	15	14
1025133	59	26	22	10
5824853	55	22	20	12
325001	40	21	12	17
40857	41	17	14	10
533013	66	26	14	14
2644629	52	32	13	17
664286	73	30	25	17
5184819	40	28	19	15
5027485_1	78	36	26	18
5027485_2	78	36	26	18
747169	67	25	18	24
2635507	44	21	15	12
703403	67	21	10	13
5472265	42	19	18	17
2397018	67	18	10	20
632266	60	23	13	13
321115_1	50	22	23	10
321115_2	50	22	23	10
4337468	60	16	12	17
1874767_1	56	28	19	20
1874767_2	56	28	19	20
632198	69	30	17	10
1057932	56	23	17	16
296238	59	17	22	15
5153168_1	56	20	18	22
5153168_2	56	20	18	22
3749158	57	23	18	25
620585	53	25	21	13
1543779	52	31	14	11
257264	65	23	12	23
222125	54	37	21	16
38759_1	61	22	14	17
38759_2	61	22	14	17
673042	68	31	15	9
45841	52	24	15	9
1319523	79	31	16	24
3529649	60	23	11	13
2316163	56	37	18	14
3235070	53	14	19	15
629148	68	28	12	17
1417020	48	34	18	10
13249	50	22	19	14
159934	55	28	10	19
669821	49	34	16	17
2626317	57	30	23	13
1832373	48	32	19	13
5062049	62	32	14	11
1162317	72	20	20	17
396399_1	63	15	20	18
396399_2	63	15	20	18
2236159	56	30	14	21
4742289	60	19	10	14
1957179	60	26	19	17
2470815	53	24	12	11
5937327	50	24	18	10
674702	58	26	16	16
641904	78	19	13	15
5343719	73	33	24	19
6469795_1	73	35	18	17
6469795_2	73	35	18	17
5627796	64	37	13	16
4921037	71	28	26	21
389801	62	21	13	19
5797818	63	30	22	12
6146278	46	24	17	10
2310270	55	27	19	11
1874483	57	33	19	10
2850625	70	31	12	12
1323885	60	16	18	16
5712714	81	27	9	13
1092872	52	13	20	12
5118761	63	22	16	11
691877	61	31	21	16
2148553	63	27	15	18
666325	53	26	14	13
5314814_1	43	27	23	15
5314814_2	43	27	23	15
812526	51	20	20	11
265816	39	25	16	9
2775982	68	28	16	9
2038428	66	32	15	13
3739124	71	25	17	16
5176213	60	23	24	20
699974	67	37	13	18
4909604	43	23	20	15
5611491	62	29	18	14
350907_1	58	25	15	17
350907_2	58	25	15	17
2475860	72	35	18	16
5716287	57	31	13	10
4905032	50	32	14	13
2373701	51	16	15	16
190412	50	21	14	14
1809919	50	21	10	13
1213229	56	13	17	22
1119386_1	75	25	16	25
1119386_2	75	25	16	25
3934819	49	35	16	10
5892678	64	15	10	11
871280	70	31	26	19
6097953_1	81	33	16	24
6097953_2	81	33	16	24
777113	63	22	25	12
672633	55	32	14	18
570387	64	31	21	13
4992650	61	37	21	14
2545522	45	31	17	15
6391241	75	25	17	12
289406	56	26	17	15
6137776	47	28	14	13
3233765	52	36	18	17
864551	75	26	16	25
414190	58	31	22	15
4178638_1	67	21	16	20
4178638_2	67	21	16	20
1595204	52	28	25	14
3741320	50	30	16	22
26090	46	22	10	10
5174624	51	30	14	9
2499786	73	26	17	16
275751	47	27	17	15
5491996	62	36	24	18
2714264	65	28	15	18
2333361	74	20	12	22
1810515_1	76	34	26	19
1810515_2	76	34	26	19
2702444	54	22	21	15
321734	61	28	21	9
2744605	75	29	16	18
774012	75	28	19	20
5299684	56	31	17	14
1149149	54	17	20	17
5444372	39	18	18	16
2153412	64	27	11	10
2098817	62	29	19	17
5260781	51	35	17	20
2835043	44	34	14	16
196529	60	33	15	13
503267	64	23	13	19
4197310	58	22	13	20
5291470	55	17	18	22
5103034	65	27	9	11
5669288	69	20	16	16
5695720_1	54	37	14	13
5695720_2	54	37	14	13
5695720_3	54	37	14	13
1977106	78	22	10	16
3306136	78	36	15	10
5161592_1	54	17	14	11
5161592_2	54	17	14	11
1050456	62	35	21	16
131730	67	29	16	16
1776067	53	28	16	9
5968836	52	13	18	15
1974193	50	25	18	13
5161469	58	19	16	24
577783	76	33	14	11
587235_1	76	34	24	23
587235_2	76	34	24	23
280483	48	23	21	13
6215946	53	20	11	10
1914106	79	35	15	17
1478160_1	59	31	14	11
1478160_2	59	31	14	11
3227942	66	22	12	9
725717	63	14	23	15
5821229	74	32	19	9
5797889	63	24	15	13
2734584	57	22	15	9
222291	42	25	19	13
232660	65	18	12	15
839672	53	26	19	12
364673	54	20	22	13
4905842	48	16	12	19
655777	78	27	22	16
2629525	57	31	12	13
1339881	50	20	15	17
5613594	63	23	16	16
367756	70	24	20	16
3116135	70	28	17	16
282604_1	55	35	23	14
282604_2	55	35	23	14
3903232	60	28	10	12
4327112	63	21	14	22
2305362	74	23	13	16
2135569	77	22	22	22
4226182	78	34	12	18
5986857	63	22	20	11
2674189	77	35	18	13
775240_1	58	21	24	10
775240_2	58	21	24	10
641669	56	26	15	13
5791575	47	24	11	10
4987802	52	31	15	18
5129848	68	31	20	20
5621306	72	27	19	24
629103	71	21	13	15
4238220	59	18	13	15
791779	79	27	12	13
2137254	57	24	18	25
2174657	61	14	9	19
2461523_1	75	27	25	16
2461523_2	75	27	25	16
1817161	59	33	13	12
482202	81	33	14	13
4919048	55	26	16	11
40596	59	15	9	11
111849	52	32	13	10
811022	65	20	13	25
1777722	51	26	12	12
5629404	56	32	19	15
3670340	50	14	20	12
2169100	45	30	17	14
742208	54	22	17	13
5618753	50	30	17	10
2299152	74	27	16	25
5156234	47	24	15	10
339615	74	22	11	13
5266219	48	16	9	15
1305341	66	36	16	17
206270	64	24	19	16
4199706	59	22	13	14
2144403	62	28	24	12
532766	62	32	20	12
3232020	46	18	16	15
5606240	44	20	14	12
239966	61	16	11	19
1505629	63	25	23	20
3239512	75	30	18	16
935200	59	26	14	14
2819905	77	29	19	17
2216172	37	22	20	16
2001551_1	46	26	22	16
2001551_2	46	26	22	16
1127829	62	30	14	18
5340221	60	27	22	22
5148448	44	14	14	17
4225817	52	16	16	18
6568832	73	29	10	17
6011137	57	34	22	10
1863439	53	28	11	17
5502454_1	54	31	20	15
5502454_2	54	31	20	15
5175473	52	36	16	18
1136736	56	24	19	14
4904727	47	15	13	12
1973062	58	28	20	10
5109718	55	15	20	16
99996	47	31	21	10
384789	52	20	10	10
1312719	55	23	18	25
191424	72	34	19	17
4895282	73	31	20	20
455029	72	19	15	14
3686228_1	71	28	20	15
3686228_2	71	28	20	15
3686228_3	71	28	20	15
5110289	54	26	12	9
1118853	80	23	18	23
5184464	42	23	21	22
1767701	63	27	21	9
1846039	54	32	15	14
504437	59	27	15	9
677122_1	65	32	20	11
677122_2	65	32	20	11
5457630_1	58	25	12	11
5457630_2	58	25	12	11
2694975	49	20	26	11
4328924	70	24	16	20
2013868	66	27	19	24
4347374	62	21	9	20
4746297	80	36	16	12
5160837	68	19	12	17
77182	76	19	10	20
5497110	76	28	15	18
4711	61	37	21	16
762195	54	30	25	12
4341603	62	29	24	12
5607676	67	35	25	19
686558	60	28	14	12
1487296	61	20	10	21
255462	78	21	15	22
130603	66	23	15	15
86125	65	17	15	9
836853	60	22	12	17
1965902_1	60	20	10	10
1965902_2	60	20	10	10
2528002	58	19	15	10
2271793	66	18	16	15
457431	62	27	16	10
1283365	67	36	11	12
5223827	48	17	16	12
107015	74	34	17	15
634598	67	18	19	14
1124362	62	29	15	16
5341437	81	18	12	16
1956075	69	30	24	10
556066	64	28	17	9
4983617	67	29	18	21
785964	79	35	17	24
4923551	75	31	12	19
5106395	68	28	12	17
2089413	80	19	10	19
