TARA_72	TARA_70	TARA_76	TARA_78
3107817	27	12	48	36
1994363	42	19	70	62
3640554	26	12	76	47
3429408	36	25	51	44
1507127_1	55	23	46	39
1507127_2	55	23	46	39
5695505	43	23	89	54
603649	36	20	69	66
6982817	31	19	74	61
5656128	35	16	56	57
3136128	35	16	56	54
2216923	26	22	45	42
4797307	55	17	81	68
6650964	26	12	49	39
3807441	45	9	57	65
6693745_1	39	14	79	50
6693745_2	39	14	79	50
5344750	42	22	71	69
5542251	49	9	69	62
2641023	37	16	75	74
6348820	23	25	45	27
711170_1	32	17	46	55
711170_2	32	17	46	55
6116826	20	11	49	38
6660331	48	12	74	71
7036497	35	13	70	64
3702777	37	14	39	60
3635721_1	49	19	72	48
3635721_2	49	19	72	48
3635721_3	49	19	72	48
3689964	22	16	64	38
6881699	25	23	70	35
2524062	30	23	58	64
2556323	32	19	90	57
487712	46	13	34	56
1880596	55	15	85	62
4895995	49	21	80	55
4731780_1	48	16	92	62
4731780_2	48	16	92	62
4731780_3	48	16	92	62
6715930	35	9	53	45
592707	54	14	72	57
397694	40	23	85	64
1990830	31	20	55	56
6473434	45	21	88	66
2403039	43	25	85	52
1780174	18	14	64	52
3049770	42	11	59	77
890276	45	14	72	60
6253447	32	24	87	46
3717568	29	10	52	65
5216368	23	15	65	36
6862300	44	18	54	62
516984	41	23	64	34
776998	37	13	60	59
4247430	37	17	47	34
2183419	40	16	60	52
5495267	39	15	66	48
4569692	43	21	68	33
676829_1	32	22	62	52
676829_2	32	22	62	52
378554	32	17	33	33
7050259	24	17	41	31
2063382	37	20	63	60
1310553	40	12	92	63
4646001	24	16	73	55
4837618	46	26	92	53
5663525_1	20	20	73	36
5663525_2	20	20	73	36
4145064	38	15	57	67
3683367	38	14	79	52
4718461	27	21	74	43
6811898	36	15	45	45
1937967	51	13	59	37
5723622	35	11	66	43
6245898	26	15	66	33
6677730	31	11	54	71
4940700	48	19	57	54
6636649	35	21	47	41
5761002	31	19	48	35
1750410	27	25	51	43
2564890	49	17	65	57
1622187	28	12	64	50
6864464	28	19	82	39
3399906	34	12	69	47
5099627	42	14	77	60
6341796	53	11	84	73
3885777_1	39	18	43	54
3885777_2	39	18	43	54
3775989	31	18	59	42
2851098	47	12	35	38
4130934	25	19	58	42
6449360	28	18	46	39
2799256	29	21	39	47
1022563	32	12	90	58
3581257_1	47	21	62	76
3581257_2	47	21	62	76
3581257_3	47	21	62	76
4671024	32	16	70	33
5277168_1	40	16	52	49
5277168_2	40	16	52	49
4018257	40	20	57	70
5141018	45	17	93	64
2088062	39	11	39	46
2397445	27	15	50	48
4868237	21	22	44	43
2668281	21	15	48	32
3330032	49	14	63	59
1841773	27	17	40	53
1147986	32	19	69	40
6242313	25	13	58	28
6588825	24	13	49	29
6973075	37	27	91	47
1212890	33	10	47	34
4647693	38	21	55	51
6320666	31	16	60	34
6332282	45	10	44	54
6881772	30	15	65	42
891836	29	22	42	44
3814611	37	18	70	46
5328953	37	14	68	47
5727153	45	20	69	46
1029810	42	21	59	45
4395062	28	21	69	59
6086943	39	15	42	58
3538406	54	17	56	70
7102412	30	12	54	63
1351488	43	22	71	44
3998609	28	18	70	52
5160203	43	19	85	65
6572256	35	17	67	50
2788998	30	21	61	32
5386308	46	20	51	34
5879863	20	15	46	35
1883344	44	13	65	59
6994672	42	17	49	46
4788867	42	21	72	46
1385268	50	21	71	56
3807912	25	14	69	42
478507	42	20	82	61
2744510_1	38	22	56	36
2744510_2	38	22	56	36
2744510_3	38	22	56	36
5376528_1	43	22	68	73
5376528_2	43	22	68	73
3403215	36	15	53	59
1897456_1	24	20	62	52
1897456_2	24	20	62	52
5113091_1	49	23	76	61
5113091_2	49	23	76	61
367484	50	18	82	59
6154938	52	18	59	38
2498858	32	20	62	54
75336	45	12	59	69
7071289	30	12	76	61
428492	38	11	69	74
1670970	27	19	51	23
5799814	55	11	72	58
5118263	45	24	64	56
4467088	19	19	63	47
1715219	44	20	50	46
759808	17	12	79	41
3900403	30	18	65	75
517134	31	11	58	33
4425578	26	13	48	27
4496953	53	13	88	55
6192319	53	15	83	72
2319946	34	23	59	44
5346894	32	18	56	45
836534	29	13	51	32
4405963	53	18	77	54
6640798	39	25	76	71
5243354_1	42	16	59	40
5243354_2	42	16	59	40
1742142	37	14	61	37
3420612	34	18	47	40
1635538	29	18	70	48
4903494	36	13	51	55
142497	48	13	67	72
3751043	26	10	48	29
4529003_1	39	17	83	57
4529003_2	39	17	83	57
1557297	47	12	46	52
4890515	31	22	50	61
5408259	30	20	62	34
5132005	42	10	61	36
5198409	20	14	40	45
5768254	46	20	65	74
5497984	51	18	75	66
4773339	39	18	69	70
1113498_1	22	24	56	50
1113498_2	22	24	56	50
2184450	43	24	81	69
5432977	50	16	62	73
2305337	25	11	51	46
1622623	31	10	47	39
5746655	40	16	54	43
6449902	28	9	46	26
3708305	21	16	42	53
6415980	30	17	41	37
4642167	32	24	64	55
4717118	32	22	50	42
3478509	35	19	74	42
327961	45	17	52	55
3314605	32	11	58	58
3695749	43	25	75	57
6155022	27	18	77	42
4707311_1	46	19	54	61
4707311_2	46	19	54	61
5097131	37	17	72	42
4855225	31	16	55	66
237625	33	24	77	27
714790	39	10	67	60
630381	44	20	53	49
993408_1	31	18	47	38
993408_2	31	18	47	38
6889532	24	19	60	56
2956660	42	21	76	54
2365876	38	17	50	54
2991229	40	13	60	33
1099368	36	19	63	35
7124455	54	18	88	57
4679073	34	19	49	31
4587494	29	19	56	34
3335221	38	24	49	63
2078008	55	18	84	58
687904	51	11	71	74
4675114	46	9	42	70
1882779	35	11	41	47
4423528	28	14	75	73
3140160	28	13	47	27
1763415	28	17	51	28
602707	23	16	31	45
321113	32	16	81	47
986049	30	16	67	52
5226133_1	37	18	85	40
5226133_2	37	18	85	40
3200269	41	10	61	62
6816576	34	13	59	58
5251285	26	24	60	51
2617470	55	19	47	64
4737981_1	39	26	71	72
4737981_2	39	26	71	72
2935896	37	26	71	46
6169653	33	16	71	42
5804574	47	19	74	65
7046406	21	15	70	59
54436	34	10	37	56
6968087	26	16	72	51
6636520	43	18	67	45
3671555_1	44	18	78	72
3671555_2	44	18	78	72
3507023	49	19	85	72
5849993	43	22	52	55
7102199	55	19	78	63
2289119	28	13	67	26
4659372	44	20	83	61
5154956	27	18	48	66
1112416	36	19	49	41
2262235	30	16	72	62
312444	45	19	64	35
993263_1	32	15	55	50
993263_2	32	15	55	50
993263_3	32	15	55	50
4820670_1	51	23	69	57
4820670_2	51	23	69	57
6927581	37	21	59	35
3590611	50	20	70	67
1391799_1	38	16	43	60
1391799_2	38	16	43	60
4377587	49	20	72	65
5561929	52	17	58	62
836808	46	24	64	56
6284802	55	17	67	67
4490938	38	16	88	69
4413153	27	23	63	52
3663093	45	24	84	64
4973397_1	40	19	79	53
4973397_2	40	19	79	53
6615517	43	12	65	66
566227	27	22	56	40
5809127	36	16	67	42
6293783	46	23	59	46
3886371	38	21	66	47
4833327	45	20	88	49
620311	47	21	58	49
3635292	39	24	77	63
3710754_1	39	26	75	50
3710754_2	39	26	75	50
4158687	36	23	77	77
1657946	36	25	71	47
3236214	45	13	79	44
6935618_1	36	23	84	41
6935618_2	36	23	84	41
4557214	29	12	61	50
5604195	51	19	88	66
4224541	53	26	89	59
5920771	32	18	65	50
3772523	34	24	70	39
2628289	47	18	80	65
3466929	32	15	48	44
2299379_1	40	16	52	46
2299379_2	40	16	52	46
2299379_3	40	16	52	46
1807329	53	17	66	66
7019669	27	17	44	40
6103500	57	20	85	67
5002595	24	23	49	40
3970529	37	12	79	63
4759040	38	17	65	60
7041993	43	17	78	52
2499727	28	12	51	48
5378444	54	23	72	53
1819441	25	15	61	38
6024379	45	24	79	39
6705986	24	15	83	51
4157616	39	17	80	57
3266045	28	15	74	68
6935061	41	19	79	42
3489034	25	17	51	35
6446126	43	23	91	60
4643623	46	25	64	66
1427662	31	22	68	58
6933438	27	15	75	53
4198819	39	20	87	54
4368205	43	15	69	57
2956528	57	27	74	59
3497513	45	21	76	60
6255217	41	9	53	73
3756856	37	26	62	33
2140084	27	19	69	64
3713732_1	30	17	54	43
3713732_2	30	17	54	43
2552194	39	18	64	40
4298776	24	14	46	37
1671900	47	13	72	57
1172310	30	25	57	48
827685	34	13	58	63
2924304	30	21	74	38
4382011	40	23	84	67
5123727	44	12	76	41
2016947	37	17	48	33
5702661	42	17	80	48
4075314	39	19	79	56
6295272	27	15	49	33
5780329	30	16	44	51
3721146	25	16	48	48
3473565	47	15	83	58
395433	56	10	68	54
7046293	33	22	71	41
6097032	55	15	64	72
589413	44	24	87	61
3235411	40	16	75	49
2309170	50	16	73	59
1572354	48	21	59	47
242604	56	20	58	77
7113440	20	17	67	47
2993345	26	12	36	33
1853438	39	14	51	53
6150071	45	14	65	51
4778429	31	15	50	45
6872461	57	21	61	55
6147193	32	17	45	62
2936419	40	16	55	37
2540205	37	22	42	50
1000874	31	23	87	47
4072264	44	15	90	62
2866516	47	17	59	41
5743483	39	15	37	25
5714672	41	17	64	54
2943563	49	12	57	45
5196159	47	20	75	50
1791132	35	22	80	40
638156	53	11	67	67
1335185	22	20	47	30
6179770	46	10	59	57
2189796	29	24	61	52
4746480	48	19	71	68
3254647	43	12	48	50
2895108	41	23	66	38
4586079	47	21	73	68
726239	38	15	62	60
6431305	46	18	54	63
1724346	25	21	71	49
6704528	26	18	50	42
6791407	31	21	69	65
3222129	25	19	68	44
5387121	26	20	59	50
6829374	46	16	72	54
1021998	44	17	74	74
4400326	54	23	70	70
3265204	49	19	63	42
6939999	41	25	55	64
6813088	29	16	41	49
7018938	30	17	64	52
3289825_1	36	21	72	47
3289825_2	36	21	72	47
6800413	24	18	78	43
4771081	42	22	76	56
3212659	23	19	51	34
6266151	37	21	70	61
337351	37	10	32	32
5579075	46	23	65	67
51970	29	16	67	45
885135	36	22	63	51
2203510	52	12	75	74
1124952	36	17	72	77
5181497	39	23	87	61
5254604_1	44	21	86	66
5254604_2	44	21	86	66
5604232	53	21	85	60
4221093	45	10	60	63
2118589	42	21	82	62
1892612	40	21	55	23
7014855	49	14	75	72
6501708	52	18	76	66
2229484	52	10	86	59
2386550	46	19	55	66
2863568	43	22	66	67
3746608	44	20	92	55
2232872	43	19	81	53
1810633	50	17	70	36
1909173_1	21	16	44	42
1909173_2	21	16	44	42
971318	35	20	45	45
6101543	45	19	84	52
326821	43	15	74	60
935665	39	18	78	44
6746690	43	17	60	52
1425180	50	17	74	58
3734553	33	18	59	63
6172121_1	45	14	52	53
6172121_2	45	14	52	53
2498174	42	17	55	68
2894814	46	16	72	51
3764251	31	24	72	71
6878916	32	27	69	40
582227	45	21	69	75
6712405	41	13	62	58
3131740	53	9	60	70
2611823	42	12	86	43
6352703	34	11	58	58
7019690	54	16	85	55
6333686	31	22	73	51
5128763	51	21	70	75
3007462	31	12	42	43
1417401	45	10	47	59
6785363_1	34	21	69	60
6785363_2	34	21	69	60
6440950	49	24	85	54
2413016	49	12	76	51
5627541_1	35	21	53	46
5627541_2	35	21	53	46
6632413	50	11	50	64
6918145	35	19	56	36
6697820	34	23	59	27
1067633	49	24	63	72
750108	43	16	75	60
4830491	42	12	67	41
2268818	41	15	75	71
6941944	32	16	65	55
4715534	41	20	68	67
464754	39	17	91	52
1149364	45	11	58	71
6914883	43	15	67	66
5488188	53	19	63	58
4986493	49	19	82	64
2140012	34	21	65	53
2646413	33	17	69	42
4107504	41	17	47	27
4849131	31	16	87	65
6448988	27	20	56	55
4081878	23	9	49	56
3738410	56	23	85	57
1329033_1	53	18	74	56
1329033_2	53	18	74	56
1329033_3	53	18	74	56
6126122	33	10	43	49
6991017	47	17	66	59
5435024	55	27	59	60
6134897_1	41	13	73	68
6134897_2	41	13	73	68
2840567	55	21	65	69
355060	42	18	76	67
1049562	52	22	81	49
2917516	39	22	88	48
4127462	34	18	59	31
2776066	42	15	77	65
460888	43	18	89	56
1282735	42	22	85	45
2600610	30	13	64	58
7012656	39	21	72	42
