TARA_22	TARA_67	TARA_80	TARA_81	TARA_83
158650	26	10	22	15	44
5123219	14	12	17	22	56
1030626	23	10	18	14	45
2671181_1	28	9	29	19	68
2671181_2	28	9	29	19	68
5576505	24	11	20	16	61
2240245	23	10	24	24	70
5479496	30	9	22	23	56
832848	26	9	26	22	65
4979816	21	12	25	23	64
5110069	27	9	19	13	46
3953999	22	10	26	24	61
689699	16	9	19	22	50
4983366	16	11	20	15	45
105201	22	11	16	15	58
4416805	18	9	19	17	37
701131	31	10	16	13	49
5675391	23	11	18	16	63
5993532	17	12	24	20	58
126313	30	9	24	24	66
1992790	30	9	22	19	50
1961471	15	9	20	18	38
463902	17	12	18	16	46
35652_1	26	11	20	20	66
35652_2	26	11	20	20	66
2731460	24	10	23	17	42
2111000	24	10	17	16	64
4931543_1	20	12	27	18	57
4931543_2	20	12	27	18	57
5184584	23	9	15	12	45
2538619	18	9	19	16	41
336665	16	9	19	14	44
3916653	22	13	23	18	64
340656	28	9	27	21	66
6219475	25	9	18	19	69
2401390	25	10	28	14	44
2481810	17	11	20	20	56
14756	33	10	19	18	61
4984435	13	9	16	20	51
4929160	33	11	25	21	62
2339304	25	12	17	15	64
2461738	33	10	21	12	39
1908962	23	11	24	17	69
138585	28	11	25	23	62
582945	21	11	18	16	69
3135108	27	9	19	11	50
2035924	29	9	16	20	65
292156	15	11	14	11	47
2011973	28	12	27	11	61
912820	30	10	22	14	62
145857	19	10	19	15	58
2546565_1	20	10	24	19	38
2546565_2	20	10	24	19	38
2546565_3	20	10	24	19	38
2684742	19	11	17	18	72
311938	19	12	19	20	47
5035293	33	12	22	17	51
5159366	21	9	26	21	66
1138843	19	10	21	15	40
652713	28	9	21	17	71
1258203	15	10	20	21	54
1880272	22	12	23	18	48
691158	22	11	27	18	45
5743386	23	12	19	17	45
95998	22	11	28	20	65
1118174	16	9	13	16	54
4912703	22	10	26	15	61
632704	31	9	23	21	67
2028255	15	10	13	22	57
142948	20	10	16	17	66
4382524	25	9	28	21	58
2281466	17	10	18	17	45
1847698	28	13	23	24	71
1219595	25	11	19	18	67
214565	20	10	20	20	53
13852	21	10	19	16	61
1962885_1	27	11	24	20	61
1962885_2	27	11	24	20	61
4393830	30	11	18	18	51
46249	23	12	21	20	57
4963172	20	12	27	19	39
319152	28	9	24	16	48
3409877_1	25	12	22	23	64
3409877_2	25	12	22	23	64
3409877_3	25	12	22	23	64
5627086	31	9	19	18	38
597332	25	10	18	16	55
3935634	22	12	24	19	54
1290328	18	9	20	14	67
3124013	26	13	22	20	52
2375057	21	10	25	15	45
5628593	16	10	21	20	60
2206653	23	10	28	18	51
2168005	31	12	22	15	60
676278	26	10	23	23	64
803160	22	12	19	16	46
5707063	21	10	15	14	51
5185598	24	9	20	17	45
225101	29	9	14	15	36
1034409	20	11	20	14	62
3595586	30	12	23	11	55
1585872	18	10	18	24	54
5806216	15	9	17	14	53
1605290	14	10	14	21	54
787455	22	12	20	10	51
1197949	22	13	19	19	59
2414620	17	12	18	16	71
5637939	25	11	16	21	51
1958786_1	31	9	24	17	49
1958786_2	31	9	24	17	49
403675	29	9	24	16	72
5608413	19	9	21	12	62
2051310	25	12	20	22	66
1400529	18	12	18	19	59
5672070_1	17	9	18	15	52
5672070_2	17	9	18	15	52
397776	14	9	14	15	39
410410	25	10	16	21	50
4768952_1	23	9	15	23	53
4768952_2	23	9	15	23	53
2195844	30	10	17	16	49
5163347	16	11	18	16	46
707888	24	9	18	24	55
979354_1	22	9	18	24	65
979354_2	22	9	18	24	65
915865	30	13	23	19	52
959619	14	11	14	18	70
5466264	23	10	24	12	53
3957073	15	12	17	12	49
3529853	22	10	17	21	53
1519056	18	13	15	18	68
4336387	22	9	17	22	70
2556698	23	9	28	19	55
2016921	27	9	18	17	51
414751	26	9	22	18	56
4955572	26	9	15	18	68
2143959	25	9	20	14	44
542437	16	11	17	22	56
869363	18	9	14	16	65
1958647	20	11	26	14	61
3720046	25	13	24	12	53
2383919	21	12	15	15	58
525512	22	13	19	23	72
189748	31	10	25	20	63
436820	32	12	24	16	65
55153	21	9	19	21	68
787597	17	9	14	19	54
1793677_1	32	9	23	19	65
1793677_2	32	9	23	19	65
2143199	16	9	16	18	47
73254	23	10	17	15	62
5166816	31	10	12	21	63
192578	22	10	25	22	73
2179839	23	10	16	16	45
80175	17	11	17	24	64
679726	15	12	19	15	64
809579	18	13	15	20	72
1965175	20	11	16	24	60
1250981	26	12	23	19	56
2227316	18	10	24	11	71
5070823	19	9	16	14	64
5121500	14	10	22	24	59
3557326	20	10	11	17	61
632925	16	9	23	18	60
1779133	26	12	17	18	56
210172	19	10	18	18	68
1262257	27	10	19	14	65
2511141	20	12	12	14	55
436409_1	29	9	20	19	69
436409_2	29	9	20	19	69
5101535	18	10	16	14	41
5021756	23	10	23	11	61
917515_1	19	12	18	18	71
917515_2	19	12	18	18	71
238892	17	10	23	19	58
3559288	23	12	20	17	68
3952317	21	10	20	16	55
626254	26	10	25	10	55
5679862	25	12	16	19	62
684779	27	9	18	16	53
135598	23	9	21	18	57
925699	27	9	17	16	54
2515109	16	10	13	14	43
5644894	16	12	19	13	54
322068	19	11	19	17	73
936641	16	11	13	15	50
5652188	21	9	19	16	51
222435	30	12	27	13	51
752870	31	11	22	22	61
4971404	13	11	13	21	62
775978	17	10	15	18	57
231436	20	9	21	14	36
4737794	21	9	17	15	60
5263577	24	10	25	22	65
883555	32	9	22	19	62
631955	20	11	23	21	75
5046543_1	20	10	17	16	68
5046543_2	20	10	17	16	68
1028393	33	10	18	15	50
4975858	17	11	15	18	53
2630129	22	13	21	17	61
2925138	20	13	19	19	68
776014	20	9	21	20	52
15878	21	9	26	21	68
5190933	20	12	23	12	66
910120	21	9	22	20	52
5119356	24	9	19	16	51
5574402	23	11	20	14	72
5097562	23	10	19	17	53
1280928	25	10	15	22	62
5219658	24	12	26	21	55
1767912	20	10	16	15	69
643818	14	11	22	16	68
665838	18	9	19	16	60
2118212	22	12	16	11	60
2304473	18	9	16	17	70
345310	14	11	19	20	66
5766143	17	9	19	18	65
2463162	29	13	24	13	65
380222	21	9	12	18	67
5167496	21	11	15	19	65
1119980	20	9	13	12	65
5058096	22	11	25	16	72
5630783	24	11	13	15	64
2179934	13	9	11	15	49
2310943	29	11	22	20	63
852865_1	19	12	29	21	64
852865_2	19	12	29	21	64
138630	30	12	24	16	54
144182	29	11	24	10	67
795375	19	9	28	20	40
5273461	18	9	20	17	53
5116332	16	9	24	13	66
5251867	15	11	19	16	66
