TARA_149	TARA_151	TARA_23	TARA_25	TARA_30
4626666	12	17	25	25	17
6068956	14	16	25	41	16
1784526	21	14	31	42	34
2866278_1	16	14	26	31	35
2866278_2	16	14	26	31	35
6208483	15	11	23	18	14
5619194	10	11	15	65	22
1277564_1	15	24	56	45	54
1277564_2	15	24	56	45	54
260569_1	17	12	32	32	34
260569_2	17	12	32	32	34
2826083	10	11	45	34	23
5402025	15	10	15	20	21
4259084_1	19	20	46	51	44
4259084_2	19	20	46	51	44
3753554	18	16	16	43	24
221416	17	14	10	67	33
466062	14	12	23	42	17
4078141_1	20	14	10	40	13
4078141_2	20	14	10	40	13
4078141_3	20	14	10	40	13
1309750_1	17	16	28	49	27
1309750_2	17	16	28	49	27
3074062	9	12	20	59	29
1678702	13	13	9	31	14
4016291	12	14	13	48	30
401437	9	11	40	29	40
4817880	15	12	49	39	46
2422006	18	16	17	51	32
6921620	12	18	32	15	33
5741483	15	17	14	25	34
6715346	12	17	26	53	37
888115	17	11	19	26	18
2548308	12	14	41	48	30
5479247	13	9	32	57	47
4109171	15	10	25	40	24
748807_1	12	18	37	43	42
748807_2	12	18	37	43	42
748807_3	12	18	37	43	42
2892514	16	12	59	41	35
1535361	17	13	28	56	40
5221098	14	15	19	26	32
6730073	17	14	36	31	25
5848118	16	15	25	26	20
2349653	21	19	32	44	29
546642	12	17	39	70	41
5533928	9	11	12	19	22
1327480_1	16	9	22	42	49
1327480_2	16	9	22	42	49
4480811	10	13	37	26	18
4691991	9	26	14	16	24
7045001	14	11	16	53	29
330114	15	20	17	46	39
4907448	12	15	38	40	46
1115314	13	18	59	43	30
1771829	11	16	38	45	25
1369159	14	14	20	51	39
6679892	13	12	21	46	31
2005388	15	11	17	30	15
5374643	12	17	24	52	30
2795586	20	11	12	45	27
1423849	12	14	30	40	28
3442443	14	12	13	49	27
3253315_1	14	17	37	51	36
3253315_2	14	17	37	51	36
3253315_3	14	17	37	51	36
7007877	16	14	15	42	24
5274137	12	22	45	36	24
5565912	9	19	37	36	27
5302176	14	25	56	62	55
3983393	18	27	25	18	33
2710157	15	10	13	55	32
6918808	10	15	40	35	43
5282004	15	11	25	17	19
4150392	13	15	44	51	49
2901193	10	22	46	36	24
2931416	9	12	22	20	24
6052857	13	10	49	24	48
448382	16	15	10	35	26
3333116	9	9	16	17	29
5847214	14	26	14	29	29
6670881	13	17	26	42	25
6954961	17	16	48	34	32
3725764	14	15	16	56	35
1616646	17	17	29	41	32
2043296	13	17	60	21	45
4176818	21	19	13	58	34
107432_1	10	9	49	39	41
107432_2	10	9	49	39	41
408747	15	12	24	22	18
2620277	12	9	28	26	25
331266	10	14	14	44	28
3301672	19	14	23	31	27
6624522	9	9	35	43	31
6786273	9	12	26	37	29
6672682	17	17	19	45	21
1140815	14	17	17	60	45
4268673	18	18	25	63	43
822937	14	11	23	25	22
5472600	15	24	35	54	37
5693183	12	15	21	20	24
2963768	12	9	34	21	24
3115782	14	9	16	27	33
6775590	21	9	53	54	35
7036120	17	14	19	38	34
1205596_1	14	18	27	43	50
1205596_2	14	18	27	43	50
1205596_3	14	18	27	43	50
2814045	14	16	30	42	28
6091554	10	15	43	32	49
1894770	11	13	46	25	41
4978969	17	17	44	52	41
4502710	11	9	33	54	27
2804806	15	17	18	37	32
5807522	13	11	24	29	22
6985907	21	21	18	44	31
792162	10	20	33	48	32
4906292	19	15	26	27	40
2623569_1	14	12	38	49	32
2623569_2	14	12	38	49	32
4470501	16	10	36	38	47
4646932	10	12	34	40	36
4527430	12	12	31	37	31
6056314	11	9	34	34	48
2602003	13	17	15	34	24
613839	16	22	10	56	37
1330020	16	19	53	62	43
2910451_1	13	17	17	64	39
2910451_2	13	17	17	64	39
3975667_1	15	13	38	25	24
3975667_2	15	13	38	25	24
3671303	21	12	35	47	37
23110	11	12	19	48	41
3327794_1	19	19	35	29	34
3327794_2	19	19	35	29	34
4064647	18	18	34	25	21
4629566	9	10	20	34	29
2096736	20	15	45	47	34
5624264	9	17	50	33	19
5953086	11	19	22	44	34
7030476	16	12	31	29	17
6859818	11	11	30	44	36
2207737	22	12	21	30	23
1957579	12	12	36	44	55
369875	18	10	46	37	37
1355350_1	20	12	27	62	22
1355350_2	20	12	27	62	22
224936	22	15	17	41	34
3226898	9	16	29	62	39
3839294	12	18	31	35	27
1751709	14	14	12	35	16
4962929_1	9	19	45	42	25
4962929_2	9	19	45	42	25
3837715	15	10	36	62	30
2428957	13	16	18	32	25
3675512	18	18	30	44	28
5356414	14	20	43	42	43
3077148	10	15	26	44	41
5739113	14	18	43	49	51
2002810	14	17	58	52	35
5287829	19	18	33	39	33
6544622	10	22	22	60	35
3261252	17	14	25	39	35
2352169	12	24	47	58	37
1335704	16	22	31	66	47
4958278	22	22	60	41	33
2654271	11	15	15	41	32
3238550	11	16	20	50	27
4148838	9	15	25	38	33
5094037	16	20	37	59	54
1258344_1	24	14	19	40	16
1258344_2	24	14	19	40	16
682026_1	22	19	10	35	24
682026_2	22	19	10	35	24
4947304_1	20	24	12	34	21
4947304_2	20	24	12	34	21
1394560	10	11	19	27	29
124533	9	22	25	55	23
5923325_1	12	16	59	31	32
5923325_2	12	16	59	31	32
2165355	22	20	46	63	52
676196	18	21	30	44	37
2434868	10	16	22	39	33
4808484	11	12	24	25	40
3141610	13	26	14	31	25
2442082_1	11	25	37	31	31
2442082_2	11	25	37	31	31
6227797	13	12	29	45	33
790840	17	15	18	39	29
2726405	16	17	25	32	38
3211676	11	13	33	36	37
5208255	11	13	12	22	25
7127083	16	13	22	45	33
4445479	15	17	25	27	15
6053963	12	20	58	56	53
4755830	9	22	13	54	20
2194852_1	20	11	42	60	42
2194852_2	20	11	42	60	42
4892733	21	20	38	38	29
1502122	15	16	30	68	44
1279850	11	13	43	52	37
1608715	18	12	35	70	48
4690512	9	18	33	14	21
6229180	16	18	18	46	42
3187809	14	17	24	39	47
5081868_1	11	14	52	54	47
5081868_2	11	14	52	54	47
5129690	22	16	60	51	33
395439	15	18	35	24	39
3163782	14	21	22	29	30
5905136	17	13	32	22	31
2526236	12	22	31	32	36
2703290_1	17	14	33	66	38
2703290_2	17	14	33	66	38
1643834	13	13	26	29	24
6326062	16	26	29	38	29
3543129	16	15	55	61	44
6953481	14	13	23	65	42
4899067	20	18	27	17	20
3241079	23	20	24	43	43
2052176	14	12	16	31	28
1316219_1	15	14	19	31	23
1316219_2	15	14	19	31	23
5265611	12	9	25	51	34
5912185	22	18	47	38	41
2512961	10	13	23	22	31
911148	10	15	21	21	33
4914662	9	17	60	21	37
3135716_1	17	17	22	58	49
3135716_2	17	17	22	58	49
5383941_1	18	15	56	41	51
5383941_2	18	15	56	41	51
5383941_3	18	15	56	41	51
2429583	16	14	43	38	27
5631206	18	16	33	34	25
1068098	14	19	43	42	29
6938813	17	16	41	44	53
5219913	17	11	26	57	33
4843626_1	14	12	33	41	50
4843626_2	14	12	33	41	50
5350937	13	20	55	32	26
2557101	13	20	40	41	47
6931873_1	18	23	52	37	38
6931873_2	18	23	52	37	38
522500	10	17	25	45	28
5893071	16	21	36	31	38
2845841	18	18	27	49	30
3927872	14	17	26	69	35
4277863	19	18	14	60	31
6284960	13	17	41	49	54
2353858	20	13	29	33	24
288176	11	13	47	39	35
3292892	17	19	44	51	52
5270218	10	17	28	32	30
3159060_1	9	20	27	34	27
3159060_2	9	20	27	34	27
3651346	16	21	42	31	23
1365717	13	9	48	56	39
3418026	19	17	27	50	41
812836_1	20	9	34	18	30
812836_2	20	9	34	18	30
1590308	15	13	11	37	20
442850	10	22	31	22	31
3813091	21	21	53	43	34
4409646	10	16	40	56	32
1025525	10	16	35	42	40
4677170	11	13	50	61	41
1773979	11	21	59	54	58
7113018	15	17	40	38	33
2454316	15	13	27	38	35
3279237	12	17	20	29	29
2393097	19	20	28	43	44
6926738	16	19	57	26	33
89077_1	12	13	16	59	20
89077_2	12	13	16	59	20
6044956	24	17	42	53	36
3148920	15	28	53	42	54
1024800_1	12	18	26	49	36
1024800_2	12	18	26	49	36
6740891	23	14	30	29	49
5109775	14	17	51	34	42
3275660	15	26	63	36	47
6235353_1	17	13	27	40	31
6235353_2	17	13	27	40	31
1902710_1	11	14	51	30	25
1902710_2	11	14	51	30	25
2025111	14	20	49	37	39
1960484	19	25	38	64	38
5662753	19	18	45	42	27
2544312	24	27	61	48	29
1672897	16	21	30	67	38
135360	20	16	58	53	49
6860293	13	9	11	44	24
3671599	10	11	17	29	25
3828466	9	14	17	26	23
1579374	10	11	47	33	33
1154427	18	15	20	37	29
2371490	14	11	26	52	38
4463721	12	16	33	34	30
6211504	16	20	24	38	26
4222835	15	18	58	45	50
4077180	14	10	41	67	50
6878846	16	18	28	40	33
4127184	13	10	43	37	33
150719	16	11	14	40	27
1755672	17	17	55	30	54
5376550	11	19	38	62	46
1764258	17	19	38	51	49
2605699	14	25	54	32	39
4982934_1	10	25	48	37	30
4982934_2	10	25	48	37	30
3680879	11	20	53	38	44
1860371	19	23	34	41	38
696513	9	11	40	44	34
6821083	16	24	34	47	35
6347586	12	15	46	34	23
535409_1	16	18	26	45	45
535409_2	16	18	26	45	45
536557	9	11	44	35	22
1551026	13	24	18	47	46
4634843	20	26	42	60	49
6151560	15	17	55	71	46
3748428	21	15	32	53	52
6639880	17	11	46	45	50
5937543	17	22	21	56	33
5460038	15	23	31	31	31
4541274	13	21	50	29	32
3965323	14	13	44	24	37
4509254	11	18	38	43	48
640357	12	12	40	28	21
4522402	19	18	26	36	32
4323120	10	17	59	36	24
7062520	14	19	53	63	57
1607302	22	18	17	42	28
996660	18	28	49	30	47
6978866	13	14	22	40	43
5266734	20	25	49	68	51
3894471	11	14	25	41	17
6516411	20	20	47	68	58
4892982	13	10	35	53	47
698222	10	12	24	50	37
4280160	13	10	50	42	41
4185064	21	13	36	28	31
89170	14	23	28	49	39
3050644	15	20	23	40	29
3311057	12	20	54	52	43
6846281	18	22	44	57	26
5695817	14	14	58	46	35
5076272	15	14	48	31	27
6741690	17	13	55	63	53
2726409	13	13	31	47	50
6401654	9	9	29	32	32
406695	21	27	33	70	39
4203244	13	17	60	71	60
2044127	17	20	45	51	34
3139993	12	18	49	41	36
2871558	13	20	19	27	18
1459625	13	27	25	70	58
3125912_1	13	27	51	55	47
3125912_2	13	27	51	55	47
787061	16	15	38	29	34
1549989	19	19	59	50	36
1222975	15	20	19	48	41
2890450	19	21	26	61	51
1794375	21	24	23	64	46
3532030	12	15	46	34	23
1583930	10	14	40	24	33
5716955_1	15	11	36	38	32
5716955_2	15	11	36	38	32
7090775	14	9	54	62	41
3260448	20	17	19	62	55
1279567	17	9	56	54	43
5265168	10	10	25	35	34
2188085	18	21	34	59	53
1096483	11	14	29	48	20
2345195	15	16	18	19	29
3452497	14	12	60	38	27
5960937	10	26	22	41	43
1290605	17	20	42	60	57
4614698	17	26	51	54	51
2581886	15	15	36	41	39
3763922	17	11	34	48	18
4854798	22	22	61	64	60
1520823	18	10	46	30	31
6321365	18	10	40	61	45
149138	14	26	27	48	40
5019391	10	13	41	47	41
2943860_1	15	26	53	46	58
2943860_2	15	26	53	46	58
5680372	15	21	22	59	30
325516	12	11	26	30	42
763498	15	12	23	36	42
1086524	19	12	43	41	39
3888658	23	19	46	44	51
3930519	9	21	30	35	28
5363978	21	23	31	39	57
4680890	15	21	33	51	30
6614435	13	19	39	27	58
2309487	23	16	17	52	53
85164	11	12	30	61	25
2691454	11	18	24	39	22
6203737	11	16	47	35	36
4348103_1	12	20	40	69	46
4348103_2	12	20	40	69	46
287665	22	22	25	47	37
865791	15	15	54	45	48
555947	10	16	27	62	41
213048	19	22	29	69	57
3323152	11	12	38	30	21
6403741	19	16	45	63	43
909136	14	21	58	60	49
3797620	11	18	44	39	37
2024135	19	15	26	38	16
916598	14	13	18	47	28
3147660	16	10	27	61	43
1435471	17	16	46	46	32
1136844	13	18	20	45	42
5737970	9	21	30	54	43
3973147	13	24	30	35	53
1865956	9	26	60	45	38
3170701	14	21	39	61	43
5865125	21	14	18	33	41
6072895	18	15	49	46	41
2999502_1	12	22	60	45	58
2999502_2	12	22	60	45	58
4978604	18	19	46	48	42
2489562	14	12	26	35	34
4570844	9	13	32	43	42
6452090	10	11	49	27	28
3161381	22	14	42	53	37
2005358	21	25	24	48	52
1373522	18	23	60	54	56
5774747	10	13	15	40	35
4848004	14	26	28	59	47
5346317	12	19	34	42	32
1147979	15	15	58	53	34
1240640	9	15	33	49	53
5030636	13	12	53	68	43
5549252	9	21	39	52	36
3643437	13	20	43	58	41
2871398_1	19	12	44	70	47
2871398_2	19	12	44	70	47
5839153	10	14	30	49	43
4349344	17	20	36	45	35
2027261	14	17	58	45	54
6524101	17	14	56	34	29
2338935	14	15	61	59	48
2177648	19	18	35	51	24
883227	19	15	26	38	26
4622651	17	18	32	53	32
2201400	20	19	51	34	55
6605930	16	23	39	31	40
700359	12	10	29	49	28
5778795	9	13	41	38	44
1705276	22	20	57	53	56
3769367	15	17	62	62	59
3121872	10	25	55	58	57
5299817	18	18	52	26	46
3542915	19	22	21	65	41
2289070	11	10	40	50	33
6069114	14	13	34	29	41
5705013	12	16	24	30	24
547015	14	15	29	49	39
4597655	10	23	48	59	55
3993389	14	13	28	41	24
1127867	14	26	57	48	49
5317111	24	26	49	45	55
7025103	15	14	58	34	47
3954351	20	9	60	37	34
6317791	16	19	43	44	52
1026390	22	17	28	42	37
2557572	18	10	60	46	46
6465944	18	22	48	41	40
2077280	17	28	56	35	53
4064446_1	21	16	22	28	42
4064446_2	21	16	22	28	42
7119932	14	19	52	64	42
410698	18	16	26	71	37
2305851	19	23	16	63	53
4190841	19	24	55	60	45
4602257	15	15	34	61	49
4011464	11	15	50	31	49
3743310	16	14	36	51	42
5175960	15	17	52	59	44
3965142	10	18	29	17	24
341257	14	23	26	58	43
2009454	18	25	52	68	48
5973412	17	21	63	71	41
5562185	13	13	39	48	36
867942	14	16	59	57	54
3260687	17	12	24	51	35
180667	15	12	36	36	38
4615209_1	20	18	47	51	48
4615209_2	20	18	47	51	48
3506067	17	22	48	71	33
2242106	15	22	34	57	48
759749	16	16	32	36	27
3966271	13	16	44	48	36
3258740	11	14	42	62	42
5740825	18	23	62	65	51
4261899	16	17	59	53	56
7030024	13	24	28	52	33
6829285	14	21	52	39	31
3165104	20	20	24	42	47
5621157	11	12	63	47	42
1548046	12	14	22	62	43
5787490	11	26	56	36	36
1405495_1	23	21	59	32	59
1405495_2	23	21	59	32	59
5745873	15	13	29	51	34
6311677	17	26	42	48	47
5359134	21	17	39	54	36
5037345_1	17	9	57	43	54
5037345_2	17	9	57	43	54
2551277	16	14	53	42	34
4458935	18	26	24	22	27
6169147	16	23	51	57	54
2105337	17	21	29	40	27
6748276	16	21	53	57	39
1561009_1	21	21	57	48	54
1561009_2	21	21	57	48	54
2784398	19	20	43	49	40
4945849	16	21	26	33	24
2074612	12	12	39	46	38
5893292	10	23	45	53	55
7029292	24	23	45	40	48
1451612	20	19	36	55	55
652248	22	20	23	55	55
4393452	20	18	20	43	28
4559264	9	12	54	34	57
3914610	15	17	47	59	46
5249334	15	9	60	24	41
384686	17	10	33	46	26
7099240	16	19	44	42	40
2335525	19	13	31	61	33
