TARA_82	TARA_83	TARA_84	TARA_85
3748443	81	12	53	16
6348492	80	11	52	14
6470465	71	13	52	18
2904698	71	10	48	14
6281887	73	11	54	14
2601028	77	10	45	13
3800151	77	10	40	12
3508192	71	10	48	16
2631707	71	11	55	13
5546507	63	9	48	15
5843268	62	10	46	13
3398195	77	11	44	15
4300254	67	11	45	12
1831675	67	9	51	16
4826639	70	12	51	13
5399160	72	10	46	17
2454033	58	9	46	14
6364785	59	9	47	14
6367113	58	10	49	14
3499088	65	11	53	12
5833730	58	9	45	19
3256471	62	13	48	13
542044	72	9	54	18
972139	82	12	49	12
6243371	68	12	54	12
4595391_1	77	9	46	14
4595391_2	77	9	46	14
5082597	66	9	52	14
2749643_1	69	9	48	16
2749643_2	69	9	48	16
4432091	75	10	44	16
3212215	62	12	46	17
5747013	65	12	48	15
3533242	61	13	49	14
2754780	76	13	54	16
2939459	76	11	43	10
2300638	68	11	52	11
2074208	72	10	49	15
529779	70	11	42	14
4956935	78	10	54	16
6080988	64	13	45	14
4163727	80	9	47	13
2124226	65	13	50	17
2460072_1	72	9	48	17
2460072_2	72	9	48	17
597353	76	11	55	18
3839037	69	10	51	17
5916494	78	12	41	17
1364354	59	9	48	14
3400324	69	9	44	19
3059186_1	74	9	53	17
3059186_2	74	9	53	17
5428264	70	9	48	16
2081027	64	12	51	14
3518693	79	9	52	16
5930033	80	9	41	15
5701759	63	13	50	15
5294622_1	67	12	52	16
5294622_2	67	12	52	16
6343068	62	9	45	13
4480501	71	11	47	15
3591814	63	9	54	15
6566695	73	10	51	14
4310946_1	66	9	40	17
4310946_2	66	9	40	17
2237725_1	81	13	51	16
2237725_2	81	13	51	16
3838465	68	10	53	19
2858234	62	12	46	17
3180362_1	71	9	51	19
3180362_2	71	9	51	19
1385885_1	58	9	48	11
1385885_2	58	9	48	11
1683467	58	9	45	15
594443_1	79	10	54	13
594443_2	79	10	54	13
594443_3	79	10	54	13
5677057	66	12	46	14
6121479	60	9	45	10
1266830	66	13	48	11
1235149	67	11	47	17
6403392	58	11	42	14
5980735	80	10	46	15
952675	68	10	47	15
4755667	83	9	52	17
4658877	75	10	52	18
2838990	62	9	41	17
4692605	76	11	41	17
3729363_1	80	9	54	16
3729363_2	80	9	54	16
1728122	71	12	51	18
5978268	73	11	51	19
6394675	70	12	50	18
2332538	61	10	50	12
3771264	61	12	51	12
3122692	69	9	44	16
862866	62	9	46	18
3927099	73	12	54	12
3931816	66	9	49	14
6435109	68	10	54	14
2381007	67	13	53	12
2290572	72	10	54	11
6517344	63	9	48	12
2573844	59	9	45	13
3759911	77	11	52	17
4772605	62	10	41	14
298639	82	10	45	18
3923131_1	70	12	50	17
3923131_2	70	12	50	17
3338007	61	9	49	11
1702620	82	9	50	11
2629624	59	12	44	16
3560945	61	9	52	16
5290106	62	10	50	15
3988828	79	10	44	19
3958614	62	11	47	19
3763306	74	9	43	12
6169847	68	12	53	14
5085838	74	11	40	12
6515792_1	71	10	51	13
6515792_2	71	10	51	13
6515792_3	71	10	51	13
6259645_1	63	10	50	13
6259645_2	63	10	50	13
6139585	69	9	50	19
3368083	75	9	49	20
4823476	74	9	48	18
1212752	78	9	49	13
2351100	72	9	47	18
4015982	76	12	41	13
2444170	70	10	55	11
4105402	64	9	44	15
5886116_1	68	13	55	14
5886116_2	68	13	55	14
5247037	82	9	48	19
4670352	78	9	43	20
2760643	73	9	46	17
1948380	79	11	49	14
1306791	60	12	47	12
3505615	65	9	46	15
1485965	59	13	44	18
6065163	64	12	49	10
3206214	59	11	46	13
4147452	67	11	55	16
2935604	81	11	49	17
4676050	72	9	45	19
2065516	78	10	53	11
309750	57	12	43	14
6117843	73	13	52	17
5894697	74	11	40	14
1570271	80	9	43	17
3389995	83	9	47	13
5564327	71	10	47	18
3820901	74	11	52	17
2386402	75	9	43	13
2847145_1	63	12	44	15
2847145_2	63	12	44	15
4677756	74	9	50	15
4594575	72	9	46	18
3383599	65	10	42	19
3091160_1	67	9	42	15
3091160_2	67	9	42	15
6530592	64	9	48	18
6400943_1	70	10	51	11
6400943_2	70	10	51	11
4001408	68	11	43	14
3403158	84	11	46	11
6125086	74	9	42	13
3796493	73	9	45	15
3136689	80	10	44	12
5708479	72	12	47	11
3830515	78	10	54	18
4407094	68	10	51	17
5395747	71	11	50	18
3061140	73	9	51	14
2859110	63	9	53	13
2905568	66	11	49	18
901625	71	11	45	15
4258192	74	10	50	15
6123489	64	10	47	15
3562517	70	11	48	12
3208390	66	10	49	12
2980353	62	10	43	12
2759025	58	10	47	11
2061206	71	11	50	14
1878795	68	10	45	17
3821627	65	12	48	19
5519288	62	10	46	13
6389541	78	9	42	16
4698433	73	12	47	19
5451287	73	11	47	15
1646894	70	12	48	17
3569993	63	9	41	15
5301662	66	12	48	20
6591434	74	11	42	14
6434601	60	9	51	13
6037078	66	12	49	15
6604102	69	9	45	20
2426600	76	11	52	15
919195	75	9	42	14
3052086	74	13	44	16
3372163	83	10	45	14
6269039	64	9	48	19
3097527	74	9	45	14
1861060	61	10	42	13
1563741	67	11	51	16
5502893	69	10	53	15
6507109_1	64	12	42	16
6507109_2	64	12	42	16
3355981	65	12	44	18
1873648	75	9	46	15
5047199	57	10	42	11
4386774	71	9	43	16
3153223	68	9	50	18
5263600	78	10	51	12
3693630	70	10	51	12
1236676	68	12	48	14
5427783	75	11	40	15
4740432	61	9	48	15
4204895	73	11	41	11
6002366	76	13	48	16
5972555	78	11	48	16
3989000	76	9	49	16
5539463_1	83	11	49	14
5539463_2	83	11	49	14
6515244	70	11	46	18
952142	67	10	44	12
2327523	75	12	54	14
4573563	75	11	47	17
5792226	72	9	44	20
3376310	66	11	44	16
1348004	70	9	47	15
3908671	75	9	47	19
2872795	65	9	47	13
6504479	76	12	52	12
1271282	68	13	48	11
5441620	71	12	50	14
2219855	75	10	48	18
6157714	85	10	48	13
3617846	58	10	49	10
3463466	64	10	43	15
2256457	67	9	53	19
4678210	81	12	48	18
2885116	74	9	43	11
936181	70	9	52	14
3848496	74	9	39	18
6308972	71	11	52	17
1698206	59	11	45	10
2436956	75	9	43	14
6035948	70	13	52	17
2899455	63	12	52	13
3784747	79	9	46	19
3737551	64	9	49	14
3742611	72	9	52	13
6339616	72	12	53	17
4367815	65	10	47	14
5497041	74	9	48	17
2848551	83	9	51	15
4705515	66	11	43	18
3088106	73	10	54	16
5415124	72	9	43	20
1686299	63	10	50	13
2064289	74	9	41	11
5758526	63	9	44	18
1177083	68	10	49	12
5487647	78	10	41	15
513487	67	9	50	12
2972575	81	10	55	17
2826824	76	9	48	15
5681324	78	12	55	20
5089460	78	10	47	11
6197038	78	10	40	12
5168809	74	9	49	16
6449781	59	11	43	15
4483831	66	9	48	17
488132	75	9	44	15
6518873	66	11	45	12
3898131	62	11	48	13
4090656	61	12	46	19
5687278	72	10	47	16
2320229_1	70	9	50	13
2320229_2	70	9	50	13
3073827	75	10	54	17
5735142	65	13	49	15
2830018	65	10	55	16
6124865	77	9	40	17
1680069	81	11	51	19
3745865	61	11	45	15
4096658	66	13	54	16
3874571	70	12	51	18
4681324	82	10	51	13
2203902	64	9	46	13
6188251	69	9	45	15
2799643	71	13	52	13
4065450	76	11	50	19
3706637	79	10	50	16
2887296	79	12	54	17
5525029	68	11	55	11
3878883	72	10	47	17
6258628	57	10	42	10
4617263	70	11	51	11
1536509_1	68	11	54	17
1536509_2	68	11	54	17
2534449	79	12	48	15
3637094	72	9	55	17
1581220	72	10	40	15
3528426	78	12	54	17
5513692	75	13	48	16
4577783	73	9	49	19
3120818	67	11	47	17
346209	73	9	46	14
6452148	68	11	53	19
4101542	74	9	47	16
3444815	76	9	45	10
506563	68	10	54	13
4547267	75	10	43	17
2884276	81	10	47	13
4867926	65	9	48	17
6026356	64	11	47	14
5352948	67	12	45	20
625068	66	12	51	11
3431256	80	9	43	13
5992274	65	13	44	15
6273442	59	9	47	12
2918612	70	9	51	19
4429071	72	9	49	20
5085197	65	10	42	15
5500644	62	11	44	18
5351195	73	13	48	16
2573137	63	9	41	16
4737238	74	9	48	11
2759454	75	9	40	16
555934	67	11	45	17
4640413	69	10	48	15
3022913	65	9	43	12
6374586	73	12	48	20
5294252	69	11	46	20
4395236	67	12	54	13
2842367	60	9	50	14
4556329	60	9	47	14
6157971	74	10	53	13
1151625	74	10	47	19
1760588	64	11	51	13
2059581	80	11	47	16
1178110	75	11	39	14
4830492	83	9	51	20
3398398	70	10	52	18
6373966	70	11	48	19
2003233	77	9	44	14
5911736	73	11	54	14
5875916	76	12	48	14
6042978	78	12	49	17
6506774	85	10	46	10
5050216	76	10	50	18
6531454	71	9	52	18
2468165	81	9	52	14
4685618	80	11	53	16
3358447	79	11	42	15
3523495	63	10	45	14
1308852	75	9	49	15
4084735	70	11	49	13
6302644	69	12	53	13
6088733	67	9	53	13
1406708	73	9	49	15
4726812	81	13	52	18
2891462	62	11	43	15
3927518	71	11	51	18
2987441	70	12	54	14
4835761	73	11	42	16
5992631	67	9	54	15
6314325	68	10	45	15
5238879	72	10	39	16
6086520	76	11	44	13
527116	76	9	45	15
5753405_1	73	10	50	14
5753405_2	73	10	50	14
6552521	67	11	45	16
3430957	80	9	48	12
4238826	69	9	50	13
4416751	64	11	48	11
2613452	66	12	48	12
4790354	68	10	51	20
5810250	70	13	47	18
6359518_1	72	10	47	17
6359518_2	72	10	47	17
2424746	72	12	51	15
3093400	62	11	42	12
1467777	61	9	42	15
577075	76	11	55	12
2545749	59	10	48	18
4701902	61	10	45	11
3807570_1	69	9	51	19
3807570_2	69	9	51	19
2377382	57	11	46	15
6040070	69	10	48	19
6461369	61	12	49	10
2419837_1	76	9	48	14
2419837_2	76	9	48	14
2419837_3	76	9	48	14
929923	73	10	45	14
2918516	76	10	41	10
3714901	63	13	45	16
854781	79	9	51	18
3019893	69	10	52	11
6551311	72	13	45	18
1604404	70	9	45	18
2789630	62	12	47	18
6317887	75	10	45	17
2068243	62	12	44	20
6469890_1	71	9	51	18
6469890_2	71	9	51	18
4208896	68	9	52	17
6521823	71	9	53	17
6524643	81	12	53	14
1713359	70	11	52	19
3348486	68	9	50	15
2870773	63	9	43	17
3257961	81	11	49	14
1444211	62	9	49	17
6200512	57	9	43	11
4267108	64	9	48	16
4523018	75	13	54	13
3159245	69	13	46	18
956652	64	11	41	13
4629268	79	9	51	15
1584286	73	10	45	15
4676984	64	9	40	17
3087275	64	9	46	18
5801058	78	10	50	15
6332168	80	10	49	17
3686987	70	11	54	19
6461871	83	9	51	19
4392783	69	11	54	13
391029	81	9	54	17
2329003	72	9	41	16
4264305	63	10	54	15
4068614	65	12	40	16
2548885	74	11	50	17
1667090	62	9	44	11
5774367	72	13	52	13
2598030	64	13	54	17
6405219	73	13	53	16
2946877	70	11	46	19
6268764_1	62	10	44	17
6268764_2	62	10	44	17
2385371	70	13	49	16
4070777	69	13	46	13
3314414	74	12	40	16
1193569	68	11	50	15
5957456	63	11	42	14
890799	70	10	43	17
1638375	71	9	48	16
6451179	83	10	50	19
4589574	74	9	41	13
5872167	75	9	45	19
4592478	61	9	46	11
4631227	72	11	48	19
1945267	76	10	51	14
4788478_1	77	9	41	15
4788478_2	77	9	41	15
5910635	64	10	48	11
4542525	73	10	53	20
4430429	75	13	50	19
