TARA_142	TARA_143	TARA_144	TARA_150	TARA_151	TARA_70	TARA_76	TARA_80
7107781_2	0.181818181818182	0.444444444444444	0.0909090909090909	0.111111111111111	0.133333333333333	0.307692307692308	0.55	0.333333333333333
7060685	0.333333333333333	0.909090909090909	0.833333333333333	0.444444444444444	0.647058823529412	0.743589743589744	0.857142857142857	0.733333333333333
6747749	0.846153846153846	0.8125	0.727272727272727	1	0.6875	0.88	0.933333333333333	1
4147812	1	1	0.916666666666667	1	1	1	0.956521739130435	0.7
2100445	0.8	0.541666666666667	0.333333333333333	0.8125	0.5	0.846153846153846	0.736842105263158	0.642857142857143
5500675	1	0.793103448275862	0.7	0.666666666666667	0.565217391304348	0.709677419354839	0.555555555555556	0.727272727272727
537514	0.7	0.407407407407407	0.555555555555556	0.333333333333333	0.416666666666667	0.685714285714286	0.764705882352941	0.333333333333333
5266927	0.75	0.64	0.7	0.636363636363636	0.333333333333333	0.551724137931034	0.166666666666667	0.416666666666667
6648237_1	0	0.346153846153846	0.454545454545455	0.461538461538462	0.388888888888889	0.428571428571429	0.166666666666667	0.454545454545455
6648237_2	0	0.346153846153846	0.454545454545455	0.461538461538462	0.388888888888889	0.428571428571429	0.166666666666667	0.454545454545455
4146456	0.3	0.15	0.166666666666667	0.214285714285714	0.0625	0.122448979591837	0.142857142857143	0.142857142857143
2680702	1	0.923076923076923	1	0.666666666666667	0.869565217391304	0.805555555555556	0.75	0.666666666666667
377157	0.692307692307692	0.84	0.875	0.769230769230769	0.909090909090909	0.659090909090909	0.823529411764706	0.4
4929609	0.4	0.3125	0.333333333333333	0.9	0.466666666666667	0.708333333333333	0.5	0.461538461538462
2243497	0.166666666666667	0.1	0	0.363636363636364	0.166666666666667	0.263157894736842	0.388888888888889	0
2920927	0	0.172413793103448	0	0.0769230769230769	0	0.361111111111111	0.111111111111111	0.0714285714285714
5113256	0.545454545454545	0.461538461538462	0.769230769230769	0.75	0.5	0.5	0.210526315789474	0.466666666666667
4531299	0.363636363636364	0.55	0.9	0.1	0.473684210526316	0.5	0.411764705882353	0.6
440349	0.333333333333333	0.666666666666667	0.75	0.818181818181818	0.409090909090909	0.386363636363636	0.333333333333333	0.636363636363636
1402907_1	0.3	0.458333333333333	0.416666666666667	0.0666666666666667	0.35	0.115384615384615	0.2	0.357142857142857
1402907_2	0.3	0.458333333333333	0.416666666666667	0.0666666666666667	0.35	0.115384615384615	0.2	0.357142857142857
3618776	0.6	0.642857142857143	0.7	0.4	0.823529411764706	0.392857142857143	0.533333333333333	0.5625
3116679	0.333333333333333	0.576923076923077	0.764705882352941	0.357142857142857	0.333333333333333	0.595744680851064	0.45	0.4
3988768	0.4	0.592592592592593	0.636363636363636	0.9	0.681818181818182	0.76	1	0.8
4668538_1	0.555555555555556	0.578947368421053	0.411764705882353	0.375	0.777777777777778	0.484848484848485	0.470588235294118	0.9
4668538_2	0.555555555555556	0.578947368421053	0.411764705882353	0.375	0.777777777777778	0.484848484848485	0.470588235294118	0.9
6964627	0.0769230769230769	0	0	0	0	0.259259259259259	0.235294117647059	0.2
7116467	0.333333333333333	0.117647058823529	0.461538461538462	0.222222222222222	0.105263157894737	0.527777777777778	0.35	0.1875
4549336_1	0.444444444444444	0.5	0.692307692307692	0.333333333333333	0.764705882352941	0.689655172413793	0.619047619047619	0.666666666666667
4549336_2	0.444444444444444	0.5	0.692307692307692	0.333333333333333	0.764705882352941	0.689655172413793	0.619047619047619	0.666666666666667
4646153	0.545454545454545	0.727272727272727	0.533333333333333	0.333333333333333	0.85	0.558139534883721	0.777777777777778	0.777777777777778
2325823	0.363636363636364	0.458333333333333	0.25	0.636363636363636	0.8125	0.68	0.647058823529412	0.8
7054816_1	0.375	0.541666666666667	0.4	0.333333333333333	0.769230769230769	0.6	0.5	0.222222222222222
7054816_2	0.375	0.541666666666667	0.4	0.333333333333333	0.769230769230769	0.6	0.5	0.222222222222222
4027942	0.5	0.259259259259259	0.727272727272727	0.363636363636364	0.133333333333333	0.238095238095238	0.434782608695652	0
5026688	0.666666666666667	0.391304347826087	0.6	0.3	0.230769230769231	0.433333333333333	0.5	0.3
3486952	0.444444444444444	0.36	0.357142857142857	0.2	0.176470588235294	0.463414634146341	0.0588235294117647	0.615384615384615
6754143	0.888888888888889	0.5	0.555555555555556	0.636363636363636	0.5625	0.818181818181818	0.761904761904762	0.8125
6001411	0.461538461538462	0.473684210526316	0.3	0.2	0.5	0.272727272727273	0.0833333333333333	0.3
3456655_1	0.444444444444444	0.434782608695652	0.416666666666667	0.583333333333333	0.529411764705882	0.4	0.142857142857143	0.461538461538462
3456655_2	0.444444444444444	0.434782608695652	0.416666666666667	0.583333333333333	0.529411764705882	0.4	0.142857142857143	0.461538461538462
2737531	0.454545454545455	0.85	1	0.769230769230769	0.7	0.72972972972973	0.666666666666667	0.444444444444444
1488384	0.0833333333333333	0.444444444444444	0.5	0.727272727272727	0.6	0.468085106382979	0.458333333333333	0.5
6482710	0.454545454545455	0.2	0.454545454545455	0.5	0.6875	0.19047619047619	0.5	0.454545454545455
1540293	0.833333333333333	0.541666666666667	0.5	0.454545454545455	0.4375	0.55	0.518518518518518	0.75
6549417	0.8	0.91304347826087	0.823529411764706	1	0.733333333333333	0.815789473684211	0.708333333333333	0.909090909090909
1159197	0.3	0.6	0.444444444444444	0.222222222222222	0.541666666666667	0.384615384615385	0.44	0.7
6098251	0.0909090909090909	0.285714285714286	0.5	0.6	0.466666666666667	0.53125	0.583333333333333	0.25
6155045	0.923076923076923	0.888888888888889	0.6875	0.666666666666667	0.764705882352941	0.641025641025641	0.384615384615385	0.583333333333333
1588092	1	0.714285714285714	1	0.769230769230769	0.916666666666667	0.676470588235294	0.863636363636364	0.636363636363636
5980472	0.181818181818182	0.136363636363636	0.25	0.384615384615385	0.35	0.358974358974359	0.263157894736842	0.230769230769231
3895253	0.538461538461538	0.391304347826087	0.416666666666667	0.75	0.368421052631579	0.538461538461538	0.4	0.666666666666667
5170939	0.545454545454545	0.666666666666667	0.636363636363636	0.428571428571429	0.222222222222222	0.518518518518518	0.7	0.538461538461538
781869	0.428571428571429	0.24	0.411764705882353	0.181818181818182	0.545454545454545	0.382352941176471	0.333333333333333	0.888888888888889
6090529	0.272727272727273	0.428571428571429	0.454545454545455	0.133333333333333	0.5	0.256410256410256	0.25	0.181818181818182
5875013	0.272727272727273	0.555555555555556	0.533333333333333	0.363636363636364	0.666666666666667	0.681818181818182	0.769230769230769	0.6
3759684	0.181818181818182	0.157894736842105	0.454545454545455	0.272727272727273	0.357142857142857	0.204545454545455	0.208333333333333	0.0833333333333333
4701992	0.444444444444444	0.130434782608696	0.333333333333333	0.1	0.318181818181818	0.451612903225806	0.222222222222222	0.571428571428571
7125925	0.769230769230769	0.526315789473684	1	1	0.888888888888889	0.711111111111111	0.857142857142857	0.714285714285714
2275818	0.9	0.692307692307692	0.8	0.636363636363636	0.777777777777778	0.625	1	0.642857142857143
1050078	0.1	0.24	0	0.222222222222222	0.1875	0.314285714285714	0.1875	0.538461538461538
5036587	0.5	0.6	0.545454545454545	0.384615384615385	0.166666666666667	0.551724137931034	0.285714285714286	0.214285714285714
4322294	0.615384615384615	0.48	0.454545454545455	0.615384615384615	0.476190476190476	0.56	0.523809523809524	0.785714285714286
3508899	0.307692307692308	0.631578947368421	0.3	0.454545454545455	0.466666666666667	0.488372093023256	0.5	0.3
5518914	0.666666666666667	0.392857142857143	0.363636363636364	0.538461538461538	0.476190476190476	0.459459459459459	0.421052631578947	0.538461538461538
5743773	0.5	0.678571428571429	0.866666666666667	0.454545454545455	0.5	0.518518518518518	0.5625	0.555555555555556
484613	1	0.869565217391304	0.785714285714286	0.583333333333333	0.571428571428571	0.717948717948718	0.772727272727273	0.923076923076923
107900	0.9	0.9375	0.9	0.916666666666667	0.733333333333333	0.696969696969697	0.764705882352941	1
4134744	0.916666666666667	0.466666666666667	0.533333333333333	0.571428571428571	0.705882352941177	0.447368421052632	0.75	0.4
817623	0.25	0.157894736842105	0.3	0.636363636363636	0.473684210526316	0.307692307692308	0.25	0.3
4499181	0.0909090909090909	0.210526315789474	0.25	0.529411764705882	0.5625	0.317073170731707	0.473684210526316	0.181818181818182
1823823	0.428571428571429	0.36	0.642857142857143	0.142857142857143	0.444444444444444	0.318181818181818	0.333333333333333	0.538461538461538
3428329	0.666666666666667	0.6	0.727272727272727	0.454545454545455	0.875	0.806451612903226	0.65	0.777777777777778
3681423	0	0.148148148148148	0	0	0	0.171428571428571	0	0
6413319	0.555555555555556	0.4375	0.166666666666667	0.25	0.294117647058824	0.315789473684211	0.5	0.583333333333333
3232890	0.25	0.260869565217391	0	0.1875	0.25	0.355555555555556	0.1875	0.0833333333333333
3022677	0.583333333333333	0.315789473684211	0.3	0.181818181818182	0.235294117647059	0.4	0.352941176470588	0.25
6193959	0.818181818181818	0.533333333333333	0.785714285714286	0.6875	0.95	0.72	0.592592592592593	0.833333333333333
3716263	0.0909090909090909	0.130434782608696	0.0769230769230769	0	0.235294117647059	0.25	0.388888888888889	0.25
5470496	0.769230769230769	0.6875	0.666666666666667	0.666666666666667	0.5	0.6	0.652173913043478	0.75
1585724_1	0.545454545454545	0.529411764705882	0.545454545454545	0.545454545454545	0.388888888888889	0.448275862068966	0.571428571428571	0.636363636363636
1585724_2	0.545454545454545	0.529411764705882	0.545454545454545	0.545454545454545	0.388888888888889	0.448275862068966	0.571428571428571	0.636363636363636
968357	0.272727272727273	0.333333333333333	0.272727272727273	0.0588235294117647	0.153846153846154	0.243243243243243	0.0416666666666667	0.363636363636364
1293953	0.3	0.2	0.133333333333333	0.0588235294117647	0	0.2	0.0909090909090909	0.0769230769230769
3278033	0.583333333333333	0.769230769230769	0.909090909090909	0.777777777777778	0.8	0.725	0.818181818181818	0.75
3015108_1	0.25	0.185185185185185	0.3125	0.166666666666667	0.24	0.173913043478261	0.19047619047619	0.285714285714286
3015108_2	0.25	0.185185185185185	0.3125	0.166666666666667	0.24	0.173913043478261	0.19047619047619	0.285714285714286
4452986	0.545454545454545	0.357142857142857	0.5	0.4	0.470588235294118	0.457142857142857	0.45	0.166666666666667
2106751_1	0.7	0.692307692307692	0.583333333333333	0.75	0.631578947368421	0.625	0.523809523809524	0.5
2106751_2	0.7	0.692307692307692	0.583333333333333	0.75	0.631578947368421	0.625	0.523809523809524	0.5
6024728	0.777777777777778	0.85	0.636363636363636	0.714285714285714	0.8	0.764705882352941	0.916666666666667	1
5493425	0.538461538461538	0.291666666666667	0.214285714285714	0.384615384615385	0.25	0.256410256410256	0.392857142857143	0.428571428571429
6153295	0.466666666666667	0.44	0.5	0.583333333333333	0.652173913043478	0.41304347826087	0.55	0.583333333333333
5984487	0.230769230769231	0.347826086956522	0.1875	0.6	0.333333333333333	0.333333333333333	0.384615384615385	0.166666666666667
7052341	0.444444444444444	0.148148148148148	0.266666666666667	0.1	0.25	0.4	0.157894736842105	0.111111111111111
6698062	0.666666666666667	0.8	0.909090909090909	0.666666666666667	0.777777777777778	0.702702702702703	0.777777777777778	1
4864738	0.222222222222222	0.384615384615385	0.454545454545455	0.333333333333333	0.533333333333333	0.481481481481481	0.454545454545455	0.6
402521	0.909090909090909	0.956521739130435	0.923076923076923	0.928571428571429	0.666666666666667	0.791666666666667	0.727272727272727	0.785714285714286
3168639	0.461538461538462	0.296296296296296	0.333333333333333	0	0.333333333333333	0.222222222222222	0.2	0.5
5122823	0.5	0.208333333333333	0.1875	0.411764705882353	0.333333333333333	0.358974358974359	0.217391304347826	0.0769230769230769
5560008	0.7	0.571428571428571	0.583333333333333	0.666666666666667	0.666666666666667	0.606060606060606	0.875	0.666666666666667
7034750	0.615384615384615	0.19047619047619	0.5	0.363636363636364	0.318181818181818	0.268292682926829	0.227272727272727	0.363636363636364
2090888	0.0769230769230769	0.107142857142857	0.230769230769231	0.230769230769231	0.3125	0.230769230769231	0.148148148148148	0
1476868	0.727272727272727	0.846153846153846	0.722222222222222	0.538461538461538	0.6875	0.605263157894737	0.583333333333333	0.727272727272727
4391870	0.125	0.222222222222222	0.333333333333333	0	0.0454545454545455	0.289473684210526	0.238095238095238	0.25
1634903	0.384615384615385	0.333333333333333	0.545454545454545	0.583333333333333	0.470588235294118	0.5	0.208333333333333	0.6
4017385	0.5	0.535714285714286	0.363636363636364	0.4	0.416666666666667	0.64	0.409090909090909	0.5
4129638	0.4	0.318181818181818	0.25	0.181818181818182	0.526315789473684	0.41025641025641	0.1875	0.545454545454545
2248966	0.333333333333333	0.32258064516129	0.5	0.4	0.692307692307692	0.303030303030303	0.476190476190476	0.454545454545455
4918078	0.4	0.458333333333333	0.642857142857143	0.666666666666667	0.409090909090909	0.523809523809524	0.64	0.333333333333333
4559028	0.230769230769231	0.388888888888889	0.266666666666667	0.5	0.25	0.342105263157895	0.44	0.545454545454545
1608558	0	0.272727272727273	0.214285714285714	0.416666666666667	0.391304347826087	0.366666666666667	0.523809523809524	0.3
3683304	0.888888888888889	0.692307692307692	0.642857142857143	0.818181818181818	0.866666666666667	0.774193548387097	0.684210526315789	0.6875
3873803	0.6	0.517241379310345	0.5625	0.727272727272727	0.647058823529412	0.625	0.555555555555556	0.583333333333333
1610986	0.7	0.666666666666667	0.636363636363636	0.692307692307692	0.818181818181818	0.583333333333333	0.518518518518518	0.7
4104772	0.5	0.777777777777778	0.857142857142857	0.705882352941177	0.6875	0.625	0.705882352941177	0.454545454545455
4950799	0.666666666666667	0.473684210526316	0.5	0.538461538461538	0.363636363636364	0.387096774193548	0.4375	0.5
6529171	0.571428571428571	0.642857142857143	0.444444444444444	0.727272727272727	0.529411764705882	0.543478260869565	0.636363636363636	0.5
2356433	0.833333333333333	0.761904761904762	0.8	0.857142857142857	0.75	0.7	0.705882352941177	0.666666666666667
48542	0.444444444444444	0.647058823529412	0.8	0.545454545454545	0.478260869565217	0.428571428571429	0.666666666666667	0.583333333333333
4259535	0.4375	0.3	0.266666666666667	0.2	0.333333333333333	0.1875	0.444444444444444	0.272727272727273
5163978	0.666666666666667	0.72	0.583333333333333	0.5	0.842105263157895	0.775510204081633	0.541666666666667	0.615384615384615
6722204	0.3	0.55	0.6	0.6	0.466666666666667	0.439024390243902	0.416666666666667	0.307692307692308
1059068	0.769230769230769	0.551724137931034	0.666666666666667	0.636363636363636	0.565217391304348	0.583333333333333	0.476190476190476	0.5
6198183	0.4	0.6	0.615384615384615	0.333333333333333	0.625	0.527777777777778	0.384615384615385	0.533333333333333
3017541	0.8	0.774193548387097	0.8	0.6875	0.555555555555556	0.657894736842105	0.64	0.583333333333333
3512135	0.333333333333333	0.217391304347826	0.235294117647059	0.357142857142857	0.3	0.319148936170213	0.217391304347826	0.272727272727273
5741832	0.25	0.461538461538462	0.538461538461538	0.333333333333333	0.315789473684211	0.530612244897959	0.4	0.461538461538462
4109413	1	0.928571428571429	0.909090909090909	0.9	0.894736842105263	0.857142857142857	0.791666666666667	0.933333333333333
4476957	0.75	0.892857142857143	0.941176470588235	0.818181818181818	0.857142857142857	0.82	0.952380952380952	0.833333333333333
4286952	0.333333333333333	0.529411764705882	0.444444444444444	0.538461538461538	0.470588235294118	0.5	0.375	0.6
