TARA_150	TARA_151	TARA_70	TARA_76	TARA_78
2568786	23	13	32	25	46
497188	31	13	22	30	44
177200_1	34	19	13	15	34
177200_2	34	19	13	15	34
749611	16	14	23	18	50
796936	12	17	14	12	12
2783542	22	27	18	17	33
2095237	30	12	36	34	66
2563106	33	11	19	17	49
2584301	13	19	35	31	62
952748	35	22	31	21	42
2482633	18	9	21	18	22
593936	27	15	12	10	24
974464	14	9	14	15	33
1327886	23	17	32	30	60
1833984	17	10	14	15	18
2782269	27	12	36	24	67
2133261	23	16	10	21	21
1302674	25	18	23	20	48
2560911	19	9	27	23	40
790745	35	19	23	16	36
2716270	15	10	10	15	17
868939	23	14	9	17	18
648428	15	17	23	19	32
2395063	31	11	26	29	45
143597	11	16	24	23	32
1165894	30	15	18	14	35
1719770_1	18	17	16	18	50
1719770_2	18	17	16	18	50
2213202	25	12	19	15	25
9971	10	9	19	20	51
602531	22	20	27	21	48
2716383	15	10	25	16	37
1435467	19	10	17	19	27
1172507	9	11	30	24	46
1596102	24	20	11	11	24
2777008	20	11	18	18	36
2414834	17	20	20	22	39
2642986_1	23	21	20	24	60
2642986_2	23	21	20	24	60
2815534	18	11	26	27	36
1524265	22	13	28	26	33
2624487	22	14	31	26	36
496046	21	15	23	24	48
2511215	24	16	30	29	41
428652	17	15	19	27	55
435571	38	17	13	22	31
1939877	16	17	17	11	16
1209919	18	10	15	17	39
2737928	25	11	34	19	54
2760244	14	10	32	35	42
1139124_1	15	16	23	23	40
1139124_2	15	16	23	23	40
1139124_3	15	16	23	23	40
1290714	16	18	18	16	32
445735	14	15	22	25	57
2782152	23	13	33	22	66
2760273	25	18	30	24	47
262811	30	10	19	17	34
430461	17	9	13	17	34
13896	34	9	28	26	43
380177	39	17	25	19	42
2599789	15	9	23	30	42
2458396	25	16	22	23	46
1558340_1	10	10	23	23	48
1558340_2	10	10	23	23	48
239106	20	14	29	26	38
2738868	22	25	11	18	34
2137268	12	12	24	27	24
201199	9	16	22	27	44
581728	20	10	24	29	39
1059538	27	11	36	27	55
2167952	20	10	30	27	49
1065540	13	14	29	22	49
1494611	28	19	32	22	53
1617218	22	11	14	18	41
1358341	20	13	28	27	42
2469484	28	11	11	28	14
1524683	16	9	32	26	51
559446	12	17	19	27	42
1855934	31	9	19	24	37
737014	31	21	18	11	37
1465796	18	22	25	27	49
1284306	17	10	19	13	41
2673551_1	23	16	9	16	15
2673551_2	23	16	9	16	15
775816	18	12	23	22	26
1871257	36	21	30	20	48
2044328	30	10	26	32	51
2104048	16	10	16	16	22
1710869	19	22	20	26	41
1797715_1	29	11	18	15	29
1797715_2	29	11	18	15	29
1493418	24	17	14	25	33
215770	27	15	14	18	49
63183	19	10	24	14	42
961969	15	9	34	30	50
355031_1	23	22	24	15	37
355031_2	23	22	24	15	37
294022	33	25	29	25	44
1020654	27	12	21	22	34
151345	26	23	25	15	30
561417	24	15	25	32	45
2398390	22	16	26	28	43
738642	21	23	26	27	45
2442156	19	13	22	27	46
2069438	26	24	25	27	43
2889662	24	15	13	20	48
1426274	26	16	13	11	36
1221052	23	14	26	18	45
1293528	10	10	31	32	43
694114	18	12	17	30	51
497066	22	16	26	27	45
980636	20	13	27	34	65
2856822	20	21	19	20	50
1265850	26	14	21	13	51
1109207	17	11	22	20	50
2147436	28	15	18	17	42
437190	27	20	18	24	32
2475479	36	22	9	13	35
613470	20	18	33	24	64
2156067	13	18	23	31	40
100807	29	18	30	19	36
2324728_1	25	17	21	28	41
2324728_2	25	17	21	28	41
592519	11	20	27	24	49
1616785	17	13	28	32	60
600681	22	21	21	25	35
787010	15	11	32	24	47
787238	25	19	15	30	30
2494958	15	22	27	27	50
986098	15	20	30	21	32
1976688	17	10	11	13	16
136929_1	23	16	31	34	63
136929_2	23	16	31	34	63
151595_1	21	10	30	28	41
151595_2	21	10	30	28	41
2827414	24	11	15	14	43
277125	25	27	18	13	29
2312229	31	26	28	15	35
2750953	18	19	27	30	45
1236831_1	20	11	20	30	53
1236831_2	20	11	20	30	53
2563493	16	20	17	11	28
248861	27	20	22	9	37
2605911_1	11	15	29	28	61
2605911_2	11	15	29	28	61
974780	22	17	15	26	37
2705914	16	10	34	24	46
336963	19	20	28	27	49
114155	21	16	22	22	27
1995300	25	16	25	20	36
1063529	22	21	15	16	37
2169036	29	17	20	18	17
1293674	16	15	20	27	37
902410	22	13	11	16	19
2348402	25	15	19	16	20
707143	11	11	30	24	56
1234887	17	17	18	22	41
996294	34	23	26	18	57
1717041	19	9	22	15	50
348716	19	13	24	21	51
2889041	18	17	23	19	41
27150	13	21	19	14	33
750694	28	16	17	12	20
356779	16	11	25	26	42
771813_1	13	17	31	33	57
771813_2	13	17	31	33	57
2644722	26	15	14	11	40
1662059	20	9	30	34	44
275654	39	27	9	9	30
759154	28	14	18	14	40
2420893	23	25	29	12	39
2311577	16	15	20	18	47
2773775	36	20	32	28	50
2782141	24	17	19	10	50
1158587	22	14	21	28	43
2052713	31	15	26	29	48
1130225	25	16	32	17	48
362975	26	17	27	13	51
582193	20	17	16	22	34
1398349	20	16	26	22	66
282342	17	13	27	18	27
2169646	22	10	36	27	52
1791487	14	10	24	20	55
1115572	19	14	16	13	18
2537058	31	21	22	14	32
1886197	25	18	35	24	63
2239779	17	9	34	32	65
1342089	17	16	28	26	64
299070	12	13	26	13	58
1393207	24	27	21	18	40
405801	31	20	22	22	25
2670702	23	14	18	9	19
2590150	27	20	23	14	30
2152003	16	10	18	20	44
675314	22	9	25	19	40
2349573	32	18	22	23	40
2123419	38	26	15	19	39
2750735_1	39	23	26	21	44
2750735_2	39	23	26	21	44
2253523_1	33	17	21	22	54
2253523_2	33	17	21	22	54
2152915	22	10	21	28	43
2319372	39	27	10	12	39
2680584	22	10	16	17	41
1156240	10	21	27	32	47
2523812	20	15	25	29	57
1414991	20	14	29	25	35
1810786	20	15	16	19	32
1982690	15	12	15	21	45
1207758	19	12	27	27	40
2871373	31	18	21	23	36
2931133_1	24	19	34	28	66
2931133_2	24	19	34	28	66
2931133_3	24	19	34	28	66
591858	31	16	25	21	42
733695	35	23	19	22	53
694229	14	18	33	28	66
7258	36	25	22	21	40
2676141	29	19	33	15	55
1455776	16	12	17	22	53
2605522	22	19	35	30	66
905793	20	12	37	28	53
1603195	18	13	23	22	33
2173498	22	10	27	21	63
614748	13	9	36	28	56
2435944	24	12	16	12	9
2264176	25	12	19	26	40
150684	22	10	33	27	54
1244338	21	14	14	13	25
2890229	35	21	35	22	44
1496205	27	17	26	33	56
1920870	16	13	15	23	32
1694769	25	14	33	31	52
1424158	16	14	31	33	42
2531838	25	20	28	27	62
2174961	24	16	15	14	53
383233	18	15	30	24	54
217957_1	12	12	34	33	55
217957_2	12	12	34	33	55
2891596	38	22	17	20	59
2660248	29	9	31	23	52
2246231	27	20	26	26	61
2341088	19	19	25	21	47
1336246	17	10	19	26	54
2491417	17	10	28	24	44
1743974	17	14	30	23	58
2280650	19	15	20	22	39
2440931	20	15	23	25	50
2354443	34	21	15	11	36
1702639	20	10	31	27	63
595570	28	17	34	27	66
659006	24	15	33	24	43
2223446	18	19	25	26	55
663245	26	9	31	33	59
2720020	35	24	22	25	36
532671	23	16	28	26	56
1142745	19	20	29	33	66
2635482	17	19	15	11	10
