TARA_150	TARA_152	TARA_68	TARA_70	TARA_83
6560078_2	14	11	13	9	13
6603126	9	13	13	9	13
5670586_1	11	13	11	10	17
5670586_2	11	13	11	10	17
5435168	11	11	18	14	14
3208161	10	15	14	10	14
5753091	16	11	11	12	16
4798186	11	10	13	16	13
1701267	11	12	10	10	14
1734366	12	11	14	13	12
4467561_1	12	9	16	16	13
4467561_2	12	9	16	16	13
4154440	13	13	10	10	17
6116698	14	9	17	16	11
5601624	10	15	10	13	11
1728652_1	11	13	12	11	13
1728652_2	11	13	12	11	13
6158357	12	13	16	13	9
6380011	14	14	15	12	13
3048264_1	13	12	16	9	12
3048264_2	13	12	16	9	12
3048264_3	13	12	16	9	12
6542203	13	10	14	15	9
4092377	15	12	13	10	14
5027450	13	12	16	11	18
3297841	12	11	17	14	12
2301348_1	11	12	17	14	11
2301348_2	11	12	17	14	11
4166608	11	15	12	11	12
2887271	11	13	15	9	15
6263982	15	10	13	14	13
2115743	9	13	12	11	15
2896215	9	10	16	13	9
2760796	14	11	17	13	16
6201887	9	12	15	13	10
5724622	13	11	16	12	10
6465588	17	11	19	15	11
4116889_1	9	11	19	11	12
4116889_2	9	11	19	11	12
453478	10	9	13	11	14
5886391	9	12	18	15	12
3832813	12	14	16	11	10
1682215	10	11	10	12	13
3263152	15	14	16	13	11
4640996	13	10	15	12	16
5556735	17	10	11	11	15
5091448	12	14	17	12	15
3245504_1	15	11	17	15	15
3245504_2	15	11	17	15	15
3062349	11	13	13	15	16
4592537	10	10	15	12	9
4656038_1	11	12	18	9	18
4656038_2	11	12	18	9	18
4267952_1	9	14	16	15	17
4267952_2	9	14	16	15	17
3656230	11	13	11	9	13
6314731_1	10	12	12	12	13
6314731_2	10	12	12	12	13
4841461	13	15	14	15	17
4562721	14	12	11	12	14
4267742_1	13	12	13	14	14
4267742_2	13	12	13	14	14
4267742_3	13	12	13	14	14
1174989	10	11	19	12	11
858064	13	11	16	12	11
4031377	11	12	14	12	16
5900840_1	12	9	12	13	12
5900840_2	12	9	12	13	12
615823	15	14	11	12	11
3405375_1	13	10	14	10	16
3405375_2	13	10	14	10	16
5046572	13	9	16	10	17
878706	12	9	18	9	17
5848435	12	12	17	12	10
3390080_1	9	13	17	9	18
3390080_2	9	13	17	9	18
2621129	13	15	14	12	13
1686353	12	9	10	16	12
3392223	13	14	13	13	13
5424856_1	10	13	15	10	12
5424856_2	10	13	15	10	12
5424856_3	10	13	15	10	12
4855826	9	11	10	10	11
1738697_1	12	10	12	15	16
1738697_2	12	10	12	15	16
4243246	12	9	13	10	11
4739050	14	10	14	11	13
4053977_1	10	9	10	9	13
4053977_2	10	9	10	9	13
4297526	16	12	13	13	10
1698165	10	9	9	9	14
5590240	13	12	9	13	13
2563424	12	15	16	13	14
4298142	17	14	11	9	15
981995	12	9	13	12	17
1642458	15	12	18	10	12
5556583	14	10	12	9	17
594324	12	14	14	9	12
3806836	10	13	15	12	12
1723263	15	14	14	12	14
4610104	15	12	9	15	12
5330841	12	11	14	9	10
2100731	9	10	10	11	15
5934281	12	10	15	11	14
6062797	9	10	14	12	15
3462644	9	15	10	9	13
4844513	10	10	19	12	13
1605685	13	12	12	10	15
1460908_1	16	15	9	10	14
1460908_2	16	15	9	10	14
5301409	13	10	17	15	16
2554360	15	12	18	11	10
1928558	10	9	18	13	9
4076974_1	14	14	10	12	12
4076974_2	14	14	10	12	12
4824498_1	11	10	10	14	17
4824498_2	11	10	10	14	17
4589751	13	10	18	11	15
4881254	11	9	10	12	18
3546851	13	10	14	16	12
6347893	15	11	14	10	14
1885448	9	11	9	11	12
3391890	17	10	16	12	13
6394797	10	9	14	10	14
4749328_1	14	11	17	12	14
4749328_2	14	11	17	12	14
5980762	11	13	18	11	9
5275757	10	13	10	16	13
2467117_1	9	14	17	10	12
2467117_2	9	14	17	10	12
3815700	15	10	13	14	11
3430630_1	14	11	13	11	13
3430630_2	14	11	13	11	13
2369223_1	17	11	13	9	14
2369223_2	17	11	13	9	14
4734845	16	12	9	13	9
3942039	9	10	14	11	12
2759649	15	12	17	9	12
2834460	10	12	14	13	16
5742496	13	14	11	11	18
2540162	16	12	10	9	12
3712000	12	9	14	10	14
5857803	12	12	14	15	12
2057480	12	9	18	10	9
2971249	11	10	16	15	13
6396049	13	15	10	14	15
3109663_1	10	14	12	11	17
3109663_2	10	14	12	11	17
3109663_3	10	14	12	11	17
4324093	13	11	11	12	13
6287803	14	11	9	12	15
6162294_1	13	12	10	14	13
6162294_2	13	12	10	14	13
4675603	15	15	14	14	13
4569288	13	11	14	10	16
6441452	12	14	10	14	15
3865023	11	11	14	14	12
1699195	13	9	15	12	13
6497923	14	13	12	10	13
2380147	15	11	17	16	14
6008786	15	15	12	9	11
6482617	12	11	15	10	13
6119653	16	11	11	9	13
4068596	11	10	19	15	13
3475062_1	14	11	14	12	14
3475062_2	14	11	14	12	14
6614066	9	11	14	14	15
852426	11	13	14	12	16
1629624	16	10	11	15	14
4180622	15	15	12	13	14
4336339_1	13	12	16	13	16
4336339_2	13	12	16	13	16
4336339_3	13	12	16	13	16
5280456	14	9	15	14	15
5227019	13	13	13	9	12
4875247	13	14	10	9	12
4421077	11	14	19	11	13
3864872	17	13	12	11	14
4399060	14	12	12	9	16
4478231	16	13	13	12	12
2420324	11	11	18	12	12
1257168	15	9	10	10	13
6569447	15	9	9	11	16
3928835	17	13	19	11	16
3451156_1	11	13	10	13	16
3451156_2	11	13	10	13	16
3451156_3	11	13	10	13	16
3940383	13	14	12	11	13
2742892	15	9	15	16	10
4828979_1	12	15	18	11	15
4828979_2	12	15	18	11	15
3363224	15	11	14	10	10
4957849_1	16	13	12	13	15
4957849_2	16	13	12	13	15
1888276	11	11	10	11	11
3550509	15	12	10	16	14
4790738	9	12	12	16	11
2916744_1	12	10	17	11	17
2916744_2	12	10	17	11	17
6478560	11	10	12	15	18
5671055	11	10	13	9	13
3675695	15	12	12	12	10
4863325	12	9	19	11	16
2995141	15	9	10	9	11
6157150_1	13	11	15	14	15
6157150_2	13	11	15	14	15
6610385	14	12	18	13	16
2474043	9	13	11	11	9
2296848	12	13	9	9	16
4305353_1	13	13	16	11	12
4305353_2	13	13	16	11	12
4305353_3	13	13	16	11	12
4017135	12	12	10	11	15
4439178	12	11	17	10	10
3683382	13	9	13	12	13
3088592	15	12	9	13	17
2355550	14	14	10	9	16
1332615	14	13	12	10	18
4055131_1	16	11	11	12	15
4055131_2	16	11	11	12	15
4401426	15	12	13	10	13
2080872	14	13	14	9	12
1650087	12	12	10	15	17
4807758	11	14	16	14	17
1456555	15	11	10	11	10
6230147	17	12	11	12	14
2729965_1	11	13	16	13	17
2729965_2	11	13	16	13	17
4665240	9	10	13	11	12
3684806	12	10	10	11	10
511881	14	10	14	11	15
5973303	11	13	14	11	10
1951623_1	9	12	19	12	15
1951623_2	9	12	19	12	15
358431_1	12	12	15	12	14
358431_2	12	12	15	12	14
358431_3	12	12	15	12	14
6169039	15	11	14	13	15
4315872	12	12	11	12	11
3475776	11	10	15	10	18
4094478	9	12	13	11	17
6489394	9	12	13	13	15
4472361	15	9	18	10	15
2111156_1	11	15	14	11	12
2111156_2	11	15	14	11	12
6558960_1	10	11	14	9	11
6558960_2	10	11	14	9	11
3579120_1	13	12	15	9	12
3579120_2	13	12	15	9	12
4814687_1	12	9	13	12	16
4814687_2	12	9	13	12	16
4814687_3	12	9	13	12	16
1445162	14	12	19	13	12
562666	17	10	14	14	11
4437035	10	12	19	11	16
2635963	11	10	14	12	13
4615573	13	11	10	9	16
1608785	14	11	17	9	13
3846592_1	17	10	11	9	12
3846592_2	17	10	11	9	12
5176004	14	13	18	11	13
4280258	13	12	17	11	12
2293776	15	12	17	11	12
3088833_1	13	10	17	12	11
3088833_2	13	10	17	12	11
3088833_3	13	10	17	12	11
1388235	11	15	15	13	13
4831365	12	11	10	12	10
5656949	14	10	17	12	13
5493537	9	9	13	14	14
1812154	13	9	13	13	10
3413060_1	12	13	14	12	9
3413060_2	12	13	14	12	9
3413060_3	12	13	14	12	9
4826868	12	11	17	14	11
1435367	13	9	13	11	15
4696733	10	13	14	11	12
3746364	10	9	16	16	10
4061074	10	10	18	13	12
3883403_1	12	15	18	16	12
3883403_2	12	15	18	16	12
1699473	14	13	9	10	14
5760749_1	13	9	12	12	13
5760749_2	13	9	12	12	13
1169520	14	13	12	15	12
6466049	10	9	14	14	13
1952795	10	9	16	16	10
577961	13	14	12	10	10
3208457	11	11	9	10	18
1720442	15	10	12	9	18
2611967	13	11	14	16	12
5573441	13	12	9	11	13
6199599_1	13	13	15	10	12
6199599_2	13	13	15	10	12
6199599_3	13	13	15	10	12
5865201	10	9	12	11	10
4854552	9	12	12	9	12
2324353	14	13	10	11	13
3432547	12	12	14	13	10
3021050	14	10	17	10	14
3110140	12	11	9	10	11
4208725	15	14	13	12	17
6249159	12	13	13	15	12
4175439	11	9	13	10	17
4647041	15	14	13	10	13
1322221	12	13	10	10	13
5998124	10	12	16	12	14
3812602	9	14	13	10	11
4694609_1	12	15	14	12	13
4694609_2	12	15	14	12	13
4694609_3	12	15	14	12	13
1077358	12	13	16	14	14
4073782	13	12	14	9	13
3409343	9	9	17	12	16
5894824	10	14	13	12	10
1657422	14	10	17	12	11
2943070_1	11	14	19	12	17
2943070_2	11	14	19	12	17
4784575	17	10	17	11	11
5347844	9	13	16	15	15
5995414	14	9	9	16	15
6617018	12	9	14	16	12
3355295	10	13	12	15	16
6399580	9	10	12	9	16
2803372	13	9	15	15	14
2119898	16	15	14	10	12
4096922	10	9	18	11	11
4241849	9	9	19	12	12
3980567_1	10	10	12	12	12
3980567_2	10	10	12	12	12
3980567_3	10	10	12	12	12
3425735	14	9	16	14	16
5547441	15	13	13	12	16
5966069	14	13	16	12	11
6417136	12	9	18	14	16
3429044	13	13	13	12	14
5429996	11	12	11	11	12
2987967	10	14	16	10	15
418460	12	11	11	13	17
4538242	14	11	19	14	12
4426006	11	10	13	11	12
5855664	14	12	12	12	10
5522380	9	12	17	14	12
5406507	10	11	18	9	15
1664427	13	13	13	13	13
3088230	10	14	11	12	14
6163510	12	13	16	12	18
3019316	15	10	10	11	17
2307824	17	10	12	9	11
3104126	11	12	13	14	13
2889062	13	10	14	11	17
6266311	17	9	10	15	13
2955935	13	9	19	12	10
1000539_1	17	14	14	16	15
1000539_2	17	14	14	16	15
984522	9	10	11	11	12
383512	11	12	17	13	11
460941	12	12	14	15	11
3599586	16	12	13	11	11
3875447	12	14	17	15	15
4836940	17	9	16	14	11
3840600_1	12	10	14	13	9
3840600_2	12	10	14	13	9
6128786	12	12	12	14	15
942572	12	12	14	12	13
2559866	13	13	13	16	13
3360471	14	14	11	13	12
4838881	12	9	11	9	12
2393354	17	9	16	12	17
6453545	12	9	17	11	13
2969856	13	13	15	15	14
4135709	14	9	13	10	11
3117893	11	13	18	12	14
2903293	14	14	12	14	12
4611785	12	13	17	10	16
3323305	15	11	13	13	12
4722054	13	10	15	13	15
3176694	14	11	16	11	13
4523895	10	15	11	9	16
5824199	13	14	14	11	13
4594614	15	11	19	14	11
4884460	14	13	12	14	12
2848472	16	10	15	13	12
5548940	15	13	18	11	10
6332332	10	13	17	13	13
5983136	15	11	10	12	13
898612	15	9	15	12	14
6124079	11	15	10	12	13
1693558	15	13	15	10	11
2590324	12	11	13	15	10
2120806	12	10	14	12	15
6158227	15	10	12	15	11
4092398	11	15	19	12	11
4127545	10	9	14	10	9
1704020	14	10	12	11	11
6205063	16	13	16	9	16
6419459	14	11	14	14	12
6452485	9	13	17	12	10
6014504	10	10	19	10	12
1675164	9	11	19	10	14
6579623	13	12	15	14	9
4796622	16	14	16	15	14
1083189	12	14	16	12	9
2653177	16	15	12	11	10
5133436	16	14	14	14	9
3363450	12	11	15	14	17
3962053	14	10	16	16	17
703664	9	13	16	11	9
1873325	11	12	15	13	15
1703761	12	15	9	10	17
6432604	15	10	12	14	10
2379813	14	10	19	12	11
1165987	15	14	17	12	13
4307354	11	9	17	14	13
4850950	16	12	16	9	16
6296223	15	10	13	10	16
2127555	15	13	13	12	13
2563388	10	12	14	10	12
4580778	16	9	17	14	12
5961928	9	12	15	13	10
4595470	12	11	19	14	10
3461937	9	10	17	10	9
4039338	10	10	17	12	15
615863	14	13	15	13	17
935494	9	11	19	12	13
6180112	11	12	13	13	15
5944871	9	14	14	11	9
1400512	10	15	14	11	14
3320879	15	13	16	11	9
6502357	15	11	14	12	11
6244442	11	10	15	9	12
4818286	14	13	18	14	9
5534501	13	15	14	15	11
4670535	12	12	19	10	11
4049511_1	11	13	18	13	15
4049511_2	11	13	18	13	15
6032702	13	14	13	15	18
6429952	12	13	12	12	14
4826572	11	14	16	9	9
3928194	14	15	14	13	10
928085	11	11	15	14	16
2740361	16	9	11	13	11
3480275	11	12	16	15	12
6488693	14	12	16	13	10
2877551	10	9	17	11	16
5603346	12	12	14	12	13
6271032	13	14	17	12	11
4000812	15	13	16	9	9
1005953	10	15	16	16	13
1659740	9	11	16	11	10
518481	10	15	12	13	12
6126015	17	9	14	14	14
4451902	9	11	15	10	11
6321879	15	10	19	14	10
3951315	14	9	19	12	13
6575284	15	15	9	16	13
6226868	15	12	13	11	16
3320068	10	10	15	13	14
3276494	15	9	15	13	15
3382792	15	15	18	10	12
3409721	12	12	16	11	12
4870847	14	11	14	12	10
1942861	15	14	13	9	14
4085396	16	11	16	16	10
