TARA_150	TARA_152	TARA_68	TARA_70	TARA_83
3000061_1	0	0	0	0	1
3000061_2	0	0	0	0	1
2995156	0	0	0	0	1
2950032	1	1	1	1	0
2918050	1	1	1	1	0
2885402	0	0	0	0	1
2858272	1	1	1	1	0
2747634	1	1	1	1	0
2645953	0	0	0	0	1
2605684	1	1	1	1	0
2602509	0	0	0	0	1
2570538	1	1	1	1	0
2527880	1	1	1	1	0
2349305	1	1	1	1	0
2073940	0	0	0	0	1
1917000	1	1	1	1	0
1751517	1	1	1	1	0
1729524	0	0	0	0	1
1633404	1	1	1	1	0
1569763	1	1	1	1	0
1505902	1	1	1	1	0
1435782	1	1	1	1	0
1414918_1	1	1	1	1	0
1414918_2	1	1	1	1	0
1391257_1	0	0	0	0	1
1391257_2	0	0	0	0	1
1369851_1	1	1	1	1	0
1369851_2	1	1	1	1	0
1311406	0	0	0	0	1
1291415	0	0	0	0	1
1224589_1	0	0	0	0	1
1224589_2	0	0	0	0	1
1193860_1	0	0	0	0	1
1193860_2	0	0	0	0	1
1106636	0	0	0	0	1
1100002	0	0	0	0	1
3682210	0	0	0	0	1
3885686	0	0	0	0	1
1345620	0	0	0	0	1
1874933	1	1	1	1	0
1518847	0	0	0	0	1
6406897	1	1	1	1	0
4685355	1	1	1	1	0
4702226	1	1	1	1	0
2864061	0	0	0	0	1
3053020_1	0	0	0	0	1
3053020_2	0	0	0	0	1
3424284	1	1	1	1	0
3685047	1	1	1	1	0
6317657	1	1	1	1	0
3656106_1	1	1	1	1	0
3656106_2	1	1	1	1	0
3656106_3	1	1	1	1	0
2076379	1	1	1	1	0
4557840	0	0	0	0	1
1332287	1	1	1	1	0
2409360	0	0	0	0	1
1614999_1	0	0	0	0	1
1614999_2	0	0	0	0	1
3579797	1	1	1	1	0
6526269	0	0	0	0	1
5346798	1	1	1	1	0
1742696	1	1	1	1	0
5869202	0	0	0	0	1
4469415	1	1	1	1	0
1372558_1	0	0	0	0	1
1372558_2	0	0	0	0	1
1372558_3	0	0	0	0	1
5343568	0	0	0	0	1
4054994	0	0	0	0	1
3872335	0	0	0	0	1
3788407	0	0	0	0	1
3038573	1	1	1	1	0
6400982	1	1	1	1	0
2318026	0	0	0	0	1
6369908	1	1	1	1	0
3176751	0	0	0	0	1
6507907	1	1	1	1	0
5448562	1	1	1	1	0
6374099	1	1	1	1	0
5594390	1	1	1	1	0
3361401	1	1	1	1	0
6068969	1	1	1	1	0
4012118	1	1	1	1	0
1393473	0	0	0	0	1
2981515	0	0	0	0	1
5404197	1	1	1	1	0
3604516	0	0	0	0	1
5864929	0	0	0	0	1
3882078	1	1	1	1	0
4439316	1	1	1	1	0
3503027_1	0	0	0	0	1
3503027_2	0	0	0	0	1
3177539	1	1	1	1	0
3482937_1	0	0	0	0	1
3482937_2	0	0	0	0	1
3482937_3	0	0	0	0	1
6108779_1	0	0	0	0	1
6108779_2	0	0	0	0	1
619074	1	1	1	1	0
4550657	1	1	1	1	0
1426244_1	1	1	1	1	0
1426244_2	1	1	1	1	0
2446909	1	1	1	1	0
2945299	1	1	1	1	0
5763616_1	0	0	0	0	1
5763616_2	0	0	0	0	1
5763616_3	0	0	0	0	1
6418854_1	0	0	0	0	1
6418854_2	0	0	0	0	1
3732231	1	1	1	1	0
2200872	1	1	1	1	0
3190322	0	0	0	0	1
3349002_1	1	1	1	1	0
3349002_2	1	1	1	1	0
3711139	0	0	0	0	1
950620_1	1	1	1	1	0
950620_2	1	1	1	1	0
6556139	1	1	1	1	0
2385623	0	0	0	0	1
1703029_1	0	0	0	0	1
1703029_2	0	0	0	0	1
2884342	0	0	0	0	1
5522753_1	1	1	1	1	0
5522753_2	1	1	1	1	0
3005172	0	0	0	0	1
373402	0	0	0	0	1
4055440	1	1	1	1	0
4493174	1	1	1	1	0
5374945	1	1	1	1	0
5904561_1	1	1	1	1	0
5904561_2	1	1	1	1	0
4587430_1	1	1	1	1	0
4587430_2	1	1	1	1	0
4587430_3	1	1	1	1	0
5403633	0	0	0	0	1
4800556	1	1	1	1	0
6601626	0	0	0	0	1
6560078_1	0	0	0	0	1
6560078_2	0	0	0	0	1
6603126	0	0	0	0	1
5670586_1	0	0	0	0	1
5670586_2	0	0	0	0	1
5435168	0	0	0	0	1
3208161	1	1	1	1	0
5753091	0	0	0	0	1
4798186	0	0	0	0	1
1701267	1	1	1	1	0
1734366	0	0	0	0	1
4467561_1	1	1	1	1	0
4467561_2	1	1	1	1	0
4154440	1	1	1	1	0
6116698	0	0	0	0	1
5601624	0	0	0	0	1
1728652_1	1	1	1	1	0
1728652_2	1	1	1	1	0
6158357	0	0	0	0	1
6380011	0	0	0	0	1
3048264_1	0	0	0	0	1
3048264_2	0	0	0	0	1
3048264_3	0	0	0	0	1
6542203	0	0	0	0	1
4092377	0	0	0	0	1
5027450	0	0	0	0	1
3297841	0	0	0	0	1
2301348_1	0	0	0	0	1
2301348_2	0	0	0	0	1
4166608	1	1	1	0.909090909090909	0
2887271	1	1	1	1	0
6263982	0	0	0	0	1
2115743	1	1	0.916666666666667	1	0
2896215	0	0	0	0	1
2760796	1	1	1	0.923076923076923	0
6201887	1	1	1	1	0
5724622	0	0	0	0	1
6465588	1	1	1	1	0
4116889_1	0	0	0	0	1
4116889_2	0	0	0	0	1
453478	0	0	0	0	0.928571428571429
5886391	0	0	0	0	1
3832813	1	1	1	1	0
1682215	0	0	0	0	1
3263152	1	1	1	1	0
4640996	1	1	1	1	0
5556735	1	1	1	1	0.0666666666666667
5091448	0	0	0	0	1
3245504_1	1	1	1	1	0
3245504_2	1	1	1	1	0
3062349	0	0	0	0	0.9375
4592537	1	1	1	1	0.111111111111111
4656038_1	1	1	1	1	0
4656038_2	1	1	1	1	0
4267952_1	1	1	1	1	0
4267952_2	1	1	1	1	0
3656230	1	1	1	1	0
6314731_1	0	0	0	0	1
6314731_2	0	0	0	0	1
4841461	1	1	1	1	0
4562721	1	1	1	1	0.0714285714285714
4267742_1	0	0	0	0	1
4267742_2	0	0	0	0	1
4267742_3	0	0	0	0	1
1174989	1	1	1	1	0
858064	1	1	1	1	0
4031377	0	0	0	0	1
5900840_1	0	0	0	0	1
5900840_2	0	0	0	0	1
615823	1	0.928571428571429	1	1	0
3405375_1	1	1	1	1	0
3405375_2	1	1	1	1	0
5046572	0	0	0	0	0.941176470588235
878706	1	1	1	1	0.0588235294117647
5848435	0	0.0833333333333333	0	0	1
3390080_1	0	0	0	0	1
3390080_2	0	0	0	0	1
2621129	1	1	1	1	0
1686353	1	1	1	1	0
3392223	1	1	1	1	0
5424856_1	0	0	0	0	1
5424856_2	0	0	0	0	1
5424856_3	0	0	0	0	1
4855826	0	0	0	0	1
1738697_1	0	0	0	0	1
1738697_2	0	0	0	0	1
4243246	1	1	1	1	0
4739050	0	0	0	0	1
4053977_1	0	0	0	0	1
4053977_2	0	0	0	0	1
4297526	0	0	0	0	1
1698165	0	0	0	0	1
5590240	1	1	1	1	0
2563424	1	1	1	1	0
4298142	1	1	1	1	0.0666666666666667
981995	0	0	0	0	1
1642458	0	0	0	0	1
5556583	0	0	0	0	1
594324	1	1	1	1	0
3806836	1	1	1	1	0
1723263	0	0	0	0	1
4610104	1	1	1	1	0
5330841	0	0	0	0.111111111111111	1
2100731	1	1	1	1	0
5934281	1	1	1	1	0
6062797	1	1	1	1	0
3462644	0	0	0	0	1
4844513	0	0	0	0	1
1605685	0	0	0	0	1
1460908_1	1	1	1	1	0
1460908_2	1	1	1	1	0
5301409	1	1	1	1	0
2554360	0	0	0	0	1
1928558	1	1	1	1	0.111111111111111
4076974_1	1	1	1	1	0
4076974_2	1	1	1	1	0
4824498_1	1	1	1	1	0
4824498_2	1	1	1	1	0
4589751	1	1	1	1	0
4881254	0	0	0	0	0.944444444444444
3546851	1	1	1	1	0
6347893	1	1	1	1	0
1885448	1	1	1	1	0.0833333333333333
3391890	0	0	0	0	1
6394797	0	0	0	0	1
4749328_1	1	1	1	1	0
4749328_2	1	1	1	1	0
5980762	0	0.0769230769230769	0	0	1
5275757	0	0	0	0	0.923076923076923
2467117_1	0	0	0	0	1
2467117_2	0	0	0	0	1
3815700	0	0	0	0	1
3430630_1	1	1	1	1	0
3430630_2	1	1	1	1	0
2369223_1	0	0	0	0	1
2369223_2	0	0	0	0	1
4734845	0	0	0	0	1
3942039	1	1	1	1	0
2759649	1	1	1	1	0.0833333333333333
2834460	0	0	0	0	1
5742496	0	0	0	0	1
2540162	1	1	1	1	0
3712000	1	1	1	1	0
5857803	0	0	0	0	0.916666666666667
2057480	1	1	1	1	0
2971249	0	0	0	0	1
6396049	0	0	0	0	1
3109663_1	0.9	1	1	1	0
3109663_2	0.9	1	1	1	0
3109663_3	0.9	1	1	1	0
4324093	1	1	1	1	0
6287803	0	0.181818181818182	0	0	1
6162294_1	1	0.916666666666667	1	1	0
6162294_2	1	0.916666666666667	1	1	0
4675603	1	1	1	1	0
4569288	1	1	1	1	0
6441452	1	0.928571428571429	1	1	0
3865023	1	1	1	1	0
1699195	1	1	1	1	0
6497923	1	1	1	1	0
2380147	1	1	1	1	0
6008786	1	1	1	1	0
6482617	0	0	0	0	1
6119653	0	0	0	0	1
4068596	1	1	1	1	0
3475062_1	0	0	0	0	1
3475062_2	0	0	0	0	1
6614066	0	0	0	0	1
852426	0	0	0	0	1
1629624	0	0	0	0.133333333333333	1
4180622	1	1	1	1	0.142857142857143
4336339_1	1	1	1	1	0.0625
4336339_2	1	1	1	1	0.0625
4336339_3	1	1	1	1	0.0625
5280456	1	1	1	1	0
5227019	1	1	1	1	0
4875247	0	0	0	0	1
4421077	0	0	0	0	1
3864872	1	1	1	1	0
4399060	1	1	1	1	0
4478231	0	0	0	0	1
2420324	1	1	1	1	0
1257168	1	1	1	1	0
6569447	1	1	1	1	0
3928835	1	1	1	1	0
3451156_1	1	1	1	0.923076923076923	0
3451156_2	1	1	1	0.923076923076923	0
3451156_3	1	1	1	0.923076923076923	0
3940383	1	0.928571428571429	1	1	0
2742892	1	1	1	1	0
4828979_1	1	1	1	1	0
4828979_2	1	1	1	1	0
3363224	1	1	1	1	0.1
4957849_1	0	0	0	0	1
4957849_2	0	0	0	0	1
1888276	0	0	0	0	1
3550509	0	0	0	0	1
4790738	1	1	1	1	0
2916744_1	1	1	1	1	0
2916744_2	1	1	1	1	0
6478560	0	0	0	0	0.888888888888889
5671055	1	0.8	1	1	0
3675695	1	1	1	1	0
4863325	0	0	0	0	0.875
2995141	0	0	0	0	1
6157150_1	0	0	0	0	1
6157150_2	0	0	0	0	1
6610385	0	0	0	0.153846153846154	1
2474043	0	0	0	0	1
2296848	1	1	1	1	0
4305353_1	0	0	0	0	1
4305353_2	0	0	0	0	1
4305353_3	0	0	0	0	1
4017135	1	1	1	1	0
4439178	1	1	1	1	0
3683382	0.0769230769230769	0	0	0	1
3088592	0	0	0	0	1
2355550	1	1	1	1	0
1332615	0	0	0.0833333333333333	0	1
4055131_1	1	1	1	1	0
4055131_2	1	1	1	1	0
4401426	0	0	0	0	1
2080872	0	0	0	0	1
1650087	1	1	1	1	0
4807758	1	1	1	1	0
1456555	1	1	1	1	0
6230147	1	1	1	1	0
2729965_1	1	1	1	1	0
2729965_2	1	1	1	1	0
4665240	1	1	1	1	0
3684806	0	0	0	0	1
511881	1	1	1	1	0.133333333333333
5973303	1	1	1	1	0
1951623_1	1	1	0.947368421052632	1	0
1951623_2	1	1	0.947368421052632	1	0
358431_1	0	0.0833333333333333	0	0	1
358431_2	0	0.0833333333333333	0	0	1
358431_3	0	0.0833333333333333	0	0	1
6169039	0	0	0	0	1
4315872	0	0	0	0	1
3475776	0.0909090909090909	0.1	0	0	1
4094478	1	1	1	1	0
6489394	1	1	1	1	0
4472361	0.133333333333333	0	0	0	1
2111156_1	1	1	1	1	0
2111156_2	1	1	1	1	0
6558960_1	0	0	0	0	1
6558960_2	0	0	0	0	1
3579120_1	0	0	0	0	1
3579120_2	0	0	0	0	1
4814687_1	1	1	0.846153846153846	1	0
4814687_2	1	1	0.846153846153846	1	0
4814687_3	1	1	0.846153846153846	1	0
1445162	0	0	0	0	1
562666	0	0	0	0	1
4437035	0.2	0	0	0.0909090909090909	1
2635963	0	0	0	0	1
4615573	1	1	1	0.777777777777778	0
1608785	1	1	1	1	0.0769230769230769
3846592_1	1	1	1	1	0
3846592_2	1	1	1	1	0
5176004	1	1	1	1	0
4280258	1	1	1	1	0
2293776	0	0	0.0588235294117647	0.181818181818182	1
3088833_1	1	1	0.941176470588235	1	0
3088833_2	1	1	0.941176470588235	1	0
3088833_3	1	1	0.941176470588235	1	0
1388235	1	1	1	1	0
4831365	0	0.181818181818182	0	0	1
5656949	0	0	0	0	0.846153846153846
5493537	1	1	1	1	0.142857142857143
1812154	0	0	0	0	1
3413060_1	1	1	1	0.833333333333333	0
3413060_2	1	1	1	0.833333333333333	0
3413060_3	1	1	1	0.833333333333333	0
4826868	1	1	1	1	0
1435367	1	1	1	1	0
4696733	1	1	1	1	0
3746364	1	1	1	1	0.2
4061074	0.2	0	0	0	1
3883403_1	0	0	0	0	1
3883403_2	0	0	0	0	1
1699473	1	1	1	1	0.142857142857143
5760749_1	1	1	0.916666666666667	1	0
5760749_2	1	1	0.916666666666667	1	0
1169520	0.928571428571429	1	1	1	0
6466049	0	0.333333333333333	0	0	1
1952795	0.9	0.888888888888889	0.9375	1	0
577961	0	0.142857142857143	0	0	1
3208457	0	0	0	0	0.888888888888889
1720442	0.133333333333333	0.4	0	0	1
2611967	0	0.181818181818182	0.214285714285714	0	1
5573441	1	0.916666666666667	0.444444444444444	1	0
6199599_1	0.846153846153846	0.923076923076923	1	1	0
6199599_2	0.846153846153846	0.923076923076923	1	1	0
6199599_3	0.846153846153846	0.923076923076923	1	1	0
5865201	0	0	0	0	0.8
4854552	1	1	0.916666666666667	1	0
2324353	0	0	0	0	0.846153846153846
3432547	1	1	1	1	0.2
3021050	0	0	0	0.1	1
3110140	0	0.181818181818182	0.222222222222222	0	1
4208725	0.933333333333333	0.928571428571429	1	0.916666666666667	0
6249159	0.916666666666667	1	1	1	0.0833333333333333
4175439	0.909090909090909	0.888888888888889	0.769230769230769	1	0
4647041	0.933333333333333	0.857142857142857	1	0.9	0
1322221	1	1	1	1	0
5998124	0.9	0.916666666666667	0.875	1	0
3812602	0	0.214285714285714	0.0769230769230769	0	0.909090909090909
4694609_1	0	0.0666666666666667	0	0	0.923076923076923
4694609_2	0	0.0666666666666667	0	0	0.923076923076923
4694609_3	0	0.0666666666666667	0	0	0.923076923076923
1077358	1	1	0.875	0.928571428571429	0
4073782	0	0	0.142857142857143	0	1
3409343	1	0.777777777777778	0.882352941176471	1	0
5894824	1	1	1	1	0.3
1657422	1	1	1	0.25	1
2943070_1	0.181818181818182	0.0714285714285714	0.0526315789473684	0.0833333333333333	1
2943070_2	0.181818181818182	0.0714285714285714	0.0526315789473684	0.0833333333333333	1
4784575	0.941176470588235	0.8	1	1	0
5347844	0.222222222222222	1	0.3125	0	1
5995414	0.785714285714286	0.555555555555556	1	1	0
6617018	1	1	1	0.375	0
3355295	1	1	0.916666666666667	0.933333333333333	0
6399580	0.666666666666667	0.8	0.5	1	0
2803372	0	0	0	0	0.714285714285714
2119898	1	1	1	0.3	1
4096922	0.7	1	0.777777777777778	1	0
4241849	0.333333333333333	1	0.842105263157895	0.916666666666667	0
3980567_1	0.1	0.2	0	0.0833333333333333	0.916666666666667
3980567_2	0.1	0.2	0	0.0833333333333333	0.916666666666667
3980567_3	0.1	0.2	0	0.0833333333333333	0.916666666666667
3425735	1	0.777777777777778	0.6875	0.857142857142857	0
5547441	1	1	1	1	0.5
5966069	0	0.769230769230769	0.25	0.0833333333333333	1
6417136	0.916666666666667	0.888888888888889	0.888888888888889	1	0
3429044	0.923076923076923	0.769230769230769	1	0.833333333333333	0
5429996	0.272727272727273	0.416666666666667	0	0.0909090909090909	1
2987967	0.8	0.785714285714286	0.4375	1	0
418460	0.333333333333333	0.363636363636364	0.818181818181818	0	1
4538242	0.857142857142857	1	0.894736842105263	1	0.0833333333333333
4426006	0.727272727272727	0.9	0.923076923076923	1	0
5855664	0.428571428571429	0.416666666666667	0.916666666666667	1	0
5522380	1	0.75	0.764705882352941	1	0
5406507	1	1	1	1	0.266666666666667
1664427	0.846153846153846	0.615384615384615	0.923076923076923	1	0
3088230	0	0.428571428571429	0.272727272727273	0.166666666666667	1
6163510	0.833333333333333	0.769230769230769	0.625	0.916666666666667	0
3019316	0.666666666666667	0.8	0.8	0.909090909090909	0
2307824	1	1	1	1	0.363636363636364
3104126	0.727272727272727	0.75	0.538461538461538	1	0
2889062	0.384615384615385	0.1	0.714285714285714	1	0
6266311	0.294117647058824	0	0.3	0.866666666666667	0
2955935	0.923076923076923	0.666666666666667	0.842105263157895	1	0
1000539_1	0.588235294117647	0.357142857142857	0.928571428571429	0.9375	0
1000539_2	0.588235294117647	0.357142857142857	0.928571428571429	0.9375	0
984522	0.555555555555556	0.9	0.636363636363636	0.181818181818182	1
383512	0.545454545454545	0.75	0.647058823529412	0	1
460941	0.333333333333333	0.166666666666667	0.214285714285714	0	1
3599586	0.6875	0.916666666666667	0.769230769230769	0	1
3875447	0.25	0.785714285714286	0.294117647058824	0.133333333333333	1
4836940	0.176470588235294	0.222222222222222	0.1875	0	1
3840600_1	0.166666666666667	0.7	0.642857142857143	0	1
3840600_2	0.166666666666667	0.7	0.642857142857143	0	1
6128786	0.333333333333333	1	0.25	0.142857142857143	0
942572	0.75	1	0.928571428571429	0.75	1
2559866	0.384615384615385	0.153846153846154	0.153846153846154	0	1
3360471	0.928571428571429	0.428571428571429	0.727272727272727	1	0
4838881	0	0	0	0	0.583333333333333
2393354	0.705882352941177	0.333333333333333	0.3125	0.75	0
6453545	0.666666666666667	0.555555555555556	0.647058823529412	1	0
2969856	0.230769230769231	0.538461538461538	0.733333333333333	0.133333333333333	1
4135709	0.428571428571429	0.555555555555556	0.307692307692308	0.1	1
3117893	0.181818181818182	0.692307692307692	0.833333333333333	0.25	0
2903293	0.357142857142857	0	0.416666666666667	0.785714285714286	0
4611785	0.75	0.923076923076923	0.529411764705882	0	1
3323305	0.6	0.272727272727273	0.846153846153846	0.769230769230769	0
4722054	0.0769230769230769	0.6	0.533333333333333	0.230769230769231	1
3176694	1	1	1	0.454545454545455	1
4523895	0	0	0	0	0.5625
5824199	0.384615384615385	0.142857142857143	0.142857142857143	0.181818181818182	1
4594614	0.6	0.181818181818182	0.789473684210526	0.928571428571429	0
4884460	1	0.461538461538462	1	1	1
2848472	0.875	1	0.4	0.538461538461538	0
5548940	0.866666666666667	0.846153846153846	0.777777777777778	0.818181818181818	0
6332332	0.9	0.692307692307692	0.647058823529412	1	0
5983136	0.133333333333333	0.545454545454545	0.1	0.833333333333333	0
898612	0.2	0	0.4	0.0833333333333333	1
6124079	1	0.933333333333333	0.7	0.25	1
1693558	0.266666666666667	0.615384615384615	0.6	0	1
2590324	1	1	1	0.466666666666667	1
2120806	0.583333333333333	0.5	0.428571428571429	0.833333333333333	0
6158227	0.733333333333333	0	0.666666666666667	0.666666666666667	0
4092398	0.0909090909090909	0.533333333333333	0.684210526315789	0.166666666666667	1
4127545	0.9	0.111111111111111	0.357142857142857	0.5	1
1704020	0.857142857142857	0.8	0.75	1	0
6205063	0.6875	0.384615384615385	0.75	1	0
6419459	0.642857142857143	1	0.642857142857143	0.857142857142857	0
6452485	0.777777777777778	0.461538461538462	0.411764705882353	0.916666666666667	0
6014504	0.4	0.8	0.631578947368421	0	1
1675164	0.666666666666667	1	0.631578947368421	0.5	1
6579623	0.769230769230769	1	1	0.357142857142857	1
4796622	0	0.5	0.4375	0.133333333333333	1
1083189	0	0.214285714285714	0.375	0.166666666666667	1
2653177	0.125	0.533333333333333	0.333333333333333	0	0.9
5133436	0	0	0	0.5	0
3363450	1	1	1	0.5	1
3962053	1	1	1	0.5	1
703664	0.555555555555556	0.923076923076923	0.5	0.181818181818182	1
1873325	0.545454545454545	0.333333333333333	0.266666666666667	0.769230769230769	0
1703761	0.666666666666667	0.333333333333333	0.111111111111111	0	0
6432604	0.933333333333333	0.6	0.75	0.285714285714286	1
2379813	0.571428571428571	0.6	0.578947368421053	0.25	1
1165987	0.4	0.357142857142857	0.823529411764706	0.833333333333333	0.0769230769230769
4307354	0.363636363636364	0.777777777777778	0.647058823529412	0.214285714285714	1
4850950	0.3125	0.666666666666667	0.6875	0.222222222222222	1
6296223	0.333333333333333	0.3	0.384615384615385	0.1	1
2127555	0.4	0.769230769230769	0.615384615384615	0.916666666666667	0
2563388	0.6	0.916666666666667	0.571428571428571	0.2	1
4580778	0.3125	0.666666666666667	0.705882352941177	0.285714285714286	1
5961928	0.888888888888889	0.333333333333333	0.533333333333333	0.769230769230769	0
4595470	0.25	0.727272727272727	0.578947368421053	0.142857142857143	1
3461937	0.111111111111111	0.6	0.235294117647059	0.2	1
4039338	1	0.3	0.647058823529412	0.583333333333333	1
615863	0.428571428571429	0.307692307692308	0.466666666666667	0.230769230769231	1
935494	0.111111111111111	0.0909090909090909	0.526315789473684	0.833333333333333	0
6180112	0.909090909090909	0.416666666666667	0.769230769230769	1	1
5944871	0.111111111111111	0.714285714285714	0.142857142857143	0	0
1400512	0.7	0.533333333333333	0.285714285714286	0.545454545454545	0
3320879	0.933333333333333	1	1	0.454545454545455	1
6502357	0.666666666666667	0.727272727272727	0.785714285714286	0.666666666666667	0
6244442	0.181818181818182	0.9	0.6	0.666666666666667	1
4818286	0.5	0.769230769230769	0.444444444444444	0.285714285714286	1
5534501	0.846153846153846	0.2	0.428571428571429	0.8	0
4670535	0.333333333333333	0.833333333333333	0.368421052631579	0.9	1
4049511_1	0.454545454545455	0.230769230769231	0.333333333333333	0.769230769230769	0
4049511_2	0.454545454545455	0.230769230769231	0.333333333333333	0.769230769230769	0
6032702	0.692307692307692	0.5	0.538461538461538	0.666666666666667	0
6429952	0.833333333333333	0.923076923076923	0.583333333333333	0.333333333333333	1
4826572	0.181818181818182	0.642857142857143	0.125	0.222222222222222	1
3928194	0.571428571428571	0.2	0.642857142857143	0.153846153846154	0
928085	0.818181818181818	0.909090909090909	0.8	0.214285714285714	1
2740361	0.5625	0	0.454545454545455	0.0769230769230769	0
3480275	0.727272727272727	0.75	0.375	0.2	0
6488693	0.571428571428571	0.583333333333333	0.3125	0.923076923076923	1
2877551	0.9	0.555555555555556	0.647058823529412	0.363636363636364	1
5603346	0.5	0.833333333333333	0.285714285714286	0.5	1
6271032	0.384615384615385	0.857142857142857	0.529411764705882	0.25	1
4000812	0.2	0.153846153846154	0.6875	0	0
1005953	1	0.4	0.75	0.75	1
1659740	0.777777777777778	1	0.5625	1	1
518481	1	1	0.833333333333333	0.538461538461538	1
6126015	0.529411764705882	0.222222222222222	0.642857142857143	0.285714285714286	1
4451902	0.555555555555556	0.363636363636364	0.666666666666667	0.9	1
6321879	0.4	0.3	0.315789473684211	0.857142857142857	0.1
3951315	0.357142857142857	0.777777777777778	0.473684210526316	0.166666666666667	1
6575284	0.6	0.333333333333333	0.777777777777778	0.625	0
6226868	0.533333333333333	0.583333333333333	0.461538461538462	0.909090909090909	1
3320068	0.6	1	0.733333333333333	0.538461538461538	1
3276494	0.4	0.666666666666667	0.466666666666667	0.307692307692308	0
3382792	0.466666666666667	0.333333333333333	0.666666666666667	0.2	0
3409721	0.666666666666667	0.916666666666667	0.5	0.363636363636364	1
4870847	0.571428571428571	0.181818181818182	0.5	0.583333333333333	0
1942861	0.6	0.857142857142857	0.692307692307692	1	1
4085396	0.6875	1	0.75	0.5625	1
