TARA_4	TARA_30	TARA_70	TARA_76	TARA_78
2311524_2	58	12	25	16	9
1156998	38	11	23	10	11
2584283	41	10	27	10	11
586787	32	9	20	9	10
1264753	58	13	39	10	11
2772706	51	9	36	16	9
2717861	42	15	37	9	9
2414815	56	14	23	9	12
868518	48	10	31	9	9
2000752_1	51	15	34	13	10
2000752_2	51	15	34	13	10
913093_1	39	10	25	14	13
913093_2	39	10	25	14	13
1303031	52	11	37	13	9
2170260	41	10	24	9	11
248426	45	10	31	9	9
2388253	42	12	28	13	12
2236530	47	9	38	11	9
472552	59	15	28	12	12
909708	52	10	35	15	10
937868	38	9	36	15	9
1303087	36	10	33	12	9
2149766	55	12	25	14	10
2792827	43	11	36	9	15
839458	56	9	23	12	12
2667260	41	10	24	12	15
1685553	52	12	28	14	11
451332	55	12	33	9	10
1460212	33	10	28	14	10
347845	33	10	29	9	10
1896372	50	9	25	9	10
152546_1	34	10	38	9	10
152546_2	34	10	38	9	10
522595	45	14	29	11	11
2249872_1	51	14	22	11	13
2249872_2	51	14	22	11	13
1432302_1	48	10	38	10	12
1432302_2	48	10	38	10	12
2779141	54	15	35	11	9
49805	40	9	24	9	11
2917193	51	9	24	15	11
2708182	48	14	22	11	9
1551363	53	14	20	11	14
1182778	50	11	35	12	11
151146	49	11	23	9	13
2313649	52	9	28	10	13
1040747	38	10	20	16	13
489027	48	16	31	12	15
624431	53	12	32	12	14
2915375	47	10	28	11	13
1670446	38	14	34	11	12
803905	46	11	38	14	10
1066240	44	9	36	12	9
141112	44	11	30	9	9
2752906	45	12	28	11	9
2389435	48	13	30	12	14
208845	59	12	30	10	12
123781	43	16	37	10	9
2351979	48	15	23	11	9
765119	46	10	39	9	9
916761	35	9	25	11	14
347353	50	9	33	14	10
2176985	36	11	23	11	12
687428	37	11	22	14	15
1813845	57	12	38	10	11
2153367_1	52	12	25	12	13
2153367_2	52	12	25	12	13
600636	56	9	28	11	9
384102_1	43	9	34	9	12
384102_2	43	9	34	9	12
1355320	40	13	27	9	10
1364742	59	14	22	10	13
585805_1	49	10	33	12	13
585805_2	49	10	33	12	13
562842	39	9	32	15	12
2348903	57	10	23	12	14
222476	60	12	26	12	10
210176	46	9	31	16	10
2852278	54	10	24	9	9
241799	57	11	26	13	11
881325	57	11	37	9	9
884179	41	13	24	10	14
2674316	58	11	28	10	11
275898	60	13	35	12	12
582494_1	56	12	32	15	10
582494_2	56	12	32	15	10
2343720	45	10	29	11	12
664947	51	12	24	9	10
82760	51	9	28	12	13
2000106	36	11	22	14	13
2458989	46	12	24	10	13
375962	54	9	33	12	10
1603432	53	9	23	14	11
2344845	58	11	29	13	15
812677	45	13	36	15	9
1693079	51	15	32	11	13
1784679	55	9	30	13	9
141992	42	13	26	11	9
2097502	58	9	23	12	12
1361989	44	14	35	9	13
774399	38	15	32	10	9
516590	46	15	28	9	10
2933678	45	11	33	11	11
1993174	52	11	37	10	11
2420437	49	13	25	10	9
2297363	53	10	21	9	15
540102	46	13	28	14	10
1018206_1	50	13	29	14	11
1018206_2	50	13	29	14	11
634313	43	10	35	11	11
2839392	59	10	33	10	13
2322375	56	9	34	12	13
1598767_1	53	13	36	9	9
1598767_2	53	13	36	9	9
837551	47	14	33	10	11
