TARA_142	TARA_143	TARA_144	TARA_149	TARA_151
6075605	23	46	48	17	18
3207340	16	33	31	15	12
5959859	19	45	34	16	14
2209423	20	32	43	14	14
6085806	26	49	48	10	17
5833518	21	41	50	21	14
515655_1	21	31	32	11	14
515655_2	21	31	32	11	14
251325	28	50	31	13	13
6401651	22	53	46	21	14
4950552	32	43	32	17	17
3926864	24	42	35	19	16
2998327	30	42	37	13	17
343553	19	42	32	18	9
1416021	30	37	32	10	15
4530863_1	29	43	48	15	10
4530863_2	29	43	48	15	10
4530863_3	29	43	48	15	10
199661	26	40	47	18	10
4514386	20	35	41	14	18
5025458	18	31	39	11	10
6869939	29	38	35	14	12
5957165	24	37	35	11	12
7082815	20	42	38	12	11
5880119	25	41	37	10	12
2321749	19	52	39	18	13
2455109	29	51	39	18	13
1143075	21	46	45	13	12
3187817	24	49	37	20	9
161682	22	46	38	20	12
3814091	15	40	42	12	9
634690	21	41	44	9	14
6970334	28	43	39	15	17
1415416	28	41	48	19	14
679223	23	48	41	20	17
110701	25	40	38	13	9
636926	20	40	40	11	13
2610657	23	32	37	14	14
5293968	22	34	43	17	16
1531941_1	27	43	33	11	12
1531941_2	27	43	33	11	12
6050552	21	35	30	15	15
6763758	27	47	47	16	12
5522411	24	45	45	16	15
5420014	28	45	33	16	17
6835328	20	42	42	18	10
3632783	22	43	39	14	14
2402401	18	44	42	11	19
4807822	18	46	50	17	12
3567688	23	43	34	13	10
2130129	26	46	42	15	9
5935283_1	29	47	48	19	10
5935283_2	29	47	48	19	10
5935283_3	29	47	48	19	10
5553796	32	43	49	20	9
3021753	26	37	38	13	11
2176833	17	40	38	12	14
1499923	16	45	31	15	11
2818400	22	39	33	12	13
1196763	21	51	46	13	13
4439227	32	44	39	17	12
6927289	30	39	39	14	10
6806678	28	37	30	13	11
1367076_1	27	43	42	10	15
1367076_2	27	43	42	10	15
1182552	25	46	35	10	18
4372623	20	35	28	15	16
4681615	28	42	31	15	19
1428885	19	32	27	15	14
1418644	20	42	35	14	10
3258572	17	43	37	13	10
589639	25	45	43	13	13
5562245	22	43	29	15	12
5167627	25	50	40	16	16
1479684	22	39	32	18	15
1531331	23	40	31	12	16
7126282	22	38	42	10	18
6279574	24	33	26	16	13
590703	22	30	43	9	10
514637	32	44	33	11	12
1534872	31	38	47	12	11
1796134	31	38	42	14	10
4276059	25	42	38	16	10
1355410	23	35	38	13	10
4137472	20	46	39	12	17
3202935	21	35	40	10	16
4773516	26	43	41	19	12
1257494	25	49	49	13	14
4362374	22	49	39	17	12
3429383	27	43	37	13	17
6117056	22	45	41	18	19
3043403	23	38	35	15	13
3694164	25	45	41	10	15
5327615	23	36	41	15	10
1094314	17	42	37	15	9
4569679	16	42	39	13	15
1396219	28	45	45	19	13
257451	24	34	31	12	13
2360151	22	44	38	21	11
5041788	27	42	40	11	10
4697965_1	22	40	46	15	14
4697965_2	22	40	46	15	14
5875572	20	45	47	9	15
1638670	31	52	47	12	14
1273790	24	35	47	14	11
1044740	15	50	47	11	14
563108	27	32	36	12	12
1980530	25	30	39	15	12
5455602	23	41	42	19	14
160207	20	39	46	17	15
2502415	27	52	46	14	9
6158499	21	35	41	12	11
1713973	16	40	43	13	12
1384005	29	39	42	15	13
6007158	18	50	43	15	12
3543809	28	47	46	11	12
321318	23	48	43	13	18
1112855	32	40	49	16	14
2729567	29	48	46	18	9
679342	20	47	34	17	12
1785741_1	27	44	50	18	9
1785741_2	27	44	50	18	9
4651813	23	36	45	11	13
3662251	23	37	27	13	10
3288560	16	50	39	18	10
299221	28	46	35	16	11
2323212	25	52	47	15	12
4623728	25	30	32	10	11
5747689	30	42	27	11	13
5922164	17	38	36	10	13
2072040	24	42	49	18	12
6523917	25	45	47	15	13
1402750_1	24	43	31	16	18
1402750_2	24	43	31	16	18
2470804	16	45	31	17	9
2431378	25	38	39	9	11
5845292	25	37	34	10	14
6938688	21	39	36	19	11
1398815	25	42	28	12	13
617744	18	44	48	20	18
734032	16	45	41	10	10
3499844	25	43	32	15	14
1114026	28	31	34	10	12
935948	30	53	39	21	11
4756940	29	37	40	15	17
978608	25	44	42	12	15
231739	23	52	50	16	13
489243	28	32	33	16	14
698169_1	20	52	35	16	13
698169_2	20	52	35	16	13
16643	29	40	37	18	17
1074623	27	51	38	15	10
6454104	17	35	31	17	13
1183808	21	39	30	17	13
7055493	14	44	34	12	11
1993676	21	36	32	14	16
6656251	26	43	48	19	14
3737991	27	42	46	16	11
5326444_1	16	45	48	15	18
5326444_2	16	45	48	15	18
881877	22	50	48	11	14
282932	27	43	49	17	9
3813495	29	52	48	13	10
4105655	26	41	41	13	11
2410667	29	53	45	14	14
790839_1	22	39	40	13	12
790839_2	22	39	40	13	12
1863913	28	48	48	20	17
6501346	14	41	33	15	16
5784784	20	38	43	12	10
1570613	22	45	46	18	18
5036258	29	40	38	11	14
6501917	31	49	39	16	15
2710998	19	42	41	14	10
5671456	25	52	36	16	14
5825711	18	37	39	11	12
3616484	28	51	46	18	12
857261	24	43	38	12	13
28400	26	48	46	14	12
4562161	23	38	33	10	13
654730	19	38	42	11	9
30517	28	45	42	20	13
4070402	17	47	43	15	11
5632789	29	48	29	10	13
1871402	26	42	35	14	18
4639933	30	33	31	12	14
3902066	25	45	43	12	10
1651482	24	41	33	16	11
4541713	19	44	38	10	9
162710	24	48	45	16	12
3293460	19	41	38	13	18
1630157	21	47	40	14	11
1270315	19	39	44	12	13
5077679	23	36	37	11	11
433594_1	21	53	43	21	11
433594_2	21	53	43	21	11
5679371	31	43	34	18	15
101909	21	45	37	14	10
1329963	25	36	36	19	10
3483928	17	37	43	10	16
5533736	31	50	45	21	15
503891_1	26	34	40	9	16
503891_2	26	34	40	9	16
2844978	25	43	43	16	12
2082294	18	49	49	13	11
681156	20	51	39	17	18
2458692	18	34	30	15	11
5815173	27	44	41	16	12
2868035	26	40	40	16	18
5620100	22	37	45	15	12
4554900_1	16	42	40	15	11
4554900_2	16	42	40	15	11
5087785	26	31	35	13	18
4987302	27	34	41	9	12
2772239	23	49	42	16	16
6648278	18	49	42	13	13
2225364	28	39	47	16	12
3497243	31	45	33	16	17
4300227	30	40	43	14	13
3185540	25	49	50	14	14
6562326	24	46	47	10	19
6733925	23	46	45	13	13
6384759	19	37	35	19	10
6667989	25	52	50	18	12
440203	30	49	36	20	16
690453	22	38	49	20	13
6241821	19	45	28	13	12
6372115	27	40	33	15	11
1264403	29	46	41	19	17
1051212	25	51	42	16	13
1715805	15	45	44	14	11
5540647	24	34	26	15	16
2617566	18	46	32	17	12
939094	25	46	40	14	15
2481722	18	43	38	21	11
305600	22	53	39	13	17
4405379	28	53	39	20	17
3555690	19	44	38	20	11
5551376	19	39	35	17	16
2688189	18	42	41	13	14
3907250	27	43	45	13	15
2822769	21	42	30	19	12
211830	19	52	39	18	17
4021324	19	42	47	19	14
4147141	21	50	33	17	13
5580174	24	38	38	20	14
1175358	29	44	45	17	9
3266991	30	42	47	18	15
81723	22	51	36	13	13
5445452	25	48	37	18	17
1203820	24	34	37	11	13
4411529	15	33	38	10	9
1396674	21	32	31	10	12
3757096	24	35	34	12	12
5542877	28	49	37	15	16
2677096	19	39	36	10	13
6107257	22	37	43	15	17
1613024	18	43	37	11	15
5831214	17	43	30	12	12
7126572	27	48	38	17	13
6132009	14	42	31	18	10
1893353	27	43	45	10	18
7038582	30	45	40	17	13
271064	26	44	34	13	19
5883302	17	40	31	16	15
1427822	29	53	44	17	14
4162162	16	37	35	13	13
414288	27	43	35	10	17
4551942	29	46	48	9	17
463422	28	51	45	19	15
3761377	24	46	35	9	16
5922211	20	37	31	13	9
4905817	23	41	37	16	14
134514	25	53	45	19	18
239379	21	46	43	19	10
5012389_1	24	46	43	13	12
5012389_2	24	46	43	13	12
5012389_3	24	46	43	13	12
4853400	24	37	26	14	16
4812415	26	36	35	12	12
3355373	18	43	33	15	14
3446934	21	48	45	20	9
5996826	18	31	42	17	11
5950041	29	52	46	19	14
2878792	24	41	50	15	17
5575945	26	47	33	12	19
2179500	31	47	46	19	17
5659664	30	37	42	9	10
5483563	25	47	36	12	11
1532967	26	44	39	9	15
5244914	24	46	48	16	10
2710305	24	38	42	19	10
5945576	20	47	34	13	15
4314339	26	38	39	11	13
2665214	23	51	46	19	17
4879610_1	26	43	35	16	9
4879610_2	26	43	35	16	9
602129	25	45	39	21	10
2939569	29	48	40	18	9
5861228	30	42	41	9	10
2181118	22	42	46	15	11
3421596	25	50	35	15	14
5550286	25	45	41	19	10
1910366	26	54	48	14	13
4693565_1	19	42	38	19	10
4693565_2	19	42	38	19	10
6003501	21	48	39	17	17
1252191	23	50	49	11	12
6089137	26	43	48	15	11
3728672	24	38	38	21	15
5434531	25	45	40	19	16
1500010	19	49	34	17	10
3348492	28	48	44	14	13
2906715	25	40	29	12	15
6280670	26	35	38	9	13
6209000	19	49	37	20	10
3803430	24	47	39	16	12
3029970	23	46	41	20	17
5432039	24	43	42	11	9
2196082	17	38	30	16	13
3330426	27	45	44	9	13
4559326	23	40	40	9	18
1328605	29	47	50	14	14
6513820	24	38	50	20	13
3813192	24	47	37	11	14
4093405	26	48	35	19	9
1273749	25	47	42	10	14
7045422	21	49	39	18	14
4467992	25	38	38	21	12
2380423	29	38	49	14	10
3343329	30	49	34	16	9
2029177	27	38	42	20	13
1061491	15	33	32	11	11
4679480	20	43	42	17	12
1791951	17	47	44	14	9
5056056	21	45	34	15	10
82362	23	46	43	17	14
5141869	30	51	44	12	10
6176833	28	54	40	19	14
3750084	22	40	36	14	13
4976405	28	40	38	11	10
5248638_1	25	43	50	15	10
5248638_2	25	43	50	15	10
5248638_3	25	43	50	15	10
4198522	28	35	35	9	10
1335879_1	31	50	44	16	17
1335879_2	31	50	44	16	17
1335879_3	31	50	44	16	17
4941564	28	40	49	17	10
3332111	18	37	34	12	9
2043766	22	32	33	14	11
4341482	23	38	37	19	14
4049982	25	33	39	16	11
5650153	28	44	43	15	13
5470848	28	49	37	18	9
5925547	18	35	29	12	17
3550243	18	37	31	9	10
5569848	30	45	50	20	15
3032865	19	50	46	11	14
3871093	23	41	49	11	14
2759450	21	39	34	10	12
5642419	26	47	40	16	15
1182845	29	48	42	12	9
2588790	16	37	36	11	9
3443512	16	45	40	21	16
1590325	26	48	38	14	11
5414213	23	36	30	20	14
682143	19	36	29	12	13
3329877	23	44	37	20	16
2156979	21	41	34	14	14
1392493	25	44	32	13	11
3588294	23	38	37	15	13
6654737	21	39	27	13	19
5839841	20	42	32	19	16
3318360	20	37	38	15	10
3989902	32	46	40	16	14
3247135	29	39	45	13	19
693821	27	41	37	12	19
