TARA_145	TARA_152	TARA_23	TARA_81
4058728	27	19	13	70
425525	21	19	16	89
341792	17	24	16	81
3755776	20	25	11	80
603461	24	12	12	69
2728944	34	14	10	75
1385177_1	20	21	11	67
1385177_2	20	21	11	67
6004250	22	24	9	88
5936633	26	19	12	94
5337745	36	15	10	79
826409	14	26	9	98
481302	32	16	10	62
3609494	22	19	13	62
724111	34	24	12	65
4750533	22	20	10	94
89771	17	19	10	111
3345049	28	21	9	82
2200053	19	17	15	91
2223136	27	16	12	87
1596417	23	13	9	83
715474	31	20	14	72
3621336	23	21	9	89
5280610	25	15	11	100
3010363	27	17	14	66
2495513	28	14	9	73
3997454	23	20	12	55
5056363	24	12	10	95
1425706	22	27	10	67
4610194	35	14	10	89
400195	13	13	9	68
4149647	21	13	11	58
4107247	25	15	12	66
6382964	13	13	13	74
3156520	23	11	10	94
4468720	25	11	12	93
6404948	29	14	15	79
1400018	20	24	9	80
1437380	24	20	10	71
3177115	25	12	9	85
4377421	33	22	11	93
2270743	17	13	9	76
3669219	37	22	11	87
2648381	29	22	13	100
355004	22	13	9	50
2761198	18	19	9	79
2972654	25	16	16	67
2031952	27	14	9	75
1555319	21	24	13	100
3737863	22	13	11	92
6440012	15	22	10	69
109707	29	21	12	99
2668031	15	16	11	68
3488778	36	18	13	61
3913676	23	27	12	83
5281468_1	35	15	16	84
5281468_2	35	15	16	84
2340555	16	20	12	94
1114896	24	20	12	85
507028	17	18	9	62
3853170	32	16	10	76
4408994	27	19	12	61
5948098	27	18	10	58
504108	18	12	10	65
3368840	21	23	13	53
4448560	15	21	14	96
3434734	32	14	13	113
449128	21	26	13	88
2031023	13	13	10	77
6027515	30	21	9	78
4798642	14	12	11	50
1586620	20	13	10	85
5299977	18	15	13	103
937084	16	15	15	89
6096099	23	23	12	104
293048	24	19	13	94
5639343	27	20	10	49
1050917	23	24	11	96
3954467	32	12	11	54
618883	18	21	11	94
5351623	29	16	9	85
3745387	14	12	12	86
6529838	26	15	14	78
5609392	22	19	9	66
2842359	31	17	11	93
2868487	25	24	15	81
1060191	28	12	12	81
6009689	24	13	9	90
5346945	17	16	11	71
6505436	15	19	11	92
6522234_1	26	26	13	91
6522234_2	26	26	13	91
5839889	20	19	9	66
4014998	12	24	13	78
4103868	29	27	12	84
576113	35	22	13	107
4618188	24	24	13	79
3692109	16	16	13	81
5375953	26	27	9	65
4372053	19	13	10	50
5177200	28	19	10	89
2817186	13	18	9	51
6020210	26	9	13	64
4808205	23	24	11	72
1349248	22	17	12	104
5313933	25	26	12	80
3451759	14	21	9	65
3841899	22	14	12	102
2031529_1	20	20	11	102
2031529_2	20	20	11	102
5851671	20	18	9	71
541071	17	17	11	89
3770787	21	19	11	91
1406734	19	12	10	113
2082404	25	19	14	76
2760750	22	19	10	91
4885716	32	23	10	67
876663	19	16	9	89
5694288	35	20	11	82
6291671_1	20	15	10	49
6291671_2	20	15	10	49
4166603	23	21	11	85
2069732	19	26	10	106
6201597	16	15	10	68
4206062	23	16	13	77
5090136	30	13	10	69
2595439	31	20	13	92
3820430	21	19	12	70
6604691	28	18	12	77
3434545_1	22	18	9	85
3434545_2	22	18	9	85
5009299	26	17	11	89
3937850	24	27	9	98
2367356	28	14	14	77
4680442	21	17	10	91
3087599	24	17	10	91
5236692	25	19	10	55
3961954	26	16	11	66
3195095_1	36	27	12	99
3195095_2	36	27	12	99
4206022	23	24	12	61
5430340	20	18	16	68
5695661	21	21	11	113
1133630	27	10	12	96
1979041	12	20	14	75
1794041	29	18	9	49
6141194	21	10	9	93
168685	13	18	9	77
2063640	22	22	10	82
2120531	24	26	9	86
823993	30	19	14	68
6500672	34	14	11	85
1153717	18	14	10	106
5182161	26	27	13	69
2730525	24	23	13	100
3004909	17	11	10	74
490246	26	12	13	55
1884590	29	20	12	92
4066856	23	13	12	111
6386631	15	21	10	72
759601	33	13	11	61
5397494	22	13	16	76
3545588	26	13	10	66
3769154	19	23	10	89
3421917	31	18	10	82
4573806	34	26	9	78
1834525	27	20	12	86
1148243	26	21	10	69
5697151	34	18	10	103
2673500	24	21	11	73
3232045	21	18	10	90
3379963_1	31	12	12	90
3379963_2	31	12	12	90
1090021	30	20	9	110
5298017_1	29	22	14	110
5298017_2	29	22	14	110
1810377	21	11	9	81
4718866	38	18	12	62
6032439	27	21	12	103
5295822	17	25	12	100
1236428	21	15	14	54
457527	28	21	16	95
5918378	24	18	10	86
1905408	22	24	13	97
2788983	24	20	12	85
719493	29	17	9	98
6268880	14	15	12	86
5942558	27	17	9	85
2560431	24	26	9	95
5731258	17	20	9	94
3959236	16	21	11	50
3517780	37	22	12	89
6539799	21	20	14	78
4038888	24	19	9	73
2579005	27	15	9	76
4522647	30	18	11	71
5130890	26	22	13	83
5658954	26	15	10	105
3743510	29	15	14	85
4668304	23	24	12	109
3751869	24	17	10	63
3380149	21	17	14	79
2230956	17	22	11	80
1719402	34	19	10	90
3698199	32	12	9	92
2827760_1	17	14	15	87
2827760_2	17	14	15	87
2827760_3	17	14	15	87
6210406	19	12	11	106
1957530	16	15	14	91
2721188	23	15	10	76
480927	28	18	11	87
2334064	26	17	12	80
813365	22	12	14	77
5318334	19	14	10	69
2319878	29	13	12	82
3063185	25	22	14	77
1744448	22	18	11	68
1695582	24	17	10	71
2595684	31	21	13	83
4945034	25	16	14	53
3433408	25	20	10	70
6594996	14	16	11	70
5649508	30	15	12	93
5316542	33	18	10	75
5775320	27	21	12	75
450780	27	23	11	92
6590570	25	14	11	90
625348	29	26	10	84
3458808	27	17	16	74
3301776	26	27	11	72
4357597	25	24	9	70
2513946	18	15	16	84
3688238	28	20	9	83
6122200	27	12	13	61
2769063	28	17	11	91
2219744	25	18	14	107
3477594	30	20	12	94
4129659	20	20	11	88
3338168	15	14	10	84
1880956	33	19	15	98
530052	16	21	11	92
700509	20	21	12	111
995145	35	9	9	90
510463	21	17	9	91
1589438	18	18	9	93
1960560	28	20	9	90
1170593	36	14	9	76
52310_1	29	19	11	93
52310_2	29	19	11	93
2041324	30	14	13	79
4042562	25	17	9	99
1731761	38	18	13	70
2681838	29	10	12	67
343610	30	24	13	82
5207580_1	14	16	10	73
5207580_2	14	16	10	73
3487283	32	25	13	100
3922850	12	17	10	81
3814064	20	14	14	77
2378332	18	19	16	60
3000771	18	14	9	92
3068365	30	23	10	105
3729529	22	26	9	103
6041523	17	19	10	54
2609307	25	22	12	82
2897977	26	19	12	97
4577638	37	19	11	92
1853664	15	22	10	76
695741	29	19	11	95
3608480	25	17	10	85
1979600	22	15	9	90
3212803	15	16	10	86
1318005	22	15	10	88
4832435	26	22	12	108
1255145	30	15	9	100
4295238	27	10	9	100
2939109	22	18	12	109
5250386	30	24	11	101
5367567	28	11	11	66
4453990	20	12	11	107
4402983	21	12	10	74
468505	30	14	9	91
4131532	29	14	15	112
3510532	32	12	12	84
2898120	14	17	10	80
570495	16	11	10	88
1414797	26	15	12	109
5820296	20	17	9	83
1233185	24	17	11	100
3250428	22	20	11	102
1730799	14	20	13	98
4479872	20	22	9	101
1685539	34	18	13	96
4800473	20	14	9	96
3010706	31	18	11	103
1887787	23	18	11	94
3601975	27	20	10	95
4455410	19	11	9	83
5475495	15	15	10	80
5653274	16	18	15	82
5697031	32	10	10	87
2690833	26	23	11	105
3478895	14	16	12	102
