TARA_4	TARA_7	TARA_9	TARA_18	TARA_22	TARA_23	TARA_25
5997577	1	0.928571428571429	0.866666666666667	1	0.277777777777778	0.780487804878049	0.888888888888889
6033979_1	0	0.379310344827586	0.428571428571429	0	0	0	0
6033979_2	0	0.379310344827586	0.428571428571429	0	0	0	0
2926834	0	0.586206896551724	0.916666666666667	0.454545454545455	0	0.352941176470588	0.333333333333333
6371348	0.333333333333333	0.703703703703704	0.846153846153846	1	0.416666666666667	0.974358974358974	0.9
1471610	0	0.620689655172414	0.857142857142857	0.466666666666667	0	0.333333333333333	0.6
5405177	0.6	0.227272727272727	0	0	0.111111111111111	0.04	0
3229175	0.363636363636364	0.736842105263158	1	1	0.363636363636364	0.880952380952381	0.9
3398878	0.4	0.818181818181818	1	0.777777777777778	0.764705882352941	0.484848484848485	0.1
5872533	0.333333333333333	0.346153846153846	0	0	0.0769230769230769	0.0625	0.0769230769230769
292456	1	0.583333333333333	0.888888888888889	0.9	1	1	1
1259606	0	0.36	0	0.111111111111111	0	0	0
2313978	0	0.590909090909091	0.818181818181818	0.571428571428571	0.153846153846154	0.212121212121212	0.444444444444444
6382237	1	0.476190476190476	0.176470588235294	0.8	1	0.638888888888889	0.6
5924495	0	0.740740740740741	0.666666666666667	0.692307692307692	0.153846153846154	0.344827586206897	0.25
4427349	1	0.65	0.6	0.8	1	1	1
166178	0.333333333333333	0.380952380952381	0.133333333333333	0	0	0	0
2087814	0	0.391304347826087	0.846153846153846	0.727272727272727	0.285714285714286	0.205128205128205	0.384615384615385
3311544_1	1	0.357142857142857	0.153846153846154	0.555555555555556	0.8125	0.621621621621622	0.272727272727273
3311544_2	1	0.357142857142857	0.153846153846154	0.555555555555556	0.8125	0.621621621621622	0.272727272727273
949316	1	0.388888888888889	0.357142857142857	0.8	0.777777777777778	0.766666666666667	0.888888888888889
1919890	0.2	0.05	0.0909090909090909	0.444444444444444	0.666666666666667	0.419354838709677	0.666666666666667
2075502	1	0.774193548387097	0.333333333333333	0.3	1	0.742857142857143	0.636363636363636
6011121	1	0.391304347826087	0.375	0.333333333333333	0.909090909090909	0.785714285714286	0.6
974359	0	0.107142857142857	0	0.333333333333333	0.647058823529412	0.314285714285714	0.0833333333333333
2794147_1	0.636363636363636	0.133333333333333	0.111111111111111	0.181818181818182	0.1875	0.529411764705882	0
2794147_2	0.636363636363636	0.133333333333333	0.111111111111111	0.181818181818182	0.1875	0.529411764705882	0
1938352	0	0.285714285714286	0.461538461538462	0.153846153846154	0	0	0
1658073	1	0.583333333333333	0.454545454545455	1	1	0.861111111111111	0.727272727272727
6184722_1	0	0.48	0.909090909090909	0.363636363636364	0.153846153846154	0.529411764705882	0.25
6184722_2	0	0.48	0.909090909090909	0.363636363636364	0.153846153846154	0.529411764705882	0.25
1422264	1	0.37037037037037	0.333333333333333	0.6	0.7	0.766666666666667	0.846153846153846
6191525	1	0.384615384615385	0.2	0.444444444444444	0.785714285714286	0.633333333333333	0.7
1206378_1	0.727272727272727	0.608695652173913	1	0.7	1	0.961538461538462	1
1206378_2	0.727272727272727	0.608695652173913	1	0.7	1	0.961538461538462	1
3373009	0.454545454545455	0.888888888888889	0.933333333333333	0.833333333333333	0.7	0.432432432432432	0.444444444444444
2163146	0	0.580645161290323	0.823529411764706	0.5	0.8	0.419354838709677	0.666666666666667
646059	0.1	0.580645161290323	0.666666666666667	0.8	0.75	0.78125	1
1508421	0.727272727272727	0.842105263157895	0.8	0.461538461538462	0.166666666666667	0.454545454545455	0.333333333333333
3507356	0.555555555555556	0.7	0.923076923076923	1	0.785714285714286	1	1
2451371	1	0.35	0.416666666666667	0.769230769230769	0.875	0.685714285714286	0.777777777777778
1913598	0	0.523809523809524	0.833333333333333	0.5	0.153846153846154	0.466666666666667	0.5
4466783	0	0.1	0	0.181818181818182	0.352941176470588	0.473684210526316	0.5
691248	0.384615384615385	0.32	0.0714285714285714	0	0	0.0588235294117647	0
1895291	0.916666666666667	1	1	0.857142857142857	0.555555555555556	0.657142857142857	0.666666666666667
613423	0.5	0.681818181818182	0.888888888888889	0.888888888888889	0.857142857142857	0.945945945945946	1
4383139	1	0.772727272727273	0.916666666666667	1	1	1	1
5279438	0.307692307692308	0	0.1	0.222222222222222	0.461538461538462	0.405405405405405	0.461538461538462
2699204	0.181818181818182	0.157894736842105	0.111111111111111	0.555555555555556	0.461538461538462	0.5	0.5
4776021	0	0.153846153846154	0	0.444444444444444	0.2	0.371428571428571	0.333333333333333
6051143	0.0909090909090909	0.105263157894737	0.0769230769230769	0.4	0.222222222222222	0.461538461538462	0.181818181818182
2575065	1	0.482758620689655	0.272727272727273	0.583333333333333	0.769230769230769	0.6	0.666666666666667
2266861	0	0.037037037037037	0.2	0	0.133333333333333	0.3125	0.0769230769230769
217507	0	0.208333333333333	0.1	0.111111111111111	0	0	0
6401948	0.111111111111111	0.2	0	0	0.285714285714286	0.333333333333333	0.4
612304	0.2	0.142857142857143	0.111111111111111	0.222222222222222	0.25	0.52	0.416666666666667
6371133	0	0.516129032258065	0.727272727272727	0.5	0.461538461538462	0.46875	0.230769230769231
1047947	0	0	0.1	0	0.1	0.216216216216216	0
3526619	1	0.933333333333333	1	1	0.928571428571429	0.756756756756757	0.777777777777778
5633124	1	0.925925925925926	1	1	0.944444444444444	0.783783783783784	1
617143	1	0.842105263157895	1	1	0.8	0.735294117647059	0.777777777777778
1941054	0.181818181818182	0.148148148148148	0.2	0.4	0.4	0.428571428571429	0.5
6144754	0	0.0454545454545455	0.0769230769230769	0.1	0.117647058823529	0.222222222222222	0.333333333333333
6183832	0.0909090909090909	0.136363636363636	0.0909090909090909	0	0	0	0
2824804	1	0.84	0.916666666666667	1	0.875	0.75609756097561	0.818181818181818
