TARA_142	TARA_146	TARA_147	TARA_150	TARA_151	TARA_68
4625042	18	13	14	24	10	10
2203463	12	17	17	28	10	12
5686941	10	21	18	35	11	9
1617903	12	14	15	25	10	11
6279457	13	14	18	24	10	12
3417367	15	17	19	36	10	9
1717483	13	23	16	25	12	12
4338925	17	18	17	32	13	12
1710013	19	19	21	23	13	9
4653732	10	22	22	32	10	12
3785996	15	18	20	35	9	14
3947873	14	15	20	36	13	9
3395995_1	14	19	23	34	11	10
3395995_2	14	19	23	34	11	10
1926949	12	16	23	37	12	11
5867444_1	13	13	14	34	11	9
5867444_2	13	13	14	34	11	9
4648365	16	20	22	29	10	9
2397797	11	21	17	26	12	13
2960329_1	14	22	20	27	14	14
2960329_2	14	22	20	27	14	14
5655338	19	19	21	31	14	14
2430936_1	15	24	17	25	11	9
2430936_2	15	24	17	25	11	9
1864751	19	22	19	27	12	11
3334276	13	18	19	25	12	9
5545428	15	23	18	30	15	14
4190795	17	17	17	36	12	10
3621463_1	17	20	22	31	12	14
3621463_2	17	20	22	31	12	14
2877358	16	15	23	28	11	12
4016769	15	21	20	32	12	12
5994356	19	16	16	28	14	13
3260096	10	16	14	32	12	12
3180680	12	17	16	28	11	9
2629043	15	12	17	35	14	10
3510226	10	23	17	25	9	10
4633591	17	17	16	30	12	10
3426141	15	14	16	34	12	9
5993756	13	23	17	29	10	14
3890712	15	17	17	32	15	9
2173046	13	21	19	35	10	10
5797562_1	12	20	24	30	14	11
5797562_2	12	20	24	30	14	11
3652786	17	22	18	30	13	12
4652526	13	17	21	28	11	12
5603955	15	18	17	31	10	10
3799562	17	24	23	36	10	12
3546685	15	20	24	39	10	12
2044300	13	15	14	29	9	12
3998757	10	18	18	35	12	11
6589773	13	15	15	29	12	14
6127406	20	13	25	30	11	10
3690746	19	17	21	33	12	11
3162464	11	20	18	29	11	10
497752	13	19	23	35	11	10
6270780	14	21	17	38	9	12
4691516	19	17	15	25	10	11
2662567	17	15	14	29	13	13
1370644	17	17	19	23	10	13
5940997	13	19	22	27	11	14
5723815	21	16	22	30	13	13
5748999	17	18	20	33	11	9
3108274	16	17	21	27	15	13
6539873	15	15	13	25	9	13
6548755_1	17	21	15	33	13	9
6548755_2	17	21	15	33	13	9
4747518	16	17	21	33	14	13
3108254	13	21	18	24	11	9
3842497	14	18	24	34	14	11
2769612	12	14	20	29	9	12
1505046	20	20	23	31	12	13
196349	15	15	20	38	12	11
4801048	9	13	19	31	10	9
3262004	18	16	21	30	9	10
4503204	12	17	15	35	9	11
4140864	19	14	16	29	11	11
3298176	19	19	19	35	9	14
1303943_1	15	16	16	31	13	11
1303943_2	15	16	16	31	13	11
4719963	13	18	20	27	9	11
4487949	18	20	20	29	12	14
4117843_1	13	13	18	33	9	11
4117843_2	13	13	18	33	9	11
3112954	17	19	22	26	13	11
3683473	14	13	18	31	10	10
511530	15	21	22	33	12	11
4805174	9	12	19	32	11	13
5774604	15	24	19	25	10	9
5534653_1	14	14	14	28	10	12
5534653_2	14	14	14	28	10	12
4074247	13	18	20	25	11	13
6521217	14	16	13	23	9	9
5083344	15	15	14	29	11	11
4137938	17	14	22	34	15	9
4055447	15	19	15	27	11	9
1701768	12	19	23	29	9	13
4866491	12	24	20	35	9	12
2459039	21	15	21	33	13	14
6034012	15	22	21	31	13	10
6506836	14	14	23	27	9	10
2354464	13	14	15	29	11	14
3961897	20	21	21	29	13	12
2199730	14	16	21	35	9	14
2955478_1	13	17	15	32	14	10
2955478_2	13	17	15	32	14	10
6152889_1	11	19	16	30	14	10
6152889_2	11	19	16	30	14	10
6152889_3	11	19	16	30	14	10
4642118	12	22	22	33	12	9
1043917_1	14	23	23	30	9	12
1043917_2	14	23	23	30	9	12
3518911	13	19	18	35	10	10
4078489	11	21	16	31	9	10
6342977	15	13	18	27	14	11
5266824	13	20	14	29	9	9
2892824	17	24	20	29	9	10
6235964	16	19	16	28	11	12
2364369	14	16	20	37	13	12
3329641	11	19	19	24	9	11
4677512	16	17	14	26	9	14
2323688_1	19	22	19	34	10	11
2323688_2	19	22	19	34	10	11
6461981	17	14	17	36	10	12
3354298	17	19	20	30	12	12
6504865	16	23	14	28	10	11
6485936	21	22	16	29	12	11
3100634	12	22	18	34	15	13
3785137	16	15	19	36	11	10
354202	17	16	19	31	12	10
1193632	12	14	13	29	12	9
4717960	14	21	16	35	11	9
6127285	14	24	18	29	11	11
5551365	10	18	23	28	10	13
3847853	15	17	14	30	13	13
6076433	19	19	18	37	10	9
4504496	13	18	19	30	10	11
3041317	15	24	14	32	11	12
4630756	20	19	24	29	13	12
6507365	17	23	15	32	10	12
3880207	17	22	14	31	10	10
2303219	11	14	19	26	9	12
4137107_1	14	13	24	31	14	10
4137107_2	14	13	24	31	14	10
3622584	19	17	19	30	9	11
6177189	12	20	18	32	12	12
5560021	10	18	23	32	10	9
6134492	13	17	15	26	11	9
6064588	15	23	16	22	10	9
3118294	13	17	23	31	13	10
4359280	15	20	15	34	10	12
1594835	15	24	15	26	10	9
1753166	21	20	18	35	14	12
2387962	13	17	19	34	10	10
3574107	18	22	16	33	14	10
4722779	9	18	21	31	12	12
5557907	15	13	20	30	14	9
1920769_1	21	12	17	26	13	12
1920769_2	21	12	17	26	13	12
1920769_3	21	12	17	26	13	12
4407821	15	14	23	30	14	12
6317906	18	24	14	32	12	10
4255397	13	14	17	35	12	12
2966488_1	18	12	15	26	11	12
2966488_2	18	12	15	26	11	12
4713147	13	17	23	38	12	11
1721582	21	19	14	31	10	10
2776662	15	22	15	32	13	14
4311521	19	16	20	29	13	11
6265665	13	16	24	33	13	9
3188574	13	19	16	35	14	9
4154560	11	14	25	34	9	9
6271726	18	22	19	29	11	11
6007169	11	21	23	33	13	10
3997344	10	13	21	30	12	13
5885578	15	17	16	31	11	11
4547657	15	13	14	24	10	10
6314380	16	12	18	24	10	9
734379	9	18	19	32	10	10
6042394	12	14	15	26	15	9
1082823	9	12	18	33	14	9
2980806	15	14	19	32	14	13
3194381_1	18	17	15	27	12	14
3194381_2	18	17	15	27	12	14
5553597	13	17	23	23	10	12
6458382	16	12	19	28	14	11
5521072	10	15	13	31	12	11
2958732	13	17	17	32	13	10
1255163	17	22	21	31	12	13
5323594	13	22	24	29	9	13
3882589	16	14	22	30	13	12
4309161	14	13	14	34	13	11
1950418	19	15	21	30	10	12
6384032	15	23	15	28	11	11
2981821	14	24	22	35	11	11
6066314	14	19	20	33	11	11
3011094	21	17	22	32	12	9
5083603	13	16	16	25	11	10
6389469	16	23	24	34	12	10
6470470	17	20	18	23	14	12
4676810	17	21	15	25	13	12
4650667	13	19	22	28	12	13
4082580	9	15	20	28	13	11
4113636	15	20	22	26	12	14
4828313	18	22	14	28	12	12
4724792	12	22	21	28	12	14
5902905_1	14	14	23	25	12	9
5902905_2	14	14	23	25	12	9
4183262	11	20	25	38	10	12
794231	19	24	23	33	15	11
2568966	11	16	24	35	13	12
6378780	14	16	17	37	12	10
6470236	19	18	24	28	9	11
5405372	20	18	20	33	13	9
6320252	13	17	16	31	12	9
5473873	12	17	18	34	10	13
2886570	20	17	22	30	13	13
6589729	21	17	23	26	11	9
5538092	10	20	20	39	14	10
4627924	9	17	14	30	15	12
6102760	11	17	22	29	10	10
1324777	13	20	18	23	10	11
4647391	17	16	23	36	12	9
6150192	13	14	19	35	15	11
2398662	16	18	21	24	11	14
4501971	16	20	14	32	11	12
4048127	11	24	17	34	13	11
6584658	16	22	19	37	12	12
1260896	14	19	21	25	11	9
1440119	10	14	16	27	14	9
4693420	14	14	19	36	13	13
6515360	17	19	23	33	11	13
1885550	17	15	16	36	9	12
2967872	15	19	13	33	13	9
2744204	9	18	16	25	9	10
1153275	15	16	16	33	10	13
5395361	16	16	14	28	12	14
3207555	15	17	19	30	13	11
5546536	12	18	19	35	13	10
5557978	16	15	19	29	12	13
5536547	16	17	22	36	14	9
3721039	15	13	16	31	13	11
4129611	10	14	23	27	13	11
5662152	12	18	16	36	14	12
3387448	11	21	21	24	9	10
4561849	14	14	21	29	13	13
1691379	11	20	24	37	11	10
2324108	12	17	19	37	13	10
1740792	16	15	24	23	13	9
6531087_1	10	17	25	30	13	10
6531087_2	10	17	25	30	13	10
6559883	16	14	15	27	13	9
4616323	16	24	18	32	12	11
4405801	14	19	20	30	14	9
1879678	13	15	20	25	9	11
6294805	11	17	17	33	13	10
4689288_1	20	18	15	27	10	12
4689288_2	20	18	15	27	10	12
6239229	16	16	23	25	10	12
6356015	10	14	15	31	9	11
4412110	15	23	24	32	12	10
6585988	11	20	21	36	10	10
6448072_1	19	16	21	27	13	10
6448072_2	19	16	21	27	13	10
4314614	12	18	20	32	9	13
6176737	15	16	23	30	14	10
5954621	12	20	22	38	13	10
4432955	12	13	13	31	14	11
6388509	14	21	20	29	14	11
4817356	16	21	20	28	12	10
1441692	20	13	20	31	11	14
2757268	19	17	17	31	11	9
5650062	15	20	23	29	11	11
6128303	17	18	17	32	11	10
4443391	17	21	24	36	9	13
4530126	9	16	19	30	9	12
6278717	19	21	17	30	9	14
4099571	13	18	23	36	11	10
1675531	14	12	23	26	15	12
6036795	11	18	18	31	10	11
6473229	11	12	14	29	14	10
1624333	21	21	19	37	14	11
5823379	13	12	23	31	13	11
4351180	17	17	24	27	10	10
4785335	15	24	22	29	13	14
4488265	13	22	22	34	9	9
1657019	18	22	23	31	12	13
5535548	20	23	20	32	11	13
3946945	17	22	20	33	12	10
4152264_1	13	22	25	36	12	10
4152264_2	13	22	25	36	12	10
4650424	16	21	20	34	10	10
2758659_1	21	16	19	25	10	10
2758659_2	21	16	19	25	10	10
3682518	14	14	18	29	14	10
2836873	15	16	22	28	9	9
5847563_1	14	14	13	36	9	10
5847563_2	14	14	13	36	9	10
2538489	13	22	17	29	11	11
3868282	19	16	25	34	14	9
4245205	18	20	22	30	11	10
6313576	14	14	21	29	12	9
5039139	14	15	24	39	9	10
4635180	18	16	19	35	9	9
5684199	16	16	20	23	11	9
4093127	17	21	17	37	10	11
4579155	15	24	24	35	10	11
4538734	19	24	22	32	9	9
1908539	11	19	18	38	9	11
1906489	18	18	17	32	11	11
6062193	18	21	20	34	10	9
1607791	13	20	23	32	12	9
476769	12	17	13	36	10	12
6537898	12	15	21	34	9	13
6195769	15	15	18	32	12	10
2329182	19	24	20	32	12	9
970533	12	20	18	32	13	9
3098142_1	11	17	22	32	13	10
3098142_2	11	17	22	32	13	10
6553634_1	14	18	23	28	11	11
6553634_2	14	18	23	28	11	11
6553634_3	14	18	23	28	11	11
6551790	15	18	19	34	9	11
6284123	20	19	22	33	10	9
3410825	17	14	19	35	9	10
3176922_1	10	17	14	29	12	12
3176922_2	10	17	14	29	12	12
3176922_3	10	17	14	29	12	12
5392341	20	24	17	31	11	11
3199150	14	14	24	29	12	13
5833401_1	18	18	15	26	12	12
5833401_2	18	18	15	26	12	12
2044243	13	17	19	29	13	10
1575971	18	20	19	34	13	9
3005541	15	19	15	33	11	11
5896579	9	21	20	39	10	12
2636952	13	20	17	30	11	14
6353359	17	13	21	29	10	9
4720942	12	21	19	32	13	10
1701833	11	24	19	33	9	11
1435355	17	22	23	37	11	14
2077658	20	19	20	27	12	12
3158932	18	17	24	27	10	9
6553277	14	15	15	35	10	10
4759365	11	22	17	37	14	12
4713757	14	18	20	38	9	10
1632124	20	21	22	26	11	10
1467730	9	21	25	29	14	13
1096375	16	18	22	30	15	12
5645542	16	22	19	30	12	11
3716413	10	22	17	37	13	11
540750	19	22	21	33	11	12
1020268	21	23	21	34	9	13
3108845	14	18	19	28	9	10
4612398	9	22	17	31	15	12
3941707	11	17	23	31	13	14
2608082	17	22	22	25	12	11
4729843	14	14	15	31	15	11
4817633	18	19	17	33	14	13
3941858	15	14	22	29	11	10
5361278_1	16	14	19	26	12	9
5361278_2	16	14	19	26	12	9
3422153	16	18	22	32	9	10
3295184	17	23	21	36	11	13
6208533	15	19	25	34	12	13
4670692	15	21	24	35	9	11
1649064	17	15	15	29	14	14
5420989	19	14	21	26	14	12
2104362	10	19	21	34	10	11
3104764	14	12	22	38	9	10
4406206	16	18	20	25	11	9
3606062	18	19	13	31	13	10
3615566_1	15	19	18	39	10	14
3615566_2	15	19	18	39	10	14
2900882	14	18	22	29	13	9
4840014	9	20	22	32	12	11
6161726	12	16	19	25	10	10
6577859	11	17	22	38	12	13
6457219	12	14	15	28	13	13
2436070	21	14	17	32	11	10
997055	14	16	20	22	13	9
1402637	20	21	19	35	11	14
4235246_1	12	19	22	36	9	12
4235246_2	12	19	22	36	9	12
3281966_1	13	21	24	37	14	12
3281966_2	13	21	24	37	14	12
4563548	14	20	17	21	10	9
5976747	16	23	17	31	10	12
2451722	20	16	23	34	9	12
1689573	18	16	24	32	11	12
3792805	9	16	17	35	15	10
2122018	20	13	22	34	11	13
2992305	18	20	24	30	12	9
6321704	20	22	14	31	11	9
3434310	17	17	19	26	12	12
3863468_1	12	22	14	23	10	9
3863468_2	12	22	14	23	10	9
3699889	10	15	24	28	14	10
6201021	12	20	18	31	10	12
6285937	11	14	15	29	12	12
555456	10	18	25	36	15	10
3939496	15	16	14	35	14	10
6162460	13	19	16	28	15	10
6486351	15	21	22	26	12	10
4076519	17	17	21	39	9	13
4262450	18	17	14	35	12	11
362724	13	21	23	30	12	14
2587796	13	19	24	31	11	10
1438103	19	22	17	32	10	10
5083316	9	15	14	31	10	10
5660790	10	21	25	28	10	10
6509716	18	15	22	32	10	9
4633865	15	18	17	35	14	12
3783861_1	10	20	22	28	12	11
3783861_2	10	20	22	28	12	11
6376375	17	20	18	33	10	10
4290631	14	18	15	23	12	9
4874309	17	14	21	34	12	10
3494568	20	18	18	30	13	9
6449344	19	17	21	28	14	14
6530010	15	20	20	25	12	12
6465323	12	23	18	24	11	10
3995156	17	18	20	30	11	9
4052556	21	18	21	36	9	9
6588042	18	23	18	30	12	10
3743182	12	18	18	30	14	11
4737946	15	14	16	26	13	9
2103404	18	17	19	38	14	13
3026562	20	17	22	29	11	12
5992722	16	13	17	26	12	9
4662559_1	16	21	21	37	11	10
4662559_2	16	21	21	37	11	10
4662559_3	16	21	21	37	11	10
6208142	20	18	17	28	15	9
6528366	21	17	21	29	12	11
3386490	16	18	19	31	11	9
3037696	16	14	20	34	13	10
4071047	19	18	23	29	10	13
4461951	11	22	17	27	9	12
4760841	18	16	20	36	15	11
1326202	14	20	17	32	14	11
4764917	16	19	17	37	12	9
1070352_1	17	21	20	32	13	13
1070352_2	17	21	20	32	13	13
2402857	13	18	15	33	10	13
3453623	11	17	17	28	13	10
6260832	12	18	23	33	13	10
570083	19	17	24	30	12	12
5571715	14	23	13	27	13	9
5455381	19	13	20	23	13	9
1430967	14	22	14	30	11	14
3603838	12	18	18	32	9	10
3711676	13	20	25	29	11	10
4625342	20	20	21	29	10	10
6320326_1	19	15	20	33	10	10
6320326_2	19	15	20	33	10	10
5428581	17	19	24	30	11	13
5549765	18	14	21	30	9	12
904730	14	15	20	27	14	12
2391574	18	16	21	35	13	14
3018288	11	23	25	29	11	10
2443186	16	18	18	29	10	11
4736284	19	23	22	30	14	11
6162750	13	21	23	38	9	12
601632	20	14	22	29	10	9
4642673	16	17	22	32	15	12
3408612	19	16	16	32	9	10
4562526	17	15	20	32	13	13
2350916	17	24	18	38	9	14
3096038	19	17	21	26	10	10
4669659	13	19	25	37	10	10
2167011	18	15	17	27	10	10
4544748	12	17	24	30	9	11
4544648	12	15	15	35	15	10
3963293	12	18	23	28	10	13
3347037	11	21	17	31	12	13
4823116	20	22	17	30	13	13
3600808	16	15	19	34	14	10
6387258	12	16	14	21	13	10
6501780_1	10	16	18	36	15	9
6501780_2	10	16	18	36	15	9
893322	11	23	24	27	10	12
4037437	16	17	17	35	9	9
5690743	12	20	16	31	11	13
1004249	15	18	23	30	10	11
4751400	16	20	22	36	9	12
1715643	9	20	24	30	13	13
3941846_1	14	20	19	39	13	10
3941846_2	14	20	19	39	13	10
4833012	21	20	21	38	10	9
1247175	15	15	13	33	15	11
3178614	10	20	16	27	9	10
372469	14	23	25	27	12	11
6289113	14	15	21	39	12	13
6530129	18	17	17	25	13	13
6418202	13	15	18	25	12	12
1284256	13	19	19	32	11	13
2617260	17	14	16	32	11	9
3742576	15	20	25	37	9	11
4726480	12	24	19	30	14	12
4846376	16	14	19	36	13	13
1393309	21	24	23	30	9	9
6539176	12	12	14	31	13	12
3007310	15	21	21	37	12	11
5515185	11	18	25	29	11	12
3693968	15	18	13	31	13	9
4117713	11	16	16	25	11	12
4866547	20	16	23	32	10	10
1894258	17	14	18	32	9	10
412164	17	14	20	38	13	9
6461996	17	23	23	36	14	10
2452264	17	12	16	33	13	11
4116942	12	13	14	30	11	12
4593112	15	12	21	31	9	11
4288828	20	16	19	35	12	12
3788834	16	18	16	24	10	12
5046824	10	16	19	31	12	10
5549805	14	23	17	31	11	12
2971358	13	20	21	32	9	12
3178955	11	13	16	26	10	11
3006973	15	16	19	31	13	12
5877114	20	15	18	38	15	9
3390805	15	20	19	39	13	12
4604449	9	18	15	24	9	10
2969869	18	16	15	32	13	9
3097334	21	16	19	34	12	10
6376330	13	13	14	32	10	10
6253166	10	19	22	28	10	9
3201236_1	14	18	19	26	14	9
3201236_2	14	18	19	26	14	9
4703505	12	24	21	30	13	14
4609215	15	17	24	35	9	12
4635126	19	22	23	35	10	13
1753616	14	17	22	30	9	10
4430769	16	22	22	31	9	11
6078925	10	17	19	30	14	9
3368527_1	15	21	20	39	14	9
3368527_2	15	21	20	39	14	9
5531762	12	23	21	32	13	12
3421919	16	22	16	37	11	11
4050715	11	22	20	30	9	11
4847643	21	18	25	33	10	11
6370429	16	19	21	39	12	14
6525433	12	18	24	28	9	12
6191600	13	17	19	28	11	13
585405	17	23	20	29	14	14
6457232	18	13	22	28	10	12
3093656	17	17	25	27	11	12
4843802	13	14	21	33	10	11
3506622	17	21	25	32	14	11
4591867	10	16	14	28	12	13
1657331_1	14	22	15	24	10	10
1657331_2	14	22	15	24	10	10
4875535	20	18	19	37	12	12
6273134	11	22	21	27	10	10
5688104	13	20	19	35	9	9
5593626	15	21	22	27	11	12
4139622	15	23	22	28	13	12
2368609	13	17	17	36	15	11
5556213	14	21	17	31	15	13
4273533	15	16	15	24	14	9
4514401	18	13	18	29	10	12
6234896	14	18	21	24	11	10
2922966	17	18	24	29	12	12
6536543	11	20	21	35	11	11
4151130_1	20	23	21	36	9	9
4151130_2	20	23	21	36	9	9
4558537	9	24	19	28	11	10
6175073	12	23	24	38	9	9
1758733	17	14	13	34	15	9
4489047	16	21	18	30	11	12
4849736	10	23	23	37	12	10
4502697	13	15	18	23	12	9
4662310	18	21	20	39	9	10
6201368	14	17	18	33	11	11
891147_1	12	17	19	33	9	12
891147_2	12	17	19	33	9	12
6291518	15	22	17	21	10	9
6600994	18	20	23	28	12	12
3619031	18	16	21	30	10	12
6578987	20	18	15	27	10	9
4156774	16	22	15	26	12	10
6511962	14	24	20	37	9	11
3478248	19	22	15	37	13	9
1599930	12	21	23	24	10	9
6443856	15	21	23	34	12	9
4114374	20	19	18	31	15	9
4118196	12	19	20	26	9	9
3073549_1	10	21	22	26	9	12
3073549_2	10	21	22	26	9	12
3290012	12	13	14	33	10	13
4881948	16	17	22	30	15	10
2278018	16	18	19	38	12	11
2301280	12	16	13	34	12	11
6287561_1	21	14	17	25	9	9
6287561_2	21	14	17	25	9	9
1324089	11	20	24	39	13	13
4496532_1	11	16	25	32	10	10
4496532_2	11	16	25	32	10	10
6278386	21	23	24	30	12	9
3285097	9	16	18	33	12	11
2421432	16	14	18	32	13	10
587388	17	16	25	24	12	11
6317685	16	13	14	31	11	11
3094350	15	20	21	31	11	12
6588153	15	22	16	30	10	12
1296778	12	19	17	34	11	10
6327438	15	20	19	37	9	9
4814944	10	13	21	36	9	11
6286234	12	22	21	36	10	13
4503154	15	24	16	30	11	9
4269894	10	17	15	30	14	9
1894383	15	23	19	31	11	9
5048985	14	17	16	37	15	10
4121808	16	17	17	30	11	10
4091060	19	20	20	29	15	12
5550818	13	22	23	31	12	13
1427338	20	20	17	37	14	11
6158727	11	18	20	35	9	12
3956470	17	20	16	31	12	10
1597116	12	16	19	34	14	10
2599922	17	20	22	27	13	14
1602486	12	22	21	35	11	12
4193261_1	11	20	21	32	13	9
4193261_2	11	20	21	32	13	9
4193261_3	11	20	21	32	13	9
3736841	14	23	15	30	9	12
3862798	19	12	16	34	10	9
3800298	17	19	22	34	10	14
4883877	18	23	15	26	11	10
3186376	21	17	15	32	9	10
1431088	19	20	25	37	12	12
1659105_1	9	16	20	33	13	10
1659105_2	9	16	20	33	13	10
3332839	12	15	15	29	14	9
1082124	12	14	19	35	13	12
6084317	19	21	22	30	10	13
6146269	19	18	22	30	13	14
1399662	16	13	22	29	12	14
4550017	16	17	15	31	10	12
1664061	20	20	22	33	13	10
4409705	18	23	19	39	12	9
3883107	14	14	19	34	9	11
3052772	12	22	22	32	11	10
1704586	15	14	17	27	9	12
3292470	18	16	20	34	9	10
6176162	10	21	13	29	10	9
4292816	16	18	21	37	11	12
1752334	19	17	23	30	11	12
5887134	18	17	20	29	13	12
1287685_1	17	21	17	32	9	13
1287685_2	17	21	17	32	9	13
1287685_3	17	21	17	32	9	13
3451096	19	22	23	35	13	11
4646969	11	17	16	27	14	11
6038412	13	18	17	36	11	10
6367078	17	16	20	28	15	10
6175724	21	19	16	25	13	13
2440720	18	21	22	33	9	11
3179408	19	19	25	31	14	10
5902436	18	21	25	33	10	9
4583192	13	13	21	35	10	10
3822740	16	18	21	25	15	12
3464704	9	19	20	26	9	10
4090106	13	20	21	37	10	11
6041854	14	20	23	36	15	11
3083296	14	16	15	31	12	10
4289920_1	13	21	16	27	10	9
4289920_2	13	21	16	27	10	9
4289920_3	13	21	16	27	10	9
4183124	16	20	20	38	13	13
4883084	19	24	22	27	11	9
5649758_1	15	22	17	35	9	10
5649758_2	15	22	17	35	9	10
3617691	20	14	22	38	11	11
1615100_1	15	18	14	36	9	9
1615100_2	15	18	14	36	9	9
4751978	16	18	24	30	12	12
4654833	15	15	24	33	11	12
4694207	19	18	16	35	10	11
3549581	13	19	15	29	15	9
3430288	21	16	22	38	10	11
4805389	12	18	21	22	10	9
3395151	13	17	23	38	14	10
3206381	12	20	19	24	12	9
4634276	18	19	23	27	12	14
3711084	16	14	20	24	10	13
4496263	12	17	18	30	10	12
1021217	16	15	18	31	14	11
4279623	17	13	15	37	10	10
3699746	14	19	21	33	13	10
4472402	14	21	20	29	9	14
3771272	16	13	14	28	10	14
879655	16	24	24	31	13	9
1442128	12	16	18	37	12	10
735952	14	20	20	32	11	12
3646326	19	21	20	26	14	14
5383172	17	16	20	29	12	9
3066508	18	17	22	33	15	12
4641199	12	21	18	26	13	9
4405697_1	10	15	22	33	12	10
4405697_2	10	15	22	33	12	10
1426083	13	14	25	27	12	9
540700	17	18	17	27	13	9
6529407	16	19	20	33	14	9
6442591	13	22	19	27	13	9
3885821_1	10	22	17	36	11	10
3885821_2	10	22	17	36	11	10
2627430	12	16	19	31	15	9
4544770	19	21	20	35	15	12
5440811	13	21	18	35	11	11
6600025	13	20	25	32	15	10
4871487	19	20	15	31	13	11
2632404	11	23	23	31	13	9
6424953	14	13	23	32	10	12
3987293	16	21	21	33	10	10
5083268	19	20	17	27	12	10
5587838	16	24	18	33	15	11
3093743	18	24	17	32	10	11
4642341	16	18	22	35	10	9
413172	13	21	24	30	10	9
4470605	18	18	19	35	15	12
4176626	18	20	19	33	9	12
3079831	19	14	24	31	11	14
1976872	18	18	18	28	15	12
4844429	16	13	21	24	10	11
6197883	14	19	21	22	10	10
3436605	17	12	16	26	9	12
3096765_1	11	20	15	28	14	13
3096765_2	11	20	15	28	14	13
3096765_3	11	20	15	28	14	13
4126848	14	21	14	30	13	13
1615365	19	21	13	23	13	11
6352202	11	20	16	26	14	10
3870454	18	18	16	25	13	10
4566498	14	13	24	28	10	11
6535920	9	21	17	28	11	11
2427523	14	18	13	32	13	13
4789886	18	13	16	34	11	9
3653812	20	18	19	29	15	11
4640393	10	18	23	34	13	9
2610781	20	18	20	31	10	9
5434452	17	12	18	30	14	12
4025221	16	21	16	29	9	9
