TARA_147	TARA_148	TARA_149	TARA_150	TARA_151	TARA_4	TARA_78
715588_1	0.666666666666667	0.642857142857143	0.541666666666667	0.583333333333333	0.634615384615385	0.555555555555556	0.357142857142857
715588_2	0.666666666666667	0.642857142857143	0.541666666666667	0.583333333333333	0.634615384615385	0.555555555555556	0.357142857142857
386291	0.333333333333333	0.411764705882353	0.19047619047619	0.428571428571429	0.333333333333333	0.466666666666667	0.416666666666667
4622805	0.68	0.4	0.473684210526316	0.583333333333333	0.636363636363636	0.333333333333333	0.636363636363636
7027770	0.576923076923077	0.416666666666667	0.62962962962963	0.75	0.5	0.888888888888889	0.692307692307692
373169	0.783783783783784	0.777777777777778	0.916666666666667	0.846153846153846	0.803921568627451	0.6	1
1911513	0.424242424242424	0.5	0.260869565217391	0.272727272727273	0.327272727272727	0.3	0.230769230769231
2093203_1	0.37037037037037	0.230769230769231	0.36	0	0.333333333333333	0.166666666666667	0.266666666666667
2093203_2	0.37037037037037	0.230769230769231	0.36	0	0.333333333333333	0.166666666666667	0.266666666666667
2392391	0.482758620689655	0.375	0.444444444444444	0.625	0.482142857142857	0.75	0.636363636363636
654791_1	0.578947368421053	0.619047619047619	0.56	0.75	0.629032258064516	0.363636363636364	0.888888888888889
654791_2	0.578947368421053	0.619047619047619	0.56	0.75	0.629032258064516	0.363636363636364	0.888888888888889
5914629	0.272727272727273	0.272727272727273	0.157894736842105	0	0.111111111111111	0.1	0.111111111111111
4290510_1	0.571428571428571	0.789473684210526	0.608695652173913	0.846153846153846	0.722222222222222	0.333333333333333	0.714285714285714
4290510_2	0.571428571428571	0.789473684210526	0.608695652173913	0.846153846153846	0.722222222222222	0.333333333333333	0.714285714285714
4290510_3	0.571428571428571	0.789473684210526	0.608695652173913	0.846153846153846	0.722222222222222	0.333333333333333	0.714285714285714
3179215	0.928571428571429	0.833333333333333	0.923076923076923	0.75	0.807017543859649	0.7	0.933333333333333
3346982	0.848484848484849	0.8	0.941176470588235	0.909090909090909	0.708333333333333	0.75	1
5663753	0.666666666666667	0.736842105263158	0.75	0.555555555555556	0.861538461538462	0.846153846153846	1
4009855	0.1	0.0769230769230769	0.0869565217391304	0.333333333333333	0.235294117647059	0.2	0.375
4154205	0.642857142857143	0.625	0.523809523809524	0.833333333333333	0.538461538461538	0.6	0.727272727272727
6249661	0.863636363636364	0.769230769230769	0.7	0.583333333333333	0.701754385964912	0.666666666666667	0.888888888888889
5485064	0.214285714285714	0.35	0.321428571428571	0	0.269230769230769	0.111111111111111	0.176470588235294
6640305	0.36	0.125	0.333333333333333	0.285714285714286	0.380952380952381	0.444444444444444	0.5
4635096	0.529411764705882	0.461538461538462	0.678571428571429	0.727272727272727	0.430769230769231	0.444444444444444	0.666666666666667
3483462_1	0.878787878787879	0.8	0.821428571428571	0.571428571428571	0.676470588235294	0.636363636363636	0.769230769230769
3483462_2	0.878787878787879	0.8	0.821428571428571	0.571428571428571	0.676470588235294	0.636363636363636	0.769230769230769
2809926_1	0.354838709677419	0.352941176470588	0.344827586206897	0.647058823529412	0.451612903225806	0.222222222222222	0.363636363636364
2809926_2	0.354838709677419	0.352941176470588	0.344827586206897	0.647058823529412	0.451612903225806	0.222222222222222	0.363636363636364
3352828	0.4	0.384615384615385	0.421052631578947	0.285714285714286	0.46031746031746	0.461538461538462	0.388888888888889
1772021	0.25	0.4	0.235294117647059	0.1	0.240740740740741	0.0666666666666667	0.4
3358579	0.769230769230769	0.777777777777778	0.739130434782609	0.666666666666667	0.823529411764706	0.5	0.909090909090909
5673158	0.838709677419355	0.695652173913043	0.695652173913043	0.692307692307692	0.776119402985075	0.8	0.777777777777778
6456064_1	0.447368421052632	0.277777777777778	0.285714285714286	0.333333333333333	0.315789473684211	0.363636363636364	0.133333333333333
6456064_2	0.447368421052632	0.277777777777778	0.285714285714286	0.333333333333333	0.315789473684211	0.363636363636364	0.133333333333333
467950	0.6	0.8125	0.678571428571429	0.555555555555556	0.677966101694915	0.75	0.833333333333333
4690343	0.193548387096774	0.0625	0.208333333333333	0.0909090909090909	0.142857142857143	0	0.166666666666667
3006748	0.652173913043478	0.611111111111111	0.68	0.545454545454545	0.464285714285714	0.5	0.6
3568044	0.88	0.916666666666667	0.92	0.888888888888889	0.865384615384615	0.909090909090909	0.7
