TARA_144	TARA_149	TARA_151	TARA_9	TARA_11	TARA_23
3202001_1	20	16	15	11	38	20
3202001_2	20	16	15	11	38	20
5912897	13	21	18	14	25	44
3505064	20	17	18	13	28	54
4641211	20	21	17	9	30	31
2100122	19	19	17	12	15	79
6755358	17	9	13	11	17	43
6985832	17	20	20	19	22	80
6836097	19	16	15	10	15	82
5245910	24	20	22	14	24	44
3375676	19	14	19	10	34	81
4763127	19	19	20	14	20	40
4029211	13	16	20	13	14	52
1539408	23	13	14	11	16	63
3170791	21	20	17	18	37	69
1687783_1	14	10	15	15	31	44
1687783_2	14	10	15	15	31	44
3451611	12	19	19	18	18	62
4916492	23	23	22	15	21	67
3414685	18	18	17	9	19	59
6842594	26	22	21	13	24	73
7067970	23	24	25	10	29	59
4627436	26	22	17	17	31	89
3316870	23	10	21	11	25	66
4627302	16	21	21	13	23	85
6089304	24	24	21	19	26	67
804882	23	12	22	11	27	69
2997780_1	29	16	24	12	30	24
2997780_2	29	16	24	12	30	24
4499826	20	14	14	16	30	88
5376609	18	11	14	16	29	43
7038901	9	12	16	15	21	63
6391089	24	19	21	17	19	67
7021108	17	11	21	11	31	62
4156439	24	19	21	11	33	30
760247	28	16	23	13	23	65
3940189	15	24	23	15	30	87
2825031	15	12	15	14	24	80
973941	19	16	23	13	31	45
3573419_1	27	22	25	9	21	68
3573419_2	27	22	25	9	21	68
1719493	10	9	12	11	18	22
2582064	16	19	19	12	22	64
5521184	18	21	20	10	29	28
599992	28	21	20	16	24	22
4964836	21	12	24	12	31	58
3370927	20	11	14	9	18	38
2941938	11	18	9	12	13	48
7032932_1	28	22	24	18	27	29
7032932_2	28	22	24	18	27	29
7032932_3	28	22	24	18	27	29
3907321	21	14	24	17	22	75
4831949	30	13	21	15	27	36
965826	18	12	19	17	29	46
2088077	22	23	23	19	16	75
1121812	20	16	14	16	31	77
1063621	20	16	14	9	38	31
3604014	14	16	22	9	25	56
5620648	22	14	13	9	20	23
6228759	12	15	24	16	33	77
1723966	19	20	15	9	26	96
6245556	10	10	12	10	14	39
3670559_1	13	13	18	19	19	45
3670559_2	13	13	18	19	19	45
4277878	18	14	21	20	35	76
3089307	23	17	14	12	27	75
5895396	10	15	15	15	18	64
3066575	16	18	17	14	20	78
2123102	24	22	24	10	24	78
6768652	15	11	12	10	18	55
4091242	17	17	19	11	19	45
4046944	19	20	27	16	32	96
837942	19	16	14	14	32	100
5547565	22	12	23	12	16	44
4718681	18	16	17	11	19	26
4397380	26	19	24	18	32	36
4751697	14	13	9	10	22	54
5376362	23	15	17	15	33	55
4932759	21	21	17	16	17	53
354825	19	20	20	10	33	65
4283916	19	10	13	10	18	46
3211172	19	18	28	13	15	67
5688331	25	15	21	10	19	57
4687346	21	13	13	15	22	46
7037400	19	13	25	9	23	49
4077441	18	20	22	15	38	23
740815	25	20	13	9	17	66
610036	10	15	13	11	23	49
6392897	12	15	18	12	14	46
3156465_1	18	18	17	9	21	90
3156465_2	18	18	17	9	21	90
5878093	16	22	12	11	36	68
4931103_1	26	20	16	14	23	67
4931103_2	26	20	16	14	23	67
4931103_3	26	20	16	14	23	67
1132046	21	17	19	13	22	42
3002982	23	11	21	10	25	64
1495923	20	15	24	15	36	20
4413811	10	15	20	16	21	75
4359881	23	19	17	16	21	78
6061774	25	14	23	13	25	72
3414562	26	16	25	17	27	69
5198116	24	19	22	15	27	64
708329	12	18	16	13	21	55
3919461	18	20	17	14	33	73
1109351	21	22	22	12	34	71
387205	18	17	27	11	22	51
5102205	15	10	22	12	15	59
6293890	22	21	20	14	28	95
6733571	17	15	24	14	28	22
1504659	15	15	17	19	19	67
3682285	18	12	13	11	31	69
583357	25	19	21	10	36	25
4024665	23	15	20	11	23	72
3507993	23	18	14	15	28	71
5306385	18	21	22	9	30	82
4352643	14	13	13	15	31	78
1574837	20	21	24	14	30	94
3909188	24	22	13	9	20	57
2531103	11	14	22	11	16	53
3252923	15	17	27	15	22	24
6648519	24	16	20	12	38	64
833271	26	24	16	10	26	78
2787331	19	21	23	12	30	78
3430371	13	24	19	15	27	55
2501775	26	17	22	12	31	98
1378649	15	20	15	16	23	55
3595439	18	11	13	20	25	38
6383022	21	14	12	9	31	41
2163493	18	18	26	20	30	84
1823055	24	14	23	11	24	78
863228	15	13	10	15	21	57
574172	24	16	23	11	24	52
4601805	20	15	10	15	16	38
2515120	15	22	21	19	19	69
3741212	12	17	21	11	35	43
683038	24	11	18	13	32	58
1120431	16	17	26	11	25	49
6996622	30	15	21	9	35	68
6884488	10	10	13	14	20	46
994787	16	16	16	15	23	65
649739	22	19	28	16	33	94
3936854	24	21	15	13	32	74
6095860	20	11	15	11	18	57
6898695	12	13	15	18	20	44
2297600	15	18	14	14	25	72
3993329	18	19	18	19	36	66
68061	25	24	25	12	31	71
2421050	27	12	19	16	25	59
4297647	15	19	24	9	37	68
3319296	24	22	23	17	32	98
985633	27	21	19	15	34	83
1922529	19	10	27	10	16	35
82518	27	22	21	14	25	22
2066452	24	17	18	9	31	60
3943664	27	24	23	10	33	73
6943097	25	9	17	13	19	68
1841120	17	15	17	13	31	68
2180253	23	10	19	16	25	58
2798502_1	17	11	19	14	20	46
2798502_2	17	11	19	14	20	46
5328084	20	22	19	11	27	48
5711403	19	10	20	17	16	53
2337897	17	12	20	16	21	51
5412270	23	19	24	14	25	90
1865126	13	12	16	14	20	62
3182726	19	23	20	13	37	59
587335	19	17	16	9	19	24
4205238	19	16	20	15	13	61
2778325_1	23	14	15	16	17	62
2778325_2	23	14	15	16	17	62
4237272	22	18	18	13	28	60
1161478	19	23	16	9	37	76
6566057	16	9	17	13	28	33
970570	19	20	20	17	30	79
2557185	21	25	17	14	18	66
2315217	14	17	18	16	22	73
6860120	19	17	25	11	24	65
2212885	16	24	26	14	33	82
5834960	18	20	17	9	24	50
4646174	12	20	9	12	17	53
436618	18	17	22	18	32	93
3601300	16	13	13	15	22	57
818844	15	18	24	13	29	58
670093	18	20	17	11	16	52
4042300	24	25	17	14	29	33
674742	26	25	16	14	22	70
6696847	16	23	16	18	25	56
7060922	23	14	21	11	21	70
985540	28	21	26	13	19	52
2182857	23	24	17	13	23	45
6328325	20	11	21	11	25	68
7080843_1	24	15	14	11	18	39
7080843_2	24	15	14	11	18	39
6329603	28	22	24	12	28	95
1555731	21	20	25	14	28	67
4535861	29	15	20	14	23	59
6151828	17	23	18	10	23	90
6911378	18	13	19	10	24	46
7024435	23	18	26	11	34	87
963459	18	21	17	16	19	89
6995	20	16	10	11	21	29
5152867	12	20	10	12	23	69
6990902	14	20	22	13	15	72
6613366	23	17	21	14	24	78
1367384	20	17	24	12	34	91
951421	21	16	16	14	32	80
2015574	27	17	20	12	25	38
2833903	19	13	13	14	32	86
3246354	20	21	23	15	29	99
392022	17	22	19	11	21	89
1087855	16	15	25	15	17	59
4797376	19	17	27	14	15	71
5133585	22	22	18	19	21	62
2277414	21	19	12	15	21	68
4113788	20	9	13	10	28	58
4344948	29	18	21	10	23	42
4418812	14	14	22	14	27	78
4457521	10	11	13	16	28	69
2230590	23	25	17	14	31	78
3418624	16	21	20	12	20	54
3815503	19	19	14	11	17	89
2020615	23	12	20	14	13	56
6405729_1	28	23	23	10	24	69
6405729_2	28	23	23	10	24	69
3387696	25	15	18	11	19	56
2523023	14	18	13	18	18	40
6083099	24	24	22	16	20	82
2187795	24	10	17	9	28	60
2826821	22	19	20	12	29	63
4152963	25	23	15	15	15	65
2037473	22	23	18	14	22	65
4135170	29	19	18	10	24	41
5654626	17	18	17	12	26	38
5760173	19	22	20	17	35	75
4558288	18	12	18	13	23	71
6483042	17	19	21	16	34	88
7015513_1	17	18	18	12	38	63
7015513_2	17	18	18	12	38	63
1767197	12	16	22	9	31	70
1569276	12	16	19	11	18	49
4526483	24	22	22	16	37	87
5037082	21	18	20	11	15	57
2948896	17	18	20	16	32	59
886909	13	18	17	15	19	69
6730590	23	21	22	13	25	94
5918496	26	23	28	18	32	89
4914889_1	21	16	21	14	27	62
4914889_2	21	16	21	14	27	62
4914889_3	21	16	21	14	27	62
482063	22	19	24	18	29	87
4210442	10	10	13	14	20	65
4430357	19	13	25	15	34	48
2417166	21	9	23	14	16	32
6778499	23	13	23	18	20	61
1914611	17	24	21	10	27	59
4090920	24	20	13	14	26	98
473986	18	19	21	11	28	68
4950732	16	16	20	12	18	78
1724355	20	13	26	14	22	67
5196262	21	16	15	11	31	20
4635827	18	15	21	12	16	58
3817641	12	19	21	13	25	88
1635390	16	16	13	15	29	38
6700578	10	19	25	16	21	66
2439695	18	15	16	15	19	71
2480296_1	10	14	10	11	17	43
2480296_2	10	14	10	11	17	43
1059043	22	11	17	10	19	60
7087174	12	11	15	13	23	84
3898077	23	22	19	11	24	94
2920845	19	13	17	12	24	83
6090703	22	15	23	13	17	74
3476431	23	24	27	16	36	97
3283044	10	13	15	13	22	57
1735991	14	12	16	17	27	60
3434308	25	22	16	16	37	66
596648	18	17	15	14	10	45
2368028	17	14	15	15	26	61
3511535	27	23	20	11	31	60
981600	13	12	9	15	23	80
3176685	21	13	14	9	25	92
5199796	19	16	18	12	27	60
7078484	16	22	19	17	19	54
1551549	21	22	24	12	33	39
3833933	23	16	18	16	33	93
2987792	22	19	23	14	37	76
6982694	22	10	18	9	24	78
3883302	20	23	19	14	21	81
5945505	24	15	17	12	24	87
6689174	27	19	26	16	28	81
4471139	24	23	20	11	27	77
5883568_1	17	17	21	14	15	60
5883568_2	17	17	21	14	15	60
3757269	15	21	16	17	26	56
5237498	20	23	26	12	28	92
917531	18	15	12	15	32	78
4336694_1	24	24	26	13	29	89
4336694_2	24	24	26	13	29	89
4759680	17	10	14	17	15	49
1088048	23	16	28	17	30	89
2376924	13	12	17	20	19	67
6722611	18	12	16	11	23	67
767301	19	10	15	10	22	64
6274919	18	12	19	13	16	62
5100463	24	21	19	13	38	50
1887181	20	20	24	9	33	54
6798402	17	20	12	10	23	75
6259172_1	21	14	20	14	32	91
6259172_2	21	14	20	14	32	91
4787013	16	23	16	9	15	91
5718165	14	15	20	14	25	69
6894470	25	18	18	10	20	41
2740421	11	15	22	20	33	70
3116654	21	20	25	14	31	98
235655	29	18	19	18	24	91
1192778	17	10	14	10	19	83
5116963	13	14	11	9	15	72
6554149	25	21	13	19	34	82
6648369	28	23	26	16	20	91
6405379	9	15	14	14	30	71
5594988	25	21	25	16	17	75
6222655	28	10	19	17	26	54
2613593	23	25	26	13	29	98
4570278	14	23	14	14	19	70
3475177	28	22	28	11	21	48
1016205	11	13	15	11	17	60
2918969	26	22	26	13	34	75
6814399	10	19	23	9	26	67
3042000	19	18	20	17	34	78
5311724	13	18	12	10	13	67
6056770	13	9	25	12	28	71
3695188	22	24	16	13	23	93
5578498	19	16	20	9	33	22
4951183_1	20	10	23	17	25	54
4951183_2	20	10	23	17	25	54
5347321	19	17	14	9	34	67
1446035	28	21	22	12	28	30
2975929	10	16	21	18	26	75
2885901	18	15	16	11	22	51
2889073	15	10	16	10	18	43
401243	21	19	26	9	33	45
979206	20	15	25	16	23	47
5614832	27	13	15	16	25	56
2052426	24	12	27	14	28	75
3172983	27	20	20	10	32	69
2410274	16	15	22	10	35	83
3570399	23	15	23	13	30	71
3974113	11	12	20	15	28	64
4273456	17	10	21	11	23	48
5688089	20	16	16	16	34	49
3380865	16	13	19	11	35	47
3193250	13	15	25	14	32	80
3346478	14	16	19	17	22	64
4931270	18	22	24	10	27	83
3714376	21	15	15	15	29	78
3373381	19	15	23	14	33	76
3633559	19	23	19	11	21	63
3341337_1	19	18	20	12	26	69
3341337_2	19	18	20	12	26	69
4098908	20	25	14	16	24	95
3105927	17	20	17	13	23	46
6828218	12	17	25	15	30	86
4491726	21	10	18	12	21	55
2688688	13	12	14	16	22	74
4167280	17	20	22	17	33	68
4988975	27	16	18	9	22	80
6019949	14	14	10	13	14	62
366778	22	17	26	17	33	83
4500785	27	9	16	13	29	59
3364608	27	17	18	17	25	84
675972	17	12	14	9	32	75
4838875_1	27	17	20	13	31	94
4838875_2	27	17	20	13	31	94
4050778	15	22	25	15	25	67
1575127	20	25	17	13	34	55
4674027	25	19	26	12	23	74
4178589	22	24	20	9	28	87
1461799	15	10	10	13	14	35
2239584	21	16	23	12	17	72
3518457	24	19	17	16	26	95
6614896	24	14	14	10	18	83
4919865	22	19	26	20	32	78
3440667	19	23	27	16	19	76
5086687	26	25	24	13	29	96
4263647_1	24	22	17	12	34	49
4263647_2	24	22	17	12	34	49
