TARA_146	TARA_147	TARA_148	TARA_149
762476	35	42	9	16
763098	60	55	19	34
2882701	32	38	9	17
1754911_1	32	26	10	12
1754911_2	32	26	10	12
1197794	49	35	12	23
1102413_1	54	48	21	24
1102413_2	54	48	21	24
2675673	32	29	19	26
2666689	42	34	10	21
2885826	44	26	11	16
333051	43	39	22	16
2167975	34	45	16	17
2882525	42	38	17	22
1143046	41	34	12	13
1495044	34	30	17	16
373918	20	19	18	25
1279876	51	36	18	23
1506198	54	31	9	18
1400609	43	32	16	27
735868	45	44	15	22
1538745	55	34	21	20
2662341	20	21	18	21
1252893	29	19	14	18
2518899_1	52	33	13	24
2518899_2	52	33	13	24
524898_1	35	27	19	20
524898_2	35	27	19	20
820756	53	50	14	24
1528667	54	40	16	32
918453	72	48	12	33
17290	41	27	20	23
2889001	44	44	21	24
2731764	35	38	21	28
2425392	60	40	13	30
2120695	53	52	27	27
794504	44	30	9	27
2317038	48	52	18	21
2341732	28	21	20	18
961366	45	51	25	24
975441	51	43	20	20
2633527	27	23	17	16
1574845	54	35	10	22
1492904	47	36	17	21
2578261	52	34	15	25
2767611	36	48	19	29
476386	50	52	12	32
2478507	54	52	24	24
1794894	44	26	11	33
2523838	49	35	19	24
236835	34	29	26	14
2334064	65	30	13	26
1778039	30	35	9	27
2437203	58	52	19	28
1237751	47	32	20	15
1089099	53	31	16	15
2920075	65	34	12	22
2561503	48	36	20	20
1989385	52	31	9	33
263701	60	43	17	30
2337653	23	26	21	25
1357885	46	47	21	27
2762397	18	23	11	20
1048984_1	29	27	18	19
1048984_2	29	27	18	19
2138248	38	32	13	22
1189521_1	35	39	12	19
1189521_2	35	39	12	19
1502514	43	39	20	28
2383557	45	30	15	12
1486252	68	51	15	26
1565522	52	29	14	22
1620162	38	29	11	16
2088108	59	38	22	34
2706776	48	50	13	22
1090340	35	42	14	12
2462218_1	53	51	25	29
2462218_2	53	51	25	29
2838960	44	48	17	11
2167936	56	48	16	28
841467	37	45	13	12
1018358	26	18	24	13
2629917	28	43	13	20
1400034	17	24	15	18
348729	56	38	17	22
2182677	61	49	24	31
1990093	31	35	14	15
1612030_1	45	34	20	21
1612030_2	45	34	20	21
2168246	53	44	17	23
1329511	44	27	11	26
1039517	54	29	20	21
769341	24	20	27	22
876808	32	23	16	9
506244	17	31	16	22
841125	46	34	12	24
1566360	55	44	13	25
2130831	20	31	13	26
916747	17	22	15	19
2048314	57	53	19	25
2634266	73	46	11	31
2753916	73	38	11	33
2192005	31	27	9	25
575496_1	54	38	27	21
575496_2	54	38	27	21
2630128	42	39	9	30
1295936	53	55	14	29
822608	27	30	21	21
2055917	33	52	19	18
2487051_1	67	31	19	23
2487051_2	67	31	19	23
1275823	47	27	11	31
1447970	42	50	25	19
2497796_1	53	46	18	31
2497796_2	53	46	18	31
2336853	68	39	13	15
693303	30	31	22	19
1629819	14	22	14	13
1449498	35	41	11	20
2544550	41	33	24	23
1525705	29	30	11	33
717027	65	44	15	20
560973	34	41	15	17
2576274	33	19	19	14
2182866	50	29	10	21
2808103	25	22	23	14
639894	23	20	20	26
2115608	42	55	17	12
1295818	41	53	17	28
2236838	43	36	19	24
2524554_1	64	33	13	25
2524554_2	64	33	13	25
1044004	50	46	13	32
2445460	44	41	20	22
343258	22	13	22	16
1849432	72	52	13	20
324170	45	34	16	15
272402	68	50	14	28
2406975	62	38	15	26
1062475	43	34	14	15
2064327	27	31	22	24
2268017	21	28	12	17
2566807	40	47	20	23
1967321	28	25	9	21
371655	51	34	13	15
1759708	51	22	9	23
1469732	28	32	24	18
2461952	63	42	16	34
297942	41	49	14	11
1212578	24	31	15	21
2477972	39	29	23	25
1541432	60	42	12	29
182089	21	23	14	19
2321080	61	56	19	27
822180	51	31	10	30
2519890	57	29	13	17
1888204	58	33	12	20
1839312	41	28	17	21
2442353	62	42	15	19
82053	23	23	15	18
2538002_1	41	35	18	20
2538002_2	41	35	18	20
1070049_1	29	21	18	14
1070049_2	29	21	18	14
2730297	38	27	12	14
2609250	25	27	14	24
937375	50	41	15	12
140021	27	34	20	16
234621	60	54	14	26
812856	69	42	12	23
360928_1	59	52	19	30
360928_2	59	52	19	30
1839797	49	26	10	21
1046990	44	53	13	29
652177	54	37	26	19
1879919	33	36	9	19
2871552	62	55	23	15
1460314	45	54	15	34
2176261	37	37	17	14
178980	42	44	17	30
1418999	16	24	20	21
837751	29	30	23	15
2871152	48	37	17	24
2402415_1	39	33	21	20
2402415_2	39	33	21	20
2402415_3	39	33	21	20
2199880_1	34	29	26	17
2199880_2	34	29	26	17
2229374	28	23	21	21
1657005	60	29	11	17
2724635	33	48	19	19
818310	62	50	15	30
27467	36	42	15	25
1682265	35	44	19	19
2772749	56	33	14	23
2210574	31	39	15	19
2551881_1	53	56	19	21
2551881_2	53	56	19	21
922874	49	50	25	13
654552	35	51	20	18
1062615	28	36	9	24
840548	46	41	24	23
2917524	65	52	15	20
1046275	48	52	22	16
2766370	67	34	12	27
2495295	57	15	14	15
113261	33	40	24	26
1978729	48	31	10	28
511666	50	47	14	26
2362036	25	19	21	13
2123471	50	35	9	22
105888	35	25	12	19
2140870	42	48	17	21
697893	36	41	16	15
2449344_1	27	39	16	16
2449344_2	27	39	16	16
2930160	25	25	17	16
1124533_1	23	31	27	16
1124533_2	23	31	27	16
2865567	31	25	22	18
515567	16	30	27	24
2717058_1	32	22	12	13
2717058_2	32	22	12	13
298374	59	51	15	31
2491165	48	36	12	25
2582423	39	40	15	15
721560	36	32	14	19
1545352	54	52	20	33
410870	17	21	18	18
470145_1	43	48	16	21
470145_2	43	48	16	21
606928	35	39	12	14
2284174	20	37	20	23
2851130	57	35	10	19
2348252	63	47	20	27
2574889	45	37	19	20
2937925	45	54	21	10
1184354	33	50	15	21
2647831	34	35	20	15
1162801	70	43	19	31
2298549	18	29	14	25
1166930	50	28	15	17
996010	64	47	12	22
1561081	21	24	28	17
651494	62	42	14	26
360157	16	39	14	16
1678522	24	26	21	20
43957_1	28	50	22	19
43957_2	28	50	22	19
2884691	70	53	15	34
2892516	29	28	23	20
606095	55	55	15	31
1747240	56	27	14	23
555065	70	48	16	28
2084221	41	24	13	29
124187	42	50	17	29
2590292	71	44	21	28
2519763	69	42	19	30
2115837	49	50	13	30
60634	34	52	12	20
2103796_1	33	28	19	13
2103796_2	33	28	19	13
911053_1	40	47	17	16
911053_2	40	47	17	16
649890	38	38	15	16
477098	33	36	24	26
240607	23	27	19	25
1845775	70	44	12	32
696590	40	42	15	19
783579	36	40	11	26
240971	48	45	21	24
1165103	41	30	14	30
2633980	54	53	16	33
1112721	35	49	18	19
2912332	68	33	18	29
632046	31	36	9	22
1659056	44	50	24	29
1747813_1	63	48	11	19
1747813_2	63	48	11	19
399429	43	26	12	33
446159	65	39	17	30
864224	42	39	15	20
2457768	53	46	16	25
1297838	29	32	17	16
876151	26	33	16	17
2635302	37	31	20	17
366629	36	46	24	21
554589	54	50	20	34
2622563	59	51	15	30
2101497	28	24	14	21
331495	72	39	11	18
820509	32	41	22	27
2503202	49	40	15	18
2578840	56	39	14	31
2036549	50	53	16	27
348988	18	31	16	12
431961	39	33	15	16
325261	19	20	26	16
747601	48	37	16	14
1682390	40	50	26	19
2212514	63	35	10	18
1677352	33	48	15	20
1406748	56	46	18	34
1360554	44	44	18	22
380896	59	45	18	31
1181561	37	31	11	30
2898457_1	25	37	15	15
2898457_2	25	37	15	15
1736541	67	37	13	18
2632690	60	51	10	31
2838516	35	37	21	15
520721	50	51	15	24
1369207	52	51	15	27
871868	20	33	15	13
484467	53	39	21	20
906557_1	52	42	20	17
906557_2	52	42	20	17
597224	46	42	22	18
2710605_1	59	37	11	27
2710605_2	59	37	11	27
2441530	45	34	17	26
273010	26	35	14	14
2664081_1	35	27	23	22
2664081_2	35	27	23	22
1187320	60	24	12	17
786714	46	45	15	19
244342_1	47	28	13	17
244342_2	47	28	13	17
1825290	66	51	13	29
930008	52	23	11	23
1299456	54	45	9	25
2180383	44	27	15	13
2115342	64	40	16	17
2075158	22	24	17	10
702088	36	40	23	26
2375601	43	44	12	21
2855668	56	46	9	22
2397527	17	26	26	18
2880704	27	24	23	15
546589	32	40	24	16
2401396	69	50	23	28
974351	67	37	14	23
2088064	46	21	15	21
1917148_1	23	38	14	15
1917148_2	23	38	14	15
2718604	50	43	26	17
442991	47	37	9	13
1874683	46	26	13	24
128843_1	56	36	14	30
128843_2	56	36	14	30
1774561	55	55	19	34
875626	26	22	24	13
583475	54	45	12	26
2042959	49	56	25	21
1718650	41	36	20	18
188391	35	45	22	26
1620277	48	26	13	20
1474954	55	56	21	19
667265	41	45	17	19
858249	32	33	20	21
938265_1	36	37	11	21
938265_2	36	37	11	21
572458	21	26	14	20
1572128	37	44	22	25
1612694	71	40	18	33
1894722	22	30	15	20
2527283	53	39	19	23
1526345	58	30	13	18
1362701	40	29	25	20
1964693	65	37	16	31
1692669	56	38	17	26
421551	53	56	15	29
2143189	70	46	14	28
303679	55	22	14	16
320243	36	47	16	20
1841578	21	32	12	12
2794090	40	29	10	23
2085134	67	32	15	22
2519095	37	30	26	19
2194623	68	45	16	33
2431958_1	55	52	23	27
2431958_2	55	52	23	27
2431958_3	55	52	23	27
1450027	53	53	23	24
430009_1	51	42	14	24
430009_2	51	42	14	24
430009_3	51	42	14	24
1365860_1	40	46	16	14
1365860_2	40	46	16	14
1365860_3	40	46	16	14
1290165	57	38	21	25
1882976	32	49	19	26
1660817	48	42	18	24
2881851	38	37	23	21
364380	47	41	13	29
1609550	51	51	24	17
1324489	27	29	16	16
1763010	48	49	20	24
2819803	58	47	13	27
2496955	34	48	18	24
247432	66	39	14	29
1279795	48	37	21	21
2891073	33	50	18	24
1312943	46	54	21	26
1148064	40	22	10	20
2122732	44	45	26	15
604969_1	36	40	24	28
604969_2	36	40	24	28
227624	42	53	22	15
2773089	35	33	14	14
1519020	30	26	18	15
764359	64	40	15	34
2200054	47	55	24	21
1377787	59	42	17	21
2679144	36	42	16	13
1374443	71	42	10	16
515801	24	33	21	20
2734152_1	56	45	11	23
2734152_2	56	45	11	23
2440018	54	49	19	34
1098314	32	30	13	22
98766	52	37	17	22
2684114	16	21	17	15
2582768	41	31	12	29
1113397	71	40	19	32
255770	58	46	21	28
2919403	59	47	14	34
1055466	63	44	13	27
2102755	52	40	15	18
644119	31	42	11	22
2731098	66	48	21	30
1736158	65	54	16	26
713537	49	38	20	23
2813338	32	24	13	22
1562851	49	54	17	26
2246431_1	72	29	11	17
2246431_2	72	29	11	17
2161414	23	25	17	24
1452273_1	63	49	23	19
1452273_2	63	49	23	19
2531165	56	38	18	21
1954634	37	21	14	21
1430345	55	44	23	27
666854	58	44	20	30
2881391	47	52	18	28
2151042	45	44	21	12
2793797	43	32	10	24
2819317	54	44	13	15
2843337	61	44	15	22
1512695	64	47	22	19
1295577	60	46	14	30
1950830	62	42	14	26
2496140	57	48	18	26
2858393	49	45	11	16
1798898	34	48	21	23
1727369	55	37	13	19
1776973	35	37	28	26
2764708_1	60	39	14	34
2764708_2	60	39	14	34
2119657	41	29	12	14
1966788	68	38	11	26
1189740	49	46	16	29
2681783	20	38	13	20
1139661	45	41	11	30
811161	48	32	11	17
1279678	54	56	24	20
2682880	25	28	20	22
1227436	37	35	22	19
2737411_1	65	56	12	31
2737411_2	65	56	12	31
2236044	63	27	15	16
43106	40	48	23	21
2400774	35	40	28	27
932891	52	51	26	31
1372164	59	51	10	22
123441	61	52	19	21
1546104	22	43	14	12
