TARA_148	TARA_150	TARA_151	TARA_68	TARA_80
6659798	46	20	22	18	10
655038	25	14	19	14	14
3076331	32	16	29	23	13
6283999	29	9	16	16	11
4663467	44	16	30	17	11
1968239	27	9	26	21	13
6093335	44	18	43	24	11
6936491	32	15	24	13	16
1496816	49	17	37	15	10
1927828	49	22	45	17	13
6661089	46	22	39	18	11
4595272	42	18	32	25	15
3548673	41	10	27	17	10
2244235	39	12	25	12	13
5253684	25	12	32	12	11
1559313	44	15	32	20	11
461079_1	28	11	23	15	12
461079_2	28	11	23	15	12
6930214	38	23	39	19	9
6398421	39	16	33	22	12
2702871	46	17	44	20	12
477537	46	15	38	14	9
3898185	58	20	34	23	12
6965159	46	17	36	24	9
6459080	40	21	28	18	10
5044568	28	13	23	21	13
6580854	41	21	43	21	9
6109320	58	19	37	18	14
5796526	41	15	36	15	13
2571255	47	23	27	14	14
4828152	36	16	22	11	9
4821593	38	20	39	19	11
4342679	56	23	38	18	10
5887684	35	13	24	16	11
6407988	43	12	27	24	11
4397471	38	24	35	22	10
5169839	47	18	43	21	14
2960017	40	17	32	21	9
5808669	42	19	34	26	12
2189418	41	11	32	16	10
4696166	29	13	30	23	12
691527	35	16	19	24	12
2090936	53	16	33	17	11
3680772	33	11	18	12	13
2430408_1	46	16	34	15	11
2430408_2	46	16	34	15	11
178282	38	10	25	10	9
2520278	30	12	20	18	9
7084000	22	12	22	17	14
2493747	51	22	38	21	13
5689840	27	14	37	15	9
4701502	36	10	22	23	15
5994694	39	16	31	17	9
4349867_1	47	22	37	18	12
4349867_2	47	22	37	18	12
1203065	31	18	28	18	15
450918	42	11	30	27	11
3471101	37	13	18	17	9
3669278	41	15	38	18	13
220129	40	13	43	16	11
1086878	47	18	38	18	15
376618	48	22	37	17	9
3239687	44	17	25	18	15
3659816	36	12	32	24	15
1536345	35	17	24	22	9
5486813	39	18	26	14	14
852710	36	21	29	11	14
2618773	29	13	23	18	9
5073826	37	12	46	19	10
2587309	31	13	30	21	16
6500611	44	16	35	27	9
977742	44	20	37	23	13
1207245	36	15	31	20	14
2458776	35	14	26	21	15
549969	38	25	43	20	9
5806126	55	20	29	17	9
1624088	43	21	36	20	10
4699920_1	52	25	41	24	13
4699920_2	52	25	41	24	13
2783882	47	19	34	27	15
1628696	54	21	37	26	12
4403226	40	23	24	15	13
4634795	43	23	28	24	10
1374476	45	20	36	25	9
2325261	48	15	29	18	10
3971436	36	23	33	11	12
6265470	45	17	30	16	12
1272998	46	14	41	12	13
5498785	43	20	36	23	11
3725194	46	16	30	26	13
3321192	54	19	40	22	13
7072074	38	13	20	18	11
18073	31	20	26	10	11
1890063	38	21	27	20	13
5308447	49	22	45	24	14
1388962	30	13	24	17	10
464804	55	19	30	25	10
1157089	44	19	43	17	13
6127819	46	12	29	20	11
5429215	22	14	18	13	15
1255898	48	18	24	14	14
3892232	22	15	26	24	12
2375168	56	21	38	22	14
175246	37	21	37	22	11
4444813	45	18	29	17	10
828234	44	22	23	20	13
5331720	27	9	28	15	13
213690	43	14	35	24	9
5660910	38	12	38	16	13
4279636	29	20	39	20	12
2077960	54	16	39	22	11
2903779	58	22	34	22	9
159063	48	11	30	16	14
6931781	29	11	29	16	9
2002195	28	9	33	21	13
553774	51	15	44	19	10
5624784	42	22	39	25	11
2309505	41	14	25	15	13
1285239	43	16	41	22	10
6914146	40	20	40	25	10
5586923	42	12	31	13	15
2816913	48	25	45	25	9
734361	49	21	36	23	9
2895285	40	16	40	23	13
3820934	35	17	30	14	10
3493764_1	42	14	32	21	10
3493764_2	42	14	32	21	10
3224650	57	22	35	23	9
221787_1	43	12	22	17	11
221787_2	43	12	22	17	11
6336283	43	20	38	17	13
3775106	50	12	41	18	11
5563426_1	39	16	46	25	16
5563426_2	39	16	46	25	16
4659895	40	14	27	22	12
4928114	33	19	30	18	11
7026164	49	14	44	21	15
710925	40	16	28	20	15
1262394	41	19	40	17	12
3585585_1	58	18	36	21	10
3585585_2	58	18	36	21	10
6783630	47	17	38	18	10
291585	42	17	33	27	11
7011243	37	15	38	22	15
2527818	31	13	33	20	9
6599724	37	16	26	21	11
640151	36	20	27	20	9
4358479	44	15	27	24	9
3377852	37	14	29	13	13
4701755	51	16	30	20	14
2880124	46	24	38	25	10
1562842	40	9	24	21	16
3892443_1	33	15	31	25	12
3892443_2	33	15	31	25	12
7108388	31	11	27	17	9
526907	33	16	23	11	16
6816533	40	12	24	16	11
3689446	38	16	24	19	12
4013212	47	23	33	19	16
4567647_1	39	21	42	22	15
4567647_2	39	21	42	22	15
5875143	43	21	41	21	13
2902928	39	17	38	24	12
3232741	49	21	37	22	9
4656755	36	14	37	22	9
4167995	40	25	39	19	12
6971332	53	15	29	25	15
829886	40	11	36	14	12
5140459	55	15	44	17	13
348077	29	14	24	20	10
2917696	49	13	40	18	9
3711451	32	14	38	27	9
5065235	44	21	44	24	11
813960	34	12	41	15	14
5041698	48	22	46	20	9
984468_1	45	14	40	20	10
984468_2	45	14	40	20	10
629867	55	20	35	20	9
4725926	44	18	31	25	9
4657992	54	20	45	20	10
1558350	31	12	36	18	10
5213292	50	23	38	27	15
57442	53	17	44	23	11
3949048	47	11	24	26	10
6494510	39	25	30	17	11
5145496	47	12	36	24	12
4047168	53	14	39	20	10
1360958	39	18	28	14	13
1058882	42	12	32	20	15
811815	33	12	36	13	14
155723	55	20	45	21	15
2090878	49	22	39	20	15
2592993	47	17	42	11	10
5840510	57	25	26	23	9
2214318_1	53	23	37	27	11
2214318_2	53	23	37	27	11
3231162	52	25	46	25	12
6009239	33	14	20	15	10
4828339	34	23	25	11	9
1346575	47	24	40	20	12
1630466	54	16	32	17	15
4192941	41	18	38	21	10
2618195	50	20	39	18	10
1605299	48	16	30	23	12
6483987	49	18	35	27	13
2168963	54	16	35	18	11
4326331	32	20	29	22	13
1193385	50	22	32	22	14
7062395	36	12	23	20	14
3842625	52	16	29	16	11
3595004	56	21	30	20	10
5522512	50	18	45	22	14
4346456	57	19	39	22	9
3696478	41	17	41	20	13
3712854	51	19	38	16	10
1475195	37	17	34	14	10
5921309	36	11	32	19	15
4982465	48	25	46	24	9
4292908	53	16	36	19	14
6263487	41	15	42	14	14
7016726	46	17	40	19	11
4237854	44	24	29	23	9
754718	37	15	34	14	11
6614124	54	14	36	23	11
4954897	45	18	31	25	14
6289574	33	13	31	21	14
3192208	46	9	31	16	15
3294192	47	10	32	12	14
5635847	44	16	40	16	12
4796865	39	19	42	19	9
4202631	47	20	24	20	16
220478	32	16	18	15	13
5676840	46	19	37	18	16
5460119	41	20	40	20	11
2908795	38	17	32	21	13
7076702	44	11	33	21	9
6838769	47	16	29	10	13
3425748	56	22	30	26	11
3664496	48	21	37	14	10
4528493_1	54	18	42	18	10
4528493_2	54	18	42	18	10
4849672	52	17	36	23	14
5894503	51	25	36	23	14
2312659	41	16	38	21	11
3002352	50	13	36	21	13
4011300	38	14	20	14	12
859803	25	12	26	21	9
4358735	53	18	38	15	15
4148708	58	22	34	20	13
6322102	52	19	24	21	11
1605238	51	23	35	24	13
689976	51	19	35	17	12
3221494	40	17	17	21	13
2577894	48	24	34	14	12
952530	48	20	37	16	16
3990183	53	19	32	21	10
3921135	52	23	32	24	9
5012335	53	15	40	24	13
5570506	53	23	40	18	12
1605394	49	14	37	21	11
6498458	49	17	28	25	14
4257359	56	17	32	24	9
1935029	45	17	27	19	11
5024347	34	11	38	18	11
4192304_1	39	14	28	18	15
4192304_2	39	14	28	18	15
4192304_3	39	14	28	18	15
5586443	48	19	36	22	15
4237041	56	10	30	20	12
5284694	42	17	29	18	10
5048184	46	23	43	27	9
3171151	51	13	24	17	9
2544353	48	13	34	23	12
3977231	50	17	26	21	15
4103044	34	19	38	23	9
1203480	57	17	38	21	15
2471210	48	24	31	25	9
6617897	50	22	34	25	13
3406691	43	15	33	19	9
5216268	52	21	46	27	10
4430950	56	21	40	19	11
1193882_1	40	17	44	18	13
1193882_2	40	17	44	18	13
