TARA_142	TARA_146	TARA_147	TARA_4	TARA_80
2486994	20	20	50	117	12
947704	13	16	24	106	11
3600343	13	11	23	92	10
5776741	10	10	25	127	12
6203376	12	18	35	103	11
1364559	11	16	21	122	10
466542	11	28	36	126	9
4508783	17	15	33	78	10
2832629	10	13	25	145	9
5942912	19	26	35	111	15
6584666	15	19	62	99	11
2344538	15	10	25	76	9
6399056	17	15	51	100	16
6203283	13	16	22	128	10
2894502	14	16	41	118	11
992243	14	21	13	125	9
6196456_1	15	24	46	133	12
6196456_2	15	24	46	133	12
6196456_3	15	24	46	133	12
3763700	10	15	15	95	11
3680905	12	16	20	114	15
3357517	9	16	26	123	10
5817162	10	14	18	101	15
5082414	12	13	35	114	20
5735220	15	26	47	103	12
2980297	15	13	51	109	10
4728237	10	13	20	81	12
599287	19	32	60	105	10
3201887_1	19	29	48	106	11
3201887_2	19	29	48	106	11
2675715_1	18	15	28	105	12
2675715_2	18	15	28	105	12
4184722	19	26	24	117	10
6332872	9	28	61	90	12
3629808	17	27	62	102	10
6606928	10	22	35	99	10
6175051	13	9	29	121	13
1073471	11	14	45	141	12
2421659	16	28	65	93	20
1190359	14	10	21	94	12
3104220	10	15	31	100	10
3749084	12	13	16	101	11
2325619	11	16	25	112	11
2606615	11	31	50	108	11
5035653	14	15	15	128	10
4075632_1	23	18	64	99	10
4075632_2	23	18	64	99	10
934371	10	22	44	98	14
1889957	16	10	39	92	16
4641646	17	30	42	95	14
3787529	15	15	27	107	13
3797154	9	22	62	108	10
3020494	13	27	40	89	10
704117_1	17	25	63	74	9
704117_2	17	25	63	74	9
704117_3	17	25	63	74	9
515295_1	18	23	34	85	9
515295_2	18	23	34	85	9
3250286_1	12	12	18	112	14
3250286_2	12	12	18	112	14
2895587_1	15	19	34	94	11
2895587_2	15	19	34	94	11
2895587_3	15	19	34	94	11
2590097	10	10	17	138	11
3929748	9	26	51	84	9
4817046	10	12	25	132	13
6196196	11	10	22	81	12
5777558_1	16	15	38	123	12
5777558_2	16	15	38	123	12
4103273	12	21	44	124	13
5650064	10	21	39	126	15
5744502	22	10	36	135	11
1721675	10	21	26	129	13
2815736	16	9	12	95	11
3300801	12	17	30	109	10
4747341	10	15	34	110	14
4822774	15	12	25	146	10
2836190	9	13	33	108	16
3457373	10	31	53	95	15
6202272	10	15	14	128	13
4241075_1	17	16	32	146	16
4241075_2	17	16	32	146	16
6087056	19	23	53	113	12
2917542_1	13	33	64	111	9
2917542_2	13	33	64	111	9
5504477	23	14	36	135	12
3355116	12	29	60	98	14
4473754	22	13	55	114	9
736704	17	9	18	100	10
3371659_1	14	26	42	76	11
3371659_2	14	26	42	76	11
2404335	16	25	42	125	10
3175413	9	17	21	94	9
3657826_1	10	28	65	75	18
3657826_2	10	28	65	75	18
1374606	9	14	17	99	12
6129753	18	11	27	84	11
5912313	13	30	62	76	19
6292440	11	13	30	116	18
5859331	15	23	56	105	10
430225	16	13	33	127	17
6035194_1	14	32	61	113	9
6035194_2	14	32	61	113	9
3333703	10	22	24	113	13
491181_1	17	11	22	144	9
491181_2	17	11	22	144	9
997604_1	9	12	38	101	14
997604_2	9	12	38	101	14
1575788	13	25	51	105	10
4770430	19	18	51	107	16
5563629_1	11	28	47	98	10
5563629_2	11	28	47	98	10
2329400_1	14	15	46	112	10
2329400_2	14	15	46	112	10
5283121	20	19	42	83	11
3399602	13	30	60	92	11
1696591_1	13	31	52	121	12
1696591_2	13	31	52	121	12
250102	9	24	60	129	9
4381727	9	18	60	113	14
4361208	15	12	25	131	14
4134638	11	27	42	111	10
2752314	9	29	56	119	9
2887642	18	17	39	89	11
3447687	14	13	16	103	11
4398949	13	11	47	131	9
3999675_1	11	11	17	76	14
3999675_2	11	11	17	76	14
1346329	9	22	35	119	14
5084681	10	13	36	108	12
6012134	15	21	34	129	12
3466990_1	9	25	35	135	10
3466990_2	9	25	35	135	10
2948789_1	21	29	57	111	15
2948789_2	21	29	57	111	15
5691242	12	21	37	89	17
1501911	14	19	36	135	9
6106499	15	18	38	102	12
3243231	13	32	47	115	12
3840360	12	10	45	116	13
6439022	11	19	34	128	14
4716782	16	17	28	93	15
2491956	9	28	46	125	12
6012340	16	22	46	100	16
5647623	13	13	15	112	9
2948816	9	9	25	86	11
3494859	12	16	17	94	10
1592898	14	17	37	117	13
6103545	10	14	18	90	13
1578568	11	13	50	97	17
4188532	14	26	44	121	9
3175024	15	16	25	144	9
6393533	19	27	62	77	12
3367942	11	27	64	76	18
5345184	9	21	25	91	9
5874760	9	9	27	123	9
2954620	13	21	47	126	12
1385388	9	17	32	105	15
3427799	16	18	36	136	14
2289232	14	9	24	114	10
715006	15	21	28	145	10
5288464	10	12	24	118	13
3612043_1	9	27	33	126	14
3612043_2	9	27	33	126	14
2999344	22	10	35	115	18
4759178	11	33	64	101	9
2558432	16	21	49	109	15
3417312	17	11	35	143	15
3106728	15	21	38	109	12
5848697	14	18	19	130	10
1394875	9	14	46	113	12
5970090	21	13	38	116	17
4377109	10	14	24	88	11
1609564	12	16	35	118	17
4778614	9	21	45	121	15
5856797	11	13	27	109	11
2458375	15	9	41	140	14
6090195	12	19	43	105	14
3464115	15	25	49	121	18
3603074	14	10	17	104	9
1256582	12	12	40	141	9
5715055	9	13	26	111	9
2493864	10	15	37	135	17
2825722	15	29	52	118	10
1205468	23	19	38	109	11
