TARA_145	TARA_147	TARA_150	TARA_151
664819	109	37	25	23
1445165	20	23	26	23
2478682_1	70	32	15	13
2478682_2	70	32	15	13
2478682_3	70	32	15	13
2887486	89	19	26	15
16865	54	20	22	19
1422698	102	32	29	23
23530_1	130	26	22	22
23530_2	130	26	22	22
23530_3	130	26	22	22
1106328_1	21	28	27	21
1106328_2	21	28	27	21
368482	30	27	16	14
591622	77	30	32	23
2611616	30	10	25	18
1205313	42	21	14	16
2065852	33	37	32	18
416681	74	29	38	21
912096	74	23	24	13
877866	148	11	24	21
2353144	42	38	26	25
195252	129	17	25	9
2715841	40	24	15	23
469711_1	79	32	29	20
469711_2	79	32	29	20
2631387	29	16	20	14
2824240	87	13	15	16
1370222	44	24	18	13
961511	48	19	15	19
29007	89	32	25	18
885436	49	25	26	20
1725080	81	36	39	16
635027	18	12	14	9
1108664	21	26	16	13
777188	123	29	24	18
332131	32	19	24	11
2649105_1	143	14	23	22
2649105_2	143	14	23	22
2293507	107	21	31	19
1179384	35	9	21	17
2650036	20	17	15	13
1832804	30	14	19	12
107796	52	18	29	15
1605265	44	16	18	18
239761	42	11	17	17
1080636	87	22	21	15
1334555	56	25	12	15
1501473_1	33	19	16	13
1501473_2	33	19	16	13
330257	32	10	20	18
910502	71	20	16	11
629919	21	37	28	19
1154758	65	19	13	12
1318237	52	27	39	21
415564	64	39	26	19
1009865	41	37	24	21
979268	18	33	13	11
2411025	23	32	27	18
1133765	17	24	9	17
672395	34	33	33	17
1422037	86	34	31	25
1602933	92	35	29	15
293470	97	22	18	16
496325	102	22	25	20
2740535	57	22	38	15
1421246	41	22	21	10
251618_1	64	21	18	19
251618_2	64	21	18	19
1358506	48	28	18	12
1737003	38	19	18	18
474936	133	23	37	17
46561	53	35	32	20
2607258	140	16	30	23
1520548	68	18	17	13
1439741	35	16	15	12
1048740	64	20	27	11
2286604	27	25	23	12
627717	82	28	23	18
2282546	81	17	26	20
70807	23	21	24	13
2642625	14	32	27	17
1413314	112	19	28	16
484746_1	83	39	31	19
484746_2	83	39	31	19
484746_3	83	39	31	19
528081_1	66	36	37	25
528081_2	66	36	37	25
546784	57	22	30	17
235604	111	28	36	21
1428710	38	20	16	16
2365705	44	17	25	15
2333636_1	46	30	35	16
2333636_2	46	30	35	16
876727_1	104	25	24	14
876727_2	104	25	24	14
876727_3	104	25	24	14
552536	43	19	17	13
1844105	28	32	13	18
975660	95	30	20	19
198429	34	15	16	14
138516	97	21	28	10
241727	27	32	27	14
2668304	143	13	27	10
2638951	83	21	19	10
1217538	20	11	22	12
888702	58	21	24	14
574676	98	20	32	10
1203213_1	64	39	24	16
1203213_2	64	39	24	16
414466	84	35	33	21
1689392	24	23	17	15
1249406	18	39	35	17
2343271	64	18	32	19
2342541	29	17	16	10
1834151	40	26	21	20
1032117	95	38	26	21
2385861	48	26	20	10
654198	50	18	11	12
1069113	80	32	27	14
2211425	63	9	10	11
59138	35	13	23	22
415691	73	21	10	11
460632	44	16	35	15
199110	59	34	29	20
912229	25	17	31	12
1496708_1	79	14	34	20
1496708_2	79	14	34	20
151631_1	28	34	32	24
151631_2	28	34	32	24
2889843_1	38	23	14	17
2889843_2	38	23	14	17
207435	23	25	32	19
1110311	41	20	29	16
2375863	17	22	19	19
1884557	56	27	28	12
2339208	116	14	24	10
34993	68	19	16	17
2502878	31	31	32	21
2047764_1	67	14	18	10
2047764_2	67	14	18	10
876318	61	18	19	18
2423815	55	14	27	17
1108280	41	28	29	15
14600_1	135	12	24	23
14600_2	135	12	24	23
2083425	58	21	23	12
430138	79	25	36	20
1111678	50	33	35	19
863107	60	16	12	9
842574	26	34	28	21
778241_1	21	26	19	16
778241_2	21	26	19	16
464163	29	18	14	11
120251	25	24	25	14
1791877_1	27	15	25	10
1791877_2	27	15	25	10
1645327_1	81	20	15	14
1645327_2	81	20	15	14
853254	142	21	22	13
551431	41	12	15	16
2280304	42	12	18	16
2763708_1	29	32	27	17
2763708_2	29	32	27	17
1122038	112	24	17	17
2597469_1	42	12	10	9
2597469_2	42	12	10	9
2757677	78	20	20	15
2602138	20	17	34	18
2897854	76	14	40	14
2447620	62	15	24	15
2246681	49	37	31	22
2933116	89	24	25	20
2654211	33	16	18	16
81870	124	14	21	13
1340558_1	51	14	36	18
1340558_2	51	14	36	18
1340558_3	51	14	36	18
2354600	115	25	37	19
693236	68	29	28	13
2654390	100	31	29	17
93102	59	13	20	14
1143075_1	126	19	27	25
1143075_2	126	19	27	25
1143075_3	126	19	27	25
1007312	31	30	37	16
1974184	51	21	20	16
9797	61	25	35	25
29638	109	32	27	26
1579922_1	84	30	35	24
1579922_2	84	30	35	24
1579922_3	84	30	35	24
1532930	56	10	15	10
1991560	110	18	30	12
302787	46	15	16	11
715517	38	31	27	15
494300_1	104	24	36	16
494300_2	104	24	36	16
2767856	69	31	16	16
2147169	129	22	38	18
1100441	17	22	25	19
1512354	65	20	20	14
462498	51	37	24	20
2788440	68	25	40	22
2112888_1	93	22	39	20
2112888_2	93	22	39	20
2112888_3	93	22	39	20
255146_1	46	21	13	16
255146_2	46	21	13	16
255146_3	46	21	13	16
2003185	76	13	11	16
203322_1	64	35	31	20
203322_2	64	35	31	20
1377192_1	48	15	33	16
1377192_2	48	15	33	16
1377192_3	48	15	33	16
2427324	57	20	31	25
698442	90	33	36	19
1014925	89	16	39	12
1077800	44	14	23	14
2403246	92	11	22	16
152261	29	24	23	14
584245	24	9	26	13
777006	66	9	14	15
2559132	84	25	24	20
2876974_1	78	21	26	19
2876974_2	78	21	26	19
2876974_3	78	21	26	19
1820032	68	21	17	24
1366695	59	9	16	9
1080392	66	22	38	17
2321227_1	44	12	18	10
2321227_2	44	12	18	10
1105793	143	15	22	13
691241	91	31	22	21
437922_1	45	24	32	15
437922_2	45	24	32	15
1462105	112	20	15	12
2690226	58	26	22	12
2449652_1	28	27	25	22
2449652_2	28	27	25	22
2449652_3	28	27	25	22
2877631_1	39	26	23	11
2877631_2	39	26	23	11
1576016	156	21	28	14
2551155	56	23	20	24
1126574	41	21	18	20
192580	17	24	25	22
1067139	79	19	21	11
1993897	110	37	27	25
815847	75	17	33	17
1815717	100	30	36	25
2934188	22	33	37	17
1253454	63	30	18	21
2065142	33	26	32	16
545335_1	112	19	20	12
545335_2	112	19	20	12
64624	104	18	17	16
2603344	42	18	25	15
1421554	22	32	28	24
1993210	34	24	22	17
613614	70	14	17	14
1174669	62	11	15	13
2878762	58	12	23	11
1941729	22	25	17	11
2379724	64	25	31	24
2636328	98	29	15	13
2661393	33	27	24	16
2102919	88	14	16	15
1186468_1	47	18	25	11
1186468_2	47	18	25	11
2371485	49	10	27	11
1076932	149	17	24	18
471300	108	15	28	12
627292	90	21	27	18
1968448	109	30	13	15
2438025	63	27	30	14
2401230	40	17	9	14
2787473	92	29	31	15
1323887	58	22	28	19
505658_1	54	29	21	15
505658_2	54	29	21	15
1791052	89	27	27	21
2049958_1	57	25	33	19
2049958_2	57	25	33	19
2632481	43	19	20	10
2243207	48	23	21	20
1411789_1	140	13	25	16
1411789_2	140	13	25	16
2684006	24	25	26	12
2203755	65	28	35	18
1220511	45	23	20	17
10396	34	19	27	14
1208239	46	16	11	16
483563	54	31	38	16
1939252_1	62	16	24	9
1939252_2	62	16	24	9
1119132	143	19	35	14
2375902	128	17	18	15
2663535_1	100	30	27	25
2663535_2	100	30	27	25
501912	46	22	14	9
1546680	43	15	24	9
2878643	63	12	29	14
878360	85	14	26	15
954850	66	12	15	13
1129105	115	15	19	13
2619557	59	24	26	16
2396798	33	24	40	17
97664	59	13	14	12
2245304	90	13	15	17
493752	77	31	24	19
627289	27	35	27	21
2471577	48	17	24	18
588113	74	10	26	11
448169	58	12	31	14
1423961_1	149	18	38	26
1423961_2	149	18	38	26
2497750	89	20	41	17
715359	114	13	23	11
325756	44	22	20	9
2692999	111	17	18	16
1268810	131	20	26	18
507474	103	13	16	9
1489421	51	16	32	15
1859742	92	33	28	10
68740	72	17	28	16
232129	94	19	39	22
440277_1	48	33	38	26
440277_2	48	33	38	26
1020385	95	24	25	10
1032614	61	23	22	14
903957	110	21	31	25
2414018	95	10	16	10
780028	80	35	32	18
510237	133	17	28	20
1738298	87	23	32	20
311271_1	54	30	19	15
311271_2	54	30	19	15
311271_3	54	30	19	15
1268214	53	22	28	14
468452	90	25	23	19
2561455	83	18	34	13
2372601	48	27	21	14
342111	81	33	36	19
2803457	47	28	17	10
2841791	78	17	19	9
2534823	125	15	37	11
1320008	98	19	21	15
1640290	72	26	16	19
38679	56	9	21	13
55419	64	22	23	19
876417	154	13	19	16
1118632	48	25	17	11
555114	55	25	23	16
45192	103	21	20	19
2437010	55	30	27	15
1034348	125	13	16	15
145643_1	70	36	29	23
145643_2	70	36	29	23
145643_3	70	36	29	23
669398	128	22	22	17
509260	156	18	27	14
3886	69	24	26	17
1729133	66	25	31	16
89100	106	22	22	13
1413091_1	63	22	24	21
1413091_2	63	22	24	21
1413091_3	63	22	24	21
2630844	128	25	27	12
492644	99	24	24	15
1826130	44	21	28	17
1431234	50	32	27	19
528601	80	28	17	17
1121090	76	18	22	12
2498411	83	18	19	10
2613102	146	23	34	19
1558235	54	25	18	21
503159	38	17	34	18
23347	88	16	13	9
2725868	89	23	39	15
885509	100	9	24	11
703958	88	25	34	23
354615_1	89	20	31	18
354615_2	89	20	31	18
354615_3	89	20	31	18
1688347_1	62	26	27	13
1688347_2	62	26	27	13
25878	104	19	19	22
495066	106	19	33	11
1153654_1	123	25	15	12
1153654_2	123	25	15	12
74067	37	22	20	17
1151241	33	39	27	26
776352	109	27	30	19
2460790	124	21	13	14
1000913	79	33	30	18
47566_1	72	18	19	18
47566_2	72	18	19	18
394624	42	20	12	14
1420459	85	22	33	24
1320581	89	20	23	13
1102438	114	20	20	10
1874841	92	29	28	19
2433683	80	17	36	17
2840670	139	12	21	10
109026	102	26	32	20
1109203	145	19	38	19
29855_1	55	11	37	22
29855_2	55	11	37	22
2610734	31	16	26	10
2657002	37	26	32	15
2845077	68	35	33	23
169971	78	26	41	26
2246038	69	15	19	17
2672950	102	10	27	10
2196530	80	23	24	13
2743863_1	68	24	28	16
2743863_2	68	24	28	16
2752550	105	30	21	15
2480889	113	34	38	26
2871423	59	11	16	10
2297120	84	18	18	25
32466	90	36	26	19
258136	93	23	11	21
1397573	133	16	21	10
1838660	91	14	32	21
1058387	87	27	27	21
283514	41	16	37	21
1001676_1	127	24	30	23
1001676_2	127	24	30	23
1772805	105	13	18	10
194209	91	32	41	26
364469	116	17	19	15
305518	100	33	39	18
498603	78	16	31	10
2252970	68	38	29	20
889936_1	111	10	15	10
889936_2	111	10	15	10
2689457	22	39	27	20
1020004	96	26	19	21
2012940_1	92	29	33	17
2012940_2	92	29	33	17
2902066	62	29	19	11
210373	99	27	27	14
1693377	79	15	16	18
249236	151	21	27	20
1102772	103	23	34	22
157408_1	98	23	16	17
157408_2	98	23	16	17
808075	85	22	26	17
1291373	115	22	33	23
1290658	71	17	11	14
1489580	90	13	10	9
1860890_1	79	18	26	21
1860890_2	79	18	26	21
1501235	122	27	38	20
1099360	106	25	37	17
1713522	60	24	13	13
2333128	86	20	13	11
481367	26	34	32	25
418265	137	12	16	13
2600877	102	30	40	19
1441767	124	19	24	21
372691	68	27	25	17
967964_1	148	25	34	14
967964_2	148	25	34	14
2284769	45	20	19	13
2768999	134	21	35	17
2440242	82	26	25	19
114370	130	22	20	13
63538	108	29	33	15
77361_1	98	29	33	17
77361_2	98	29	33	17
77361_3	98	29	33	17
290530_1	89	19	19	17
290530_2	89	19	19	17
1951341	40	26	32	17
665029	51	23	28	17
1917312_1	90	38	22	17
1917312_2	90	38	22	17
1170686	96	12	20	11
2411537	101	9	10	10
2442	145	21	26	15
204523	65	30	37	21
1352302	100	18	28	20
1082002	149	13	21	13
544676_1	123	21	24	10
544676_2	123	21	24	10
242925_1	140	22	39	13
242925_2	140	22	39	13
314150	155	11	27	14
1034996	144	14	27	11
665017	105	27	24	21
210523	70	16	12	15
1735062	132	23	15	13
2523358	122	10	21	10
127116	61	32	38	20
1591824	96	30	32	16
113606	130	12	20	10
464868	82	11	13	16
2299910_1	71	18	16	18
2299910_2	71	18	16	18
1132656	99	24	18	14
1423972	42	31	29	20
1511524_1	124	24	15	17
1511524_2	124	24	15	17
1880092	128	32	29	13
211185	137	21	25	15
656464	157	13	15	10
528356_1	68	13	15	14
528356_2	68	13	15	14
1777217	71	33	34	26
766326	57	25	26	14
1825204	49	13	18	9
353909	71	31	23	13
1637503	125	17	22	18
1506588	95	10	18	12
2390553	99	26	21	15
421236	142	16	23	11
2692918	133	19	36	11
684037	68	15	23	14
2554487	107	30	32	18
1804114	145	30	28	14
332150	137	15	20	16
389925	151	14	12	13
1681650	94	18	36	13
424916	56	10	14	9
417873	130	27	20	11
28021_1	126	15	33	14
28021_2	126	15	33	14
1337422	87	20	24	9
2897122	67	17	12	18
2444872	105	15	27	14
10254	102	18	40	13
317625	156	20	16	14
2427371	111	16	19	12
1252874	128	21	26	20
439890	90	29	27	22
1567574	52	37	23	19
1349550	106	34	23	12
1101489	82	18	21	20
724580	150	16	22	13
1546114	85	31	21	15
1431283	63	18	28	15
1241431	102	21	18	14
146595	137	19	24	16
442180	132	26	37	18
2400325_1	95	18	14	16
2400325_2	95	18	14	16
615956	68	35	30	18
82207	115	29	28	16
817444	109	13	27	15
185798	126	21	37	18
1603734	128	12	35	16
615601	79	20	28	23
1375402	50	17	34	13
548816	96	18	23	18
252662	154	27	19	10
1160563	65	12	21	14
225547	110	35	39	17
794879	133	13	29	17
2878672	79	23	21	11
2418864	146	10	20	23
2302984_1	109	14	33	23
2302984_2	109	14	33	23
2041427	141	20	22	15
1389088	101	10	13	12
2691935	126	23	20	12
2330619	143	31	28	13
1004255_1	121	25	25	21
1004255_2	121	25	25	21
1004255_3	121	25	25	21
305875	66	19	15	18
1412193	113	20	23	23
193394	98	32	25	13
2797309	129	22	13	18
1041821	81	14	9	11
100793	113	24	16	21
711782	126	23	22	16
2555293	138	21	33	13
2675196	129	27	18	13
226879	152	22	30	18
1336345	117	21	24	18
1974082	147	30	28	17
1935024	155	12	32	13
1594267	60	29	41	19
129559	118	20	11	9
133972	101	25	29	12
897345	125	17	27	19
620812	152	13	28	12
2801279_1	88	12	29	19
2801279_2	88	12	29	19
757894	112	27	23	17
1160860_1	123	14	18	13
1160860_2	123	14	18	13
101531	150	16	19	15
435436	140	24	28	13
899428	154	9	20	11
1435761	135	27	23	12
1709703	157	15	24	13
2390293	127	24	15	13
443756	142	21	20	18
485224	153	16	28	16
1135334_1	107	24	34	19
1135334_2	107	24	34	19
1654465	134	19	36	18
920876	85	15	15	16
2599319	151	12	12	12
2774955	106	17	25	9
1418237	117	21	12	12
2409661	130	18	33	19
106588	138	24	28	24
579680	96	13	18	10
1356527	122	11	40	16
2511120_1	115	22	13	14
2511120_2	115	22	13	14
1263575	143	15	10	9
876935	128	22	12	11
2602167	101	23	18	14
394815	135	19	21	12
411269	146	25	24	13
1106568	155	18	30	9
