TARA_150	TARA_22	TARA_25	TARA_26	TARA_70
1054240	17	84	17	28	17
6456066	17	98	17	28	13
4820049_1	20	91	29	35	26
4820049_2	20	91	29	35	26
1147321	18	70	15	18	9
3110592	12	92	27	27	19
3525836_1	13	101	26	33	21
3525836_2	13	101	26	33	21
3525836_3	13	101	26	33	21
5537366_1	10	122	30	31	21
5537366_2	10	122	30	31	21
5537366_3	10	122	30	31	21
3696833	12	111	27	22	15
3251307_1	10	102	21	36	20
3251307_2	10	102	21	36	20
577866	14	86	15	30	26
1742793	14	93	21	23	19
2566470	20	103	21	23	16
5949801	15	114	24	29	14
3360005	12	108	19	30	17
4935950	10	100	21	20	10
4371150	11	117	24	25	16
898071	10	103	33	24	23
256522	18	112	15	19	17
574979	14	102	26	31	13
3944181	15	97	26	20	16
837068	20	112	32	35	14
5744712	9	119	28	41	26
449119_1	11	113	35	29	23
449119_2	11	113	35	29	23
449119_3	11	113	35	29	23
6538643	14	100	22	38	15
6502819	14	119	27	30	12
1943735	17	106	23	34	21
3893946	10	86	22	23	23
4723814	12	79	23	22	13
897890_1	9	107	26	32	23
897890_2	9	107	26	32	23
897890_3	9	107	26	32	23
4337930	15	81	23	16	12
492231	18	122	30	28	17
4844956	20	109	14	26	16
1448716	12	80	23	22	20
4858011	16	101	26	37	26
2085454	10	116	28	34	12
1547583	17	104	14	29	13
3218483	10	82	23	33	24
2780984	10	122	23	34	12
161882	14	113	22	37	16
4573615	18	89	25	25	25
474299	16	94	18	17	22
2070603	10	71	21	28	18
2743440	10	119	25	34	15
5988434	15	107	28	38	12
2694219	19	108	18	24	14
2046517	12	111	26	38	17
6477807	9	95	30	33	11
1054413	18	86	22	26	9
6016844	16	103	24	26	14
1102839_1	9	88	22	18	10
1102839_2	9	88	22	18	10
3016768	14	87	19	15	15
4128435	20	93	19	30	15
5090435	10	99	25	18	13
898181	15	112	33	41	21
2333142_1	10	74	17	28	19
2333142_2	10	74	17	28	19
2333142_3	10	74	17	28	19
2441565	15	86	28	28	24
2342673	11	85	12	20	13
5552028	13	104	15	35	20
5609454	16	88	23	24	9
354077	10	101	22	33	13
2174273	13	102	28	29	24
2950359	13	126	21	33	17
3203827	16	88	18	17	20
3398870	14	117	33	38	20
5007582	10	101	35	24	15
6005301	16	123	20	32	17
4634676	11	107	22	33	12
5849079	13	110	26	41	15
127761	12	96	29	26	25
3849377	18	79	18	20	12
3784684	14	110	29	20	16
571281	11	90	25	20	9
2688124_1	12	87	27	34	14
2688124_2	12	87	27	34	14
2688124_3	12	87	27	34	14
5452269	9	110	18	19	21
2692411	10	93	23	24	25
3914778	10	93	34	25	15
2003382	10	89	12	29	16
6216257	10	77	31	31	19
5693442	15	99	31	41	20
2086722_1	12	96	25	34	19
2086722_2	12	96	25	34	19
1924333_1	14	98	33	23	15
1924333_2	14	98	33	23	15
181938	18	112	34	26	20
5273663	11	115	24	32	17
747209	13	92	36	28	14
5074141	10	81	15	27	24
1023141	10	100	24	23	21
2652346	16	86	32	21	10
4312538	9	120	21	32	24
2182487	13	72	19	20	12
1101927	10	96	19	22	14
4675530	15	102	23	27	14
6569191	9	91	16	28	20
4339292	9	79	20	20	13
5632712	14	79	19	29	10
414534	15	70	22	17	11
5178911	12	86	25	30	15
2485064	17	75	16	22	10
5618908_1	10	98	15	20	18
5618908_2	10	98	15	20	18
469452	11	91	22	35	25
947083	9	101	20	26	13
3963973	14	104	31	32	17
4263415	10	99	22	35	15
1014124	11	117	28	23	23
3757252	19	108	20	33	15
289073	10	91	18	29	10
1070635	11	82	21	33	16
1160026_1	20	120	31	33	23
1160026_2	20	120	31	33	23
1160026_3	20	120	31	33	23
6577885	15	113	33	25	15
2863579	12	70	15	17	15
4536917_1	10	82	32	29	16
4536917_2	10	82	32	29	16
4536917_3	10	82	32	29	16
443471	10	103	35	28	23
731504	20	84	17	28	19
3369982	19	96	27	41	19
4544341	18	95	13	23	18
4855654	13	98	22	26	16
5798878	20	91	34	37	13
4721100_1	14	113	20	35	24
4721100_2	14	113	20	35	24
3766317	9	72	27	17	20
6230210_1	16	87	25	24	19
6230210_2	16	87	25	24	19
2797937	9	91	20	23	13
3404393_1	18	89	23	31	19
3404393_2	18	89	23	31	19
4299343	14	86	16	36	23
575692	15	99	18	35	12
2932102	11	88	16	24	13
4032538	15	93	16	20	12
4336777	10	105	23	19	22
1313961	16	93	23	33	17
5786643	18	83	26	29	19
4546918_1	13	92	25	16	11
4546918_2	13	92	25	16	11
2647567	19	106	29	20	11
4409491	13	114	27	35	20
5650009	12	78	25	23	14
4747930	19	99	29	29	23
1697557	10	91	32	38	11
74466	19	89	31	33	15
759648_1	9	110	23	20	21
759648_2	9	110	23	20	21
536223	10	107	27	35	16
4412320	12	116	25	25	19
2395863	9	102	26	27	16
3223100	12	76	25	27	18
2552277	19	82	22	30	9
5368974	14	88	18	26	12
2713035	20	102	27	31	25
2904546	11	100	32	35	18
1626203	10	105	19	22	16
6525980	14	74	14	21	15
4318989	18	89	26	21	15
5770258	14	103	17	27	19
5313006	12	79	17	21	11
693074_1	17	81	21	27	26
693074_2	17	81	21	27	26
693074_3	17	81	21	27	26
5253669	9	84	26	18	14
4774876	15	93	20	20	19
3839641	9	70	27	25	16
850548_1	9	88	14	31	21
850548_2	9	88	14	31	21
3773251	9	89	20	24	17
317335	13	78	27	26	15
2187810	15	109	26	31	13
1959154	17	88	22	31	11
1022963	18	104	24	30	18
5577291	20	100	25	26	24
1915867	10	84	19	17	14
843381	10	71	23	29	18
3800700	15	82	26	21	15
1670806	9	118	30	35	9
3939684	15	108	25	30	19
3391329	10	107	25	18	9
168504	14	97	35	24	13
4427777	12	119	27	33	13
1210816	10	102	28	32	23
6160325	12	121	19	32	14
880609	17	109	19	28	23
2946319_1	13	94	27	37	15
2946319_2	13	94	27	37	15
3671992	16	84	28	27	22
1387556	17	107	24	28	16
2076684	16	123	27	39	15
4443774	11	96	30	23	15
5097573_1	12	91	18	28	18
5097573_2	12	91	18	28	18
4710036	9	84	25	37	15
795779	9	118	25	35	21
6504525	14	102	14	30	21
89527	16	117	29	33	19
1239111_1	12	104	13	23	10
1239111_2	12	104	13	23	10
1457323	14	101	18	35	18
6221635_1	9	78	31	27	11
6221635_2	9	78	31	27	11
3682281	14	78	18	22	13
2986854	12	96	22	33	17
3082468	10	111	25	29	22
5536589	11	75	16	16	9
2329843	10	103	26	34	13
4467790	11	77	25	27	22
65788	18	92	28	25	12
3518260	15	95	30	27	15
4248155	20	90	19	25	24
4361759	12	110	25	22	11
2680192	14	116	23	32	24
6517405	14	102	16	24	15
5718918_1	14	98	17	32	16
5718918_2	14	98	17	32	16
1715436_1	16	117	22	34	9
1715436_2	16	117	22	34	9
472960	18	99	23	18	13
5418173	16	119	26	30	14
1313005	11	97	14	15	20
6167678	9	109	28	19	20
1641110	11	108	28	32	13
5816074	9	91	13	26	17
718740	9	120	32	27	22
161594	15	108	21	22	19
1064176	17	121	24	38	25
5161712	10	109	26	32	17
1279682	10	85	19	38	11
3641310	9	85	21	23	19
317768	14	117	30	35	22
1738230	11	101	22	28	13
789934	12	108	18	26	9
1679183	15	100	12	27	15
4766850_1	13	92	23	26	18
4766850_2	13	92	23	26	18
6088738	10	99	12	26	18
1926133	16	73	29	27	17
4098157	17	89	26	31	16
431812	11	98	22	39	12
1569446	17	125	31	30	24
1142445	19	100	27	27	25
1942521	10	92	21	27	25
2059594	17	90	29	31	16
2488930	16	99	29	36	18
3030321	14	99	22	26	22
3481227_1	9	83	16	18	12
3481227_2	9	83	16	18	12
4630625	9	118	18	26	15
138019	14	105	24	27	18
5386256	12	103	33	19	12
3281579	11	86	25	28	9
1875950	11	107	19	19	19
992585	15	95	24	28	20
1489639	18	105	28	22	23
4027619	14	118	31	24	16
3724280	20	122	26	33	14
5625680	10	77	30	22	14
4977042	16	98	22	34	21
4509892	10	119	30	36	23
582783	12	107	20	41	17
6279668	10	102	26	26	17
5778414	12	94	32	34	13
752137	10	123	32	34	19
234760	11	101	23	22	16
4847620	13	114	19	19	18
6221299	11	103	35	31	25
2902608	10	107	29	30	12
4499499	15	114	29	27	12
754939	12	116	20	36	21
1728473	17	102	30	27	17
1951186	11	78	13	22	23
3496302	12	99	21	29	18
1100972_1	12	80	13	33	9
1100972_2	12	80	13	33	9
3876296	12	95	27	41	11
6035163	16	110	29	28	15
5964776_1	9	112	32	20	19
5964776_2	9	112	32	20	19
4177805	11	105	29	38	12
1646571	19	112	21	33	15
5432466	16	93	19	30	19
4923250	17	121	30	29	23
1619171	19	101	24	34	11
6257551	17	80	18	30	14
3320321	12	114	34	39	17
2451706	13	99	27	30	24
5412740	16	115	31	30	18
893081	10	90	24	27	13
3723688	10	93	35	39	19
2584087	11	70	20	20	13
4836497	16	79	29	29	13
3279105	9	82	25	20	11
3927364	12	82	22	26	14
5176508	12	102	19	30	16
6571931	16	117	26	39	22
6556593	12	114	21	23	18
1834483	14	91	13	24	21
4914790	10	103	16	40	17
3081807	10	83	25	29	25
1827497	12	123	29	32	21
6104843	19	117	23	29	18
5842003	14	101	31	40	22
181741	13	94	19	25	18
754508	13	81	29	20	21
548286	12	108	25	27	17
371260	14	97	20	21	13
665215	11	106	35	37	20
4154132	11	107	24	41	11
2304994	15	120	22	41	22
2315016	17	100	12	31	9
1597327	9	77	14	21	19
1614498	13	93	24	18	24
4004012	16	121	18	30	22
1011867	12	96	25	28	18
5541531	17	100	18	22	14
4368865_1	14	113	36	26	14
4368865_2	14	113	36	26	14
4368865_3	14	113	36	26	14
3602551	20	99	25	29	13
6487081	13	104	14	20	17
3045179	14	84	17	30	17
5576039_1	19	121	23	39	17
5576039_2	19	121	23	39	17
6616470_1	17	120	33	26	23
6616470_2	17	120	33	26	23
980532	11	114	31	29	17
1296990	11	118	33	28	22
3249921	19	101	24	41	22
2039097	11	106	21	37	18
4473337	17	75	16	15	18
3690673	18	94	15	29	14
5219963	13	95	32	31	19
6146873	10	115	22	41	12
4024399	11	100	13	21	14
5645303	12	105	30	26	24
2728184	13	117	31	36	17
2259615	16	96	32	31	13
1123442	18	97	24	40	22
2229017	9	96	15	19	18
347662	14	103	30	37	24
765520	12	113	18	34	24
3634380	17	76	20	22	13
1319330	11	77	26	26	17
1237807	15	100	30	31	21
526260	18	117	34	37	13
6573034	9	123	19	36	23
6476386	10	110	23	37	15
4954131	9	71	12	25	13
2429051	12	76	21	31	9
5609805	20	102	27	21	16
3669472	14	100	21	23	10
3679157	9	72	21	31	13
3582366	12	92	19	18	13
6347134	17	120	30	35	16
4784008_1	16	98	34	36	15
4784008_2	16	98	34	36	15
6011207	10	87	28	33	25
1886900	13	72	27	27	17
594485	9	84	19	17	12
1541987	13	89	22	32	17
6141476	9	103	25	30	15
4177043	12	82	27	33	20
3525790	12	100	20	23	16
5314527	9	96	21	38	17
2377681	12	106	25	21	9
5701893	15	106	32	34	22
6544946	16	101	29	33	23
4487398	19	119	31	30	23
5526184	15	95	16	32	15
740180	20	114	31	32	12
4371556	11	102	23	29	19
4321621	14	106	22	24	18
4917560	13	96	24	27	20
1045463_1	18	119	32	30	21
1045463_2	18	119	32	30	21
3786230	10	103	30	25	14
821674	15	105	24	34	15
1734256	17	107	25	36	26
3427288	14	106	23	34	22
5615522	14	94	24	18	15
6567598	19	95	28	20	22
6614925	18	89	20	20	11
4605215	14	101	30	31	21
987020	10	97	27	32	19
1665149	18	100	21	33	16
5738002	10	110	15	36	25
2776081	13	94	22	35	13
1524339	10	104	33	29	21
503565	9	112	29	20	25
1684736	11	106	36	30	17
2189314	15	100	36	30	26
4538013	16	99	17	21	14
1275551	18	122	30	26	17
752273	14	121	31	28	22
5633425_1	11	103	26	25	25
5633425_2	11	103	26	25	25
2605296	11	106	27	39	15
2202991	9	75	16	24	15
2720719	16	112	20	22	18
6302343	13	95	14	17	19
6308198_1	9	98	18	23	19
6308198_2	9	98	18	23	19
4677091	18	122	30	37	16
1350248	16	118	23	30	25
5669804	9	105	21	26	13
5744616	19	109	28	35	13
5699570	12	110	14	38	26
3433440	13	105	27	29	20
4916168	13	74	28	29	19
4116422	12	102	23	21	11
1062482	11	112	27	28	12
5317231	20	115	25	33	20
3390629	9	88	27	22	14
647873	15	116	26	37	20
4995653	13	97	23	23	12
6412956	10	76	14	21	13
5843297	15	84	18	19	10
6369351	11	95	17	40	23
5670745	14	107	33	30	14
3191559	13	122	32	32	23
4987922	12	114	24	41	24
2847963	18	109	30	35	20
2877001_1	17	106	27	33	13
2877001_2	17	106	27	33	13
2203073	9	93	23	25	21
2849970	10	87	29	33	14
5753298	16	122	22	31	24
6066557	11	95	19	27	21
2943304	10	96	33	32	15
3100214	18	112	33	37	23
754983	14	93	22	18	15
818903	13	87	34	28	13
6549705	10	80	22	23	15
231330	15	118	28	41	15
2248337	9	121	32	35	12
3011576	14	92	14	29	14
5143781	10	106	24	27	12
1097745	11	110	27	27	16
3609673	11	113	18	37	22
5007995	14	105	19	34	18
1499093	9	92	28	28	10
3458272	11	119	34	36	14
3608337	11	126	34	35	19
5579223	12	110	26	39	11
3662553	13	90	30	22	13
1368231	11	123	28	37	18
895614	12	104	34	24	20
925475	9	83	20	29	12
4715839	9	73	22	17	24
484701_1	18	102	33	26	13
484701_2	18	102	33	26	13
484701_3	18	102	33	26	13
5521288	15	103	27	19	16
841172_1	10	120	20	33	17
841172_2	10	120	20	33	17
6371064	10	112	24	24	11
3089645	17	103	20	33	22
2931834_1	12	81	22	23	15
2931834_2	12	81	22	23	15
357853	14	122	23	34	13
5080894	9	123	23	40	13
1064650	19	98	33	37	21
3887706	9	88	21	30	10
5596218	10	94	15	30	15
3530210	10	118	25	21	17
2618710	9	106	36	36	14
1002156	15	93	24	22	15
3321128	16	72	20	30	16
2218892	18	89	13	27	22
2491495	16	98	28	28	17
3948243	13	106	19	33	19
