TARA_147	TARA_150	TARA_25	TARA_30
2446421	35	19	23	35
2512081	30	15	20	35
887474_1	25	17	11	29
887474_2	25	17	11	29
2733241_1	42	26	25	37
2733241_2	42	26	25	37
2733241_3	42	26	25	37
533575_1	23	13	19	15
533575_2	23	13	19	15
435343	36	28	30	27
2063972_1	54	28	19	42
2063972_2	54	28	19	42
2063972_3	54	28	19	42
1558221	47	28	21	18
1238176	33	24	24	35
1653214	30	12	26	15
2677286	39	20	19	39
991247	22	14	23	26
2617518	26	20	25	33
1243840	33	27	31	38
2491496	44	24	19	36
246035	30	32	24	33
997823	27	12	24	46
1687452	42	26	24	42
1855395	30	29	21	24
2005470	32	21	19	15
2792415	23	25	12	24
2939945	37	23	21	29
2123857	39	15	20	39
2521948	37	19	18	28
582214	26	20	21	37
213913_1	28	17	17	37
213913_2	28	17	17	37
2709701	32	30	16	17
1332257	21	14	14	22
802484_1	42	30	19	39
802484_2	42	30	19	39
2831507	42	23	20	26
1974165	37	17	15	32
1219263	27	16	27	29
1920198	37	11	18	38
995222	20	16	13	20
126316	41	25	15	25
368691	32	19	16	41
751602	28	15	30	19
1369796	39	27	15	30
100493	43	19	12	16
1827402	38	34	23	44
780596	40	27	12	24
1016528	26	22	31	32
2868894	38	28	12	28
306816	26	21	21	16
358073	38	24	27	41
926619_1	30	12	19	28
926619_2	30	12	19	28
1838785	40	18	20	24
2851957	48	25	25	34
110949	45	21	17	25
1995456	55	22	26	36
2675154	34	19	24	41
2511615	42	21	24	32
1633857	32	22	13	19
1051286	45	25	19	32
39006	43	22	16	34
2790491	39	24	20	25
1022409	45	27	18	23
1724636	41	31	19	22
2439818	25	17	16	29
253555	37	19	16	32
1484282	38	28	30	27
1504988	42	14	20	25
2469326	23	15	12	20
290961	44	30	26	27
2540095	28	25	20	46
1036954	23	13	14	22
573297	48	15	25	23
1646005	42	20	29	40
245706	41	26	30	47
1121897	25	12	12	31
2844217	38	32	33	41
611270	39	26	24	36
203398	34	26	20	29
446216_1	19	19	18	38
446216_2	19	19	18	38
805987	21	22	16	16
1293974	39	23	26	35
1174288	27	18	12	32
2836661	48	32	20	38
1027793	24	14	26	32
443826	31	10	22	34
546321	56	31	26	38
2652786	34	18	14	46
1446343	30	20	17	36
2335627	49	24	27	21
2492504	41	21	24	30
151614	28	26	19	34
2731200	34	31	12	26
344999	44	24	25	28
2240212	42	31	26	35
1473243	22	20	13	15
198700	31	22	27	44
1022050	44	33	26	39
1129751	42	25	27	28
2618620	37	21	18	20
1235264	43	22	19	18
311942	37	23	24	46
2523985	48	22	22	31
1917352_1	25	21	18	21
1917352_2	25	21	18	21
1284457	32	22	25	22
580213	40	18	28	32
912900	46	28	21	36
2342535	52	23	14	24
42453	51	17	15	32
1837093	39	20	25	35
807012	44	24	18	23
2683936	41	34	17	20
59272	40	17	20	28
2608341	29	13	18	36
740753	37	19	31	24
10901	29	13	20	22
1412416	54	17	15	32
881997	36	18	20	30
1726994	39	23	11	17
494432	24	14	18	28
1131151	35	24	19	19
2528213	43	24	18	38
531295	31	21	23	42
1318333	34	19	19	39
2504298	51	21	19	25
2459918	56	31	16	33
2736336	38	18	16	29
2673345	36	30	23	33
1917799	37	25	18	38
69487_1	28	16	24	48
69487_2	28	16	24	48
250729	48	25	32	35
2656705	36	22	21	46
1223918	27	22	23	24
1788257	32	21	11	19
2942317	34	25	33	48
2367586_1	47	22	33	42
2367586_2	47	22	33	42
103183	34	24	29	21
1503326	31	22	22	32
32264	52	33	18	35
715340	52	34	25	41
676112	40	20	31	32
331514	28	19	23	28
1366903	24	22	18	32
1271289	26	32	25	28
2515711	49	29	22	26
2612603	33	16	26	29
1395282	41	26	29	32
820227	22	21	9	24
1330852	26	18	27	30
536437	44	25	15	27
2716992	40	21	14	44
321435	44	33	18	29
70864	30	12	21	29
1530554	46	29	21	36
169688	35	21	19	26
536033	39	31	12	26
2623144	37	21	12	15
1171625	38	24	33	44
809423	40	26	23	17
2047610	33	23	19	19
660708	36	25	13	32
2100973	42	24	14	32
90714	30	17	31	26
1707048	33	19	20	27
367279	39	17	17	23
2653216	53	17	26	37
469883	36	12	15	34
528644	42	34	28	42
1264395	44	18	9	21
2621389	44	29	17	30
1271052	37	28	22	48
752388_1	46	27	28	39
752388_2	46	27	28	39
1487190	19	18	12	29
97117_1	26	11	27	22
97117_2	26	11	27	22
97117_3	26	11	27	22
1789946	51	20	14	22
2544336	35	21	17	16
2476245	29	24	10	20
31274_1	30	23	17	31
31274_2	30	23	17	31
74416	36	31	20	46
2089817	26	18	22	32
1559945	49	23	10	27
1961552	36	16	20	32
965379	33	14	20	40
1173278	47	22	29	25
309208	41	24	28	41
2498343	46	24	30	40
1259753	41	30	13	19
2407573	32	17	17	17
2482926	48	21	31	32
1413312	34	14	22	28
1746008	43	22	21	49
41401	30	12	16	17
1394257	55	27	25	27
2097891	19	21	14	21
587056_1	51	33	21	30
587056_2	51	33	21	30
2794824	40	23	14	20
1765929	45	18	20	25
412703	25	15	18	32
84436	47	28	30	30
1458546	24	27	28	24
430714	56	26	22	41
1860577	36	25	26	25
1790049_1	36	33	26	45
1790049_2	36	33	26	45
583060	34	30	31	35
739922	42	21	17	19
2129531	35	20	26	34
17797	36	11	11	17
1889646	40	32	23	28
1339618	26	25	21	26
58604	31	34	23	32
2645784	32	24	14	19
2594817	19	19	18	19
516081	46	20	20	39
1287499	21	20	17	27
2903346	31	20	16	48
1401783	40	25	25	41
1136369	45	23	13	40
888012	27	11	28	24
2519621	33	18	27	27
851537	21	19	15	20
249112	30	24	31	40
2797423	31	12	13	23
1239585	35	15	23	32
728426	20	12	19	22
234359	41	26	19	27
777055	22	12	15	27
2659505_1	48	21	23	19
2659505_2	48	21	23	19
2659505_3	48	21	23	19
765060	46	30	21	25
595160	51	18	24	37
2908503	38	27	14	26
1131009	31	29	14	21
2413642_1	27	23	23	20
2413642_2	27	23	23	20
305320	41	16	18	31
1492176	32	29	14	28
2459795	36	20	24	34
715698	42	19	22	31
1654307	38	28	14	22
1736994	41	23	17	34
569516	40	26	25	34
542632	46	25	25	35
336729	22	18	17	22
2401923	29	27	23	26
795512	45	24	13	24
2599490	26	12	18	16
1412584	25	18	21	34
881412	32	12	20	28
2371919	34	13	25	20
475802	41	27	21	28
733356_1	47	28	17	35
733356_2	47	28	17	35
907256	43	26	19	44
1399337	25	16	24	21
1890785	39	27	21	25
2026762	38	34	24	36
1954209	45	26	28	35
1514390	46	14	15	17
1693691	24	18	26	17
2062264_1	43	18	22	32
2062264_2	43	18	22	32
48150	44	22	13	16
2836746	25	23	19	16
1572438	26	17	15	28
676414	38	14	22	46
1137819	34	28	23	27
93596	38	27	26	47
1663099	34	14	13	26
1560281	30	19	12	30
2691313	52	31	29	26
2873946	50	32	17	25
281480_1	33	15	24	37
281480_2	33	15	24	37
218873_1	50	28	29	25
218873_2	50	28	29	25
1819279	24	16	24	48
911281	34	21	23	33
1935056	51	28	14	35
1568708	34	22	13	36
2608487	25	18	29	40
1373849	48	21	21	33
761294_1	41	33	16	33
761294_2	41	33	16	33
761294_3	41	33	16	33
2429520	34	18	23	32
2255565	51	32	28	27
2744487	33	28	31	37
2712169	44	26	13	23
1396681	40	34	18	37
2876340	39	23	20	29
2185086	31	30	21	27
410793	43	19	20	33
5006	28	25	17	17
2376539	43	34	31	31
2897414	22	16	17	25
1714445	28	25	17	25
1622263	41	22	28	25
2566423	36	23	15	37
2668009	37	21	15	21
2519795	50	21	16	21
2809847	33	21	17	20
2840060_1	43	24	28	38
2840060_2	43	24	28	38
100253	43	21	22	33
116611	27	20	27	36
372770	43	28	17	27
488870	46	22	15	39
753665	27	22	18	25
1909008_1	44	27	12	21
1909008_2	44	27	12	21
1909008_3	44	27	12	21
1306246	47	29	18	26
363109	38	22	20	42
1725436	19	15	24	28
746172	43	20	33	33
1862966	32	22	19	28
887898	36	12	29	35
2835482	26	13	29	26
1774147	56	28	27	48
551732	44	20	29	37
2471509_1	42	23	16	26
2471509_2	42	23	16	26
1301105	40	26	21	38
497477	33	28	30	41
1347363	31	31	27	33
1077778	28	26	23	16
2899528	43	26	17	35
2762936	41	29	21	21
1710414	21	19	21	28
186601	47	23	25	38
961054	29	25	13	20
1828795_1	40	22	18	26
1828795_2	40	22	18	26
1828795_3	40	22	18	26
453307	36	27	30	33
1827172	46	17	16	27
2458032	31	27	19	31
1623581	41	26	22	29
1799164	44	28	19	24
1813857	51	26	12	26
205855	46	29	24	40
1146612	30	22	10	40
909697	48	27	18	23
1434388	42	21	18	21
2116035	31	13	21	42
2927738	45	30	25	30
1392700	25	14	15	42
1110754_1	52	26	23	29
1110754_2	52	26	23	29
3512_1	38	18	31	33
3512_2	38	18	31	33
1955940	30	15	18	37
1606177	47	34	23	31
1029309	41	19	18	22
1125750	47	19	22	34
1041799	47	22	17	34
1913502	40	15	28	27
267463	29	12	15	35
443013	45	23	25	23
170202	27	29	22	32
1099623	24	13	15	39
1101148	24	15	15	17
342624_1	50	27	26	24
342624_2	50	27	26	24
1199335	55	15	23	27
2424635	37	25	33	43
2420402	35	24	20	18
2497293	39	21	18	37
793181	26	18	18	22
1444248	41	19	26	38
1809749	46	20	16	34
1353564	25	23	20	23
2346037	38	12	20	23
1876966	40	25	13	16
1354589	52	24	19	23
2766429	34	23	19	31
109874	30	15	21	25
2574289	38	25	21	25
1974885	40	30	26	38
1939007	53	17	24	38
1257611	32	17	22	28
328566	39	24	24	24
790290_1	38	28	32	41
790290_2	38	28	32	41
2785925	34	27	28	20
2499503	43	19	20	47
1408329	43	24	29	28
1209637	25	10	20	25
2565556	56	29	18	37
559750	48	30	22	28
1745609	39	20	27	48
2848194	34	20	21	30
1639896_1	40	26	15	48
1639896_2	40	26	15	48
1371637	44	24	14	23
751451	34	29	24	31
2612468	54	26	17	35
1554299	30	21	30	41
2341468	36	17	20	28
1257058_1	40	32	30	37
1257058_2	40	32	30	37
1604848_1	50	28	26	28
1604848_2	50	28	26	28
1604848_3	50	28	26	28
343099	46	26	20	46
535465_1	37	27	19	24
535465_2	37	27	19	24
2552133	48	30	28	26
2840799	20	12	29	32
720885	29	19	22	30
2684047	47	31	32	42
347228	23	19	17	33
1472238	24	15	15	30
297598_1	42	31	24	23
297598_2	42	31	24	23
1829567	45	31	26	38
1575324	36	15	28	47
923819	45	34	12	30
1829538	33	29	19	36
2090835	41	19	14	35
2679182	49	23	20	31
261067	47	24	33	38
2013701	46	30	11	18
1021444	30	33	24	26
2598167	28	17	19	45
67508	24	14	23	32
2413298	30	15	22	18
1700554	50	18	23	32
1526687	34	28	30	34
1786108	33	14	14	15
2658211	33	23	31	23
1033863	29	23	22	22
1777311	40	23	24	29
110686	22	21	14	19
2805226	48	23	22	31
2464726	30	15	15	19
2659416	33	10	14	24
344588	27	24	26	42
2835763	30	24	16	23
2429631	34	24	20	30
2053722	30	25	23	45
889520	52	21	14	36
2798990	52	19	12	28
2234696	45	26	16	24
1304331_1	32	19	22	40
1304331_2	32	19	22	40
1304331_3	32	19	22	40
2410681_1	31	23	30	40
2410681_2	31	23	30	40
1106040	31	22	20	42
2715809_1	29	24	19	33
2715809_2	29	24	19	33
2743372	35	27	18	24
898517_1	56	26	20	30
898517_2	56	26	20	30
1282010	30	21	23	28
2392492_1	52	25	25	33
2392492_2	52	25	25	33
2096692	41	27	28	27
2688709	27	16	22	40
1231459	34	32	11	24
1124851	40	22	25	37
55482	39	23	33	29
1808062	41	22	29	41
993772	45	22	22	29
2176594	39	31	21	15
1262739	47	23	31	47
617881	34	21	29	33
319054	38	20	22	40
1624243	21	17	13	25
116856	41	17	19	30
294729	32	23	20	37
229332	34	27	30	48
1688999	26	26	27	39
2560590	36	23	14	37
1634638	51	21	24	38
549145	42	17	11	24
2915620	47	32	25	32
959242	47	19	17	21
2940936	45	19	19	30
1237909	32	23	24	25
303100	37	24	15	23
484971_1	46	21	30	32
484971_2	46	21	30	32
1549867	52	28	32	36
151483	22	17	11	33
1275308	52	30	26	38
1789380	26	18	32	41
2484740	20	19	19	22
2456680	41	27	19	30
1717017	38	30	14	38
2278946_1	52	30	33	33
2278946_2	52	30	33	33
2692330	45	22	21	40
1985579	38	32	18	21
1353365	36	20	28	38
1418093	32	30	23	36
2147927	50	22	13	24
1898909	42	17	21	32
2313738_1	40	16	18	25
2313738_2	40	16	18	25
2313515	27	18	19	19
2260497	40	29	28	34
2436876	53	19	15	31
2518932_1	41	32	24	33
2518932_2	41	32	24	33
98084	38	27	28	32
1364550	45	26	22	44
1882457	38	15	20	28
2188511	38	22	20	33
1898032	48	24	25	46
2480759	42	28	23	24
1790626	41	26	28	47
1027474	29	16	15	32
1942928_1	31	23	32	26
1942928_2	31	23	32	26
1425925	28	26	23	49
73675	45	28	28	30
1430871	40	14	14	25
429371	19	12	19	19
577805	48	21	17	22
494198	31	13	18	36
2827141	27	31	30	35
567646	39	19	19	29
2787223	35	18	21	22
297806	44	16	13	19
1794596	38	12	16	20
1513766	46	22	22	32
724383	48	30	23	46
480093	56	21	27	38
374700	44	17	17	29
2541892	45	25	15	48
2165021	48	29	20	20
261101	37	16	12	22
367806	29	20	17	32
1850221	57	26	33	36
2267140	51	26	31	44
1282072	33	27	18	41
1634434	45	16	30	27
48959	46	20	30	36
1847969_1	21	20	26	26
1847969_2	21	20	26	26
1183060	48	27	19	39
1822370_1	44	31	16	41
1822370_2	44	31	16	41
1261690	36	17	26	41
1876995	30	10	20	29
2859119_1	34	26	25	35
2859119_2	34	26	25	35
2823217	32	17	17	25
553166	57	30	21	41
2722119	23	18	24	30
1664371	38	16	14	20
1305321	44	34	25	39
2616458	32	23	20	42
1285719	29	12	20	25
1681417	31	21	21	22
651889	31	13	27	33
2495948	42	32	24	40
1346121	42	32	30	33
1053277	43	26	13	27
2843269	31	19	17	20
1356635	35	25	17	46
900968	46	26	24	34
1417616	41	22	32	41
2644794	38	31	26	33
1798901	28	19	23	35
2873460	46	15	20	40
910445	37	16	16	24
2416337	30	25	19	28
1950938	37	30	21	24
2419311	36	25	17	24
2686211	43	34	28	45
572398	32	25	15	41
452911	44	15	22	24
2336240_1	40	26	20	25
2336240_2	40	26	20	25
2840373	30	22	30	33
1793143_1	55	17	20	42
1793143_2	55	17	20	42
1264137	26	23	12	25
104910	25	19	21	41
1961178	41	14	13	31
476327	46	20	13	28
647726	31	13	18	18
2060892	21	25	22	32
1279938	43	30	25	40
21385	49	23	28	36
879675	46	21	27	35
1634949	32	11	20	33
291551	36	13	31	45
1056844	50	23	18	37
2862851	32	29	23	37
2549664	24	16	27	45
360713	42	23	27	47
928229	42	23	18	31
23943	43	13	32	32
2698657	36	18	26	25
1165557	31	19	23	41
219384	24	20	14	32
875938_1	21	17	23	29
875938_2	21	17	23	29
1269819	35	25	29	38
1170977	37	28	32	45
1399396	49	27	16	35
1355772	45	21	13	21
521107	48	27	20	28
505391	42	26	12	38
2600920	38	22	30	35
750570	44	28	15	32
2490435	32	20	25	27
2815715	50	24	31	36
2324054	26	27	21	35
2941177	35	15	28	20
2777509	40	19	18	34
229670	42	23	21	33
1804593	51	22	17	22
1208728	31	13	23	37
1545915	34	17	18	34
2779298	39	30	27	28
63510	36	22	11	22
574140	25	25	18	40
1598907	44	29	29	49
900196	25	22	13	30
203031	27	20	24	29
2771664	36	28	26	32
701970	34	24	18	19
1530204	43	16	16	19
2483696_1	32	24	19	49
2483696_2	32	24	19	49
2137457	36	22	23	34
881965	42	23	25	33
1714840	38	19	26	31
2200044	51	31	13	33
473272	35	23	14	19
2325505	44	23	24	48
196108	33	15	23	33
1369286	55	22	25	26
2819290	43	33	30	35
139056_1	55	26	23	31
139056_2	55	26	23	31
1046367	39	31	20	22
816077_1	33	26	25	29
816077_2	33	26	25	29
2105247	24	15	24	40
2788403	33	26	27	33
1469010	34	13	18	30
1584280	25	11	21	29
213960	44	24	30	44
1643647	29	18	30	39
2571747	28	15	21	41
164245	37	31	30	34
2320712	22	19	22	31
911732	39	26	33	27
2556571	29	13	27	48
816336	45	34	32	41
950286	47	25	26	24
1735470	54	17	26	41
1250633	51	26	26	28
833714	33	24	19	36
970111	52	32	29	42
2445572	53	27	16	44
1760652	46	26	25	37
1476277	31	23	24	28
196083	48	20	14	26
2058133	34	17	26	35
206182	32	17	23	33
2722697	53	27	20	30
2667294	42	26	20	47
317554	48	20	19	17
916474	51	22	23	39
2924306	26	22	21	32
2386768	42	21	21	36
191993	48	20	20	20
2674807	43	31	26	40
1807377	56	21	16	36
493302	31	17	28	40
1528218	35	23	31	39
160809	32	29	22	35
1820070	35	31	31	46
1983213	48	32	33	39
103495	19	13	26	22
436091	34	19	12	24
1346995	48	15	22	33
233085	51	24	17	42
1480664_1	35	26	32	31
1480664_2	35	26	32	31
885021	42	16	32	40
2056069	49	23	20	42
1195737	31	20	27	15
2325306	26	22	18	30
2209035	46	28	14	26
140425_1	36	21	30	21
140425_2	36	21	30	21
140425_3	36	21	30	21
2458328	48	20	20	36
904402	41	29	18	47
2400698	32	18	26	39
2099697	30	20	15	25
2742890	28	22	20	32
1453615	32	19	22	26
2489385_1	33	17	16	33
2489385_2	33	17	16	33
2727503_1	46	33	25	38
2727503_2	46	33	25	38
1050847	50	22	27	42
1505247	52	21	28	35
2203301	43	26	30	47
1361816	19	20	17	20
65426_1	33	19	24	35
65426_2	33	19	24	35
65426_3	33	19	24	35
656941	36	24	28	27
2515002	22	25	17	29
48818	53	29	29	48
2581312	56	28	22	35
442311	37	24	21	32
2746435	41	33	17	15
1563752_1	48	29	31	47
1563752_2	48	29	31	47
2868844	44	27	19	28
1716636	25	23	29	39
2609208_1	38	25	26	30
2609208_2	38	25	26	30
826680	37	19	18	21
1183333	38	19	26	48
2454414	40	16	22	26
2689528	28	13	20	33
2928549	25	17	21	29
2784461	25	24	14	27
814650	24	21	19	28
2451330	47	29	26	34
887721_1	26	17	16	22
887721_2	26	17	16	22
1435620	31	18	19	41
2660319	40	26	17	28
179754	50	32	24	41
1114527	39	20	15	21
1171165	45	17	21	19
96447_1	52	24	24	24
96447_2	52	24	24	24
2405106	32	26	15	32
2344277	31	20	18	25
1439117	52	19	17	38
2479469	20	14	21	28
615199	29	15	15	28
662562	30	21	14	28
1988602	52	31	23	31
206134	46	23	22	25
990979	30	21	33	22
2629764	23	22	24	19
612686	27	18	28	29
2902715	34	18	16	26
2531037	34	11	17	31
1678575	48	17	23	29
2934485	55	30	28	27
2695263	40	24	22	41
2319650	37	19	23	38
150337	46	30	13	20
9018	41	21	25	40
2117374	43	26	27	42
719417	44	17	28	42
1751078	42	15	20	30
2089889	35	15	12	25
2249177	42	17	19	43
2516261	48	14	23	44
1408270	31	18	15	20
255215	27	28	24	28
2433529	36	18	17	32
154619	28	18	27	46
1928967	33	19	24	24
2697916	31	29	21	42
897856	43	25	18	30
1122241	31	26	22	27
364894	42	28	20	42
2039194	38	26	15	29
1567632	45	25	22	22
445865	37	24	17	36
2267124	38	20	9	27
351883	40	29	17	36
2287134	50	25	26	41
1917685	33	17	25	30
549766	36	14	26	26
2772016	39	30	23	30
1376509	42	19	18	26
2127846	26	25	16	16
1998262	40	14	29	25
1149619	41	15	21	34
1813087	30	28	26	49
2263099	44	22	26	41
733839	29	28	22	23
2872536	35	20	9	16
601984	37	28	25	19
2806844	54	24	23	46
2179377	32	19	22	45
152306	35	21	31	41
1777763	47	32	15	47
2716870	39	22	13	26
2288669	21	20	20	33
1253419	34	32	20	28
2420568	46	24	17	44
1835915	44	32	19	27
2762048	47	18	22	31
126557	45	17	27	30
2868611	43	25	17	22
1666524	43	15	12	24
1760786	50	19	27	44
267559	41	32	23	25
265786	51	29	21	23
482835	39	28	23	32
506646	53	31	25	27
2808770	50	26	31	43
1315696	30	18	30	29
1710250	40	28	28	35
2540691	30	22	16	35
115142	41	20	18	37
2481738	43	19	27	33
1539360	46	22	17	24
2569662	24	15	21	40
1764239	37	31	16	21
38278	33	19	28	30
2007355	48	16	24	40
2205129	37	24	18	20
1835706	27	25	14	15
1129943	56	25	19	42
768560	33	24	19	30
31397	44	18	33	37
794274	52	18	26	37
2634944	44	18	21	36
877848	30	23	25	33
253794	33	29	10	32
2769520	22	15	12	26
2383962	44	16	18	34
1755136	45	28	21	23
1995200	31	12	23	31
1663560	46	24	22	18
215069	47	31	17	23
646781_1	49	25	33	37
646781_2	49	25	33	37
1624652	42	19	13	24
404595	54	21	31	32
731768	43	15	11	42
136231	45	16	20	30
30580	41	27	16	19
2620569	31	20	26	44
2661684	49	29	30	33
1172657	31	24	20	32
562748	24	19	24	21
1190245	50	26	25	35
372745	55	28	26	37
161073	30	19	18	26
637595	41	23	17	19
1081948	42	24	24	42
941558	28	22	16	26
888788	41	32	22	23
371605	23	17	19	28
629789	42	27	31	30
1124319	48	30	30	40
2621920	43	32	26	39
1608234	30	26	12	23
2646065_1	24	17	14	36
2646065_2	24	17	14	36
786689_1	42	20	23	36
786689_2	42	20	23	36
504733_1	52	31	20	25
