TARA_142	TARA_22	TARA_23	TARA_25
4073259	10	36	138	35
3549574	10	52	110	44
2963281	9	38	104	31
4236726	12	55	104	38
6390518	10	58	107	35
6483976	9	57	130	40
3465259	11	54	103	34
6573415	9	41	132	31
3544141_1	11	44	114	32
3544141_2	11	44	114	32
1945118	13	49	144	33
2358012	12	32	151	35
1568634	10	53	143	40
2174833	9	53	125	21
1409985	9	38	117	34
3730544	12	50	125	33
182334	9	32	150	35
1664299	10	47	142	36
1984672	9	42	121	29
2772765	10	43	112	34
3655544	9	34	129	40
4155179	9	55	140	42
2819276	10	43	116	36
4660487	10	48	128	32
3762758	9	39	146	42
6358279	11	61	128	27
3376163	9	47	93	22
4824788	9	44	98	31
2997632	9	38	125	32
2770706	14	56	114	39
1849037	10	47	135	27
3509722	13	35	98	26
1359291	9	51	113	36
1587884	11	47	115	34
3795586	13	47	115	32
1342926	13	46	135	26
2663704	13	43	102	39
2293353	11	42	109	41
4811225	10	41	145	37
2785936	12	44	138	34
1934816	11	30	99	29
2590446	13	44	89	33
4405562	9	60	146	28
5383568	9	36	118	28
2305806	11	43	137	32
2966593	10	45	123	29
3334294	9	54	141	36
1342183	9	48	145	34
2788933	9	54	116	33
3708624_1	9	48	104	32
3708624_2	9	48	104	32
5177567	9	60	127	27
2027284	11	40	115	38
1729598_1	10	38	100	26
1729598_2	10	38	100	26
3992769	10	54	119	42
4212676	14	39	134	37
3054418	11	47	140	36
481923	9	59	114	37
3757762	13	39	130	32
3189220	10	55	130	27
5338585	10	45	141	44
6249133	14	57	108	42
3671148	9	38	133	33
889518	10	49	126	24
6441133	13	54	119	30
468840	9	44	134	36
1787238	12	53	129	24
3813276	9	42	132	26
6480106	10	38	135	32
3387954	13	47	105	25
1317039	10	44	108	32
1117100	9	60	133	33
3619591	12	28	106	32
4865451	9	58	112	33
3367356	10	49	119	23
1211936	11	36	135	41
1295211	13	51	119	30
6503266	11	35	107	35
4124195	9	56	104	32
2348833	11	44	131	36
1887218	12	35	134	39
1565690	13	48	119	37
2337884	12	44	141	22
2653810	11	34	147	25
239675	13	45	109	40
5518109	9	55	140	22
4395898	10	45	102	25
3010492	14	49	140	31
6617176	13	44	139	32
4212029	9	45	120	34
2596593	12	38	132	23
5938414	12	42	120	44
993180	9	30	115	28
2581364_1	9	40	112	44
2581364_2	9	40	112	44
3888509	11	53	121	46
4386383	9	45	103	42
5222366	11	43	114	40
2677919	9	43	140	45
1836000	13	46	129	41
1405298	12	54	130	43
6296322	10	47	102	36
