TARA_144	TARA_18	TARA_26	TARA_30	TARA_70	TARA_76
2559586	0.538461538461538	0	0	0	0	0
4828824	0.444444444444444	0.111111111111111	0.166666666666667	0.1	1	0.416666666666667
6320014	0.4	0.777777777777778	1	0.916666666666667	0.142857142857143	0.909090909090909
5456525	0.7	0.2	0.222222222222222	0.0769230769230769	0.75	0.4
563193	0.285714285714286	0	0	0	0.666666666666667	0
674191	1	0.636363636363636	0.888888888888889	0.583333333333333	1	0.111111111111111
170726	0.636363636363636	0	0	0	0.533333333333333	0.222222222222222
4277934	0.666666666666667	0.833333333333333	0.727272727272727	0.8	0.111111111111111	0.818181818181818
2292118	0.9	0.7	0	0.416666666666667	1	0.833333333333333
4664725	0.1	0.615384615384615	0.818181818181818	0.642857142857143	0	0.444444444444444
1928322	0.666666666666667	0.0909090909090909	0	0.214285714285714	0.8	0
2517014	0.2	0.1	0	0.0625	0.642857142857143	0
5783416	0.2	0.857142857142857	0.909090909090909	0.857142857142857	0.647058823529412	1
537270	0.1	0.692307692307692	0.666666666666667	0.75	0.466666666666667	0.714285714285714
3597350	0.833333333333333	0.2	0.3	0.466666666666667	1	0.692307692307692
4631496	0.888888888888889	0.615384615384615	0.666666666666667	0.5	0.882352941176471	0.2
6121140	0.727272727272727	1	1	1	0.411764705882353	1
652215	0.5	0.416666666666667	0.333333333333333	0.222222222222222	1	0.916666666666667
3370745	0.5	0.769230769230769	0.909090909090909	0.733333333333333	0.0555555555555556	0.7
1881618	0.538461538461538	0.230769230769231	0.25	0.5	1	0.555555555555556
536790	1	0.727272727272727	0.4	0.333333333333333	0.933333333333333	0.6
5679052	0.6	0.941176470588235	0.636363636363636	1	0.277777777777778	0.923076923076923
5245463	0	0.111111111111111	0.111111111111111	0	0.538461538461538	0.0714285714285714
163345	0.846153846153846	0.5625	1	1	1	1
4277123	0.444444444444444	1	0.888888888888889	1	0.533333333333333	1
1684564	0.25	0.916666666666667	0.818181818181818	0.8125	0.117647058823529	0.8
1859401	0.916666666666667	0.333333333333333	0.416666666666667	0.642857142857143	1	0.272727272727273
4535605	0	0.5	0.444444444444444	0.533333333333333	0	0.636363636363636
2670916	0.727272727272727	0.142857142857143	0.272727272727273	0.538461538461538	1	0.833333333333333
5695734	1	0.692307692307692	0.5	0.8125	1	1
419299	0.571428571428571	0.5	0.444444444444444	0.571428571428571	0.923076923076923	0.181818181818182
3307176	0.416666666666667	0	0.181818181818182	0.166666666666667	0.769230769230769	0.166666666666667
6338249	0.818181818181818	0.8	0.833333333333333	0.727272727272727	0.944444444444444	0.7
170099	0.571428571428571	0	0	0	0.4	0
3157688	1	0.846153846153846	0.545454545454545	0.923076923076923	1	0.692307692307692
307496	0	0.5	0.444444444444444	0.363636363636364	0	0
5324520	0.0833333333333333	0.571428571428571	0.111111111111111	0	0.1	0.222222222222222
3987875	0.222222222222222	0.230769230769231	0.333333333333333	0.666666666666667	0.0769230769230769	0
2309883	0.833333333333333	0.785714285714286	0.636363636363636	0.588235294117647	1	1
1447678	0	0.0625	0.3	0.352941176470588	0	0.4
304338	0.583333333333333	0.818181818181818	0.545454545454545	0.666666666666667	0.1875	0.857142857142857
3921894	0.166666666666667	0.4	0.181818181818182	0.583333333333333	0.785714285714286	0.2
5383037	0.769230769230769	1	1	1	0.416666666666667	0.9
4736486	0.923076923076923	0.866666666666667	0.777777777777778	0.5625	0.777777777777778	0.333333333333333
6449177	0.777777777777778	0.705882352941177	0.777777777777778	0.384615384615385	0.875	0.916666666666667
775429	0	0.333333333333333	0.1	0.375	0	0.111111111111111
1432765	0.5	0.615384615384615	0.777777777777778	0.357142857142857	0.866666666666667	0.555555555555556
2453820	0.272727272727273	0.666666666666667	0.583333333333333	0.470588235294118	0.722222222222222	0.555555555555556
2686731	0.384615384615385	0.636363636363636	0.5	0.272727272727273	0.1	0.777777777777778
2225773	0.454545454545455	0.615384615384615	0.111111111111111	0.357142857142857	0.266666666666667	0.285714285714286
3886797	0.416666666666667	0.133333333333333	0.1	0.5	0.25	0.2
3966742	0.733333333333333	0.466666666666667	0.555555555555556	0.727272727272727	0.923076923076923	0.6
