TARA_4	TARA_7	TARA_18	TARA_23	TARA_80
4358212	88	9	50	27	18
2759166	96	10	45	25	12
5589907	81	10	28	24	15
4636610	97	9	46	25	17
3166794	117	11	51	20	15
205508	88	14	65	25	11
4101722	74	13	58	27	11
3490416	83	14	47	24	16
1087652	103	9	68	23	10
3448755_1	83	14	65	16	16
3448755_2	83	14	65	16	16
816655	93	13	63	31	13
276750	96	11	59	11	23
5855072	83	9	41	17	15
5756886	83	10	60	32	13
2492025	72	15	38	17	15
2059756	110	12	54	33	13
6134516	62	10	65	27	21
4853265	92	14	68	16	13
5600177	112	14	47	27	15
2645739	77	10	58	22	18
5668736	113	9	46	15	16
3320206	82	9	55	22	21
2083947_1	110	11	55	23	13
2083947_2	110	11	55	23	13
4571540	84	9	52	28	9
6072805	77	14	63	24	13
1397582	112	10	39	13	18
2851738	64	12	30	16	11
