TARA_72	TARA_143	TARA_151	TARA_7	TARA_18	TARA_30	TARA_70
3910844	0.555555555555556	1	1	0.894736842105263	0.923076923076923	0.7	0.833333333333333
5637173_1	0	0	0.0833333333333333	0.4	0.4	0.166666666666667	0
5637173_2	0	0	0.0833333333333333	0.4	0.4	0.166666666666667	0
371302	0.0714285714285714	0.0625	0	0.304347826086957	0.571428571428571	0.1	0.1
3051419	0	0.4	0.0909090909090909	0.363636363636364	0.111111111111111	0.181818181818182	0.0833333333333333
1472201	0.636363636363636	0.933333333333333	0.333333333333333	0.80952380952381	1	0.6	0.75
4398667	0.777777777777778	0.833333333333333	1	0.35	0.5	0.5	1
3806867	0.333333333333333	0.705882352941177	0.0666666666666667	0.259259259259259	0.666666666666667	0.181818181818182	0.222222222222222
4530108	0.416666666666667	0.272727272727273	0	0.0434782608695652	0.705882352941177	0.416666666666667	0.363636363636364
6636771	0.736842105263158	0.294117647058824	0.666666666666667	0.703703703703704	0.636363636363636	0.3	0
4268713	0.7	0.8125	0.833333333333333	0.75	0.230769230769231	0.333333333333333	0.666666666666667
3325239	0	0.0714285714285714	0.444444444444444	0.35	0.5	0.0909090909090909	0
2611432	0.6	0.733333333333333	0.636363636363636	0.68	0.944444444444444	0.3	0.888888888888889
2439132	0.75	0.5	0.1	0.428571428571429	0.333333333333333	0.444444444444444	0.666666666666667
6537412	0.1875	0.0434782608695652	0.266666666666667	0.379310344827586	0.125	0	0
4938566	0.916666666666667	0.2	0.615384615384615	0.37037037037037	0.714285714285714	0.444444444444444	0.7
2848847	0.5625	0.470588235294118	0.416666666666667	0.473684210526316	0.611111111111111	0.818181818181818	1
576968	0.2	0.375	0.714285714285714	0.565217391304348	0.4	0.666666666666667	0.7
1653512	0.111111111111111	0.1875	0.833333333333333	0.428571428571429	0.375	0.4	0.5
4897687	0.5	0.315789473684211	0.666666666666667	0.413793103448276	0	0	0.181818181818182
3630598	1	1	0.923076923076923	0.666666666666667	1	0.8	0.727272727272727
1507249	0.785714285714286	0.764705882352941	0.181818181818182	0.555555555555556	0.388888888888889	0.444444444444444	0.777777777777778
4400547	0.315789473684211	0.45	0.833333333333333	0.333333333333333	0.307692307692308	0.333333333333333	0.666666666666667
4085119	1	0.833333333333333	0.833333333333333	0.578947368421053	0.533333333333333	0.888888888888889	0.6
6133010	0.642857142857143	0.461538461538462	0.333333333333333	0.416666666666667	0.818181818181818	0.5	0.230769230769231
1955185	0.933333333333333	0.555555555555556	0.833333333333333	0.875	0.909090909090909	1	0.636363636363636
4300299	0.6	0.875	0.5	0.5	0.461538461538462	0.545454545454545	0.777777777777778
4316711	0.0769230769230769	0.173913043478261	0.461538461538462	0.44	0.214285714285714	0.666666666666667	0
4932915	0.363636363636364	0.631578947368421	0.5	0.4	0.25	0.888888888888889	0.538461538461538
5421519	0.416666666666667	0.571428571428571	0.75	0.578947368421053	0.333333333333333	0.545454545454545	0.727272727272727
4595780_1	0.5	0.368421052631579	0.0769230769230769	0.64	0.230769230769231	0.545454545454545	0.214285714285714
4595780_2	0.5	0.368421052631579	0.0769230769230769	0.64	0.230769230769231	0.545454545454545	0.214285714285714
4255428_1	0.230769230769231	0.588235294117647	0.222222222222222	0.217391304347826	0.333333333333333	0.444444444444444	0
4255428_2	0.230769230769231	0.588235294117647	0.222222222222222	0.217391304347826	0.333333333333333	0.444444444444444	0
4377352	0.466666666666667	0.25	0.363636363636364	0.2	0.631578947368421	0.4	0
4685815	0.411764705882353	0.375	0.5	0.740740740740741	0.578947368421053	0.333333333333333	0.454545454545455
4594431	0.6875	0.692307692307692	0.6	0.375	0.133333333333333	0.666666666666667	0.545454545454545
1850348	0.769230769230769	0.583333333333333	0.923076923076923	0.9	0.333333333333333	0.5	0.666666666666667
3329229	0.769230769230769	0.772727272727273	0.9	0.454545454545455	0.4	0.777777777777778	0.833333333333333
4934632	0.666666666666667	0.684210526315789	0.384615384615385	0.166666666666667	0.647058823529412	0.2	0.444444444444444
3862494	0.588235294117647	0.642857142857143	0.777777777777778	0.714285714285714	0.461538461538462	0.5	1
5307077	0.692307692307692	0.8	0.727272727272727	0.821428571428571	1	0.9	1
3545575	0.4	0.142857142857143	0.454545454545455	0.35	0.181818181818182	0.363636363636364	0.727272727272727
6106746	0.526315789473684	0.333333333333333	0.909090909090909	0.761904761904762	0.6	0.9	0.333333333333333
3593385	0.615384615384615	0.538461538461538	1	0.761904761904762	0.714285714285714	0.9	0.461538461538462
6357979	0.0625	0	0.444444444444444	0.363636363636364	0.357142857142857	0.6	0.181818181818182
4657454	0.933333333333333	0.833333333333333	0.6	0.391304347826087	0.8125	0.7	0.4
4969737	0.428571428571429	0.55	0.6	0.666666666666667	0.631578947368421	0.5	0.0909090909090909
241796	0.666666666666667	0.904761904761905	0.428571428571429	0.6	0.4	0.9	0.454545454545455
4305095	0.333333333333333	0.285714285714286	0.555555555555556	0.5	0.125	0.461538461538462	0.666666666666667
2157883	0.777777777777778	0.444444444444444	0.666666666666667	0.888888888888889	0.785714285714286	0.666666666666667	0.785714285714286
6209225	0.571428571428571	0.526315789473684	0.727272727272727	0.5	0.473684210526316	0.222222222222222	0.888888888888889
4065914	0.533333333333333	0.461538461538462	0.5	0.636363636363636	0.166666666666667	0.5	0.545454545454545
6231863	0.933333333333333	0.75	0.666666666666667	0.416666666666667	0.714285714285714	0.636363636363636	0.384615384615385
903568	0.833333333333333	0.555555555555556	0.545454545454545	0.473684210526316	0.157894736842105	0.666666666666667	0.2
3170483	0.142857142857143	0.304347826086957	0.111111111111111	0.25	0.529411764705882	0	0.333333333333333
2192314	0.285714285714286	0.857142857142857	0.461538461538462	0.36	0.625	0.272727272727273	0.538461538461538
1734930	0.846153846153846	0.421052631578947	0.555555555555556	0.318181818181818	0.19047619047619	0.2	0.777777777777778
6485446	1	0.590909090909091	0.666666666666667	0.782608695652174	0.428571428571429	0.7	0.909090909090909
1639255	0.888888888888889	0.45	0.846153846153846	0.740740740740741	0.588235294117647	0.5	0.7
6157762	0.4	0.529411764705882	0.666666666666667	0.8	0.6	0.777777777777778	0.777777777777778
6043044	0.0833333333333333	0.307692307692308	0.666666666666667	0.448275862068966	0.3125	0.0909090909090909	0.363636363636364
5264574	0.636363636363636	0.823529411764706	0.928571428571429	0.434782608695652	0.8125	0.846153846153846	1
2817348_1	0.842105263157895	0.588235294117647	0.636363636363636	0.777777777777778	0.875	0.6	0.461538461538462
2817348_2	0.842105263157895	0.588235294117647	0.636363636363636	0.777777777777778	0.875	0.6	0.461538461538462
3755271	0.461538461538462	0.285714285714286	0.3	0.375	0.0588235294117647	0.5	0.416666666666667
6176915	0.692307692307692	0.888888888888889	0.444444444444444	0.607142857142857	0.764705882352941	0.7	0.7
2548375	0.722222222222222	0.75	0.846153846153846	0.65	0.714285714285714	0.454545454545455	0.272727272727273
1469244	0.384615384615385	0.6875	0.888888888888889	0.52	0.3	0.181818181818182	0.692307692307692
2110952	0.166666666666667	0.333333333333333	0.307692307692308	0.6	0.545454545454545	0.727272727272727	0.4
6184464	0.75	0.529411764705882	0.333333333333333	0.652173913043478	0.666666666666667	0.4	0.692307692307692
3490092_1	0.571428571428571	0.631578947368421	0.785714285714286	0.583333333333333	0.888888888888889	0.888888888888889	0.555555555555556
3490092_2	0.571428571428571	0.631578947368421	0.785714285714286	0.583333333333333	0.888888888888889	0.888888888888889	0.555555555555556
3490092_3	0.571428571428571	0.631578947368421	0.785714285714286	0.583333333333333	0.888888888888889	0.888888888888889	0.555555555555556
4868519	0.8125	0.684210526315789	0.5	0.75	0.882352941176471	0.727272727272727	0.9
4383891	0.888888888888889	0.434782608695652	0.666666666666667	0.535714285714286	0.615384615384615	0.916666666666667	0.6
6103872	0.588235294117647	0.652173913043478	0.5	0.375	0.222222222222222	0.4	0.3
3796928	0.444444444444444	0.590909090909091	0.846153846153846	0.62962962962963	0.842105263157895	0.230769230769231	0.416666666666667
3675261	0.153846153846154	0.428571428571429	0.0714285714285714	0.15	0.153846153846154	0	0.363636363636364
6016748	0.0769230769230769	0.2	0.5	0.346153846153846	0.0833333333333333	0.0909090909090909	0.2
5820006	0.823529411764706	0.714285714285714	0.5	0.36	0.642857142857143	0.444444444444444	0.363636363636364
4975824	0.222222222222222	0.529411764705882	0.583333333333333	0.333333333333333	0.133333333333333	0.555555555555556	0.5
6128764	0.875	0.444444444444444	0.333333333333333	0.789473684210526	0.722222222222222	0.636363636363636	0.777777777777778
5793004	0.6	0.0769230769230769	0.181818181818182	0.24	0.0588235294117647	0.111111111111111	0.230769230769231
3252647	0.666666666666667	0.722222222222222	0.8	0.473684210526316	0.615384615384615	0.636363636363636	0.666666666666667
5619316	0.625	0.421052631578947	0.769230769230769	0.55	0.588235294117647	0.666666666666667	0.666666666666667
6151522	0.785714285714286	0.533333333333333	0.727272727272727	0.44	0.545454545454545	0.636363636363636	0.666666666666667
4563301	1	0.590909090909091	0.866666666666667	0.827586206896552	1	1	0.818181818181818
1521672	0.777777777777778	0.5	0.538461538461538	0.476190476190476	0.888888888888889	0.444444444444444	0.555555555555556
5884486	0.769230769230769	0.666666666666667	0.363636363636364	0.666666666666667	0.666666666666667	0.555555555555556	0.3
4689351	0.4375	0.619047619047619	0.333333333333333	0.407407407407407	0.333333333333333	0.333333333333333	0.416666666666667
4532043	0.454545454545455	0.5	0.545454545454545	0.4	0.722222222222222	0.7	0.166666666666667
1531563	0.6	0.571428571428571	0.8	0.481481481481481	0.117647058823529	0.461538461538462	0.769230769230769
4910635	0.722222222222222	0.636363636363636	0.583333333333333	0.8	0.846153846153846	0.846153846153846	1
4319911	0.333333333333333	0.25	0.444444444444444	0.416666666666667	0.8	0.769230769230769	0.727272727272727
1565998	0.529411764705882	0.833333333333333	0.833333333333333	0.827586206896552	0.571428571428571	0.888888888888889	1
5667470	0.272727272727273	0.470588235294118	0.166666666666667	0.535714285714286	0.1875	0.4	0.230769230769231
4209022	0.294117647058824	0.3125	0.272727272727273	0.695652173913043	0.466666666666667	0.615384615384615	0.75
1128972	0.529411764705882	0.315789473684211	0.357142857142857	0.3	0.285714285714286	0.1	0
2213341	0.315789473684211	0.2	0.272727272727273	0.36	0.5	0.111111111111111	0.769230769230769
4579031	0.25	0.705882352941177	0.777777777777778	0.730769230769231	0.5	0.6	0.692307692307692
757741	0.846153846153846	0.727272727272727	0.909090909090909	0.740740740740741	0.764705882352941	0.727272727272727	0.636363636363636
5008304	0.8125	0.333333333333333	0.285714285714286	0.636363636363636	0.5	0.666666666666667	0.777777777777778
1030742_1	0.352941176470588	0.727272727272727	0.642857142857143	0.6	0.625	0.384615384615385	0.444444444444444
1030742_2	0.352941176470588	0.727272727272727	0.642857142857143	0.6	0.625	0.384615384615385	0.444444444444444
4090606	0.727272727272727	0.8	1	0.703703703703704	0.857142857142857	1	0.8
4831562	0.909090909090909	0.692307692307692	0.916666666666667	0.695652173913043	0.705882352941177	0.416666666666667	0.444444444444444
1782667	0.222222222222222	0.470588235294118	0.642857142857143	0.541666666666667	0.846153846153846	0.363636363636364	0.7
4205022	0.625	0.619047619047619	0.272727272727273	0.421052631578947	0.466666666666667	0.636363636363636	1
372869	0.454545454545455	0.380952380952381	0.181818181818182	0.32	0.5	0.545454545454545	0.8
6158785	0.333333333333333	0.533333333333333	0.461538461538462	0.409090909090909	0.272727272727273	0.5	0.7
2183228	0.6875	0.588235294117647	0.357142857142857	0.454545454545455	0.571428571428571	1	0.6
109514	0.0714285714285714	0.173913043478261	0.1	0.181818181818182	0.214285714285714	0.333333333333333	0.461538461538462
4509332	0.466666666666667	0.333333333333333	0.769230769230769	0.68	0.466666666666667	0.444444444444444	0.454545454545455
2530072	0.461538461538462	0.285714285714286	0.142857142857143	0.551724137931034	0.538461538461538	0	0.285714285714286
1891474	0.363636363636364	0.526315789473684	0.214285714285714	0.538461538461538	0.666666666666667	0.454545454545455	0.666666666666667
4533323	0.375	0.521739130434783	0.466666666666667	0.608695652173913	0.230769230769231	0.666666666666667	0.5
1538502	0.230769230769231	0.333333333333333	0.461538461538462	0.521739130434783	0.333333333333333	0.363636363636364	0.222222222222222
5549211	0.363636363636364	0.266666666666667	0.166666666666667	0.392857142857143	0.2	0.2	0
3220047	0.923076923076923	0.818181818181818	0.818181818181818	0.555555555555556	0.666666666666667	0.75	0.5
3839471	0.210526315789474	0.388888888888889	0.0769230769230769	0.275862068965517	0.428571428571429	0.636363636363636	0.727272727272727
2987154	0.461538461538462	0.7	0.363636363636364	0.695652173913043	0.3	0.583333333333333	0.333333333333333
1007474	0.545454545454545	0.388888888888889	0.777777777777778	0.75	0.615384615384615	0.9	0.769230769230769
4106464	0.357142857142857	0.4	0.111111111111111	0.409090909090909	0.19047619047619	0.333333333333333	0.538461538461538
994040	0.333333333333333	0.318181818181818	0.181818181818182	0.263157894736842	0.277777777777778	0	0.5
4916138	0.647058823529412	0.466666666666667	0.545454545454545	0.695652173913043	0.555555555555556	0.7	0.888888888888889
75112	0.5625	0.5	0.454545454545455	0.35	0.444444444444444	0.7	0.444444444444444
4179597	0.466666666666667	0.705882352941177	0.9	0.739130434782609	0.384615384615385	0.555555555555556	0.818181818181818
2865882	0.4	0.5	0.833333333333333	0.476190476190476	0.65	0.444444444444444	0.333333333333333
3619395	0.375	0.705882352941177	0.7	0.521739130434783	0.461538461538462	0.888888888888889	0.727272727272727
5259141	0.166666666666667	0.466666666666667	0.357142857142857	0.217391304347826	0.384615384615385	0.5	0.461538461538462
4579515	0.8	0.611111111111111	0.888888888888889	0.736842105263158	0.833333333333333	0.6	0.916666666666667
6152087	0.25	0.238095238095238	0.272727272727273	0.5	0.166666666666667	0.0909090909090909	0.333333333333333
869919	0.529411764705882	0.666666666666667	0.583333333333333	0.444444444444444	0.8125	0.666666666666667	0.363636363636364
1185036	0.714285714285714	0.5625	0.888888888888889	0.375	0.529411764705882	0.7	0.636363636363636
791330	0.923076923076923	0.782608695652174	0.583333333333333	0.56	0.6875	0.909090909090909	0.583333333333333
5528181	0.5	0.647058823529412	0.222222222222222	0.578947368421053	0.454545454545455	0.4	0.75
3998850	0.875	0.521739130434783	0.7	0.678571428571429	0.461538461538462	0.416666666666667	0.5
2480913	0.421052631578947	0.692307692307692	0.555555555555556	0.586206896551724	0.764705882352941	0.444444444444444	0.454545454545455
4084590	0.588235294117647	0.55	1	0.571428571428571	0.769230769230769	0.818181818181818	0.9
2997811	0.555555555555556	0.521739130434783	0.222222222222222	0.35	0.363636363636364	0.3	0.666666666666667
643823_1	0.473684210526316	0.388888888888889	0.0769230769230769	0.458333333333333	0.25	0.363636363636364	0.363636363636364
643823_2	0.473684210526316	0.388888888888889	0.0769230769230769	0.458333333333333	0.25	0.363636363636364	0.363636363636364
4567929	0.642857142857143	0.764705882352941	0.666666666666667	0.703703703703704	0.875	0.7	0.8
5519394	0.583333333333333	0.782608695652174	0.6	0.619047619047619	0.444444444444444	0.3	0.8
6469571	0.444444444444444	0.523809523809524	0.8	0.296296296296296	0.466666666666667	0.615384615384615	0.888888888888889
6194638	0.166666666666667	0.428571428571429	0.5	0.428571428571429	0.375	0.333333333333333	0.777777777777778
632600	0.454545454545455	0.5	0.1	0.666666666666667	0.473684210526316	0.636363636363636	0.333333333333333
4039549	0.25	0.473684210526316	0.454545454545455	0.409090909090909	0.538461538461538	0.444444444444444	0.555555555555556
1530920	0.444444444444444	0.217391304347826	0.214285714285714	0.28	0.1875	0.0769230769230769	0.285714285714286
6337352	0.4	0.869565217391304	0.666666666666667	0.714285714285714	0.75	0.5	0.6
5338048	0.0833333333333333	0.157894736842105	0.5	0.318181818181818	0.294117647058824	0.222222222222222	0.333333333333333
4319303	0.357142857142857	0.476190476190476	0.357142857142857	0.25	0.25	0.5	0.666666666666667
1520395	0.235294117647059	0.470588235294118	0.454545454545455	0.55	0.1875	0.230769230769231	0.3
6480760	0.0555555555555556	0.545454545454545	0.5	0.5	0.444444444444444	0.333333333333333	0.333333333333333
4398986	0.9	0.538461538461538	0.833333333333333	0.703703703703704	0.769230769230769	0.333333333333333	0.6
5295575	0.75	0.411764705882353	0.692307692307692	0.75	0.588235294117647	0.8	0.4
4854351	0.615384615384615	0.375	0.454545454545455	0.285714285714286	0.454545454545455	0.416666666666667	0.166666666666667
1482645	0.466666666666667	0.615384615384615	0.4	0.526315789473684	0.388888888888889	0.888888888888889	0.666666666666667
3444462	0.611111111111111	0.521739130434783	0.636363636363636	0.695652173913043	0.6	0.555555555555556	0.9
3330438	0.384615384615385	0.526315789473684	0.4	0.411764705882353	0.666666666666667	0.8	0.692307692307692
3064974	0.769230769230769	0.764705882352941	0.454545454545455	0.45	0.533333333333333	0.545454545454545	0.461538461538462
3347851	0.4	0.157894736842105	0.307692307692308	0.357142857142857	0.266666666666667	0.0769230769230769	0.142857142857143
6177166	0.470588235294118	0.5	0.0909090909090909	0.478260869565217	0.4375	0.416666666666667	0.444444444444444
4792581	0.538461538461538	0.434782608695652	0.6	0.56	0.666666666666667	0.7	0.7
6315389	0.8	0.5	0.555555555555556	0.666666666666667	0.642857142857143	0.777777777777778	0.818181818181818
870604	0.666666666666667	0.7	0.642857142857143	0.7	0.6	0.272727272727273	0.363636363636364
81942	0.571428571428571	0.55	0.666666666666667	0.434782608695652	0.538461538461538	0.222222222222222	0.461538461538462
4806011	0.466666666666667	0.476190476190476	0.153846153846154	0.347826086956522	0.3	0.4	0.384615384615385
3293479	0.2	0.333333333333333	0.5	0.333333333333333	0.333333333333333	0.2	0.25
6057596	0.928571428571429	0.722222222222222	0.692307692307692	0.55	0.636363636363636	0.583333333333333	0.545454545454545
881689	0.888888888888889	0.722222222222222	0.727272727272727	0.684210526315789	0.578947368421053	0.8	0.666666666666667
5784607	0.529411764705882	0.647058823529412	0.615384615384615	0.827586206896552	0.923076923076923	0.769230769230769	0.642857142857143
3344730	0.8	0.695652173913043	0.642857142857143	0.590909090909091	1	0.555555555555556	0.692307692307692
3760330	0.928571428571429	0.681818181818182	0.7	0.821428571428571	0.9	0.666666666666667	1
1952076	0.428571428571429	0.533333333333333	0.545454545454545	0.35	0.666666666666667	0.4	0.0909090909090909
4558074	0.266666666666667	0.4	0.333333333333333	0.357142857142857	0.230769230769231	0.363636363636364	0.222222222222222
6524966	0.705882352941177	0.590909090909091	0.5	0.652173913043478	0.466666666666667	0.454545454545455	0.454545454545455
5469016	0.631578947368421	0.761904761904762	0.7	0.692307692307692	0.529411764705882	0.75	0.888888888888889
2798906	0.666666666666667	0.764705882352941	0.818181818181818	0.478260869565217	0.428571428571429	0.818181818181818	0.615384615384615
6347992	0.333333333333333	0.333333333333333	0.444444444444444	0.333333333333333	0.294117647058824	0.666666666666667	0.111111111111111
4464785	0.8	0.666666666666667	0.666666666666667	0.48	0.785714285714286	0.777777777777778	0.636363636363636
3080792	0.9375	0.666666666666667	0.666666666666667	0.772727272727273	0.846153846153846	0.909090909090909	0.666666666666667
3797139	0.529411764705882	0.666666666666667	0.866666666666667	0.56	0.5	0.555555555555556	0.545454545454545
4519431	0.5	0.521739130434783	0.357142857142857	0.523809523809524	0.272727272727273	0.272727272727273	0.111111111111111
2469910	0.625	0.619047619047619	0.5	0.576923076923077	0.388888888888889	0.75	0.666666666666667
1896120_1	0.818181818181818	0.764705882352941	0.636363636363636	0.75	0.923076923076923	0.7	1
1896120_2	0.818181818181818	0.764705882352941	0.636363636363636	0.75	0.923076923076923	0.7	1
3527658	0.5	0.368421052631579	0.357142857142857	0.384615384615385	0.0833333333333333	0.416666666666667	0.461538461538462
5998266	0.727272727272727	0.727272727272727	0.8	0.692307692307692	0.5	0.5	0.727272727272727
2974733	0.333333333333333	0.5	0.5	0.541666666666667	0.5	0.545454545454545	0.454545454545455
4896709	0.421052631578947	0.611111111111111	0.444444444444444	0.444444444444444	0.461538461538462	0.444444444444444	0.538461538461538
5872899	0.642857142857143	0.666666666666667	0.571428571428571	0.523809523809524	0.642857142857143	0.7	0.5
