TARA_150	TARA_4	TARA_23	TARA_25	TARA_68	TARA_70
192135	32	15	11	18	43	13
2061931_1	23	10	9	16	34	10
2061931_2	23	10	9	16	34	10
1512873	28	13	22	12	37	12
1060724	35	9	18	22	59	11
4454308	28	11	21	23	45	13
3930582	35	12	21	16	48	10
91344	36	9	9	12	44	13
3824627	24	12	14	19	45	16
4217256	35	9	15	15	51	14
322563	20	15	13	19	50	13
1985616	20	16	15	16	50	10
3898002	30	13	15	18	46	14
1032990	26	13	20	14	43	11
5264700	29	11	13	16	58	14
785094	32	15	10	10	47	13
3988126	27	10	12	16	54	11
1057919	33	12	20	20	53	15
2002865	25	10	16	12	45	12
5377956	25	9	10	13	42	12
4233207	30	13	19	20	48	15
2798925	29	13	16	17	41	11
978262	34	9	11	20	60	11
1017606_1	24	10	18	12	40	9
1017606_2	24	10	18	12	40	9
2197283	24	9	17	12	44	12
1043267	34	12	17	22	44	17
3906390	23	10	15	23	41	9
5035227	31	14	19	13	55	13
911391	20	16	14	18	56	9
5448639	21	10	15	17	41	12
4892772	25	12	18	21	42	9
2716927	27	11	14	22	46	9
5456381	28	9	12	17	46	16
138871	20	9	9	13	45	13
4415198	26	13	15	19	54	10
4336802	30	9	22	11	36	16
2137024	26	11	11	21	47	11
1142027_1	28	14	18	19	45	17
1142027_2	28	14	18	19	45	17
2017173	25	14	10	19	48	10
1910612	21	11	12	13	55	15
1348937	25	13	20	17	50	12
64459	22	16	9	17	51	16
5173689	31	10	17	15	49	11
5912927	19	9	16	18	42	9
1784620	33	13	11	23	45	16
2689844	28	9	18	16	42	11
1310468	25	16	16	11	36	13
2530962	33	16	15	19	54	10
2109931	27	10	19	22	55	14
3911222	25	10	10	20	38	12
3989505	31	10	10	15	59	15
4354470	33	9	10	13	38	15
2269428	22	11	11	13	47	12
1804354	34	9	19	16	37	14
72424	30	9	22	15	46	12
1908564	26	11	19	20	48	11
4580764	27	10	16	14	40	11
3548617	25	15	9	21	52	14
2720719	31	10	16	13	33	9
4897307	25	15	9	19	51	14
299466	26	12	19	18	42	13
4934804	27	16	11	13	51	12
1790338	30	16	19	21	42	13
236078	26	14	9	15	50	9
5629475	36	10	12	13	40	11
3044631	26	13	9	21	45	12
5102559	37	13	15	21	58	13
891512	30	15	12	19	44	14
3921716	32	13	9	14	47	12
688833	22	10	10	16	52	9
3196192	26	12	11	21	49	11
4380839	32	13	16	10	54	11
5401685	30	13	16	12	54	15
2110253	35	13	11	22	57	17
3754538	25	14	16	21	56	14
5436817	33	17	10	12	48	11
2190196	30	12	14	20	53	11
1552433	30	10	13	19	52	13
2135409	32	9	14	11	41	16
2327660	22	12	18	13	35	9
1004607	36	10	10	19	53	17
783810	30	13	12	17	49	9
3906372	23	11	17	17	44	10
1557729	28	14	11	19	51	13
557246	33	10	18	14	46	12
5826516	29	16	14	18	35	12
1836204	24	9	17	18	52	9
370764	30	12	16	17	48	13
3972324_1	23	12	12	11	40	14
3972324_2	23	12	12	11	40	14
6182518_1	33	15	18	21	36	10
6182518_2	33	15	18	21	36	10
793538	28	14	12	9	47	9
5353904	33	12	18	13	46	10
2752185	34	16	14	16	57	10
631061	36	13	19	17	53	13
6199362	37	15	13	17	50	12
5951167	31	12	17	14	50	15
25496	34	17	13	21	48	16
145481	24	13	11	20	50	11
5160369	19	14	15	15	37	13
3232170	27	16	20	13	42	12
5735277_1	31	12	22	14	55	16
5735277_2	31	12	22	14	55	16
2058632	31	12	16	12	48	12
5269356	30	14	19	10	52	10
2198979	25	12	16	12	52	11
1225878	33	14	17	14	53	13
3592942	20	16	18	12	42	12
470832	34	13	13	16	49	12
2373678	33	11	20	16	36	13
142526	28	9	18	23	38	16
1888891	30	9	12	20	45	11
282236	25	16	9	10	48	10
389319	28	10	20	15	47	12
2158466	23	15	19	13	39	16
3472355	34	10	14	10	49	10
358177	28	10	11	22	50	15
6245020	32	9	17	10	57	13
690304	25	9	9	14	39	9
167350	37	11	14	13	51	15
6032718	33	9	14	17	59	9
5478210	27	12	12	14	40	13
474305	25	13	18	12	45	11
1600411	26	10	20	17	36	11
547640	34	13	17	22	50	10
3221915	30	11	12	15	54	15
311993	32	14	9	13	45	12
3228018	20	13	14	13	37	9
2689965	26	12	14	18	49	16
5531290	33	11	10	22	49	13
2186051	36	10	15	12	53	10
6020018	29	9	16	19	58	14
680535	20	13	22	19	45	10
1003158	29	16	14	15	45	13
1184106	30	10	16	18	59	11
822376	27	11	14	18	49	9
756169	27	10	10	14	40	9
577543	34	12	18	12	41	14
526619	29	15	18	14	42	9
6332354	25	12	15	15	55	9
1954135	34	12	11	19	52	17
394461	27	15	14	18	36	10
5176928	25	12	10	10	48	16
827735	26	13	13	16	54	9
2711507	33	10	17	19	57	12
2161702	26	17	15	16	50	10
5004003	32	11	10	22	51	12
3902235	31	12	18	19	48	14
319990	22	12	13	10	42	9
531646	28	12	21	17	51	10
2330412	29	13	17	13	59	11
2488141	34	12	21	13	49	12
5503743	19	9	10	18	53	11
4349798	27	17	10	14	46	17
2672668	37	12	20	15	55	13
1480162	34	10	15	12	52	12
5484443	20	13	19	13	50	14
2803913	24	10	17	12	46	17
4350363	31	14	11	24	45	13
810906	27	14	12	16	44	12
683247	27	13	14	16	52	11
2050854	27	11	14	12	38	10
5121745	35	13	12	21	38	12
1380623	25	16	18	11	56	10
1973865	26	13	21	17	49	11
2870874	25	17	14	18	42	13
5196376	23	9	11	17	40	10
2535961	30	9	9	24	47	13
5662000	26	11	15	16	55	15
2375854	34	12	19	10	39	12
4252071	29	10	20	23	52	15
5275488	30	9	19	12	37	17
5076855	30	11	22	15	55	11
90413	32	14	14	19	57	9
4964104	31	9	9	15	56	15
1250155	32	13	15	17	49	11
703803	32	15	17	16	55	9
5649229	30	10	16	17	56	12
677760	34	16	10	15	49	13
1417212	28	15	15	20	49	10
5402864	29	11	17	15	58	10
1531602	26	13	14	18	45	12
1225394	31	13	18	15	43	10
1622353	25	17	12	17	41	10
1011981	28	16	9	9	48	9
112973	30	11	14	15	38	11
91065	29	10	20	9	56	15
1125956	21	9	9	15	40	10
4955515	36	14	10	20	47	13
4986587	33	9	10	16	50	12
6477466	33	17	15	24	54	12
803704	32	10	19	14	51	11
2681418	31	12	15	15	59	16
2280329	21	9	10	21	56	12
4334030	37	13	14	12	54	11
1268939	30	15	19	18	46	12
5888170_1	35	10	19	11	50	16
5888170_2	35	10	19	11	50	16
6032030	31	9	14	19	57	17
428262	29	12	15	18	46	15
