TARA_72	TARA_143	TARA_144	TARA_20	TARA_70	TARA_76
2418476_2	77	11	23	15	39	11
7105695	75	18	21	13	45	9
3014977	78	12	25	15	34	15
3188477	59	14	24	10	32	14
600040	79	13	17	9	36	9
4685392	63	15	22	10	36	9
1879405	67	13	22	10	40	10
4279254_1	64	16	19	9	33	15
4279254_2	64	16	19	9	33	15
212969	77	17	25	9	43	14
2118807	67	10	23	14	29	17
1916112	69	9	20	17	41	9
697893	65	15	23	14	43	11
1550756_1	62	14	22	10	30	17
1550756_2	62	14	22	10	30	17
525447	72	13	26	9	42	12
421579	82	11	21	11	39	15
1944944	75	17	28	9	38	11
6021427	82	11	30	9	40	12
4564804	60	11	19	12	45	11
2511174	73	19	26	9	27	13
4453634	75	11	27	15	34	14
6605975	59	18	26	10	36	10
2052854	68	17	21	11	43	12
863310	69	9	24	10	40	9
5138247	68	17	28	9	46	15
1033093	72	15	26	9	26	10
1115808_1	59	9	22	13	38	12
1115808_2	59	9	22	13	38	12
1148187	81	12	30	12	35	9
6215411	74	11	19	10	24	11
3682032	59	14	18	14	33	12
1640302	64	17	19	11	42	14
4342666	59	11	21	13	25	9
3078218	64	16	26	9	29	11
2872686	56	16	19	11	38	14
6609061	73	11	26	10	29	10
3767306	65	12	21	9	37	9
809300	58	11	21	11	40	14
2198379	62	10	27	11	43	10
894071	67	10	24	14	40	16
4311510	82	11	23	11	37	11
6924853	73	14	23	9	24	10
4546153	75	11	22	11	33	12
4048432	59	12	17	9	42	14
2046875	67	17	22	10	24	10
563925_1	70	15	22	12	37	16
563925_2	70	15	22	12	37	16
2007213	81	14	21	11	32	11
6897412	80	17	23	10	36	10
1836379_1	77	13	24	14	37	10
1836379_2	77	13	24	14	37	10
6100085	69	10	22	16	30	14
4021844	75	15	19	9	37	9
4259112	64	13	22	14	34	10
5821741	63	12	24	10	35	10
6304857	59	16	19	10	29	10
2100657	72	16	22	11	33	15
2671822	71	13	29	9	35	17
5643982	83	14	23	9	38	9
2685313_1	67	17	27	10	36	9
2685313_2	67	17	27	10	36	9
2589186	78	12	29	17	41	12
200482	66	11	22	14	35	11
886465	59	12	16	13	32	9
5130681_1	65	10	29	11	34	10
5130681_2	65	10	29	11	34	10
6871432	72	12	22	11	31	10
4100902	61	12	18	11	26	9
5049478	66	10	20	12	24	11
4821749	78	14	18	13	29	10
644316	72	16	28	12	38	10
6466012	70	11	18	9	45	12
1775788	59	15	19	15	34	14
2744398	74	9	22	14	26	9
6440176	78	10	17	10	41	15
2859883	56	11	15	12	38	10
1961835	68	13	27	10	47	14
4291773	83	9	29	13	34	13
4982116_1	65	9	24	11	46	13
4982116_2	65	9	24	11	46	13
3471749	83	18	22	12	37	14
1030103_1	78	18	23	17	39	14
1030103_2	78	18	23	17	39	14
4437942	74	12	21	9	40	13
4950103_1	61	13	19	16	37	10
4950103_2	61	13	19	16	37	10
5545230_1	68	16	17	10	29	15
5545230_2	68	16	17	10	29	15
2868596	58	11	17	11	38	12
3842687	72	12	26	11	45	14
5810682	63	15	26	11	39	9
1191722	84	14	24	14	39	9
5683440	70	12	25	14	35	9
2400227	78	9	18	16	41	13
5879128	78	11	20	11	35	15
100510	74	17	24	9	40	9
3672874	61	14	18	12	41	10
1617092	72	11	28	12	45	11
3337207	56	12	19	10	31	10
6039067	68	10	22	11	39	10
6357960	77	13	23	11	35	10
4150390	66	12	28	15	40	14
247350	78	10	22	14	25	11
1677665	65	11	23	11	43	11
745916_1	80	9	20	15	36	11
745916_2	80	9	20	15	36	11
745916_3	80	9	20	15	36	11
6835600	71	17	17	9	35	14
1664073	64	12	16	10	37	14
6440474	74	17	19	12	27	10
3156074	70	13	22	13	45	15
5103359	73	10	17	10	47	10
5556272_1	76	14	23	13	33	9
5556272_2	76	14	23	13	33	9
2963226	61	13	26	10	42	15
4743919	76	16	23	13	31	9
6798730	76	13	29	9	32	9
682934	82	10	25	16	41	9
3075151	64	9	28	13	31	15
170050	70	10	17	9	40	14
1907552	66	16	22	10	28	9
1199679	82	18	21	10	27	10
1895338	72	9	23	16	45	16
4079833	78	19	23	10	34	11
1177467_1	77	14	23	12	38	17
1177467_2	77	14	23	12	38	17
6622799	68	14	29	9	32	14
1337367	66	13	19	12	35	12
5103629_1	59	10	24	9	35	11
5103629_2	59	10	24	9	35	11
5688362	60	13	26	13	38	9
2665341	69	16	26	11	44	11
232905	61	12	19	12	28	9
6047150	63	11	25	16	38	12
1389233	84	15	19	15	33	12
908849	71	14	27	16	39	14
1293083	60	13	27	11	36	13
2249343	64	12	14	13	30	10
5805609	66	13	20	10	32	11
4719811	65	11	22	9	46	15
4876091	67	18	22	9	37	11
1912126_1	68	11	21	9	42	12
1912126_2	68	11	21	9	42	12
1912126_3	68	11	21	9	42	12
1584410	68	18	28	11	47	10
7034950	77	11	30	11	46	15
4264115	71	12	24	14	33	10
6308984	75	11	23	17	45	14
6031629	77	14	22	13	34	10
2259073	63	15	21	12	39	13
1806547	74	17	26	14	32	10
2050588	67	17	25	13	32	13
153446	62	10	23	12	29	11
3343512	74	16	17	9	42	16
6204004	74	16	30	10	39	13
5974538	73	10	23	10	46	12
5143115	57	15	20	13	36	10
6538087	65	13	16	14	32	9
5601255_1	59	11	27	14	36	15
5601255_2	59	11	27	14	36	15
2507149	74	15	27	12	46	11
5815764	78	17	26	12	41	9
2292023	83	14	29	13	34	17
5730678_1	73	15	25	13	41	15
5730678_2	73	15	25	13	41	15
5117075	72	13	25	13	32	10
870424	70	13	23	10	34	9
553736	84	13	21	12	32	14
4092731_1	83	9	24	9	33	15
4092731_2	83	9	24	9	33	15
1188843	83	19	21	17	33	12
576670	78	14	15	10	36	12
3110713	70	13	29	9	41	13
2079895	61	10	23	16	34	12
5126828	71	9	19	9	39	17
6105199	68	9	27	11	39	13
6393293	71	10	24	16	35	17
1476673	75	17	23	13	26	14
6938599	72	19	19	11	44	12
355137	76	14	23	16	46	13
218567	66	14	22	13	35	14
3731093	69	13	22	12	35	13
3088708	84	11	25	9	27	12
6435648	76	10	21	15	41	15
6339872	74	16	21	13	29	12
3177889	74	11	26	11	29	11
852235	68	18	26	14	30	13
6058348	66	10	21	11	47	11
6300361	66	11	20	12	40	12
5771170	67	10	21	10	42	13
5960769	71	10	23	12	23	13
6000836	72	12	26	10	42	9
4330356	60	17	25	15	35	10
6197590	65	11	21	9	34	16
3543833	74	18	28	11	30	16
6325106	78	11	27	9	43	9
5371003	77	10	24	10	38	10
4262248	61	10	27	14	41	12
6520771	63	12	20	11	30	13
2717592	63	9	22	15	32	9
3749131	58	16	20	11	27	9
5799625	63	11	30	11	37	13
5623617	66	10	19	12	29	15
6029663	75	10	20	12	40	15
6974124	74	16	27	12	40	9
820030	66	13	23	13	34	11
2252821	62	13	25	16	28	13
3932041	79	15	23	12	32	10
7108675	61	9	16	9	45	9
6529395	60	13	23	10	44	15
6077193	84	15	19	9	36	15
6746116	81	14	21	9	42	13
658358	74	18	23	9	29	11
1388767	58	12	27	12	41	9
6898389	81	10	25	13	39	16
1354522_1	74	17	18	10	39	13
1354522_2	74	17	18	10	39	13
3137860	69	11	24	13	29	16
6826886	73	12	22	9	46	12
4087953	83	15	18	9	38	14
499687	65	15	18	17	30	9
7121236	61	11	21	9	34	9
2240722	57	13	27	12	37	10
5830409	82	15	24	11	35	10
6701134	70	13	17	9	24	15
2869029	82	14	22	13	43	11
719219	71	14	27	12	45	9
3623128	63	9	21	12	41	12
507365	81	15	19	12	42	11
1388482	63	10	23	13	44	11
5786949	81	10	24	14	44	10
3075953	84	12	27	14	39	9
3817019_1	70	14	24	12	41	15
3817019_2	70	14	24	12	41	15
5593256	71	15	30	12	45	11
1748464	66	12	17	12	46	11
1847903	80	13	22	16	35	9
6837475	69	10	27	9	24	9
3388561	70	11	20	9	28	9
3541820	72	11	23	10	44	12
6012332	69	14	23	17	33	15
5635739	80	9	29	12	31	14
5151078	73	10	24	15	43	11
4261017	76	12	28	17	39	13
5486421_1	71	10	26	12	38	9
5486421_2	71	10	26	12	38	9
6290765	72	18	26	13	33	10
6153687	62	10	17	11	45	10
159911	79	17	26	14	32	13
3813269	69	10	28	11	38	12
3274877	58	13	18	14	34	11
6900931	79	14	20	9	35	11
2194229	68	9	27	11	37	11
6821345	69	14	21	13	36	9
6027172	74	13	25	10	38	10
2494338	77	16	25	14	47	10
3643667_1	71	12	30	10	39	10
3643667_2	71	12	30	10	39	10
1108159	80	13	25	12	39	10
5575798	84	9	25	13	32	9
862642	71	16	25	10	34	10
1336458	68	14	23	13	30	9
5195050	67	10	26	12	35	12
6225716	60	14	25	9	28	10
3298489	80	17	26	9	32	11
4705153	62	9	27	10	27	11
2868123	76	14	30	10	43	14
564426	57	15	24	14	27	10
614625	63	11	22	17	40	13
1772942	82	11	17	13	33	13
5566191	62	19	25	11	31	11
646523	77	11	22	10	26	12
6161653	75	15	24	9	37	11
5970554	63	14	27	12	26	14
5110012	67	11	16	15	41	14
2664729	75	18	24	9	38	9
2292472	77	17	22	14	37	10
2388260	67	13	27	15	37	11
3969660	72	9	30	14	45	14
4493979	79	11	27	9	46	13
4955494	59	14	16	9	33	10
31519	81	11	21	13	36	9
363097	73	12	23	11	25	13
867957	74	15	23	9	32	11
1109172	76	16	20	13	43	16
2823637	69	11	23	15	40	14
6012326	64	9	27	13	29	9
2509420	72	17	26	11	43	10
5248346	67	16	25	9	41	10
1529310	75	16	27	16	28	11
4531059_1	65	11	19	9	38	15
4531059_2	65	11	19	9	38	15
4531059_3	65	11	19	9	38	15
4417501	64	12	25	13	40	12
4426472	78	15	29	13	35	9
410697	70	16	30	15	38	9
5174522	77	10	21	13	45	13
6185122	72	17	20	14	42	14
5935141	61	11	17	13	44	16
1190896_1	66	11	25	12	34	14
1190896_2	66	11	25	12	34	14
975218	75	15	19	9	46	11
3718077	71	15	24	13	43	17
3142295	77	11	24	14	28	14
3498128	71	12	29	12	30	11
3628005	69	12	29	11	29	11
4783098	66	10	23	12	46	14
3668007	59	13	23	10	44	13
6703732	83	10	19	17	32	13
4681062	84	17	23	10	41	9
3085742	68	15	26	12	33	10
3765108	69	10	26	15	37	12
3088517	75	11	23	13	37	13
6191382	79	10	30	16	35	12
6816148	79	11	22	12	42	14
2746239	75	17	25	9	24	11
1963024	73	11	30	9	41	12
3136980	83	13	28	13	37	15
597110_1	82	19	25	9	39	15
597110_2	82	19	25	9	39	15
597110_3	82	19	25	9	39	15
3352040	59	13	23	14	36	9
1792881	81	13	21	11	36	12
3008833	67	14	20	11	45	12
6771060	67	19	29	10	38	17
2187251	79	13	18	14	42	9
3148402	68	13	22	13	23	12
728697	71	14	27	12	39	14
3468326	60	12	21	13	34	16
578250	70	12	20	12	40	16
1666272	62	11	15	11	39	11
1719777	69	12	15	14	40	10
915951	75	13	18	14	31	13
3712893	70	11	19	16	26	12
1348293	65	10	25	12	30	17
5713390	66	13	29	10	32	10
1387668_1	70	9	21	13	36	13
1387668_2	70	9	21	13	36	13
1013754	73	11	25	14	28	11
1111248	73	15	24	10	44	10
4555554	83	12	30	13	40	9
1018530	74	13	22	13	45	16
4937224	80	9	20	11	43	12
1354502	81	9	26	10	44	16
1733335	75	11	27	13	43	9
6606951	65	11	19	11	43	10
4905184	65	14	24	14	45	11
6081487	72	15	27	14	46	15
5385007	74	11	25	9	46	14
6458366	84	14	21	13	35	9
2284125	65	12	18	15	26	9
6082744	68	12	19	12	45	9
5648175	76	13	21	11	40	13
2366806	81	15	21	13	37	16
2153822	76	13	22	16	26	9
4643869	67	12	21	9	24	15
5617292_1	67	15	22	12	30	9
5617292_2	67	15	22	12	30	9
161906	83	15	24	14	28	11
879487	76	16	26	12	26	10
5571453	74	13	19	12	36	13
5054267_1	77	10	26	15	42	16
5054267_2	77	10	26	15	42	16
5054267_3	77	10	26	15	42	16
4367884	80	19	22	11	34	11
5554016	71	13	28	10	43	9
5117480	78	11	17	10	38	16
1534998	75	12	19	17	29	12
1751967	70	10	24	14	44	11
2818590	65	13	26	13	46	17
