TARA_145	TARA_150	TARA_152	TARA_30
6609031_1	26	10	29	13
6609031_2	26	10	29	13
6609031_3	26	10	29	13
1171237	25	9	29	9
3172232	23	12	26	11
961206	26	10	14	12
4431009	30	13	21	15
6487834	28	11	31	9
2035361	15	14	17	14
5168882	28	11	24	10
3342996	20	13	19	11
981900	15	13	18	12
6440652	19	10	23	15
2208581	21	10	15	9
6262363	18	9	29	14
2504979	24	12	22	14
6622406	27	15	32	14
6307862_1	26	14	26	14
6307862_2	26	14	26	14
6117759	22	10	25	9
1722962	27	10	20	13
6471728	28	9	18	13
1730901	17	14	21	16
1946398	26	10	24	10
1408976	20	9	27	12
2660643	18	12	27	15
3953743	23	9	23	9
7087013	16	10	26	14
6082451	15	12	19	14
3157396	33	10	31	14
583902	16	11	27	12
4571058	24	12	25	10
3029443	33	12	26	12
3934124	31	11	21	15
4797618	20	9	28	14
3897384	18	10	17	11
684004	19	9	19	10
1333966	23	10	22	9
4505456	18	10	24	9
6313380	20	11	13	11
6787521	27	10	23	12
3344702	25	9	15	13
4507572	16	10	25	11
6875320	14	11	24	13
6133305	15	10	18	10
3166150	28	12	24	13
4590318	18	13	18	10
4786995	19	9	19	15
2321575	22	9	16	12
4139620	22	9	25	15
2895785_1	18	12	25	9
2895785_2	18	12	25	9
450108	17	13	26	13
7041315	21	9	18	9
2178860	31	14	22	14
1864343	27	9	12	9
2551978	34	12	21	14
2310455	31	10	14	10
3759470	25	15	17	11
5387016_1	30	11	26	13
5387016_2	30	11	26	13
3141845	29	12	21	13
1827384	22	11	25	11
3685267	25	10	23	15
2464183	19	14	17	12
5770610_1	24	13	32	13
5770610_2	24	13	32	13
5238155	22	13	15	9
3780488	35	13	26	14
5579129	29	9	16	9
1938616	17	15	16	13
6419392	12	12	23	12
5027625	14	9	30	9
4595919	32	10	31	11
2373563	21	12	19	10
3817095	22	9	26	9
1908148	30	13	17	14
4797725	16	11	21	9
803939	27	12	26	16
3634563	34	15	23	16
6060896	34	9	22	16
4071067	34	12	27	14
6467659	21	15	20	10
6356792	33	13	27	10
2208184	14	11	31	13
6080132	30	11	25	9
3232613	30	10	14	10
6626800	26	12	24	10
425787	30	9	21	14
4599146	35	15	28	15
1362355_1	31	9	17	13
1362355_2	31	9	17	13
6426305	27	10	23	9
2498201	28	9	15	9
2989139	34	14	30	10
5612056	31	10	22	9
2463973	22	13	28	9
2769924	18	13	30	15
5418105	34	9	25	12
3116915	30	9	31	16
3476244	31	14	10	12
4035686	27	12	24	16
4915602	14	9	13	12
4605749	35	9	27	11
6903477	35	15	22	16
2478707	16	9	21	10
3858122	24	13	22	10
5561027	35	10	29	13
4312831	30	15	29	12
5258998	31	10	28	16
3907538	25	13	30	13
6406585	35	12	23	11
