TARA_144	TARA_150	TARA_20	TARA_25	TARA_68
3189107	44	39	18	44	22
6687646	49	53	14	73	20
6069514	19	35	15	79	18
5284132_1	19	25	9	22	10
5284132_2	19	25	9	22	10
4771364	37	52	9	50	14
3879448	28	41	15	38	11
5034251	39	39	18	39	19
6968162_1	28	38	15	66	12
6968162_2	28	38	15	66	12
4421630_1	34	52	14	57	13
4421630_2	34	52	14	57	13
3132588	44	46	15	59	16
2454442	40	42	15	39	21
3659883	53	36	9	55	16
346295	31	23	17	25	24
1665211	30	38	11	67	20
1364712_1	25	24	17	64	12
1364712_2	25	24	17	64	12
1792494_1	46	40	10	39	17
1792494_2	46	40	10	39	17
6263184	48	48	12	77	24
1704410	25	39	13	32	18
1274207	36	36	18	43	10
6827678	39	46	13	44	10
6421459	31	42	14	63	19
975918	25	39	14	42	15
6778633	13	18	13	59	10
2533751	53	57	10	41	22
1865431	22	38	13	35	13
3378193	31	35	16	43	14
3857606	22	31	13	35	14
4500910	27	43	12	53	24
3159508	40	32	14	69	10
3392351	39	54	13	70	26
4377477	37	49	20	50	17
4085846	41	53	13	42	18
111328	20	18	10	63	12
5496520	13	25	9	56	12
3206676	46	49	14	63	19
2253597	26	21	12	26	22
5122164	43	28	10	75	23
4724868	40	55	13	30	22
3798306	17	23	11	41	13
1891488	18	27	10	35	15
963495	15	27	15	62	13
3154523	24	17	9	34	9
2774725	32	39	12	81	23
2955369	51	48	9	58	26
2117483	30	47	9	58	23
3219650	42	28	12	55	20
1763475	44	56	9	62	17
6996336	21	22	14	29	12
4828094	27	32	9	29	11
4346440	40	39	12	82	15
1289075	28	37	10	64	15
4624994	24	38	12	62	16
1762167	23	28	9	54	13
5861172	40	31	13	40	13
6779412	30	20	10	30	16
6161796	48	58	16	59	22
2889311_1	28	33	11	28	18
2889311_2	28	33	11	28	18
6191969	24	40	13	59	11
4042586	48	53	12	64	18
2159984	50	51	10	75	27
4328451	27	35	16	22	16
3213463	38	56	13	58	25
1407402	42	44	20	81	19
6549528	18	23	12	36	13
2554967	36	35	13	54	15
6102068	31	44	9	47	13
5388040	49	59	16	51	16
4631235	52	52	14	79	24
520680	35	52	17	66	24
3971578	32	61	14	58	9
3134231	48	38	12	57	18
4942069	35	47	15	67	17
3931531	31	43	9	24	18
4834778	42	51	10	54	24
6087909	25	23	11	54	18
2148680	44	31	12	33	21
6274342_1	35	55	12	77	25
6274342_2	35	55	12	77	25
6274342_3	35	55	12	77	25
2125449	29	47	11	50	14
3892394	31	33	13	75	14
1624874	23	22	16	58	11
6320849	21	14	9	28	11
4584218	32	46	14	44	17
4789902	40	44	12	48	16
1461597	27	48	12	76	15
3529189	27	50	16	55	20
6585272	42	39	12	29	15
6581808	26	22	14	54	11
2584900_1	17	40	15	61	11
2584900_2	17	40	15	61	11
6291479_1	18	34	17	44	15
6291479_2	18	34	17	44	15
6537946	25	31	17	79	10
6096359	52	62	9	46	17
4002575	45	48	12	60	18
3838729	38	55	12	42	19
1309340	51	49	18	80	22
3051786	26	26	17	64	19
711816	51	56	12	69	17
3967142	39	27	14	39	20
1497939	32	38	20	62	16
5186524	53	33	12	36	10
5917602	36	45	18	39	19
4033594	53	40	9	44	20
1397865	33	47	15	34	15
3313707	23	29	9	53	9
5848213_1	51	38	18	56	27
5848213_2	51	38	18	56	27
2846265	40	40	13	52	15
4559292	47	31	11	58	13
183710	44	45	11	78	19
2137306	41	41	18	80	20
4832558	24	49	12	36	16
1458319	41	49	19	52	24
410817	44	43	14	65	16
1148468	39	58	10	64	20
4415212	35	21	11	40	18
5974570	35	32	13	42	26
5802871	23	39	9	53	10
365272	49	59	12	59	25
4535786_1	42	41	10	53	17
4535786_2	42	41	10	53	17
2949799	38	46	10	55	27
5730081	34	42	14	53	23
4786219	47	60	16	56	25
2457656_1	17	33	14	85	11
2457656_2	17	33	14	85	11
961609	41	48	15	62	19
3864233	30	34	10	71	16
6004843	40	45	9	56	15
6485555_1	22	47	11	27	14
6485555_2	22	47	11	27	14
6485555_3	22	47	11	27	14
3935303	48	34	10	70	25
2853474	34	20	20	64	13
3027366	41	46	13	78	14
2485552	42	57	20	42	17
1002622_1	33	31	18	62	17
1002622_2	33	31	18	62	17
5251813	32	42	17	41	22
5255256	49	55	12	40	17
525227	46	55	18	81	15
2120692	51	54	15	52	20
3918958	44	35	12	41	25
2240240	36	54	10	62	26
5370716	30	43	13	54	26
3368026_1	50	54	12	71	26
3368026_2	50	54	12	71	26
3368026_3	50	54	12	71	26
1112996	33	27	14	38	23
397006	36	40	9	64	22
4257495	42	48	18	51	20
21226	39	41	12	75	24
6466002_1	45	46	12	83	22
6466002_2	45	46	12	83	22
391417	26	28	18	37	19
5381752	36	62	10	58	23
5090918	21	23	15	45	10
7015999	33	45	15	26	18
4434575	47	33	9	67	20
4437152	28	37	9	38	20
4919917_1	17	19	10	39	11
4919917_2	17	19	10	39	11
282102_1	52	56	14	80	20
282102_2	52	56	14	80	20
4763657	22	33	18	82	10
6585139	39	57	11	78	16
5396222	53	51	12	59	11
3786901	39	34	18	64	10
2019529	41	49	18	48	25
4018484	41	32	10	48	12
1034258	40	50	11	74	14
4469314	36	47	19	85	17
7111238	42	47	14	72	21
3572657	46	52	14	46	23
708138	40	57	12	84	12
3807380	38	57	13	83	22
4944558	38	46	18	29	13
3452687	35	56	9	68	21
1939526_1	31	45	14	73	24
1939526_2	31	45	14	73	24
6814645	35	62	17	56	13
2766118	50	49	10	54	19
4583089	46	45	16	53	14
4269941	22	41	20	61	13
2239304	45	43	17	72	19
6350708	42	34	20	75	10
5858283	46	54	9	77	17
1895763	34	55	14	58	14
4535769	45	57	12	59	18
6685618	50	48	15	45	15
4957576	38	40	9	62	22
2326501_1	31	53	19	50	24
2326501_2	31	53	19	50	24
4429914	32	33	11	64	12
2227934	25	18	11	28	26
1476184	46	54	18	71	16
4820931	50	59	9	43	23
858621	34	61	15	62	25
6495832	36	39	14	37	12
854874	40	52	11	78	17
5064327	37	45	13	74	9
5220262	39	32	10	36	14
628546	32	40	20	74	13
3357360	39	41	10	85	10
3355049	24	26	18	45	10
1910496	22	26	9	65	15
6280081	36	34	13	60	21
6825736	31	22	11	39	16
5460791	29	33	10	60	19
5681603	43	46	11	45	17
3292847	34	22	9	47	15
