TARA_7	TARA_11	TARA_18	TARA_23	TARA_26	TARA_70
2928575	25	69	35	9	15	9
4729214	23	68	46	17	10	9
2188769	29	70	33	9	13	10
146277	30	62	42	16	18	9
5816294_1	23	58	44	13	18	12
5816294_2	23	58	44	13	18	12
6606143	27	66	40	18	19	12
4093290	25	59	45	12	13	12
6451105_1	22	63	37	9	18	10
6451105_2	22	63	37	9	18	10
5524410	28	62	42	11	17	10
4294537	23	57	33	12	16	13
6524554	21	63	46	9	14	10
4969726	22	64	41	12	14	10
2033065	26	67	45	13	20	12
1009568	17	55	34	11	14	9
5765625	25	64	37	14	19	12
3302720	28	70	40	13	16	10
6260788_1	26	70	43	14	12	11
6260788_2	26	70	43	14	12	11
4785086	22	65	39	11	15	11
5831250	25	61	40	11	17	10
6524311_1	21	58	36	9	16	14
6524311_2	21	58	36	9	16	14
3585307	28	58	42	14	18	9
1352860	24	70	40	12	18	10
1486950	20	60	38	18	16	11
2714948	26	65	44	13	17	14
6082304_1	29	51	39	11	15	12
6082304_2	29	51	39	11	15	12
1342380	25	67	38	14	18	13
1770454_1	29	61	35	18	17	11
1770454_2	29	61	35	18	17	11
1770454_3	29	61	35	18	17	11
3985945_1	20	60	38	17	14	11
3985945_2	20	60	38	17	14	11
2721074	26	59	40	12	13	12
2201836_1	29	53	42	15	18	10
2201836_2	29	53	42	15	18	10
1243492	28	52	40	15	18	9
3101468	27	53	33	15	12	10
2573050	25	55	36	9	13	10
460182	18	54	34	11	16	11
5940564	22	54	35	9	15	13
4014561	28	71	39	17	17	9
4875025	26	61	43	18	20	9
2317521_1	29	71	35	10	11	10
2317521_2	29	71	35	10	11	10
4214414	24	55	36	14	14	9
2872284_1	30	54	33	9	15	11
2872284_2	30	54	33	9	15	11
2872284_3	30	54	33	9	15	11
4494727	26	55	37	17	17	11
3856388_1	24	65	43	18	17	11
3856388_2	24	65	43	18	17	11
4737083	22	64	44	11	18	10
169517	24	58	45	16	17	9
6463101	22	60	34	11	17	11
133774	25	59	38	10	19	10
6301002	22	54	34	12	15	9
3843524	18	53	37	10	20	13
3729400	19	60	35	12	19	9
2991383	20	62	40	9	10	11
1939296	28	51	32	10	19	9
4890588	19	59	36	15	17	9
530605	27	66	39	15	17	11
5751468	22	51	31	18	18	11
2074647	22	65	36	13	15	11
3406048	28	56	45	11	18	10
3418195	26	65	35	10	14	10
1422037	23	56	37	17	15	14
2936358_1	22	56	30	16	13	11
2936358_2	22	56	30	16	13	11
3909337	27	71	41	14	15	10
340593	20	50	43	12	16	11
6044898	27	68	42	12	19	10
5107650	20	53	30	9	16	10
6216092	22	66	36	10	16	10
3041569	18	58	34	10	19	10
6163902	21	58	33	9	18	14
4849315	23	55	44	15	11	10
3050870	27	54	31	17	16	12
5301299	23	56	45	10	15	10
101113	25	49	38	11	12	12
668527	23	59	42	16	13	12
5225099	19	56	39	12	13	12
690462	22	59	40	13	20	10
5179844	19	64	43	15	11	9
1841350	31	58	39	13	19	11
1321356	21	59	45	14	11	14
966105_1	27	55	42	15	13	10
966105_2	27	55	42	15	13	10
931708	27	62	40	14	19	12
2687494	31	71	43	12	18	11
6145371	25	65	42	17	19	13
4267358	30	62	43	16	15	11
1751273	26	54	34	11	13	9
6138449	26	68	30	10	18	11
6155194	23	69	44	16	14	11
6627653	22	63	34	11	15	9
2925984	23	68	41	18	17	10
3462032	21	64	45	12	13	9
6041807	26	59	41	13	14	11
4789505	23	57	43	18	17	10
1939195	24	59	39	15	17	10
472585	21	64	42	13	13	12
4801962	24	53	35	15	14	10
6363357	26	59	43	15	16	10
5207366	26	66	32	13	18	9
453610	24	56	38	9	16	10
6050174	19	54	31	15	13	9
2805310	26	65	45	9	20	11
552118	23	66	33	11	16	10
6238666	23	59	34	14	18	10
5815836	21	71	38	14	16	12
6330121	21	57	33	15	13	10
3585243	20	57	37	15	14	13
5420262	20	53	35	10	18	14
1791189	23	57	34	13	20	13
538968	24	65	36	15	16	10
1269165	29	62	36	9	17	11
1343285	19	61	44	12	15	10
5768016	20	57	35	15	14	13
2687218	26	65	41	11	12	9
96978	23	67	31	10	14	11
6363015	21	56	37	14	16	11
2260866	24	63	41	17	11	9
1145056	23	62	39	11	15	9
66434	28	53	35	19	18	10
3198469	25	63	32	13	14	12
3945971	25	63	36	18	13	10
663636	30	70	43	12	20	10
4196177	25	54	46	9	12	9
5340108	23	57	41	13	20	10
3606904	21	67	39	13	14	12
4682444	22	61	36	18	15	13
1544478	31	65	42	12	16	13
5702054	31	64	42	12	16	12
712705_1	22	67	38	18	13	13
712705_2	22	67	38	18	13	13
4330132	21	65	41	13	17	9
3011954	25	56	37	15	18	11
2177423	21	69	36	15	18	9
6035887	26	58	44	12	12	9
2617063	18	58	35	10	14	11
3405981	22	52	44	11	16	14
2961925	30	64	42	13	14	14
681838	25	61	37	11	20	10
5180727	30	63	37	10	20	11
3452713	26	64	34	17	12	14
252530	23	58	38	10	10	11
1534820	25	62	40	12	14	9
780106	31	63	37	11	11	10
5677311	19	66	43	9	11	10
4468587	21	58	36	11	19	12
2119152	23	61	40	11	20	11
2708393	24	55	33	16	20	11
688805	18	57	37	18	15	13
5935427	24	63	40	13	19	11
1980301	28	56	43	13	12	11
3575055	28	59	35	14	16	13
497812	30	50	39	12	13	10
4088179	27	59	36	16	18	9
1417792	23	53	42	15	19	10
674919	17	51	46	16	16	9
3794491	23	54	31	17	14	9
6420436	25	65	36	10	16	14
2146462	24	64	41	19	13	12
2905220	23	50	44	13	14	11
3646202	20	60	44	11	14	10
3410048	21	60	37	16	14	11
4832021	27	54	32	10	17	12
5401225_1	25	50	38	16	17	10
5401225_2	25	50	38	16	17	10
2097741	19	59	45	15	10	9
6375403	31	60	41	9	19	11
4053227	27	59	34	12	13	9
3042276	29	52	46	13	19	9
2186566	24	53	31	14	16	11
2829389	22	56	38	15	17	12
890034	27	51	38	11	12	11
3161080	18	52	36	14	14	10
3585079	26	56	41	12	15	11
1637666	21	58	37	15	10	10
705922	28	53	43	12	16	9
1227320	22	61	39	11	16	10
5599523	23	61	35	18	16	13
1433500	27	60	38	10	14	14
3181887	24	64	36	16	13	10
1921014	27	50	34	12	19	13
1845607	24	67	38	13	14	10
5445409	28	52	37	9	13	9
2297375	27	67	42	15	20	9
2702897	23	59	40	10	12	9
2324959	19	63	42	12	14	9
704739	27	57	41	9	16	10
4128576	26	71	42	16	17	9
2267299	20	57	32	15	13	13
1917038	26	58	41	15	12	13
2607518	20	62	42	12	13	11
2494052	20	56	39	16	15	9
2275615	17	58	41	12	13	12
2032143	31	53	45	9	17	12
1285125	24	57	35	18	17	14
4018323	26	64	39	13	10	13
2458728	19	55	32	12	11	9
3591156	23	62	37	11	15	12
1363602	25	69	42	18	18	14
