TARA_143	TARA_144	TARA_150	TARA_151	TARA_18	TARA_22	TARA_70	TARA_76
4177245	0.0555555555555556	0.333333333333333	0.526315789473684	0.4375	0	0.666666666666667	0.297872340425532	0.2
896211	0.535714285714286	0	0.761904761904762	0.285714285714286	0.4	0.285714285714286	0.574074074074074	0.333333333333333
5241059	0.611111111111111	0.555555555555556	0.304347826086957	0.6	0.857142857142857	0.739130434782609	0.74	0.846153846153846
5908910	0.384615384615385	0.666666666666667	0.705882352941177	0.291666666666667	0.666666666666667	0.363636363636364	0.528301886792453	0.818181818181818
3126	0.909090909090909	0.6	0.695652173913043	0.730769230769231	1	0.947368421052632	0.903846153846154	0.444444444444444
1304443	0.277777777777778	0.4	0.105263157894737	0.4375	0.153846153846154	0.0833333333333333	0.324324324324324	0.4
1817690	0.666666666666667	0.333333333333333	0.409090909090909	0.458333333333333	0.3125	0.357142857142857	0.390625	0.384615384615385
204729	0.888888888888889	0.615384615384615	0.846153846153846	0.555555555555556	0.818181818181818	0.85	0.69047619047619	0.727272727272727
1361488	1	0.777777777777778	1	0.952380952380952	0.5	0.722222222222222	0.844444444444444	0.777777777777778
2084373	0.777777777777778	0.9	0.454545454545455	0.705882352941177	0.555555555555556	0.428571428571429	0.666666666666667	0.8
356120_1	0.411764705882353	0.769230769230769	0.3125	0.4	0.4	0.285714285714286	0.672727272727273	0.555555555555556
356120_2	0.411764705882353	0.769230769230769	0.3125	0.4	0.4	0.285714285714286	0.672727272727273	0.555555555555556
2247083	0.96	0.5	1	0.777777777777778	0.909090909090909	0.818181818181818	0.833333333333333	0.555555555555556
6491459	0.615384615384615	0.357142857142857	0.6	0.928571428571429	0.466666666666667	0.555555555555556	0.723404255319149	0.555555555555556
684084	0.739130434782609	0.4	0.692307692307692	0.833333333333333	0.944444444444444	0.9	0.66	0.642857142857143
5618650	0.444444444444444	0.333333333333333	0.619047619047619	0.4	0.222222222222222	0.583333333333333	0.317073170731707	0.555555555555556
2520535	0.863636363636364	1	0.833333333333333	0.541666666666667	0.8	0.733333333333333	0.844444444444444	1
6140146	0.391304347826087	0.363636363636364	0.695652173913043	0.392857142857143	0.166666666666667	0.25	0.516129032258065	0.181818181818182
2041644	0.666666666666667	0.777777777777778	0.782608695652174	0.5625	0.818181818181818	0.363636363636364	0.509433962264151	0.666666666666667
1703917_1	0.888888888888889	0.733333333333333	0.869565217391304	0.590909090909091	0.9	1	0.735294117647059	0.833333333333333
1703917_2	0.888888888888889	0.733333333333333	0.869565217391304	0.590909090909091	0.9	1	0.735294117647059	0.833333333333333
943272	0.19047619047619	0.555555555555556	0.178571428571429	0.4375	0.0714285714285714	0.153846153846154	0.152173913043478	0.222222222222222
2280333	0.703703703703704	0.416666666666667	0.785714285714286	0.473684210526316	0.714285714285714	0.571428571428571	0.709677419354839	0.583333333333333
2510813	0.454545454545455	0.923076923076923	0.538461538461538	0.666666666666667	0.777777777777778	0.8	0.5	0.727272727272727
4593729	0.523809523809524	0.4	0.357142857142857	0.233333333333333	0.181818181818182	0.333333333333333	0.227272727272727	0.545454545454545
4021792	0.555555555555556	0.833333333333333	0.9375	0.785714285714286	1	1	0.775510204081633	0.8
6576066	0.555555555555556	0.363636363636364	0.4	0.75	0.555555555555556	0.642857142857143	0.4	0.545454545454545
2190257_1	0.44	0.222222222222222	0.428571428571429	0.421052631578947	0.666666666666667	0.727272727272727	0.735849056603774	0.444444444444444
2190257_2	0.44	0.222222222222222	0.428571428571429	0.421052631578947	0.666666666666667	0.727272727272727	0.735849056603774	0.444444444444444
815342	0.473684210526316	0.444444444444444	0.5	0.818181818181818	0.8	0.411764705882353	0.607843137254902	0.727272727272727
4318480	0.6	0.545454545454545	0.882352941176471	0.72	0.866666666666667	1	0.72972972972973	0.818181818181818
2904564	0.0555555555555556	0.0769230769230769	0	0.277777777777778	0.153846153846154	0.111111111111111	0.142857142857143	0.222222222222222
997368	0.178571428571429	0.166666666666667	0.45	0.56	0.470588235294118	0.454545454545455	0.254901960784314	0.333333333333333
5747489	0.571428571428571	0.153846153846154	0.45	0.625	0.7	0.5	0.625	0.777777777777778
2321921	0.428571428571429	0.666666666666667	0.785714285714286	0.571428571428571	0.777777777777778	0.846153846153846	0.690909090909091	0.666666666666667
2581568	0.173913043478261	0.25	0.266666666666667	0.388888888888889	0.416666666666667	0.2	0.283018867924528	0.7
508958	0.333333333333333	0.272727272727273	0.6	0.388888888888889	0.294117647058824	0.166666666666667	0.424242424242424	0.545454545454545
3377916	0.84	0.909090909090909	0.857142857142857	0.6875	0.6875	0.666666666666667	0.651162790697674	0.666666666666667
498968	0.65	0.411764705882353	0.333333333333333	0.68	0.6875	0.461538461538462	0.46031746031746	0.454545454545455
2631713	0.588235294117647	0.545454545454545	0.4375	0.518518518518518	0.75	0.6	0.7	0.8
432099	0.555555555555556	0.666666666666667	0.740740740740741	0.611111111111111	0.428571428571429	0.692307692307692	0.627118644067797	0.636363636363636
6040006	0.818181818181818	0.833333333333333	0.722222222222222	0.695652173913043	0.846153846153846	1	0.738095238095238	0.818181818181818
1597928	0.636363636363636	0.727272727272727	0.705882352941177	0.583333333333333	0.3	0.416666666666667	0.659574468085106	0.272727272727273
3147275	0.64	0.727272727272727	0.533333333333333	0.315789473684211	0.722222222222222	0.368421052631579	0.422222222222222	0.6
4813123	0.470588235294118	0.357142857142857	0.0909090909090909	0.541666666666667	0.333333333333333	0.318181818181818	0.403846153846154	0.5
4929976	0.210526315789474	0.454545454545455	0.307692307692308	0.48	0.529411764705882	0.227272727272727	0.346938775510204	0.384615384615385
6093721	0.7	0.5	0.866666666666667	0.857142857142857	1	0.714285714285714	0.622950819672131	0.538461538461538
380425	0.363636363636364	0.222222222222222	0.111111111111111	0.192307692307692	0	0.352941176470588	0.204081632653061	0.1
202532	0.6	0.571428571428571	0.333333333333333	0.666666666666667	0.466666666666667	0.333333333333333	0.403846153846154	0.777777777777778
6337334_1	0.1875	0.222222222222222	0.263157894736842	0.28	0.142857142857143	0.142857142857143	0.365384615384615	0.153846153846154
6337334_2	0.1875	0.222222222222222	0.263157894736842	0.28	0.142857142857143	0.142857142857143	0.365384615384615	0.153846153846154
1002395_1	0.19047619047619	0.272727272727273	0.333333333333333	0.321428571428571	0.25	0.291666666666667	0.472222222222222	0.0833333333333333
1002395_2	0.19047619047619	0.272727272727273	0.333333333333333	0.321428571428571	0.25	0.291666666666667	0.472222222222222	0.0833333333333333
3446622	0.357142857142857	0.461538461538462	0.5	0.571428571428571	0.818181818181818	0.571428571428571	0.530612244897959	0.6
3018774	0.636363636363636	0.75	0.666666666666667	0.823529411764706	0.923076923076923	0.842105263157895	0.68	0.5
5960895	0.826086956521739	0.461538461538462	0.818181818181818	0.782608695652174	0.705882352941177	0.736842105263158	0.810344827586207	0.888888888888889
781116	0.882352941176471	0.666666666666667	0.619047619047619	0.791666666666667	0.692307692307692	0.846153846153846	0.553191489361702	0.909090909090909
4954476	0.777777777777778	0.625	0.818181818181818	0.761904761904762	0.9	0.933333333333333	0.758064516129032	0.333333333333333
2582422	0.0714285714285714	0.285714285714286	0.380952380952381	0.103448275862069	0.1	0.130434782608696	0.28125	0.333333333333333
3432889	0.588235294117647	0.363636363636364	0.695652173913043	0.5	0.666666666666667	0.5	0.551724137931034	0.909090909090909
2951671	0.384615384615385	0.277777777777778	0.375	0.222222222222222	0.272727272727273	0.117647058823529	0.34	0
2560316	0.391304347826087	0.428571428571429	0.363636363636364	0.533333333333333	0.6	0.411764705882353	0.704545454545455	0.363636363636364
3573812	0.428571428571429	0.733333333333333	0.8	0.722222222222222	0.769230769230769	0.666666666666667	0.677966101694915	0.928571428571429
5607228	0.157894736842105	0.333333333333333	0.318181818181818	0.142857142857143	0.142857142857143	0.428571428571429	0.2	0.222222222222222
3439118_1	0.181818181818182	0	0.15	0.0740740740740741	0.230769230769231	0.352941176470588	0.274509803921569	0.222222222222222
3439118_2	0.181818181818182	0	0.15	0.0740740740740741	0.230769230769231	0.352941176470588	0.274509803921569	0.222222222222222
4386095	0.411764705882353	0.727272727272727	0.571428571428571	0.478260869565217	0.4	0.5	0.454545454545455	0
1139053	0.772727272727273	0.461538461538462	0.588235294117647	0.466666666666667	0.777777777777778	0.428571428571429	0.564516129032258	0.428571428571429
5289054	0.80952380952381	0.875	0.761904761904762	0.772727272727273	0.833333333333333	0.9375	0.790697674418605	0.916666666666667
1239672	0.315789473684211	0.333333333333333	0.157894736842105	0.4	0.538461538461538	0.263157894736842	0.403508771929825	0.5
4017365	0.75	0.916666666666667	0.882352941176471	0.8	0.928571428571429	0.923076923076923	0.761904761904762	0.769230769230769
682521	0	0.375	0.0833333333333333	0.15	0.333333333333333	0	0.180327868852459	0.2
237115	0.294117647058824	0.153846153846154	0.0909090909090909	0.36	0	0	0.238805970149254	0.214285714285714
5249068	0.541666666666667	0.166666666666667	0.352941176470588	0.333333333333333	0.5	0.409090909090909	0.363636363636364	0.5
3407493	0.3	0.615384615384615	0.55	0.523809523809524	0.333333333333333	0.384615384615385	0.521739130434783	0.214285714285714
4845494_1	0.75	0.7	0.842105263157895	0.741935483870968	0.714285714285714	0.875	0.714285714285714	0.666666666666667
4845494_2	0.75	0.7	0.842105263157895	0.741935483870968	0.714285714285714	0.875	0.714285714285714	0.666666666666667
4845494_3	0.75	0.7	0.842105263157895	0.741935483870968	0.714285714285714	0.875	0.714285714285714	0.666666666666667
2515542	0.888888888888889	0.866666666666667	0.928571428571429	0.935483870967742	1	1	0.819672131147541	0.9
866614	0.647058823529412	0.615384615384615	0.636363636363636	0.5	0.411764705882353	0.76	0.5	0.666666666666667
3383453	0.423076923076923	0.666666666666667	0.368421052631579	0.6	0.5	0.368421052631579	0.404255319148936	0.2
2936608	0.208333333333333	0.333333333333333	0.5	0.4	0.454545454545455	0.411764705882353	0.277777777777778	0.333333333333333
4336055	0.176470588235294	0	0.125	0	0.1	0.222222222222222	0.25	0.1
1511972	0.380952380952381	0.5	0.32	0.541666666666667	0.3	0.3125	0.4	0.6
3904939	0.818181818181818	0.75	0.866666666666667	0.620689655172414	0.777777777777778	0.857142857142857	0.739130434782609	0.8
4149455	0.230769230769231	0.727272727272727	0.545454545454545	0.375	0.333333333333333	0.4375	0.441860465116279	0.555555555555556
90072	0.423076923076923	0.2	0.476190476190476	0.4	0.5	0.625	0.384615384615385	0.5
1973144_1	0.380952380952381	0.235294117647059	0.294117647058824	0.347826086956522	0.461538461538462	0.35	0.34	0.571428571428571
1973144_2	0.380952380952381	0.235294117647059	0.294117647058824	0.347826086956522	0.461538461538462	0.35	0.34	0.571428571428571
3553040	0.555555555555556	0.294117647058824	0.653846153846154	0.5	0.6	0.5	0.490566037735849	0.583333333333333
1506029	0.523809523809524	0.545454545454545	0.458333333333333	0.619047619047619	0.5625	0.1	0.52	0.5
6196873	0.5	0.529411764705882	0.56	0.347826086956522	0.416666666666667	0.538461538461538	0.620689655172414	0.384615384615385
4928578	0.833333333333333	0.6875	0.956521739130435	0.91304347826087	0.818181818181818	0.8125	0.758620689655172	0.777777777777778
3062350	0.866666666666667	0.846153846153846	1	0.944444444444444	1	0.888888888888889	0.758064516129032	0.7
190039	0.818181818181818	0.705882352941177	0.842105263157895	0.827586206896552	0.6	0.631578947368421	0.75	0.933333333333333
4127805	0.24	0.3	0.416666666666667	0.32	0.333333333333333	0.2	0.32	0.1
3815643_1	0.478260869565217	0.333333333333333	0.142857142857143	0.291666666666667	0.555555555555556	0.347826086956522	0.369565217391304	0.363636363636364
3815643_2	0.478260869565217	0.333333333333333	0.142857142857143	0.291666666666667	0.555555555555556	0.347826086956522	0.369565217391304	0.363636363636364
2695272	0.269230769230769	0.357142857142857	0.263157894736842	0.307692307692308	0.333333333333333	0.529411764705882	0.375	0.466666666666667
3067081	0.368421052631579	0.411764705882353	0.6	0.636363636363636	0.666666666666667	0.5	0.533333333333333	0.636363636363636
502600	0.678571428571429	0.777777777777778	0.529411764705882	0.48	0.714285714285714	0.785714285714286	0.723076923076923	0.583333333333333
2951692	0.941176470588235	1	0.84	0.741935483870968	0.888888888888889	0.769230769230769	0.857142857142857	0.846153846153846
19061	0.222222222222222	0.230769230769231	0.111111111111111	0.192307692307692	0.2	0.315789473684211	0.25	0.133333333333333
820696	0.15	0.416666666666667	0.157894736842105	0.357142857142857	0.230769230769231	0.384615384615385	0.327868852459016	0.222222222222222
304534	0.5	0.5625	0.708333333333333	0.571428571428571	0.777777777777778	0.692307692307692	0.565217391304348	0.466666666666667
4289897_1	0	0.181818181818182	0.208333333333333	0.25	0.3	0.238095238095238	0.245283018867925	0.111111111111111
4289897_2	0	0.181818181818182	0.208333333333333	0.25	0.3	0.238095238095238	0.245283018867925	0.111111111111111
3286142	0.64	0.5	0.52	0.517241379310345	0.466666666666667	0.75	0.421875	0.333333333333333
2118697	0.166666666666667	0.333333333333333	0.35	0.296296296296296	0.294117647058824	0.291666666666667	0.195652173913043	0.0769230769230769
1105419	0.5	0.727272727272727	0.692307692307692	0.714285714285714	0.5	0.529411764705882	0.523809523809524	0.5
1712218	0.909090909090909	0.777777777777778	0.739130434782609	0.785714285714286	0.785714285714286	0.769230769230769	0.794871794871795	0.818181818181818
3673155_1	0.5	0.142857142857143	0.285714285714286	0.307692307692308	0.181818181818182	0.35	0.218181818181818	0.5
3673155_2	0.5	0.142857142857143	0.285714285714286	0.307692307692308	0.181818181818182	0.35	0.218181818181818	0.5
4147501	0.833333333333333	0.666666666666667	0.882352941176471	0.92	0.888888888888889	0.791666666666667	0.807017543859649	1
818667	0.16	0.176470588235294	0.0476190476190476	0.107142857142857	0.214285714285714	0.333333333333333	0.2	0
4226702	0.0689655172413793	0.181818181818182	0.173913043478261	0.1	0.153846153846154	0.166666666666667	0.229508196721311	0
4195981	0.76	0.846153846153846	0.909090909090909	0.869565217391304	0.846153846153846	0.75	0.833333333333333	0.8
6448930	0.714285714285714	0.571428571428571	0.545454545454545	0.461538461538462	0.583333333333333	0.5625	0.54	0.7
5269271	0.88	0.8	0.944444444444444	0.909090909090909	0.857142857142857	0.833333333333333	0.787878787878788	0.9
