TARA_142	TARA_143	TARA_144	TARA_146	TARA_147	TARA_149
3771019	12	15	29	20	73	15
1479964	32	11	24	26	23	28
4426150	13	20	28	13	90	10
3112103	19	20	39	22	94	19
5541448	10	17	19	11	79	19
4537025	14	20	32	16	105	19
4350569_1	20	13	25	12	86	17
4350569_2	20	13	25	12	86	17
1112528	17	20	34	11	100	14
771450	31	15	18	29	38	23
1438770	10	17	27	23	88	19
3046773	13	11	28	9	76	22
1206924	18	20	33	18	122	21
5379676	19	25	41	18	100	25
5873126_1	12	20	34	16	67	16
5873126_2	12	20	34	16	67	16
1523592	17	18	33	20	93	18
2973320	9	21	16	15	49	12
2487273	11	20	21	17	78	19
652108	11	21	28	17	82	10
4441250_1	20	17	25	16	63	18
4441250_2	20	17	25	16	63	18
312930	11	24	19	13	68	11
1288706	15	21	30	13	95	19
1991485	15	19	22	13	87	23
929259	16	10	33	12	67	16
3754617	15	19	31	10	79	10
5900300	11	27	38	16	83	18
5481739	17	9	29	14	79	19
3191185	10	14	18	15	81	20
1844030_1	10	21	36	19	83	9
1844030_2	10	21	36	19	83	9
3535644	26	24	35	13	92	17
5802607_1	16	18	22	22	108	25
5802607_2	16	18	22	22	108	25
772953	9	15	26	13	50	16
3573601	18	21	28	12	97	16
2057725_1	13	10	27	16	115	21
2057725_2	13	10	27	16	115	21
252686	27	23	31	27	122	9
1269370	14	23	25	10	77	16
2853133	24	16	19	23	12	25
6512349	22	21	27	21	112	13
608001	19	14	21	19	101	12
6280236_1	9	22	46	20	106	14
6280236_2	9	22	46	20	106	14
697955	10	15	22	13	83	16
5846328	14	11	33	20	99	16
3587689	25	24	17	18	104	16
774103	14	15	23	10	103	19
4169172	12	11	17	9	73	11
6279955	14	21	30	10	103	29
369202	11	14	19	19	72	9
6155121_1	24	17	33	17	96	23
6155121_2	24	17	33	17	96	23
1225012	14	10	39	24	87	15
1859043_1	17	13	31	9	109	22
1859043_2	17	13	31	9	109	22
5609771_1	17	21	21	18	76	11
5609771_2	17	21	21	18	76	11
6195893	18	24	38	15	80	12
6122080	12	14	28	28	84	12
2577068	12	12	24	12	87	10
5117571_1	21	19	29	18	109	10
5117571_2	21	19	29	18	109	10
2138548	14	19	43	28	117	14
1275656	17	14	33	15	92	15
2483632	10	17	24	15	82	9
2332372	9	12	13	19	60	10
5334709	14	18	42	15	93	24
5722183	11	27	31	24	98	11
5620262	18	27	37	12	124	24
6631566_1	13	13	25	10	63	18
6631566_2	13	13	25	10	63	18
2881664	19	16	33	14	79	10
5605868	10	18	18	18	104	18
3472969	30	13	21	29	28	30
3978259	10	19	37	18	94	22
6574096_1	13	25	29	15	98	30
6574096_2	13	25	29	15	98	30
1020623	11	15	22	16	66	10
2924611	14	22	30	16	81	24
3833844	14	18	44	10	94	14
6635817	16	25	36	20	92	19
6458561	14	21	34	16	99	22
252046_1	22	13	45	26	109	20
252046_2	22	13	45	26	109	20
5985958	18	12	20	15	83	15
2614924	15	11	39	22	91	16
3458511	15	18	42	16	100	16
5926761	16	20	40	19	90	14
3249935	12	11	28	22	90	9
1359074	10	17	27	21	101	11
6489127	18	16	28	9	63	9
5153347	15	14	38	11	67	13
2274204	29	14	25	17	27	26
7037385	11	22	17	9	64	10
6751041	12	24	47	22	107	17
2610676	13	20	43	23	78	16
4817718	10	13	43	14	102	16
64953	16	20	36	24	104	10
6767437_1	15	19	36	15	83	23
6767437_2	15	19	36	15	83	23
2587890_1	20	13	28	16	106	12
2587890_2	20	13	28	16	106	12
2587890_3	20	13	28	16	106	12
654241	13	15	32	18	91	14
1906307	12	23	32	22	102	10
6171953	10	17	41	11	87	21
5450664	10	19	42	24	77	17
4796474	17	20	34	11	107	29
486376	17	15	39	19	77	11
1479473	13	20	47	20	116	12
6498212	16	16	45	25	115	15
5410736	19	20	46	23	102	20
6402616	15	21	30	18	90	13
5430024	10	15	21	12	83	11
5686774	10	24	35	16	69	18
6628953	16	22	35	22	87	11
1640102	14	15	36	21	111	18
299793	13	26	38	15	109	22
6745323	13	25	41	19	122	20
3686415	10	22	24	14	77	20
3905256	10	20	22	10	68	20
5269080	24	16	20	21	19	28
4638963	12	19	42	19	109	25
5237452	10	17	29	15	126	14
184581_1	9	21	45	14	106	16
184581_2	9	21	45	14	106	16
4944214_1	11	16	34	21	102	14
4944214_2	11	16	34	21	102	14
1061334	11	20	30	20	85	27
3359142_1	10	19	39	17	127	24
3359142_2	10	19	39	17	127	24
3955585	13	20	28	17	65	11
1857910	14	16	36	9	113	19
4512439	13	15	29	11	103	14
6430584	14	16	46	10	82	21
6877094	14	22	30	14	94	18
3189897	20	18	24	15	65	17
2442340	9	24	23	14	71	10
344999	19	27	38	23	116	19
6769911	11	27	19	12	84	11
1992951	10	21	23	13	65	12
5829058	18	10	36	13	91	20
5069518	29	9	18	20	21	20
6107070	15	24	36	15	116	15
2932945	10	24	40	17	103	9
5293652	14	19	40	12	88	17
3785080	14	14	36	13	95	14
1516546	19	21	36	18	106	11
5157675	29	14	34	29	31	28
2093309	13	15	33	25	90	12
2130256	12	13	28	16	126	28
4471222_1	9	18	35	27	87	22
4471222_2	9	18	35	27	87	22
5196338	18	25	26	27	115	22
868023	11	22	42	16	98	19
4101634	20	22	37	21	91	18
1131973	22	23	39	19	102	19
2617768	11	15	21	15	54	22
744003	9	18	29	18	94	26
3059208	23	23	29	26	97	25
3554332	12	15	15	11	57	14
1804945	20	13	44	17	114	24
2148362	19	24	46	16	108	16
6150665	12	17	19	12	69	10
4329159	14	11	30	14	76	23
3622517	12	20	26	11	112	22
1405086	12	17	17	13	79	15
7072279	16	13	35	17	107	27
3248081	15	17	38	25	114	24
1540241_1	11	19	16	18	79	15
1540241_2	11	19	16	18	79	15
1540241_3	11	19	16	18	79	15
2447005	11	9	28	13	73	14
5148558	19	16	25	10	83	29
5754679	12	17	33	17	101	18
286907	13	21	35	21	106	20
200164	12	22	32	23	100	14
4383116	15	20	29	21	133	25
3908132	17	21	21	12	72	10
2027253	23	14	24	14	85	12
3677666	11	11	46	16	103	18
188182	12	11	22	19	71	18
2662913	12	18	28	12	112	23
74849	11	11	20	12	97	20
625037	9	14	25	14	93	16
3828766	10	24	18	15	129	10
303959	9	18	46	29	105	13
790426	28	12	27	16	23	28
997273	13	25	29	27	86	25
2134602	13	24	41	17	97	13
6211865	13	16	26	15	76	14
892731	23	15	30	24	101	19
2914131	19	21	42	27	108	22
5352083	13	14	24	13	66	9
1893009	18	20	20	20	53	10
2359431	13	17	37	10	116	18
3005631	19	17	32	23	110	20
7078115	11	10	28	20	116	15
6791514	13	15	26	20	120	26
5672378	11	20	33	10	129	21
1825012	14	14	33	13	80	11
3005562	11	14	30	16	94	16
3787964	16	16	37	21	94	15
4350453	17	9	29	16	86	21
3609524	14	14	30	13	74	15
6581551	11	21	34	11	74	16
5299586	13	19	34	20	77	15
4276543	36	10	19	21	35	24
5694143	14	12	35	18	133	17
4993523	14	15	22	15	120	19
1934945	18	26	42	17	105	23
5658411	11	22	40	15	104	12
4369830	16	22	35	15	98	14
1247805	13	12	44	21	107	18
2713181	16	11	28	16	92	16
3559740	14	11	42	19	82	11
2175051	9	24	29	14	83	17
4369482	20	10	39	20	81	17
385835	10	19	42	14	117	27
1798970	10	11	31	9	72	12
3555892	13	22	37	9	113	17
5285701	11	13	15	10	77	11
4121655	10	19	39	13	73	14
2478735	19	24	47	18	115	20
5392415	14	23	37	10	105	26
2042180	11	20	37	21	127	19
1768697	14	18	37	16	86	11
5551726	13	16	34	25	96	12
1265791	13	10	24	20	116	17
6137860	22	20	43	21	95	22
5905107	10	14	36	11	88	21
4446082_1	16	26	44	19	93	18
4446082_2	16	26	44	19	93	18
2938436	19	15	38	27	93	14
3188847	18	16	43	26	112	22
5756474	10	23	32	23	116	14
1720297	14	19	28	17	93	18
6145971	19	10	31	21	90	14
6561024	15	18	36	20	126	28
6521728	17	19	35	20	104	21
6402974	9	13	46	18	104	20
128409	11	18	40	18	87	10
3373196_1	12	24	26	19	108	13
3373196_2	12	24	26	19	108	13
308152	17	26	30	25	83	16
2572525	11	17	38	19	93	20
638748	11	23	31	13	93	9
991185	9	15	38	12	89	23
4494194	15	18	43	18	106	27
5834399	9	14	24	15	76	13
718533	16	19	40	30	118	17
3397419	12	13	32	19	125	26
234606_1	12	26	43	19	124	20
234606_2	12	26	43	19	124	20
234606_3	12	26	43	19	124	20
1203713	14	24	35	24	102	23
6207150	11	24	32	23	124	12
3887108	13	20	31	10	84	19
3838285	16	22	38	24	115	17
4339795	12	14	45	28	112	17
1097086_1	20	20	41	18	88	20
1097086_2	20	20	41	18	88	20
6420083	9	16	23	10	81	11
3228310	18	20	32	14	113	26
4314815	9	25	39	24	99	16
6015935	14	19	33	21	113	17
3252562	13	21	38	17	120	12
5780487	13	22	42	17	127	16
124501	24	11	32	17	113	24
4425710_1	14	11	31	11	102	26
4425710_2	14	11	31	11	102	26
3005498	17	12	34	20	93	16
3622387	16	20	26	13	71	10
5539092	25	22	34	30	99	12
2554808	14	25	40	13	85	18
2393033	20	26	34	15	82	22
6410327	19	25	46	21	113	16
1019710	14	15	37	20	105	24
3820409_1	11	10	37	21	99	28
3820409_2	11	10	37	21	99	28
211723	15	14	33	24	127	23
