TARA_7	TARA_9	TARA_18	TARA_22	TARA_23	TARA_25
6481368_2	21	13	14	73	58	13
995118	18	13	9	79	63	24
2406291	18	12	9	76	65	23
707356	15	11	19	85	72	19
3834598	27	13	12	86	54	26
2971908	16	9	11	92	62	23
3567672	15	11	17	102	55	29
4729871	13	15	14	101	48	18
4435045	30	9	10	79	61	17
2536407	20	12	14	97	57	27
256524	12	15	9	86	50	24
6487374	20	9	16	75	49	20
4134361	15	10	11	73	68	14
3389084	24	11	10	84	49	19
1745792	14	16	11	68	58	15
3385646	18	9	12	91	62	20
3931694	24	9	11	89	58	22
1581100_1	15	15	12	98	55	24
1581100_2	15	15	12	98	55	24
1581100_3	15	15	12	98	55	24
1920725	12	11	10	98	69	19
4670404	21	13	9	82	50	19
2590879	26	11	10	79	56	17
1183487	12	11	10	86	57	18
1509282	25	12	9	77	66	24
3707705	22	11	18	83	52	14
451514	26	11	12	90	46	20
6233219_1	26	9	11	79	52	23
6233219_2	26	9	11	79	52	23
2363180	21	12	11	68	69	24
2791662	24	10	9	96	50	19
1331066	13	12	18	85	50	14
4645707	13	10	10	95	55	18
6194617	17	12	13	76	49	16
3367335	17	9	10	103	64	27
1511683	16	14	15	93	45	16
2381808	20	12	9	91	56	22
5943088_1	27	14	11	75	55	16
5943088_2	27	14	11	75	55	16
3273212	16	16	11	82	46	24
3753723	22	10	11	105	57	13
3325263	22	11	12	69	51	15
2526224	25	12	12	80	53	20
2284305	22	16	12	80	68	21
3412968	19	11	14	92	47	20
6262185	23	10	9	69	57	20
6107848	20	10	11	77	53	12
257198	17	13	17	83	68	27
383709	14	9	12	88	69	16
2699708	20	9	13	91	62	17
726320	19	11	13	86	62	28
1246160	20	12	13	82	67	22
1432934	11	9	10	76	45	14
3433377	19	9	12	92	64	22
2856669	21	9	11	106	64	20
3809537	22	9	14	100	46	20
6581799	28	10	9	88	56	28
477259	15	9	11	100	47	25
4879399	27	13	11	100	55	21
5212913	18	12	11	90	61	19
2836010	22	9	14	72	43	21
3724994	18	12	13	88	68	23
2384217	27	10	15	102	67	27
6436751	19	10	9	70	66	21
2953805	17	9	11	73	57	16
1265971_1	22	9	18	74	62	24
1265971_2	22	9	18	74	62	24
2732432	19	12	9	88	62	21
2288624_1	22	9	9	89	44	25
2288624_2	22	9	9	89	44	25
3405202	13	12	9	96	60	21
532176	19	10	9	68	51	14
1690116	24	16	17	79	51	21
986104	21	10	11	86	58	17
6472683	22	10	11	73	47	23
3276938_1	18	12	16	106	62	18
3276938_2	18	12	16	106	62	18
2218763	29	12	13	88	62	29
3761396	21	10	15	98	67	20
2748375	22	10	14	94	60	22
4461294_1	17	9	15	94	55	18
4461294_2	17	9	15	94	55	18
4681466	29	15	14	102	46	21
6533841_1	19	15	10	81	64	24
6533841_2	19	15	10	81	64	24
3097295	22	12	13	93	60	16
2992436	21	13	11	90	57	29
2316502	20	14	9	79	50	24
2788259	19	10	11	77	46	23
1445494	22	10	16	87	43	26
3559278	21	11	13	69	39	15
2877806_1	16	13	9	78	66	18
2877806_2	16	13	9	78	66	18
2877806_3	16	13	9	78	66	18
3730046	22	9	11	79	48	18
4327333	20	9	14	78	42	20
3110743	18	9	15	89	65	23
3001703	22	13	9	79	54	23
3812742	27	12	13	93	41	23
478088	13	10	10	90	53	21
2453783	29	11	12	88	60	24
2723660	29	9	18	73	56	13
5605290	28	10	15	70	57	29
5929748	20	9	14	104	62	19
3921233	18	10	10	89	55	22
402220	20	9	10	95	68	21
3596006	17	13	9	84	52	9
3672030	24	11	15	93	55	20
4956800	14	9	9	68	66	22
3524974	15	12	14	93	59	21
5858987	25	11	10	101	59	14
4645864	15	10	15	66	62	12
5594240	27	16	14	92	50	20
4203573	27	13	11	86	64	19
6583263	23	16	19	78	65	19
3754899	27	15	13	84	44	14
5936026	12	10	13	92	46	18
5609977	13	16	13	69	63	20
735876	25	9	16	98	58	11
4231086	26	14	9	77	54	20
6406628	27	9	14	93	52	12
4589305	17	9	12	73	68	19
3517819	23	10	13	84	49	12
3923540	13	12	16	80	52	16
5643568	20	9	15	88	54	15
174660	22	16	11	77	47	26
5957403	17	9	14	71	56	19
6513921	27	16	9	93	58	19
697299	18	12	9	68	65	17
4288469	25	9	11	76	59	22
5767486	22	10	9	86	62	13
1076971	20	13	19	76	44	26
4669436	20	13	11	77	54	17
3726811	12	9	9	86	57	25
2965154	24	10	13	80	54	20
3018163	28	15	10	84	65	25
4259651	17	11	15	105	58	15
3767014	12	9	13	82	44	9
5789750	19	15	14	92	55	12
3392517	20	9	13	66	41	12
972396	18	10	18	97	53	25
3774447	22	12	12	91	59	24
590764	17	9	11	87	70	11
6274241_1	27	11	10	76	57	25
6274241_2	27	11	10	76	57	25
3604590	12	10	17	71	67	13
6223292	25	10	14	84	55	19
1075625	10	16	12	87	60	20
3129120	23	14	15	64	46	17
6538402	11	9	13	76	56	20
2319199	16	11	13	98	43	20
3489724	21	10	19	88	58	22
1720608	19	10	15	107	55	21
1626421	16	14	12	68	38	17
3293915	20	10	12	81	52	22
2282663	25	9	13	81	52	21
1739722	23	10	10	67	62	13
2582202	20	15	12	75	65	29
5331594	17	9	15	79	51	24
6028278	21	13	9	96	61	18
6039355	23	10	12	100	44	23
525149	23	11	13	87	40	21
2947529	22	9	9	96	62	22
1505185	26	11	17	92	48	24
5533707	13	11	15	78	54	20
3096908	22	14	10	84	63	22
3493937	23	14	15	87	58	18
4496459	19	11	12	70	58	19
4431403	19	9	14	93	70	9
2862693	22	14	11	103	46	20
2961323	25	12	16	77	44	29
6185070	17	9	12	81	51	11
1857221	17	12	9	66	61	15
5710267	23	11	10	62	57	20
1570728	19	9	14	92	72	14
6172705	18	14	12	96	52	16
2326835	17	11	10	99	63	16
2968988	23	10	18	92	63	17
2450469	21	11	11	62	60	17
3587159	11	13	13	86	71	23
4191582	25	9	14	85	58	17
6121263	22	10	11	86	56	22
2989747	27	12	12	86	50	22
5531901	19	9	11	67	53	13
4447013	19	10	11	82	43	18
1685704	25	13	16	83	65	16
3571595	17	15	13	86	68	11
147967	28	12	14	79	57	22
5484189	23	12	11	97	57	16
3049311	14	9	12	75	61	21
5966602	30	15	14	68	54	19
4019007	28	10	11	90	60	22
3375859	16	16	13	66	51	13
6041368	23	10	10	92	62	25
4143516	17	10	10	84	52	21
4279600_1	22	9	9	91	65	22
4279600_2	22	9	9	91	65	22
4279600_3	22	9	9	91	65	22
5867417	21	9	12	79	62	12
3348069	19	15	9	68	48	18
4677054	13	9	13	65	51	9
3521835	24	12	9	80	65	26
2934401	22	11	11	90	65	16
3878027	20	13	10	70	46	17
2222193	18	11	19	79	67	22
3641811	15	12	13	91	50	11
5433872	19	9	19	66	54	15
343100	27	12	10	99	67	20
540182	25	11	17	98	51	26
4011762	18	15	12	62	59	15
5432361	22	10	13	81	69	19
3593839	16	12	15	74	62	18
2806005	20	13	11	85	59	10
3713596	26	14	13	70	55	10
4282346	19	11	12	75	42	24
968630	22	9	12	88	49	14
2324377	18	9	19	86	67	18
2849550	19	10	11	83	61	21
6560136	14	16	11	81	54	26
4388754	24	13	12	88	41	14
3959732	25	10	9	85	58	27
2926679	22	9	12	84	54	21
2811353	12	11	10	97	68	17
584225	15	13	18	103	52	23
4778896	15	10	14	67	62	29
6401855	18	12	10	84	41	12
5683256	26	10	11	92	64	22
4421642	29	9	12	94	66	28
4157795	23	11	12	95	54	22
6404221	24	9	9	82	48	18
2729047	26	11	13	105	56	23
1472924	19	9	15	81	61	21
2178659	24	9	12	90	55	25
2332211	19	13	12	89	47	22
472348_1	19	11	16	93	54	18
472348_2	19	11	16	93	54	18
3877401	20	11	12	94	72	18
3898398	21	14	10	85	51	13
5747518	20	11	10	71	42	16
3759345	16	9	11	99	60	26
5816696	17	13	10	87	63	23
2783823	16	12	10	63	56	11
2566594	19	11	10	75	69	23
1856881	27	12	11	67	51	20
5737996	29	13	11	74	60	16
524485	22	10	15	78	52	26
4352099	23	9	9	93	68	18
4211406	18	12	10	87	64	26
2915909	15	9	15	72	63	14
3735784	13	9	14	82	39	18
2823268	23	12	10	70	49	17
4669057	29	12	14	88	38	17
2368902	16	9	9	79	55	29
462403	23	14	18	84	71	19
5351507	15	14	9	85	55	19
2389550_1	11	14	10	80	49	17
2389550_2	11	14	10	80	49	17
2419492	22	12	12	72	60	25
4842168	28	14	12	70	59	26
1330917	30	9	13	82	65	23
5680200	25	12	14	95	59	29
1848601	25	10	11	89	45	19
2543963	30	11	11	92	65	19
2744065	17	10	15	62	57	21
2536000	20	11	9	80	52	29
6518766	13	12	9	90	61	27
4070212	11	14	11	97	72	24
2453383	20	11	10	97	71	23
342923	26	9	16	96	69	16
4681395	18	9	9	76	68	24
1297141	26	10	15	89	61	26
492687_1	25	16	9	89	60	22
492687_2	25	16	9	89	60	22
5249615_1	25	9	10	65	55	24
5249615_2	25	9	10	65	55	24
3716769	26	16	10	90	44	20
5347326	25	15	11	101	53	19
380946	22	12	9	81	56	27
2979776	15	12	15	93	58	21
6411672	27	9	19	80	60	14
2955771	25	12	17	94	60	19
2967644	26	14	10	99	52	23
6271143	12	9	19	67	55	17
2743939	18	10	11	84	68	21
6285279_1	13	9	13	95	70	20
6285279_2	13	9	13	95	70	20
956646	22	9	19	86	42	15
4017799	18	9	13	92	63	18
1092866	17	10	17	78	58	12
4223707	11	12	17	74	57	16
382850	18	11	9	92	56	24
1874180	14	16	15	95	54	22
1370074	20	12	12	72	54	19
3295964	18	15	10	93	57	17
518587	17	10	19	78	56	29
859749	30	14	9	101	67	26
6372655	18	10	12	82	39	15
3004689	24	9	15	91	57	21
5306204	16	10	12	69	59	23
6114076	22	13	9	85	63	18
5000122	26	11	18	85	48	23
5954956	24	11	12	81	61	27
6040820	17	10	13	94	60	29
3225864	29	11	15	87	69	29
3603680	16	9	9	101	56	22
4290974	23	13	13	106	55	16
2803056	15	10	11	94	49	19
3371027	18	12	17	93	58	20
1246957	30	12	12	82	58	17
3003875	20	10	16	76	49	15
5858555	20	16	16	83	57	16
491959	19	9	14	99	62	21
3757260	17	10	12	95	47	20
3474358	22	10	11	73	48	16
6553387	24	10	12	84	51	16
6238029	12	9	16	69	54	19
3791620	23	11	10	72	39	10
2740990	22	12	12	91	64	17
4654661_1	23	10	9	73	55	18
4654661_2	23	10	9	73	55	18
1251828	25	15	13	69	41	18
6095170	26	13	17	92	69	18
5891502	13	11	11	91	61	9
6613294	20	13	16	92	54	15
2667703	25	11	17	77	42	25
2347062	24	10	9	89	57	12
1681116	18	14	9	73	49	15
3347807	10	9	10	69	56	18
6382563	20	9	14	92	64	14
4778182	19	12	19	90	52	13
345030	13	11	18	68	61	23
3359067	16	10	9	82	54	18
1889678	21	16	14	92	61	26
4810627	21	12	9	104	58	10
1234283	26	13	11	90	59	14
2300827	24	12	14	82	51	27
4835512	16	13	14	94	69	17
4830130	21	10	10	71	54	18
5266471	21	10	17	93	54	24
2771946	19	9	13	88	60	15
1065886	23	11	10	101	54	18
3573776	14	14	11	92	47	28
1351376	23	13	17	102	58	13
4836286	29	12	13	77	63	13
4554352	14	13	14	70	62	21
5557064	18	13	13	79	49	20
1875833	21	11	11	78	68	18
2609421_1	24	13	18	88	70	22
2609421_2	24	13	18	88	70	22
477102	18	10	13	68	67	18
2598819	19	9	14	75	69	12
3432870	20	14	12	84	48	18
2558695	25	12	10	97	59	25
6282144	28	13	16	78	66	20
3733142	22	9	19	106	63	26
4080256	18	10	12	103	55	25
2602303	21	13	15	95	60	21
6209675	12	15	11	78	53	12
3889265	20	9	12	96	48	17
1252362	18	9	19	82	62	17
1278687	20	11	16	79	62	21
3550023	24	11	13	82	65	24
5951745	21	9	11	94	70	23
2862298_1	15	12	12	78	49	24
2862298_2	15	12	12	78	49	24
2862298_3	15	12	12	78	49	24
5234782	20	13	14	88	52	20
2341548	20	12	11	62	49	24
5331248	29	12	13	98	45	28
6497420	25	10	11	95	59	15
1687355	19	15	12	66	44	17
6045322	18	10	11	74	50	18
1392957	23	13	9	90	67	18
2584413	22	15	9	86	40	13
6586090	18	10	18	104	62	14
1365685	15	9	14	105	71	20
711864	17	13	13	69	62	19
1792004_1	18	9	17	80	40	22
1792004_2	18	9	17	80	40	22
2966850	22	14	12	97	51	20
6253660	23	13	11	86	57	25
3680359	17	9	13	105	67	19
6089894	23	10	9	94	56	18
4819241	24	13	10	88	49	13
1364718	22	15	10	80	53	12
2447689	15	11	10	81	70	19
937898	25	9	13	82	55	25
4684927	20	13	14	86	58	25
5432058	19	9	12	78	50	12
217067	13	9	12	84	61	14
4017752	18	11	9	63	67	16
846868	16	10	9	96	48	12
4104894	14	13	13	73	58	11
6517602	22	13	12	93	68	27
3993985	18	10	10	87	72	27
4070048_1	20	9	12	97	68	21
4070048_2	20	9	12	97	68	21
1241486	23	10	19	88	42	15
3300369	30	11	9	80	66	21
2855741	27	13	16	87	43	21
6275788	21	13	13	73	52	25
5996936_1	18	9	11	73	42	16
5996936_2	18	9	11	73	42	16
6522915	30	12	14	99	48	19
1095892	28	9	15	75	58	16
2616394	13	10	14	84	63	26
1452670	19	11	9	98	52	16
1913901	22	9	11	102	56	14
778821	14	13	9	94	60	16
4014564	12	10	17	82	48	23
696493	23	10	12	85	57	12
3715597	19	9	13	89	72	21
6352210	24	9	14	86	51	17
6415425	29	9	11	89	51	25
2649996	14	10	11	76	64	17
6200656	15	12	16	70	53	24
2753960	16	9	13	106	52	26
2121914	15	10	11	84	39	20
1646296	17	12	12	100	60	26
4338131	20	9	13	80	64	15
5729881	25	9	10	95	49	14
597561	22	13	14	64	61	22
1710950	20	9	9	100	53	20
3823227	21	12	11	80	47	16
2230655	18	10	13	102	45	18
2730824	27	15	10	101	61	28
952985	19	14	14	90	65	18
2256774	23	11	13	95	52	21
4429522	16	11	11	85	58	23
3329527	25	13	12	107	71	19
1244457	16	9	12	89	56	17
1604284	24	14	13	104	52	11
2293968	17	11	19	83	72	22
836351	26	13	12	101	56	17
5378397	15	10	15	88	52	26
4823891	20	10	16	93	59	18
3660469	23	11	14	99	47	22
2653425	17	13	12	81	50	22
6286017	15	11	9	105	55	19
3719029	16	11	16	102	58	24
6477506	17	11	17	104	49	17
5948031	18	10	14	85	53	24
