TARA_72	TARA_146	TARA_147	TARA_148	TARA_149	TARA_70
102671	19	21	24	17	11	33
4455297	31	22	17	17	13	20
6273356	20	19	22	9	14	26
1319841	21	26	17	18	11	39
764960	20	16	20	16	15	19
2491904	24	16	18	14	9	39
3655220	27	27	27	14	17	38
2155391	25	21	30	14	12	38
851288	18	23	23	12	11	30
218194	28	26	19	14	10	38
6138328_1	24	21	23	17	10	47
6138328_2	24	21	23	17	10	47
5594473	21	33	29	14	10	38
3303462	26	20	17	9	11	19
736351	19	20	25	16	17	32
2372959	21	14	26	12	14	26
1366865	27	24	26	12	9	29
3158575	33	17	25	14	9	32
3629170	27	29	18	21	16	26
1243620	14	25	19	11	9	35
5426745	17	19	16	17	11	35
282277_1	26	23	25	18	9	19
282277_2	26	23	25	18	9	19
5641521	18	27	18	12	11	38
5399483	25	27	19	10	11	42
1712357	28	29	27	20	16	29
3684882	28	17	12	17	13	40
4191369	23	17	15	17	11	38
4261672	16	27	25	12	9	31
1353247	23	21	22	17	15	18
2155785	26	22	20	14	15	39
2699063	30	29	13	23	10	27
5219183_1	28	23	23	20	16	39
5219183_2	28	23	23	20	16	39
6195463_1	21	29	19	21	19	34
6195463_2	21	29	19	21	19	34
6195463_3	21	29	19	21	19	34
162531_1	26	25	27	13	13	19
162531_2	26	25	27	13	13	19
5061149	28	33	18	19	12	40
873492	23	27	20	16	10	27
543075	26	24	12	14	17	29
4010460	25	25	13	14	13	29
4056745	24	20	31	12	10	36
2795461	34	25	16	15	16	32
856592	20	23	18	10	10	28
1746708	16	23	22	14	11	34
6234531	20	16	13	15	12	33
3740228	22	17	26	9	12	25
3344801	22	13	13	15	10	24
164963	26	19	16	19	18	42
4616513_1	32	28	31	11	15	39
4616513_2	32	28	31	11	15	39
1399948	34	22	26	18	10	36
5981285	24	28	18	13	14	28
1437480	31	32	25	11	12	40
1692784	21	33	28	19	10	29
2680011	17	28	17	16	11	35
3661240	31	18	19	9	13	23
5450117	26	22	16	11	9	30
2881702	31	20	15	11	11	38
2215475	24	22	22	19	15	46
2727316	21	21	28	11	17	25
4360798	20	21	22	11	10	24
5823319	24	24	25	10	15	33
4447289	19	21	14	14	12	24
1245348	18	26	21	13	14	39
5255621	28	27	21	15	11	32
3057149_1	28	33	24	16	11	31
3057149_2	28	33	24	16	11	31
2782181	24	27	24	20	12	19
2155163	19	19	29	10	9	23
1563488	31	23	25	19	15	45
169634	19	21	17	14	15	18
4425304	25	17	28	13	12	31
562896_1	27	28	17	20	14	43
562896_2	27	28	17	20	14	43
5059981	23	26	26	19	19	43
2876818	17	22	17	15	17	37
497492	30	29	26	12	12	32
1467358	27	29	23	15	18	34
3583700_1	31	26	18	13	17	27
3583700_2	31	26	18	13	17	27
1072595	15	15	20	12	12	29
4412857	24	14	23	14	14	33
6387755	23	18	30	11	9	45
3081302_1	18	24	29	13	12	48
3081302_2	18	24	29	13	12	48
3081302_3	18	24	29	13	12	48
5709986	25	18	18	17	13	22
1809378_1	31	24	23	18	14	21
1809378_2	31	24	23	18	14	21
1809378_3	31	24	23	18	14	21
1244128	24	24	27	18	12	32
984512	26	20	23	22	9	41
1768283_1	25	31	27	16	18	27
1768283_2	25	31	27	16	18	27
1928654	21	30	18	11	18	20
189692	23	25	20	22	16	43
1754929	20	31	24	22	15	23
4285409	20	22	16	9	11	26
6267882	27	31	22	18	14	35
2778914	34	24	28	15	12	39
1624678	20	16	13	13	11	18
5825318	29	18	20	10	11	31
1910261	23	22	23	21	18	25
2486665	28	32	25	16	10	33
4503679	31	23	26	13	19	32
3030439	32	16	12	17	14	37
50674	30	22	21	20	13	24
6416271	20	17	21	12	11	35
818269	27	29	28	13	11	33
1954484	28	22	15	19	13	32
2893661	23	22	14	17	17	34
339195	30	15	23	9	15	21
5675175	30	26	15	15	12	43
528853	29	30	21	22	10	48
1286151	17	26	20	11	19	27
6160505	22	19	25	16	10	25
5613608	31	31	26	18	17	29
5237990	25	16	16	17	14	29
2332518	20	30	21	21	15	32
1768198	23	22	20	12	9	25
1999729	27	19	20	11	10	37
6079903	23	21	25	13	12	33
1266946	32	24	21	21	10	29
1258905	22	22	13	17	14	20
4073372	19	27	17	15	11	28
5553263	25	25	21	11	9	23
2022820_1	25	26	11	12	10	37
2022820_2	25	26	11	12	10	37
5601152	25	29	24	16	16	33
716349	23	20	17	16	18	39
2525880	29	30	29	20	14	42
6156268	33	19	26	19	15	28
5881958	22	27	12	12	10	22
3405512	25	26	27	16	15	41
2960465	25	21	23	19	14	21
1035800	22	19	21	15	11	18
2587370	30	28	24	15	9	25
1827908_1	33	32	28	21	11	32
1827908_2	33	32	28	21	11	32
370396	27	31	28	21	18	46
271015	28	19	29	20	10	40
1242112	31	21	26	19	9	42
2428414_1	28	28	18	17	14	31
2428414_2	28	28	18	17	14	31
2428414_3	28	28	18	17	14	31
424642	31	32	26	18	16	35
653614	25	22	26	15	12	26
2572048	26	28	15	18	13	31
3409885	23	20	27	15	10	31
1752776	25	30	24	13	17	33
2047851	27	25	15	12	14	43
4004123	20	15	21	9	9	18
3396612	25	29	22	12	11	29
6166108	30	28	27	23	14	34
1093862	26	28	27	16	16	46
3342543	21	22	12	9	12	33
4666530	23	16	26	13	15	31
6214987	28	28	30	16	16	23
108920	24	28	20	11	16	44
3947809	19	25	18	17	16	21
4876301	26	28	14	18	17	43
5198749	14	24	23	18	9	22
381964	18	29	28	19	12	32
4681348	24	19	16	23	10	38
1537212	16	18	19	9	11	20
2095051	21	28	28	16	11	31
4671950	23	27	23	14	13	46
1457935	29	22	14	17	14	36
2994221	15	15	16	16	10	22
1499774_1	27	28	27	12	16	46
1499774_2	27	28	27	12	16	46
4031048	26	29	22	10	9	23
6602915	29	27	28	19	11	41
3414930	28	18	12	18	17	42
2308252	32	27	19	17	10	37
4087950	25	20	24	16	13	39
3256042	30	20	20	15	13	36
3131292	23	30	26	22	16	44
6396086	23	26	24	18	14	15
1926070	31	23	30	17	9	42
2843476	27	21	18	13	14	41
1289604	23	22	20	11	17	38
989601_1	21	18	22	22	15	27
989601_2	21	18	22	22	15	27
2157926_1	24	26	24	12	17	28
2157926_2	24	26	24	12	17	28
4958071	19	20	18	15	17	42
2695934	24	23	19	12	18	34
5244208	25	28	31	17	9	38
926102	29	17	25	9	13	17
3623212	17	32	24	21	13	29
6009749	31	26	24	14	19	28
1049935	25	23	29	13	15	29
488077	32	26	24	21	11	46
932295	32	29	22	16	11	38
3771356	19	13	16	14	13	36
1221448_1	27	28	20	20	11	28
1221448_2	27	28	20	20	11	28
1835529	29	29	14	19	17	29
540248_1	17	19	18	15	11	32
540248_2	17	19	18	15	11	32
1120836	24	19	22	17	9	35
5940762	32	29	28	14	16	39
4756616	19	24	19	21	14	38
1850335	31	29	25	20	13	38
3186295	31	31	24	13	13	33
3335862	26	23	16	16	13	36
6608477	26	24	31	19	18	36
33717	21	25	18	17	11	30
4809560	26	29	26	14	12	29
1159563	25	23	28	15	12	44
3063571_1	24	22	15	11	10	33
3063571_2	24	22	15	11	10	33
1957992_1	30	25	26	12	11	38
1957992_2	30	25	26	12	11	38
1957992_3	30	25	26	12	11	38
5150657	20	24	19	13	13	33
175451	23	19	25	17	15	44
3786805	28	19	16	14	12	46
1869956	21	24	20	11	14	36
4845124	28	20	31	19	15	40
5410923	24	24	24	20	11	48
3513108	24	22	25	18	9	48
2628871	29	22	18	9	9	37
429768	28	27	15	22	10	31
4001433	29	27	18	14	12	25
1986035	25	29	30	20	9	48
2324783	22	21	19	13	9	46
3603459	14	18	14	9	13	30
3362289	27	28	23	10	11	45
2808687_1	27	27	24	14	16	44
2808687_2	27	27	24	14	16	44
2808687_3	27	27	24	14	16	44
3079666_1	19	28	21	22	13	27
3079666_2	19	28	21	22	13	27
5012803	31	18	16	11	13	41
5307968	17	19	21	16	15	27
2351509	18	24	16	14	12	19
6094305	25	27	21	17	17	38
1509336	33	25	26	22	12	31
4095150	20	24	17	14	10	26
5883294	29	25	29	21	17	45
2280060	26	23	27	16	9	47
3318579	18	25	17	14	9	32
5446385	20	16	15	18	11	26
745614	16	22	29	9	11	36
6458571	18	25	27	13	14	23
1913535	19	24	22	12	15	35
5504847	28	16	22	23	17	35
1061685	16	22	22	11	12	26
5924023	25	18	24	18	15	24
5983555	22	18	14	10	13	29
3293075	17	27	16	21	9	24
5949412	25	18	14	18	18	36
3143442_1	30	16	13	15	13	24
3143442_2	30	16	13	15	13	24
3578150	24	21	27	14	11	30
1508240	20	30	17	11	11	33
2555582_1	30	30	19	19	14	24
2555582_2	30	30	19	19	14	24
3122021	17	26	27	20	12	47
4346420	18	29	19	9	11	31
5335555	30	21	22	14	13	23
1857696	31	18	20	10	9	30
338385	19	31	25	18	10	28
1224300	23	27	23	11	16	27
2459245	30	33	31	13	14	26
6752	23	31	23	11	11	17
5037122	22	29	28	9	15	40
48880	25	20	29	21	9	41
1403416	22	25	29	15	10	43
3824837	25	25	21	10	13	26
3503215	22	26	27	12	11	29
581470	22	26	25	16	15	29
6042388	22	22	12	13	15	27
4064903	21	22	22	10	12	35
6301278	28	32	25	14	10	41
96796	28	16	25	21	17	38
2858607	22	32	29	17	17	34
710935	18	26	21	18	9	35
6189621_1	21	27	14	9	14	26
6189621_2	21	27	14	9	14	26
2826228	19	25	22	23	14	46
2893191	26	24	17	12	11	43
1184179_1	20	28	27	23	11	28
1184179_2	20	28	27	23	11	28
145231_1	26	28	23	11	14	46
145231_2	26	28	23	11	14	46
4004305	30	28	20	18	15	41
6062964	27	33	25	16	19	39
2572592	30	23	31	11	15	42
3652664	26	21	24	13	17	48
1136768	29	32	24	16	9	35
3451294	29	27	21	19	10	35
3948481	21	24	27	19	13	33
1371936	22	27	22	13	12	23
70734	28	24	17	11	9	18
3720695	18	17	12	11	12	27
3049536	26	21	26	13	17	46
1873443	31	30	21	14	14	46
5481695	27	29	24	18	12	37
4219355	24	23	20	10	18	28
3734575	20	26	31	17	12	30
2152842	29	18	30	18	9	45
1043825	24	19	26	17	19	24
85448	23	20	26	17	14	41
973204	34	25	23	16	18	45
11082	19	23	17	11	13	23
5181002	18	17	20	15	16	37
1124186	33	32	23	21	17	30
638174	19	27	16	13	17	21
4423346	29	31	18	12	11	30
5623061	28	21	25	17	15	35
5981973	29	31	23	15	12	39
4461560	20	17	19	11	13	21
2628608	25	19	24	17	18	27
1377688	33	22	21	19	19	42
4826947	29	19	20	22	16	29
2888540	27	25	14	15	16	24
2979253	26	24	14	11	11	20
5942729	24	29	20	22	16	37
6613664	18	25	24	15	16	33
5132570	26	29	24	16	12	30
250624	28	16	20	14	16	28
514663	25	22	23	18	15	44
5501686	24	29	15	18	12	40
203663	33	21	23	21	15	41
281776	19	23	23	22	16	28
1263498	23	21	29	10	14	31
2414353	16	18	15	14	9	16
4481439	30	15	16	14	10	28
847864	29	24	26	15	11	34
737285	14	30	20	17	9	47
1089207	28	28	27	12	15	32
3298437	18	20	27	11	13	22
6154452	22	26	19	13	11	36
532426	29	26	29	18	17	38
4661764	27	23	21	19	19	39
69133_1	29	30	24	22	14	28
69133_2	29	30	24	22	14	28
5426369	17	19	28	13	11	32
1298469	28	23	20	20	18	19
4439885	29	27	17	19	11	42
3641235	26	17	21	15	13	38
1743397	33	25	21	15	12	40
3926338	19	31	17	11	18	37
2831900	32	25	25	17	16	37
254559	20	27	18	14	10	45
1588399	21	26	18	12	12	29
145096	32	25	30	12	11	39
1328081	31	18	24	14	11	25
1103797	26	22	22	10	18	25
116058	16	26	20	9	12	38
575557	19	26	22	9	13	31
6058716	29	29	27	10	12	40
5824051	30	22	24	11	10	23
6439511	25	24	31	15	15	47
3620690_1	24	28	22	14	15	48
3620690_2	24	28	22	14	15	48
4765643	25	28	29	16	14	47
5950639	23	33	27	12	12	34
2033392	24	26	27	18	12	36
5534848	33	33	15	17	14	47
2496210	27	25	22	18	15	48
6568896	18	22	24	15	15	40
5481147	19	19	28	17	13	46
4006643	27	33	24	22	11	36
5219403	24	21	24	13	15	40
3863402_1	21	29	23	19	9	48
3863402_2	21	29	23	19	9	48
5504702	28	32	19	17	11	46
3131631	22	26	19	12	14	41
3500906	21	25	18	17	10	35
978041	21	18	16	18	15	24
1115757	32	24	20	14	11	30
6136470	14	19	20	13	12	38
213652	30	28	29	15	11	41
6358969	26	26	18	14	9	29
1109816	29	19	29	19	11	37
2016095	27	26	22	15	12	19
5438188	21	24	27	16	14	35
5366296	27	27	29	22	13	36
209472	25	31	24	14	17	44
6048592	30	31	15	16	17	44
5798797	27	22	25	9	11	37
316153	29	21	21	21	13	28
4845737	25	20	24	10	12	32
5061798_1	31	31	19	15	9	37
5061798_2	31	31	19	15	9	37
61687_1	22	27	21	22	17	21
61687_2	22	27	21	22	17	21
1357849	26	29	25	20	15	28
5993764_1	30	21	28	16	17	42
5993764_2	30	21	28	16	17	42
365484	29	31	23	12	15	30
1448333_1	31	24	16	13	9	33
1448333_2	31	24	16	13	9	33
3268184	17	22	19	15	9	30
207999	29	22	16	12	17	40
4777588	20	26	18	10	9	37
4938338	26	20	24	16	9	45
5032554	25	29	21	17	14	35
4013131	30	31	23	12	13	32
32423_1	23	14	11	13	15	33
32423_2	23	14	11	13	15	33
4884619	21	18	29	20	14	40
5211647	28	20	25	12	12	24
233501	32	25	26	20	17	27
5104541	30	21	25	13	16	31
4129453	23	29	28	17	19	39
3708926	25	21	28	19	15	46
5290430	34	28	17	23	16	32
5783178	24	18	16	14	17	40
3063820_1	18	25	14	10	12	33
3063820_2	18	25	14	10	12	33
3463601	22	23	24	19	17	22
225809	31	22	20	19	17	43
2119069	26	29	20	16	9	46
396707	26	28	30	17	15	41
3296019_1	27	24	23	21	16	37
3296019_2	27	24	23	21	16	37
2552816	24	25	25	17	15	46
2475139	31	22	23	9	11	28
