TARA_72	TARA_18	TARA_25	TARA_26	TARA_30	TARA_76
2083795	10	10	26	27	15	12
5370208	11	16	21	24	11	12
3266228	11	10	21	19	13	20
3484459	10	11	21	13	14	18
3634712	10	13	15	21	12	18
1577995	11	14	19	20	20	16
4685348_1	10	11	23	21	17	12
4685348_2	10	11	23	21	17	12
2976513	9	11	15	20	14	11
3616086	14	14	19	17	17	15
1543576	10	11	24	20	14	10
1985680	10	11	28	28	17	21
2028469	9	12	12	12	10	19
2210048	12	12	17	18	18	20
4330786	9	11	23	15	12	19
2110551	11	13	25	13	11	11
2147360	14	18	20	17	11	15
6341121	9	9	29	21	19	15
2976654	12	17	30	27	16	12
3811775	9	11	13	26	15	13
3758928	14	18	23	14	10	13
1201923_1	11	16	27	21	18	10
1201923_2	11	16	27	21	18	10
1201923_3	11	16	27	21	18	10
4077793	16	19	16	22	18	13
1629611	12	13	19	25	18	19
6537054	9	12	16	12	9	18
1631925	9	18	13	13	12	16
6471922	9	16	19	9	11	9
6519933	9	10	16	19	14	19
2471988	14	12	23	25	17	18
6456812_1	15	12	27	25	18	13
6456812_2	15	12	27	25	18	13
4327064	10	10	20	23	19	21
4398661	9	14	28	25	19	14
4978357	15	11	27	18	14	14
4625602	10	14	24	22	10	17
5582620	9	14	18	20	18	15
3124875	9	13	25	17	16	12
2203138	12	11	30	17	12	17
4092631	12	13	20	11	11	14
4796921_1	9	12	27	22	19	15
4796921_2	9	12	27	22	19	15
4462270	10	13	24	12	21	16
4310334	9	17	31	20	16	17
1814131	11	11	13	25	18	15
2413843	10	17	17	16	15	17
1748123	10	16	26	18	17	20
2349826	13	10	19	26	15	14
3712483	11	14	19	23	21	21
6469541	9	17	23	23	21	17
4701220	11	17	31	23	11	13
5155826	13	16	21	23	12	14
4682026	14	14	31	16	21	20
3824781	10	15	24	20	17	15
779289	14	12	29	19	13	19
3996838	13	16	18	20	15	11
4422039_1	9	10	26	27	14	16
4422039_2	9	10	26	27	14	16
4422039_3	9	10	26	27	14	16
4677849	11	19	21	21	15	11
3619929	9	17	30	26	16	9
5715492	12	9	18	15	15	14
6389112	16	12	26	12	12	14
6500462	10	12	26	23	12	19
1920231_1	14	15	29	25	12	21
1920231_2	14	15	29	25	12	21
1920231_3	14	15	29	25	12	21
4453444	11	19	29	14	19	17
4362716	9	17	16	28	14	14
5557844	15	13	31	20	19	20
2301908	16	11	20	15	12	13
3278109	10	16	20	17	10	10
3266186	10	10	31	24	20	21
4517186	10	14	18	14	10	21
4778595	13	16	22	23	11	10
4578564	10	14	22	27	9	16
3725080	12	12	17	22	16	18
5663077	9	12	14	18	19	16
3974412	12	14	21	23	14	11
1789363	15	12	31	16	19	17
4863508	11	14	26	19	13	15
1873089_1	10	14	25	25	12	9
1873089_2	10	14	25	25	12	9
1876564	10	16	21	27	13	15
5576	11	19	22	23	15	10
6100652_1	9	13	18	22	17	18
6100652_2	9	13	18	22	17	18
2000664	13	11	24	27	13	21
6628202	9	18	27	17	20	11
3638627	13	11	23	25	14	12
2630330	13	17	23	24	19	20
847555_1	13	9	23	14	9	10
847555_2	13	9	23	14	9	10
1776284	14	18	21	23	14	14
4083106	11	18	24	21	17	10
4386319	12	17	23	26	17	14
653011	16	14	22	25	14	15
1959743	16	13	27	19	19	19
5763247	11	19	22	24	13	14
4681771	15	14	21	21	16	17
4330023	9	10	25	15	13	19
6128775	9	13	16	16	21	14
4967947	13	14	19	18	17	9
1870081	9	17	24	23	18	15
5605358_1	12	14	27	28	21	11
5605358_2	12	14	27	28	21	11
4948096	13	12	27	23	17	12
3274837	9	18	26	17	13	11
815927	9	13	31	26	12	21
4334214	11	17	29	26	21	15
